Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-15.31576	-184.2791	168.9634	0.4174498	0.1800922	3.062627	0.137273	0.862727	0.420054	0.579946	0.4565827
6	-3.481381	-173.9654	170.4841	0.2085877	0.5724657	1.593963	0.28673	0.71327	0.475805	0.524195	0.6402031
12	-10.04366	-181.3322	171.2886	0.5738102	0.3764872	0.4786317	0.238872	0.761128	0.446569	0.553431	0.8128248
18	-29.96761	-199.9844	170.0168	0.9299317	0.9747946	0.6568819	0.227151	0.772849	0.480448	0.519552	1.103279
24	-40.7352	-210.0505	169.3153	0.1366745	2.308039	0.6568819	0.543689	0.456311	0.669488	0.330512	1.251819
30	-26.12165	-195.6237	169.502	1.286016	0.8538243	0.6311545	0.608682	0.391318	0.675005	0.324995	1.289754
36	-29.31017	-198.8604	169.5503	0.9697528	0.604523	1.675987	0.323081	0.676919	0.612166	0.387834	0.7421783
42	-40.62944	-210.3484	169.719	1.103917	0.3152582	1.675987	0.369883	0.630117	0.773837	0.226163	0.4096186
48	-33.57044	-203.8838	170.3133	0.6605105	0.3419094	1.675987	0.152167	0.847833	0.433663	0.566337	0.4612779
54	-28.65673	-200.0471	171.3903	0.5843202	0.4450738	0.5044126	0.254694	0.745306	0.354467	0.645533	0.4805522
60	-38.95093	-208.8194	169.8685	0.5843202	0.5343892	1.505767	0.383884	0.616116	0.441062	0.558938	1.015478
66	-25.31974	-195.824	170.5042	0.944488	0.5113224	0.6353433	0.349395	0.650605	0.643717	0.356283	0.9607977
72	-28.79123	-198.9109	170.1197	0.9483158	0.2790837	1.09617	0.422094	0.577906	0.42234	0.57766	0.8107955
78	-22.57771	-192.3196	169.7418	1.754748	0.2330689	0.7300925	0.58861	0.41139	0.534448	0.465552	0.4592372
84	-6.005529	-173.2885	167.283	2.685382	0.2965882	1.890216	0.353767	0.646233	0.575079	0.424921	1.170443
90	-9.084618	-176.9608	167.8762	2.685382	0.2965882	1.3887	0.238127	0.761873	0.575079	0.424921	1.19117
96	-6.905425	-178.431	171.5256	0.09808804	0.3094065	0.8018549	0.238127	0.761873	0.558667	0.441333	0.6608015
102	-7.71723	-178.8756	171.1584	0.5534007	0.5929204	0.4681647	0.417971	0.582029	0.558667	0.441333	0.6608015
108	-30.15579	-198.9356	168.7799	0.617465	0.9256866	0.5140175	0.309782	0.690218	0.574136	0.425864	2.296343
114	-31.55815	-199.5439	167.9858	2.306545	1.198583	0.9990004	0.637504	0.362496	0.478237	0.521763	1.058933
120	-27.6481	-197.5446	169.8965	0.9124537	1.080797	0.4832541	0.637504	0.362496	0.645074	0.354926	1.201597
126	-17.98072	-186.2412	168.2605	1.490814	2.768565	0.4931845	0.657408	0.342592	0.737271	0.262729	0.90254
132	-17.22248	-184.4047	167.1822	1.490814	4.290654	0.4931845	0.566348	0.433652	0.315886	0.684114	0.90254
138	-19.20705	-187.8778	168.6707	1.707922	1.239106	1.066119	0.752633	0.247367	0.503077	0.496923	0.9740945
144	-16.74279	-185.3989	168.6561	1.497511	1.745041	0.4692027	0.510387	0.489613	0.605472	0.394528	1.182634
150	-27.88929	-196.7184	168.8291	1.778201	0.9330181	0.7406254	0.466458	0.533542	0.522793	0.477207	1.211747
156	-33.58432	-203.2214	169.6371	0.3545122	1.216418	0.7406254	0.385701	0.614299	0.739282	0.260718	1.591791
162	-37.25565	-205.7809	168.5253	2.066684	1.118578	0.1977941	0.154889	0.845111	0.452143	0.547857	1.742162
168	-32.47801	-201.689	169.211	2.066684	1.118578	0.3084146	0.471711	0.528289	0.630633	0.369367	0.8241991
174	-25.26106	-192.9157	167.6547	2.066684	2.173278	0.8935215	0.567028	0.432972	0.588396	0.411604	0.8241991
180	-14.8153	-185.9722	171.1569	0.05478796	0.4310232	1.212551	0.331257	0.668743	0.66852	0.33148	0.5007869
186	-11.86146	-182.2899	170.4285	0.6790998	0.2413648	1.09208	0.474999	0.525001	0.382281	0.617719	0.6889369
192	-4.843236	-175.5428	170.6995	0.8044692	1.226256	0.1467281	0.26563	0.73437	0.817035	0.182965	1.014751
198	-4.63635	-175.3438	170.7074	1.076528	0.5074606	0.1985271	0.638251	0.361749	0.508501	0.491499	1.014751
204	-6.746804	-176.0525	169.3057	1.330455	0.8467164	0.6953466	0.420778	0.579222	0.447833	0.552167	1.308755
210	-16.56473	-186.628	170.0633	0.9245654	0.6928292	0.6395564	0.477128	0.522872	0.569692	0.430308	1.178101
216	1.210171	-168.4965	169.7067	1.944503	0.5411192	0.682712	0.292065	0.707935	0.550764	0.449236	0.5650002
222	5.49008	-165.6254	171.1155	0.5265032	0.5892878	0.3550137	0.63821	0.36179	0.46567	0.53433	0.9415165
228	-5.777819	-177.1219	171.3441	0.119535	0.8618878	0.2963727	0.468854	0.531146	0.666403	0.333597	0.9459168
234	-2.442456	-173.0129	170.5705	0.6311579	0.9553533	0.3656242	0.608667	0.391333	0.666403	0.333597	1.067255
240	-7.005293	-177.5964	170.5911	0.3871594	1.045079	0.7832692	0.578004	0.421996	0.644557	0.355443	0.7033025
246	-14.76381	-182.8642	168.1004	1.420139	2.62974	0.8493884	0.614236	0.385764	0.614218	0.385782	0.7033025
252	-10.83432	-179.3911	168.5568	1.57022	1.491484	0.9936605	0.44641	0.55359	0.615675	0.384325	0.9402629
258	-8.424085	-178.134	169.7099	0.6644794	0.9406313	1.456475	0.336953	0.663047	0.615675	0.384325	0.2876311
264	-3.696806	-174.9893	171.2925	0.7263912	0.4825121	0.4724699	0.17581	0.82419	0.6651	0.3349	0.7841238
270	-3.541291	-174.7488	171.2075	0.516674	0.4825121	0.3336714	0.708017	0.291983	0.461673	0.538327	1.012403
276	-2.465	-171.6521	169.1871	0.5918333	2.379046	0.5639031	0.681241	0.318759	0.601839	0.398161	1.01553
282	-13.96858	-181.7053	167.7367	1.766572	2.734695	0.9490038	0.813884	0.186116	0.547715	0.452285	0.3030543
288	-18.42671	-187.4139	168.9872	1.342544	1.504156	1.005766	0.423382	0.576618	0.599135	0.400865	0.6091807
