Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-666.7468	-832.2786	165.5318	1.141409	1.11463	0.05758173	0.8720683	0.9894567	1.417161	3.693476
6	-675.8823	-842.6978	166.8154	0.7626732	0.9349717	0.1299394	0.7279527	1.158355	0.3844031	3.812833
12	-675.2493	-841.4141	166.1648	1.215247	0.9334096	0.006889464	0.9729569	1.547349	0.3844031	3.635572
18	-670.3239	-838.6047	168.2808	1.215247	1.097629	0.04914277	1.083613	0.8097159	0.3698094	2.633952
24	-673.4954	-840.177	166.6816	1.146556	0.8371322	1.765163	1.655779	1.251262	0.006879524	2.359283
30	-672.1427	-837.7424	165.5998	1.273299	1.347395	1.716573	1.238958	2.094777	0.07564276	2.359283
36	-670.8135	-837.452	166.6385	1.381947	1.08479	1.355177	1.594086	1.399421	0.05460171	2.258113
42	-660.7897	-827.819	167.0293	1.302392	1.218558	1.381168	1.320918	1.129253	0.1240678	2.258113
48	-668.6114	-836.3256	167.7142	1.511025	1.488245	1.39809	1.270168	0.6101207	0.01184614	1.937372
54	-669.0694	-838.1867	169.1172	0.9256629	1.254901	1.001969	1.395043	0.4735975	0.0039912	1.813419
60	-675.2537	-843.6446	168.391	0.7961066	1.362798	0.9724643	1.519101	0.8215651	0.0006016748	2.021157
66	-675.6205	-843.6844	168.0639	0.7961066	1.398045	1.29247	1.135906	0.8612107	0.00100828	2.227129
72	-656.4675	-823.2659	166.7984	1.103261	1.136655	1.290397	1.288118	1.49537	0.0142812	2.496323
78	-665.949	-833.3609	167.4119	1.103261	1.205936	1.290397	1.507256	1.077957	0.01994032	2.184509
84	-683.4929	-849.2214	165.7285	1.183778	1.034469	1.498826	2.329647	1.226569	0.0422968	2.548093
90	-674.5569	-841.5369	166.98	1.233482	1.175467	1.371122	1.501909	0.7596056	0.02325619	2.548093
96	-677.6779	-843.5963	165.9184	0.9960493	1.062089	2.014525	0.706499	2.312372	0.0100353	2.562592
102	-665.5018	-832.9106	167.4088	1.005056	1.208706	1.105049	1.084028	1.614084	0.002775376	2.305458
108	-667.1821	-835.9122	168.7301	1.390043	1.322691	1.105049	1.300136	0.6991158	0.0056037	1.547089
114	-672.6439	-840.1731	167.5293	1.664735	1.330559	1.105049	1.486645	0.9855151	0.01793212	1.866943
120	-677.2324	-845.5227	168.2903	0.9066745	1.314518	0.8382468	1.403434	0.9964025	0.07064925	2.051032
126	-685.2608	-853.6206	168.3598	1.687908	1.055937	0.8382468	0.9157187	1.099901	0.0254732	1.960977
132	-681.4672	-849.9366	168.4694	1.042549	1.138022	0.7196591	1.456143	1.160907	0.00213245	1.938647
138	-677.5257	-847.1116	169.5859	1.127473	1.108508	0.5290707	0.6995278	0.9973455	0.002252867	1.897422
144	-675.0047	-843.4011	168.3964	1.268427	1.005751	1.05303	1.120436	1.20686	0.001203574	1.897422
150	-674.5885	-843.8026	169.2141	1.102438	1.279255	1.05303	1.116428	0.7186947	0.001203574	1.592053
156	-674.9396	-840.9146	165.975	1.118367	1.243097	2.08318	1.116428	2.27314	0.003579935	2.056217
162	-681.4033	-845.6127	164.2094	1.301798	1.421252	2.608489	1.68495	0.1069851	1.546156	2.651787
168	-676.0482	-839.5778	163.5296	1.301798	1.290729	2.415888	1.849621	0.1236964	2.59184	2.512786
174	-680.418	-843.0481	162.6301	1.247103	1.513904	2.154661	2.093824	0.0475196	2.59184	3.015408
180	-684.0602	-847.6433	163.5831	1.262215	1.011895	1.520867	1.690976	0.08516022	2.572554	3.343268
186	-694.0431	-857.9016	163.8585	1.262215	1.292355	1.036257	2.925862	0.07928933	2.577299	2.556609
192	-684.4512	-848.3945	163.9433	0.6504666	1.447771	1.843905	2.925862	0.1074128	2.577299	2.254521
198	-683.5265	-846.8037	163.2772	0.9937909	1.362519	1.446105	2.642707	0.03269839	3.322479	2.526765
204	-679.4388	-844.4501	165.0113	1.154564	1.658475	0.7689083	1.901376	0.02164548	1.913498	2.923865
210	-678.4179	-844.4393	166.0214	1.097534	1.089343	1.612988	0.8671294	0.01208819	1.728954	2.923865
216	-685.9119	-852.1741	166.2623	0.9540388	1.581549	1.427138	1.086709	0.003666665	1.113904	2.923865
222	-667.0335	-832.5211	165.4875	0.9158669	1.222014	1.598745	1.460847	0.005691202	1.113904	3.296055
228	-667.617	-833.2597	165.6427	1.231665	1.222014	1.607781	1.419815	0.002108185	1.235279	2.96572
234	-672.0118	-838.6955	166.6837	1.208122	1.005409	1.286668	0.9978665	0.003511849	1.059713	3.035326
240	-667.8546	-834.2613	166.4067	1.227212	1.427904	1.452323	0.7830428	0.0009306987	1.166958	2.903158
246	-668.4789	-833.027	164.5482	1.153192	1.357105	1.403671	2.401951	0.0007569462	1.541468	2.938004
252	-671.9172	-837.8198	165.9026	1.562031	1.250686	1.403671	0.7608681	0.00106661	1.541468	2.938004
258	-668.9294	-833.9005	164.9711	1.485638	1.250686	1.403671	1.744898	0.005898388	1.541468	2.946379
264	-668.7776	-833.5798	164.8022	1.105383	1.250686	1.772986	1.763735	0.01794967	1.64648	2.966044
270	-665.7083	-831.3475	165.6392	1.399029	0.9541921	1.004073	1.358533	0.07227244	2.28293	2.757528
276	-663.7045	-828.7249	165.0203	1.505093	1.509131	1.338678	2.075673	0.01799314	2.28293	2.105809
282	-659.4224	-825.1732	165.7508	1.291351	1.25843	1.300233	2.076593	0.03571598	2.28293	1.935759
288	-674.4078	-842.954	168.5462	1.291351	1.038533	1.450299	1.041201	0.04020626	0.7454095	1.828777
294	-664.4131	-834.8387	170.4255	1.006297	1.198941	0.3591475	0.5524425	0.01004499	0.7454095	1.726059
300	-672.6363	-842.476	169.8397	1.182008	1.704961	0.6825132	0.2928847	0.007254232	0.7454095	1.614672
306	-661.6707	-831.5554	169.8847	1.182008	1.25039	0.8278182	0.2928847	0.001968844	0.7454095	1.805215
312	-664.0953	-833.361	169.2657	1.103819	1.134267	0.8278182	0.731899	0.002436	0.6463569	2.122221
318	-657.1742	-826.0649	168.8907	0.952622	1.072609	0.8278182	0.7904476	0.002960779	0.6463569	2.460449
324	-662.331	-830.8588	168.5278	1.230189	1.196005	0.8534928	0.5434682	0.003845814	0.8302624	2.460449
330	-666.7035	-834.6432	167.9397	1.143573	1.196005	0.565482	0.6558487	0.004953353	0.8302624	2.980357
336	-667.8774	-835.1159	167.2385	1.188494	1.231678	0.9401753	1.051196	0.02527208	0.9080262	2.831202
342	-670.1009	-837.206	167.1051	1.023551	1.323543	0.901642	1.650588	0.01013549	0.5183659	2.861228
348	-678.5578	-843.7643	165.2065	1.529164	1.274514	1.054912	0.8625882	0.01165612	1.160953	3.715236
354	-675.7619	-841.2588	165.4969	1.11059	1.305481	0.8181589	0.8625882	0.00940118	0.7810014	4.117722
360	-663.9413	-829.2521	165.3108	1.453689	1.256084	0.8575855	0.7284646	0.005943381	0.7810014	4.117722
366	-670.1692	-832.6724	162.5032	0.9256831	1.035558	1.744726	1.010903	0.01188866	1.227252	5.196397
372	-670.3958	-835.1436	164.7478	1.050721	1.278311	1.455984	0.7147121	0.005283912	1.227252	4.062992
378	-671.0508	-835.2346	164.1838	0.9318894	1.733326	1.131672	1.743424	0.006991747	1.216562	3.795039
384	-665.3311	-831.557	166.2259	1.093994	1.468185	1.216297	1.116256	0.006463242	0.5595916	3.365593
390	-667.1882	-833.3875	166.1993	1.47927	1.219643	1.216297	1.116256	0.03731104	0.5595916	3.289072
396	-663.73	-831.526	167.796	1.01522	1.067191	1.216297	1.044006	0.06654033	0.4226734	2.803514
402	-663.754	-832.6574	168.9035	1.118358	1.386228	1.026738	0.6580584	0.01445627	0.4226734	2.240532
408	-678.5291	-846.6818	168.1527	1.175782	1.309912	0.9933087	0.919413	0.007338136	0.4963825	2.541345
414	-689.3992	-856.3306	166.9314	1.493438	1.244386	1.107087	2.137343	0.006700333	2.31121	0.9843221
420	-679.2183	-849.0854	169.8671	1.225379	0.8346506	1.130055	1.310531	0.008062163	0.6732882	1.146739
426	-682.0312	-852.7884	170.7572	0.8192271	1.10631	1.135208	0.7253775	0.01735371	0.6428059	0.999346
432	-677.1885	-847.3055	170.1171	1.037653	0.9048178	0.9768654	0.8307702	0.01735371	1.510598	0.78072
438	-672.3818	-843.4288	171.0469	1.104397	1.831221	0.4817741	0.3711889	0.02297976	0.5034606	0.8249235
444	-664.6512	-836.0936	171.4424	0.7805437	2.205074	0.4327811	0.4144567	0.01308045	0.1981642	0.6124539
450	-669.8734	-841.9333	172.0599	0.7805437	1.507614	0.3088847	0.3732886	0.001311098	0.4549935	0.6124539
456	-675.8647	-847.7659	171.9013	1.097697	1.432319	0.3455363	0.1647298	0.002465386	0.4549935	0.7754651
462	-672.6357	-843.8093	171.1735	1.754963	1.499597	0.3629477	0.1010622	0.008586847	0.378003	0.958883
468	-673.0622	-844.6675	171.6053	1.735754	0.9980854	0.1036959	0.2144906	0.01024166	0.23157	1.299694
474	-662.7015	-834.3473	171.6457	1.28052	1.264341	0.1511971	0.2271791	0.002211229	0.2983665	1.299694
480	-666.4555	-837.2767	170.8212	1.601562	1.2038	0.2003029	0.1945044	0.001341654	0.2228018	1.776471
486	-659.2588	-830.0694	170.8106	1.601562	1.129176	0.2110696	0.307549	0.004024032	0.1815305	1.77641
492	-669.209	-839.9263	170.7174	0.8877442	1.134497	0.3045957	0.6059211	0.04765099	0.4378052	1.838626
498	-672.4127	-842.2553	169.8426	0.8348222	1.134497	0.4878211	0.9022415	0.08170087	0.60332	2.006197
504	-675.0024	-844.3939	169.3915	0.7744107	1.244654	0.5823648	0.8938105	0.0249441	0.5937335	2.254473
