Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-225.1494	-394.5995	169.4501	0.5201518	1.493891	1.327468	0.68852	0.31148	0.733343	0.266657	0.9261263
6	-221.051	-391.3709	170.3199	0.7982805	0.6189786	1.192681	0.790534	0.209466	0.48258	0.51742	0.7217086
12	-218.273	-386.9837	168.7107	1.176484	0.9989287	1.990616	0.664933	0.335067	0.453693	0.546307	0.4756689
18	-218.8131	-385.1618	166.3487	1.176484	3.460433	2.749936	0.917618	0.0823825	0.633847	0.366153	0.2653711
24	-214.9934	-379.5637	164.5703	0.5787401	5.375214	4.000557	0.890041	0.109959	0.633847	0.366153	0.3290645
30	-215.6005	-382.5891	166.9886	0.7978398	3.432073	2.309931	0.814175	0.185825	0.633847	0.366153	0.4197655
36	-211.2281	-379.0954	167.8674	0.5335986	1.527089	3.129177	0.814175	0.185825	0.633847	0.366153	0.3448436
42	-215.9845	-383.5476	167.5631	0.2572628	3.582674	2.140022	0.808546	0.191454	0.370879	0.629121	0.6538877
48	-212.6642	-378.6472	165.983	0.5915153	3.82141	3.420327	0.89928	0.10072	0.707146	0.292854	0.2547764
54	-223.5882	-385.9898	162.4016	1.232386	10.72695	3.783283	0.947988	0.0520124	0.621687	0.378313	0.3541305
60	-225.7867	-392.2573	166.4706	1.468459	1.798854	3.168495	0.648632	0.351368	0.550585	0.449415	0.4861592
66	-223.2706	-391.8605	168.5899	0.6460963	1.59102	2.021094	0.636378	0.363622	0.550585	0.449415	0.3863875
72	-219.2255	-388.6307	169.4052	0.03539064	1.660798	2.086297	0.866278	0.133722	0.582951	0.417049	0.678579
78	-225.4322	-394.8215	169.3893	0.4215117	1.181986	1.924391	0.728718	0.271282	0.582951	0.417049	0.6349748
84	-224.878	-393.7489	168.8709	1.195957	1.504288	1.216016	0.587105	0.412895	0.578825	0.421175	0.7102888
90	-229.4882	-399.0421	169.5539	0.4531143	1.251821	1.598174	0.761159	0.238841	0.560209	0.439791	0.7968602
96	-223.7516	-390.1263	166.3746	2.496006	2.020284	1.897486	0.740462	0.259538	0.540914	0.459086	0.9222171
102	-226.2407	-394.8248	168.584	1.176307	1.311671	1.209665	0.704268	0.295732	0.678851	0.321149	1.342788
108	-216.1314	-382.9168	166.7855	2.338333	2.351571	1.544119	0.840275	0.159725	0.474906	0.525094	0.9303056
114	-209.951	-377.1679	167.2168	0.371077	2.442954	3.161015	0.767188	0.232812	0.675288	0.324712	0.5687859
120	-211.4151	-378.8056	167.3905	0.0900961	3.101993	2.605285	0.639453	0.360547	0.533815	0.466185	0.5074067
126	-209.4562	-378.4758	169.0196	0.6167952	1.043248	2.157777	0.601573	0.398427	0.51683	0.48317	0.4880839
132	-214.4253	-383.5848	169.1595	0.4709089	1.261549	1.952782	0.615582	0.384418	0.414749	0.585251	0.5939264
138	-206.4801	-374.9141	168.434	1.258593	1.724173	1.707174	0.82369	0.17631	0.579733	0.420267	0.5643659
144	-211.321	-381.2777	169.9567	0.04735665	1.01879	1.699397	0.728414	0.271586	0.385481	0.614519	0.9282452
150	-215.1207	-384.6435	169.5228	0.0721097	2.102514	1.511508	0.86792	0.13208	0.59594	0.40406	0.7566261
156	-206.6163	-375.7813	169.165	0.03407082	2.247487	1.674357	0.831082	0.168918	0.633524	0.366476	0.8006151
