Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1967.745	-2139.19	171.4455	1.081305	0.9550523	0.2612286	0.3926566	0.007174224	0.1740042	1.71268
6	-1976.459	-2147.621	171.1612	1.059045	0.7890871	0.2835844	0.500728	0.01452579	0.5478014	1.684969
12	-1974.654	-2145.525	170.8712	1.217216	0.7844463	0.536202	0.459848	0.005858171	0.1221451	1.934087
18	-1975.391	-2145.771	170.3795	1.217216	0.855615	0.5854643	0.3746879	0.03557007	0.6347894	1.875821
24	-1971.811	-2141.685	169.8748	1.094646	0.855615	0.5405251	1.103224	0.04895415	0.7002034	1.782008
30	-1970.635	-2141.166	170.5304	1.186022	1.096087	0.2671116	0.5685701	0.105954	0.4855865	1.767354
36	-1980.006	-2150.723	170.7175	1.209538	1.036733	0.3073899	0.3948644	0.1540411	0.4301811	1.760288
42	-1972.954	-2143.462	170.5081	1.111625	0.7938085	0.2683088	0.4036207	0.2711518	0.4301811	2.073316
48	-1988.641	-2158.993	170.3522	1.000198	1.105982	0.2683088	0.2425083	0.2715992	0.4913582	2.109117
54	-1980.817	-2150.999	170.1822	1.099468	1.105982	0.2901625	0.2791885	0.2928911	0.3935484	2.167132
60	-1987.91	-2157.919	170.0096	1.012238	0.8696295	0.1868598	0.1553255	0.2226106	0.4356489	2.641854
66	-1982.893	-2152.204	169.3111	1.250322	0.9622	0.3659043	0.3548902	0.2020522	0.4473956	2.641854
72	-1981.5	-2150.212	168.7114	1.263761	0.8384294	0.3549757	0.548683	0.9094653	0.6909367	2.377381
78	-1977.236	-2147.035	169.7989	1.365952	1.000172	0.4452067	0.293451	0.1146747	0.7230343	2.106615
84	-1971.119	-2141.681	170.5615	1.184664	0.8824378	0.5681545	0.4066841	0.04199222	0.562213	1.789633
90	-1977.031	-2147.516	170.4846	0.90148	0.8208717	0.6942311	0.4885057	0.121726	0.7469235	1.753636
96	-1983.962	-2154.088	170.1259	0.9885455	0.8208717	0.8732364	0.6380771	0.1588269	0.6617125	1.747594
102	-1968.756	-2138.492	169.7355	1.318333	0.8633182	0.6789937	0.6659236	0.2874426	0.44843	1.93504
108	-1969.342	-2137.648	168.3062	1.052404	1.013434	0.5074829	1.426098	0.798309	0.7547007	2.025684
114	-1976.839	-2144.038	167.1992	1.242079	0.968746	1.659708	1.426098	0.6217193	0.813837	1.978417
120	-1971.268	-2140.279	169.0105	1.198426	0.9126545	0.9329788	0.6360307	0.3981911	0.7281151	2.054047
126	-1982.049	-2151.704	169.6544	1.257704	0.8783303	0.589236	0.9453137	0.575486	0.1925827	1.869401
132	-1983.626	-2153.122	169.4962	1.065447	0.8390645	0.7669451	0.8056372	0.4233122	0.4316916	2.045796
138	-1975.543	-2144.597	169.054	1.255082	0.9337985	0.5720805	0.3832585	0.4543385	0.5766172	2.433063
144	-1982.895	-2152.613	169.7179	1.255082	0.9363004	0.6696468	0.3832585	0.3421722	0.4165318	2.117833
150	-1973.901	-2144.057	170.1554	1.132484	0.9435396	0.6696468	0.2145276	0.2800174	0.4581128	2.029178
156	-1972.199	-2141.307	169.1075	1.132484	0.8408262	0.377416	0.6757985	0.3340105	0.715051	2.46096
162	-1987.641	-2156.225	168.5838	1.162397	0.8896833	1.107421	1.151583	1.387774	0.08940207	1.673915
168	-1984.117	-2149.675	165.5575	1.096699	0.8622914	3.200401	1.151583	2.45518	0.04793434	1.673915
