Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-51.95468	-219.9067	167.952	0.09953516	1.567623	4.112382	0.5497176
6	-53.69828	-220.8316	167.1334	0.07619735	3.962849	3.181761	0.5391255
12	-62.22328	-229.1045	166.8812	0.7523956	3.960286	2.732768	0.6311248
18	-53.2139	-223.5665	170.3526	0.2652361	1.267209	1.466467	1.061364
24	-65.71246	-235.3023	169.5898	1.135583	0.7446347	2.102633	0.8164498
30	-67.49453	-237.0973	169.6028	0.1684366	1.830453	1.495725	1.316567
36	-65.56998	-234.1932	168.6232	1.21441	1.036762	1.518413	1.805076
42	-60.51583	-230.9364	170.4205	0.2441955	1.348055	1.133938	1.244626
48	-58.50367	-227.3462	168.8425	0.7772273	1.715247	1.583073	1.446916
54	-55.92476	-222.2914	166.3666	0.3380185	4.024662	3.608324	0.6640575
60	-55.89732	-223.9108	168.0135	0.6042278	1.785931	2.993302	1.051943
66	-53.41731	-221.9075	168.4902	1.079994	1.155861	2.993302	0.486139
72	-49.28008	-218.9017	169.6216	0.1813616	1.476719	2.092524	1.049868
78	-42.97019	-212.035	169.0648	0.1905083	1.652169	2.799008	0.6479917
84	-54.75658	-223.7637	169.0071	0.8619087	1.376961	2.270687	0.8957769
90	-53.44105	-222.721	169.2799	0.23903	1.794971	1.564861	1.483364
96	-46.58055	-216.969	170.3884	0.3111831	1.213711	1.468482	1.031324
102	-49.27097	-219.2673	169.9963	0.5327887	1.154217	1.919009	0.7828268
108	-44.89709	-215.1052	170.2081	0.5789452	1.26838	1.574328	0.7459421
114	-54.30644	-222.7151	168.4086	0.08778238	3.253872	2.340295	0.5598048
120	-61.25415	-227.6716	166.4175	0.147769	3.286017	4.201674	0.3520687
126	-65.11172	-232.1188	167.0071	1.123044	1.897309	3.706237	0.6492703
132	-65.56805	-234.8814	169.3133	0.5214737	1.131134	2.156138	1.261414
138	-63.74343	-233.7513	170.0079	0.170211	0.9937589	2.305161	0.9329885
144	-64.92199	-233.6274	168.7054	0.2114927	1.635495	3.173382	0.5947839
150	-66.21161	-232.8921	166.6805	0.1694494	5.538092	2.685804	0.4435057
156	-57.95226	-227.0158	169.0635	0.8761659	0.9927153	2.685804	0.7595205
162	-65.27884	-231.4011	166.1223	0.6009714	8.2408	1.616941	0.6668338
168	-63.90359	-233.3689	169.4653	0.1311979	1.344917	2.655118	0.7964586
174	-64.41069	-233.198	168.7873	0.292993	1.82943	2.558808	0.9867419
180	-59.00426	-229.5779	170.5736	0.109544	0.6227106	2.333597	0.7007224
186	-53.69284	-223.9551	170.2623	0.6895355	1.324978	1.057946	1.078639
192	-73.76161	-240.4524	166.6908	1.579163	2.566434	2.880195	0.8655888
198	-60.95201	-231.1246	170.1726	0.4097754	1.325452	1.338112	1.158949
204	-54.16657	-224.8961	170.7296	0.01092333	0.6146398	2.001293	1.038122
210	-53.93194	-224.7153	170.7833	0.04835538	1.130823	1.147629	1.271266
216	-58.35179	-228.6022	170.2504	0.4535947	0.9338551	0.6668304	1.865602
222	-51.35468	-222.2293	170.8747	0.08882115	0.9979606	1.391841	1.057477
228	-55.14605	-225.3794	170.2333	0.2431085	1.016759	2.208836	0.5984445
234	-63.12598	-231.841	168.7151	0.5552232	1.383958	3.020888	0.6757472
240	-64.00966	-234.1506	170.141	0.0524834	1.154598	1.899566	1.15441
246	-53.74507	-223.7477	170.0026	0.2137269	1.235815	2.07246	0.8818209
252	-68.77741	-237.7063	168.9289	0.663057	2.370613	1.646425	0.9361837
258	-65.18924	-235.108	169.9187	1.186019	0.7314888	1.646425	0.9217537
264	-71.78559	-241.1014	169.3158	0.5430847	1.903444	1.144263	1.47273
270	-72.27834	-241.4074	169.1291	1.702162	1.12142	1.58699	0.8625624
276	-67.23836	-234.0325	166.7941	2.618017	1.358907	1.761781	1.710845
282	-69.4449	-235.0152	165.5703	3.029231	0.3555731	3.217657	1.856708
288	-71.62511	-236.815	165.1899	3.029231	0.4357824	2.076962	2.819201
294	-63.16605	-227.9528	164.7867	3.029231	0.7850908	3.422844	2.052698
300	-66.94703	-230.1408	163.1937	3.029231	2.973186	2.515955	2.441349
306	-64.26643	-228.41	164.1436	3.029231	0.82208	3.534727	2.372811
312	-72.97668	-242.9892	170.0125	0.2248521	0.8873693	2.216075	1.06895
318	-81.71066	-247.7386	166.0279	1.986416	3.488574	2.296673	1.06895
324	-56.30905	-224.3898	168.0807	0.7639189	2.00971	2.5013	1.118322
330	-51.4084	-221.7222	170.3138	0.779643	0.5164085	1.791678	0.9692134
336	-54.4046	-222.2547	167.8501	2.347888	1.225326	2.028993	0.9607311
342	-59.01751	-225.8531	166.8356	2.544858	0.580771	3.255648	1.160378
348	-57.20447	-224.3941	167.1896	2.544858	2.38027	1.372926	1.05996
354	-59.02185	-226.5747	167.5528	1.054987	1.732593	3.352404	0.6907028
360	-57.78307	-227.4972	169.7141	0.3370516	1.214067	1.390377	1.620335
366	-58.07989	-227.7676	169.6877	0.06054208	2.104662	1.430102	1.195964
372	-65.03283	-235.1217	170.0889	0.5360622	1.301153	0.4617332	1.810732
378	-63.40059	-232.8875	169.4869	0.2240373	1.74661	0.7426595	1.958969
384	-68.37234	-238.6007	170.2284	0.1168927	0.833153	1.039595	1.923845
390	-57.20757	-226.8768	169.6693	0.8151055	1.138995	1.593968	1.180771
396	-57.26305	-227.2712	170.0081	0.9197519	0.5620478	2.200941	0.5170229
402	-50.55049	-220.3301	169.7796	0.5260099	1.366732	1.939959	0.775907
408	-46.21814	-217.2937	171.0756	0.2623814	0.5330795	1.687093	0.7938049
414	-52.98335	-221.6558	168.6725	0.3985225	1.922343	2.247372	1.207859
420	-55.78958	-224.8915	169.1019	1.572164	1.718001	0.9420597	1.103595
426	-56.86939	-227.5856	170.7162	0.1621331	1.387573	0.8681253	1.256541
432	-71.88197	-241.6019	169.72	0.09582379	1.270327	0.9288684	2.061642
438	-60.22755	-230.0748	169.8472	0.6944844	1.08322	1.320782	1.402493
444	-63.2816	-233.3009	170.0193	1.083578	1.08322	0.9652201	1.236863
450	-55.69642	-226.6252	170.9287	0.04737382	1.506423	0.6852114	1.233664
456	-60.21511	-230.7892	170.5741	0.2630422	1.152796	1.382878	1.039281
462	-52.23618	-222.6978	170.4616	0.2562654	1.068104	1.382878	1.222007
468	-57.21303	-226.9078	169.6948	0.6858219	1.771164	1.158562	1.130326
474	-54.74404	-225.143	170.399	0.2357428	1.261956	1.437594	1.077438
480	-48.03117	-217.6511	169.62	0.09206805	1.251434	2.470663	0.9800144
486	-75.36956	-242.901	167.5314	0.1953415	3.843349	2.470663	0.9615082
492	-54.45308	-224.1479	169.6948	0.2318743	1.554683	1.940404	1.006573
498	-55.38616	-224.3009	168.9147	0.3926038	1.656638	2.03608	1.379079
504	-66.843	-236.8849	170.0419	1.481276	0.6659427	1.12387	1.085709
510	-61.50146	-229.7419	168.2405	1.801119	1.446404	2.101556	0.8116614
516	-63.41257	-233.5173	170.1047	0.4159807	0.7804934	1.979589	1.122232
522	-63.24803	-232.6867	169.4386	0.8551047	1.401435	1.745347	0.9785653
528	-74.24899	-241.2866	167.0376	1.810013	2.393619	2.193085	1.112111
534	-66.10422	-234.5397	168.4355	2.115819	0.9074029	1.850858	1.098101
540	-59.73222	-227.8566	168.1244	0.4185622	3.758203	1.850858	0.7932989
546	-65.19698	-233.8873	168.6903	1.026326	1.931024	1.947975	0.8627845
552	-64.80782	-234.2891	169.4813	1.140572	0.4856298	2.498325	0.6946101
558	-62.97544	-232.6565	169.681	1.140572	0.9776579	1.890233	0.6319821
564	-61.06907	-230.8173	169.7483	1.140572	1.093025	1.521576	0.9041055
570	-54.15544	-223.3647	169.2093	1.34402	1.155004	1.989514	0.6121194
576	-67.6345	-235.3327	167.6982	0.9069679	4.245419	1.353673	0.9617241
582	-74.46025	-243.4764	169.0162	1.756902	0.6063552	1.198917	1.66167
588	-79.8712	-249.9488	170.0776	1.234461	0.3428587	1.314884	1.255018
594	-72.91468	-243.6204	170.7057	0.06475412	0.519187	1.790661	1.262445
600	-71.06959	-239.1649	168.0953	1.740518	1.9945	1.400636	1.225063
606	-74.61561	-244.5085	169.8929	0.5471969	0.6737103	2.194167	1.09111
612	-59.50264	-227.6214	168.1187	0.2942076	3.249461	2.226762	0.8936337
618	-67.7202	-237.7126	169.9924	0.4349626	1.279398	1.829412	0.8695106
624	-76.52426	-242.5015	165.9773	2.630118	3.269832	1.246496	1.557504
630	-75.31799	-245.5373	170.2193	0.9956117	0.7663817	1.160966	1.241874
636	-69.35931	-239.1582	169.7989	0.7896001	0.5664824	1.544682	1.567816
642	-61.74533	-227.5061	165.7607	2.831847	1.124443	2.734229	1.764662
648	-66.49757	-233.6411	167.1436	2.962676	0.9441837	1.40053	1.764662
654	-80.8119	-249.0092	168.1973	0.2597487	2.74036	1.665276	1.631713
660	-69.16086	-236.7947	167.6338	2.306029	1.374474	1.964496	1.131411
666	-71.93335	-241.8549	169.9216	0.5152616	1.416184	1.497806	1.067052
672	-80.06512	-248.8152	168.75	1.72103	0.3151331	1.497806	1.743772
678	-73.3194	-243.804	170.4846	0.6881328	0.4015416	1.877808	0.8444937
684	-61.36281	-232.3672	171.0044	0.01576957	0.5581079	1.803249	1.002087
690	-64.40927	-235.7179	171.3087	0.001818767	0.5581079	0.9926949	1.445328
696	-62.7168	-232.651	169.9342	0.7009006	0.8711167	1.938316	0.9668315
702	-59.19909	-229.2186	170.0196	0.2612764	1.073487	1.938316	1.113748
708	-57.93807	-227.9884	170.0503	0.4318925	1.073487	1.645636	1.194335
714	-58.50112	-228.7874	170.2863	1.123885	0.4225925	1.569973	0.9191679
720	-63.21154	-232.5694	169.3579	0.2209346	2.282426	1.6506	1.017028
726	-71.71295	-241.5536	169.8407	1.372581	0.7267231	0.776845	1.571164
732	-68.39109	-238.3295	169.9384	0.09773253	1.239947	1.088669	1.825644
738	-73.01205	-243.5749	170.5628	0.04054296	0.6601492	1.088669	1.825644
744	-67.21685	-236.8354	169.6185	1.011256	1.305233	1.10715	1.328994
750	-65.65446	-235.737	170.0826	0.1786278	1.503856	1.519501	1.132313
756	-61.15433	-231.5167	170.3624	0.04872218	1.134625	1.726598	1.132313
762	-60.75339	-229.5957	168.8423	0.6240002	1.968933	1.726598	1.279465
768	-67.74273	-232.9052	165.1625	2.639228	1.639134	2.921335	1.841926
774	-51.67725	-221.6259	169.9487	0.007611818	1.357475	1.953623	1.14102
780	-61.37119	-231.2575	169.8863	0.5049614	0.9348477	1.936083	1.14102
786	-60.70304	-230.5364	169.8333	0.5192445	0.6681773	2.370625	1.010991
792	-57.28765	-227.6666	170.379	0.9694635	0.707989	1.519681	0.8089362
798	-58.92742	-228.3744	169.447	0.817211	1.290633	1.472649	1.340412
804	-69.56501	-239.2099	169.6449	0.05682549	1.991538	1.853997	0.9276602
810	-74.76796	-244.0057	169.2377	0.250251	1.691084	1.853997	1.355621
816	-72.35232	-239.9399	167.5876	0.5529885	2.936671	2.263397	1.31071
822	-69.99705	-238.7534	168.7564	1.430394	1.867998	1.316698	1.085353
828	-64.79737	-235.2999	170.5025	0.3822577	0.8498087	1.936292	0.6706274
834	-60.24057	-228.1779	167.9374	0.6471651	1.283839	3.824741	0.6299539
840	-64.86648	-233.3148	168.4484	2.061941	0.7100072	1.440612	1.61109
846	-53.97023	-225.3861	171.4158	0.1480515	0.7100072	1.186112	0.9445857
852	-55.67814	-225.5597	169.8816	1.083824	0.7100072	1.950393	0.7388327
858	-54.33494	-222.6574	168.3225	0.3304632	2.558024	2.626012	0.6935842
864	-53.54586	-222.9008	169.355	0.9578887	1.120898	1.846715	1.124912
870	-58.03718	-227.1447	169.1075	0.3762404	2.009432	2.157466	0.8087758
876	-60.71598	-228.1565	167.4406	1.422142	2.870829	2.157466	0.7405938
882	-63.87841	-234.5107	170.6323	0.01040527	0.800807	2.125678	0.8237729
888	-59.80971	-228.6975	168.8878	0.2815289	1.835098	2.610244	0.8237729
894	-56.6511	-224.2258	167.5747	2.276372	1.9903	1.458927	1.164938
900	-63.18771	-230.7929	167.6052	1.107591	3.870464	1.121752	1.276312
906	-61.09938	-230.2992	169.1998	0.03913276	2.12208	2.070546	1.065333
912	-74.38462	-244.1049	169.7203	0.1770221	2.23322	1.321449	1.065333
918	-81.61758	-250.564	168.9465	1.654575	1.030829	1.642288	1.130367
924	-68.07261	-238.0864	170.0138	0.1070326	1.3772	2.02397	0.8897261
930	-69.95373	-237.793	167.8393	0.4819054	3.765616	2.02397	0.8496904
936	-72.52861	-241.0739	168.5453	0.3273468	1.566381	3.294509	0.5365861
942	-62.44303	-230.977	168.534	0.259643	1.566381	3.254701	0.7884447
948	-59.61533	-230.0122	170.3969	0.01189538	1.339506	1.419471	1.226697
954	-65.90164	-233.0595	167.1578	2.281079	1.233295	0.9042101	2.344902
960	-52.71299	-223.0497	170.3367	1.270545	0.3185712	1.103528	1.177119
966	-50.6414	-219.125	168.4836	0.6275618	2.442283	2.221521	0.7505405
972	-60.76549	-230.0394	169.2739	0.2913926	2.57453	1.210332	1.222304
978	-59.43257	-229.5152	170.0826	1.091136	0.8283605	1.569054	0.8221124
984	-56.4982	-224.8368	168.3386	1.735737	1.51016	2.084043	0.7002801
990	-59.63989	-229.0702	169.4303	0.1575991	2.05474	2.084043	0.7073635
996	-50.97137	-220.0861	169.1148	0.6253454	1.704507	2.286115	0.599494
1002	-54.16426	-225.0211	170.8568	0.6089703	0.9088027	1.1631	0.8643569
1008	-63.917	-232.7602	168.8432	0.5154773	1.411731	2.774878	0.8643569
1014	-52.71637	-223.3548	170.6384	0.2315966	0.7737246	1.682013	1.080855
1020	-48.05279	-216.9579	168.9051	0.2617401	2.379768	2.078756	0.9205654
1026	-53.72153	-223.0806	169.3591	0.8175971	1.727466	0.7507846	1.642536
1032	-54.04092	-223.8034	169.7624	0.516227	1.277953	1.616945	1.220212
1038	-64.0293	-233.8234	169.794	0.335468	1.277953	0.8857065	1.875268
1044	-53.06459	-223.0128	169.9482	0.1108271	1.744235	0.9718079	1.556449
1050	-58.99361	-228.697	169.7034	0.2008789	2.232128	1.13513	1.225463
1056	-60.16488	-228.8137	168.6488	1.052363	1.434697	2.476351	0.7803721
1062	-56.82419	-224.2809	167.4568	0.5608092	2.705206	3.095687	0.7803721
1068	-56.02942	-224.9355	168.9061	0.5810099	2.32323	1.755625	0.9709627
1074	-62.47976	-232.3713	169.8915	0.127481	2.043917	1.196717	1.207336
1080	-59.31104	-228.9399	169.6289	0.6099031	0.9341383	2.116631	1.116468
1086	-60.12388	-228.1902	168.0664	0.3340012	2.578854	2.797333	0.7938633
1092	-68.32863	-236.2938	167.9652	0.9304329	2.578854	2.167902	0.9515364
1098	-46.46524	-216.1836	169.7183	0.20356	1.605304	1.436027	1.404336
1104	-49.28502	-218.7454	169.4603	0.3655713	1.834883	1.455523	1.301684
1110	-53.44226	-223.8156	170.3733	0.5054391	0.6493814	1.98533	0.8787798
1116	-59.00525	-228.2587	169.2534	0.5946398	0.7504605	3.090619	0.623864
1122	-61.64427	-228.3334	166.6891	0.9316959	6.034398	1.581497	0.7638631
1128	-62.27124	-231.0319	168.7606	0.2392451	3.016363	1.859678	0.8210506
1134	-61.19348	-231.199	170.0056	0.07196015	1.437535	1.338573	1.47963
1140	-55.20485	-225.508	170.3031	0.4805964	1.113984	0.9473722	1.47963
1146	-65.33689	-235.988	170.6512	0.8224062	0.6593418	0.9473722	1.286592
1152	-62.48192	-233.5015	171.0196	0.1066413	0.6593418	1.294706	1.286592
1158	-60.29168	-230.912	170.6203	0.9138518	0.9339326	0.8784038	1.063802
1164	-65.76837	-235.5711	169.8027	0.9138518	0.8507975	1.174168	1.556181
1170	-63.19564	-231.7606	168.565	0.376722	2.575576	1.673741	1.352692
1176	-75.55016	-245.6868	170.1367	0.3099576	1.272035	1.708302	0.9877674
1182	-75.34927	-245.3337	169.9844	0.07998895	2.073793	0.9827879	1.32596
1188	-70.90172	-240.7886	169.8868	0.3975424	1.674824	0.9350337	1.462041
1194	-79.60931	-250.0123	170.403	0.2833323	0.7987024	1.381234	1.462041
1200	-63.47326	-233.4804	170.0071	1.343908	0.7005855	0.8518878	1.42971
1206	-49.34152	-218.967	169.6255	1.80571	0.5328937	1.120921	1.262231
1212	-65.69133	-234.5355	168.8442	0.8946064	0.8335526	2.174743	1.551881
1218	-56.97932	-226.8811	169.9017	0.1018682	1.333979	0.9862007	1.855496
1224	-62.58262	-232.0022	169.4196	1.150828	1.020462	1.48392	1.299934
1230	-41.61282	-212.0299	170.4171	0.1956819	1.258475	1.29525	1.225782
1236	-52.33193	-222.2652	169.9333	0.3642633	0.6059542	2.242263	1.225782
1242	-65.98367	-235.5657	169.5821	0.2390807	1.362451	2.305507	0.9256847
1248	-60.85416	-228.5456	167.6915	0.5833248	3.821056	1.580141	1.284292
1254	-48.87896	-218.3547	169.4757	0.9630679	1.053398	1.747868	1.160626
1260	-57.8832	-227.1829	169.2997	0.7053767	1.577252	1.611312	1.216034
1266	-66.79896	-237.1737	170.3747	0.1539998	1.577252	1.30925	1.014771
1272	-65.84601	-234.5904	168.7444	1.164365	1.508913	2.043699	0.9632266
1278	-67.58926	-237.3556	169.7663	0.3740106	0.9014096	2.406497	0.9632266
1284	-53.31232	-222.8114	169.4991	1.0423	1.114329	2.063244	0.515117
1290	-50.56074	-217.5057	166.945	1.049565	3.001504	3.021092	0.515117
1296	-48.52079	-217.6743	169.1535	0.04097765	0.7162436	3.79254	0.574926
1302	-62.8909	-230.8289	167.938	0.9708786	0.9784352	3.79254	0.6536386
1308	-59.94241	-230.0463	170.1039	0.03981234	1.509576	1.34053	1.374914
1314	-59.9781	-227.801	167.8229	1.371517	1.877988	2.646574	0.6741752
1320	-55.55818	-224.3639	168.8057	0.8909194	2.07169	2.023095	0.4479829
1326	-67.65784	-237.0082	169.3504	0.1641721	2.498463	1.522341	1.039772
1332	-57.33524	-226.4376	169.1024	0.341589	1.361947	2.571181	1.039772
1338	-59.50886	-226.2501	166.7412	0.341589	3.43771	3.586355	0.680628
1344	-62.20829	-229.9566	167.7483	0.04340741	3.154989	3.070492	0.6710782
1350	-54.83435	-222.6279	167.7935	0.1954434	3.378496	2.729462	0.6598261
1356	-53.77055	-222.4383	168.6678	0.7533888	2.148684	1.955404	0.9781556
1362	-57.11409	-226.2628	169.1487	0.1263033	1.649487	2.412992	1.094457
1368	-47.038	-217.1173	170.0793	0.4453465	1.649487	1.430158	0.8114514
1374	-49.60551	-219.0908	169.4853	0.7635862	1.372188	1.455623	1.303045
1380	-63.6144	-231.5968	167.9824	0.2673614	3.386141	2.451143	0.6841643
1386	-51.75577	-219.9889	168.2331	0.4044589	2.198482	2.571583	1.10038
1392	-49.93093	-219.3583	169.4274	0.6157689	1.627855	1.830963	0.9296331
1398	-65.23772	-233.0807	167.843	0.7213827	1.627855	3.011196	1.211194
1404	-64.03043	-232.3709	168.3405	0.3835477	1.77693	3.011196	0.9347239
1410	-66.80292	-237.0245	170.2216	0.7951855	0.6883492	1.912281	0.7490184
1416	-67.85996	-236.4723	168.6123	1.605632	1.469162	1.554751	1.168195
1422	-67.88435	-234.9456	167.0612	0.6085852	3.386147	3.040576	0.665905
1428	-61.2127	-229.8749	168.6622	0.09491972	3.25854	2.016029	0.7060867
1434	-55.30092	-221.9883	166.6874	2.273988	2.183577	2.609471	0.698054
1440	-69.0747	-237.9929	168.9182	0.06528013	0.8542963	3.65181	0.9185994
1446	-60.19547	-229.1484	168.9529	0.1819729	0.8622118	3.676827	0.6647918
1452	-60.85991	-229.0264	168.1665	0.5328318	1.302028	3.676827	0.6640207
1458	-73.23366	-241.1743	167.9406	0.3226538	2.405545	3.152606	0.6557381
1464	-67.4199	-236.0616	168.6417	1.070422	1.832017	1.938759	0.9723902
1470	-63.03002	-232.4433	169.4133	0.6393003	1.458068	1.938759	0.9723902
1476	-67.08449	-237.423	170.3385	1.071885	0.656193	0.7002248	1.52965
1482	-63.65618	-232.6928	169.0367	0.973292	2.47541	0.9894962	1.09173
1488	-74.56142	-243.2396	168.6782	1.834287	0.6739174	0.5260826	2.250962
