Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-443.5646	-612.3685	168.8039	1.380973	3.198053
6	-459.2474	-628.0383	168.7909	2.00752	2.8676
12	-451.8641	-621.0304	169.1663	1.826534	2.733989
18	-446.0405	-615.484	169.4436	1.870165	2.539337
24	-451.2869	-621.0606	169.7736	1.250306	2.689943
30	-450.6989	-620.2171	169.5182	1.250306	2.845826
36	-449.4164	-618.5863	169.1699	1.227232	3.069069
42	-450.9244	-620.6567	169.7322	1.344817	2.658968
48	-446.4064	-614.671	168.2645	1.39952	3.504644
54	-451.81	-621.4423	169.6324	1.579733	2.583711
60	-437.4404	-606.9613	169.5209	1.579733	2.652607
66	-447.2151	-616.5214	169.3063	1.461513	2.851123
72	-449.6872	-619.2475	169.5603	1.965791	2.414622
78	-444.4368	-613.2597	168.8229	1.508235	3.115174
84	-458.6133	-627.1232	168.5098	1.470617	3.321415
90	-448.334	-617.6565	169.3225	1.701822	2.706179
96	-443.2154	-612.2865	169.0711	1.666461	2.878753
102	-452.4327	-621.4024	168.9696	1.839736	2.846715
108	-442.825	-611.7104	168.8854	1.867116	2.883272
114	-438.7775	-607.9674	169.1899	1.810985	2.727863
120	-434.6324	-603.631	168.9985	2.033454	2.727863
126	-430.1427	-599.1939	169.0512	1.971268	2.727863
132	-437.4715	-606.5001	169.0286	1.88442	2.787214
138	-433.8517	-602.5986	168.7469	1.635979	3.090116
144	-460.1148	-629.8514	169.7366	1.676365	2.463646
150	-441.6499	-610.5474	168.8974	1.786709	2.918606
156	-454.6501	-623.795	169.145	2.427587	2.439486
162	-463.5853	-632.391	168.8058	1.820781	2.955744
168	-451.9836	-620.8808	168.8973	2.063934	2.774139
174	-455.5101	-624.1655	168.6554	2.063934	2.92086
180	-443.4083	-612.2146	168.8063	3.382906	2.221407
186	-445.5931	-614.9946	169.4016	2.000275	2.495916
192	-448.5379	-617.5679	169.0301	2.544709	2.455129
198	-457.445	-626.0111	168.566	2.000353	3.006745
204	-452.6515	-621.5365	168.885	2.779524	2.436565
210	-450.0304	-619.6528	169.6224	1.926906	2.396439
216	-452.6828	-622.1693	169.4865	1.926906	2.481935
222	-448.8313	-617.5074	168.6761	1.89126	2.996748
228	-454.9205	-624.1039	169.1834	1.90497	2.681584
234	-458.2618	-627.4831	169.2214	1.735014	2.749853
240	-461.375	-629.845	168.4701	2.292592	2.919992
246	-444.9224	-613.887	168.9646	1.942574	2.795701
252	-451.2452	-619.4777	168.2325	1.942574	3.23465
258	-453.7633	-623.1468	169.3834	1.251857	2.926411
264	-461.1315	-630.4119	169.2804	1.68219	2.742799
270	-459.1862	-627.507	168.3207	1.808975	3.251087
276	-449.8649	-619.3311	169.4661	1.893835	2.512483
282	-442.6763	-611.6298	168.9535	2.400449	2.572297
288	-457.2777	-626.7662	169.4884	2.400449	2.234445
294	-444.6574	-613.1931	168.5356	1.978313	3.036166
300	-440.1252	-609.393	169.2678	2.737837	2.212034
306	-444.9772	-614.5813	169.6041	1.809091	2.472481
312	-451.499	-621.0265	169.5275	1.641716	2.613466
318	-455.5575	-625.121	169.5634	1.283128	2.798873
324	-454.1809	-622.9802	168.7993	1.283128	3.256691
330	-454.0026	-622.2462	168.2436	1.886408	3.256691
