Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-758.1162	-923.1928	165.0766	0.5703408	0.8199843	6.753686	1.837847	0.1469182	0.04243649	0.3171219	0.49814
6	-762.9458	-928.3318	165.386	1.021472	0.9242488	5.816885	1.746549	0.1894066	0.131023	0.3717136	0.4533381
12	-760.7509	-927.8928	167.1419	0.9086802	0.7590304	4.698563	1.457822	0.2770857	0.197642	0.09495999	0.3544598
18	-763.1018	-930.3994	167.2975	1.114333	0.57886	4.900836	1.041559	0.1642018	0.2887387	0.1668525	0.417215
24	-766.7318	-933.6787	166.9469	1.356664	0.8749585	4.88161	0.93088	0.2454991	0.1819919	0.154371	0.3985899
30	-766.7705	-931.5733	164.8029	1.79375	0.8749585	6.949835	0.8997566	0.09285991	0.08983183	0.06900183	0.3490656
36	-775.0993	-941.044	165.9447	1.98877	0.6733926	5.816708	0.669842	0.09285991	0.2085939	0.1508923	0.3069343
42	-759.8881	-925.5799	165.6918	1.509646	0.6924721	5.816708	1.274565	0.08644109	0.2085939	0.1508923	0.2641874
48	-768.418	-929.3983	160.9803	1.813503	1.10802	8.838359	1.875037	0.1090469	0.2016175	0.3177097	0.1777757
54	-779.448	-937.1733	157.7253	2.6613	0.6788304	8.838359	4.500673	0.2599963	0.2148305	0.5176874	0.1777757
60	-773.0175	-933.6855	160.668	0.8236305	0.6669125	8.768032	3.371421	0.2599963	0.2562254	0.5176874	0.2248406
66	-781.3241	-939.3074	157.9833	3.127221	0.6786055	9.257123	3.371421	0.2693164	0.2177362	0.766704	0.2248406
72	-785.9685	-947.6608	161.6923	1.333712	0.8829243	8.485394	1.997727	0.4084884	0.1773415	0.4812935	0.2819069
78	-768.9244	-932.5408	163.6164	2.475448	0.7949871	6.033805	1.780815	0.3821579	0.2750538	0.2998563	0.3169067
84	-776.8233	-941.9355	165.1122	0.9937531	0.9726094	6.033805	1.780815	0.3778259	0.1106776	0.07827107	0.2850499
90	-778.5375	-944.8364	166.299	1.673537	0.5966296	4.720832	1.401398	0.4400102	0.2415407	0.09280571	0.2850499
96	-772.9309	-938.8935	165.9627	0.7905959	0.7482997	6.063234	1.194326	0.4741286	0.1915255	0.1318184	0.3879961
102	-780.7577	-946.059	165.3013	1.632993	0.9720221	6.463032	0.9331867	0.1117721	0.110296	0.06014331	0.3879961
108	-786.9548	-954.174	167.2193	1.174853	0.4975466	5.760434	0.6626066	0.08534666	0.03180881	0.1128341	0.4990209
114	-780.8851	-946.8637	165.9786	1.080508	0.7656625	4.727457	0.568965	2.296235	0.03659166	0.1208318	0.5892985
120	-782.4418	-944.2976	161.8558	2.520919	0.8232084	7.516774	2.345844	0.2081114	0.3430621	0.1418563	0.5469106
