Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-768.6715	-931.5172	162.8457	1.157346	0.814654	9.071928	0.03505331	0.1280563	1.282991	0.1464632	0.3013612
6	-765.5488	-930.5079	164.9591	1.977441	0.6530119	5.790971	0.3436716	0.1855983	1.346375	0.2378074	0.2739348
12	-771.1675	-936.4361	165.2686	1.977441	0.7335883	5.689676	0.1771656	0.2028172	1.346375	0.1319014	0.291138
18	-772.3385	-935.5814	163.2429	1.200642	0.6143188	8.571673	0.1771656	0.1474858	1.346375	0.07132079	0.2446719
24	-769.3604	-928.5448	159.1844	1.489068	0.8417304	11.89964	0.2314438	0.09285916	1.346375	0.1640949	0.188281
30	-770.0442	-932.4776	162.4334	1.197183	0.6742456	9.044277	0.12642	0.1907249	1.318589	0.04767017	0.1403296
36	-778.3264	-940.6118	162.2854	1.717196	0.7272406	8.659876	0.1424751	0.2539429	1.318589	0.07850222	0.1661288
42	-775.1482	-937.8458	162.6976	1.451689	0.5786262	9.247205	0.03405005	0.1117379	0.9754229	0.02955985	0.161841
48	-769.5694	-932.1224	162.553	1.451689	0.9469587	8.694617	0.03385157	0.2516453	1.209668	0.1543086	0.2035649
54	-765.9366	-929.8861	163.9495	1.447241	1.028683	7.11764	0.06348788	0.3097547	1.147306	0.1234787	0.1711984
60	-764.6276	-931.2644	166.6369	1.478659	0.8248633	4.514623	0.02775044	0.1635059	1.567358	0.07281518	0.2002684
66	-776.9221	-942.566	165.6438	1.777511	0.6795442	6.287286	0.06021322	0.1165147	0.6562208	0.07281518	0.1967415
72	-776.6335	-942.7389	166.1054	1.61021	0.7442788	5.992367	0.03664747	0.1604763	0.5344542	0.09841664	0.1967415
78	-780.6222	-942.145	161.5228	3.61203	0.5868676	9.109978	0.07435117	0.06034958	0.5344542	0.0531265	0.146837
84	-771.0285	-933.7016	162.6731	2.022682	0.7360863	9.133524	0.05153517	0.06194239	0.5344542	0.1686282	0.2143203
90	-760.6756	-924.5231	163.8475	1.658064	0.7450756	7.713403	0.08115281	0.1115402	1.086432	0.1686282	0.2462183
96	-758.103	-924.2764	166.1734	0.7676486	0.7474327	6.74961	0.0569535	0.06526821	0.6846082	0.1542778	0.2535757
102	-762.8802	-930.5552	167.675	1.313407	0.6768237	4.067156	0.1915962	0.05319634	1.275427	0.3020172	0.3839608
108	-773.2867	-939.9955	166.7089	1.435409	0.6843208	5.048007	0.2461533	0.1093975	1.058441	0.220875	0.3248903
114	-771.624	-936.9796	165.3556	1.435409	0.6843208	6.332256	0.09471209	0.1157573	1.058441	0.3113731	0.2444353
120	-769.3574	-936.5919	167.2345	1.059559	0.7240302	5.206529	0.03769801	0.03626258	1.02482	0.2088168	0.352396
126	-763.1998	-930.0257	166.8259	1.156024	0.7240302	5.123107	0.1563573	0.08607971	1.194854	0.2088168	0.2989703
132	-775.6219	-941.5055	165.8836	1.866839	0.5319171	5.193796	0.147888	0.08531381	1.599378	0.2377713	0.3493513
138	-771.1325	-934.015	162.8826	2.419671	0.6768562	7.950081	0.2683408	0.1624773	1.046727	0.2471367	0.3307181
144	-781.959	-945.1843	163.2253	2.953992	0.7086523	7.727484	0.1636685	0.09664327	0.6461802	0.1038446	0.2267604
150	-784.1869	-948.6758	164.4889	2.063846	0.8134382	6.954887	0.2134718	0.0655033	0.6461802	0.08038902	0.192089
156	-780.0226	-945.572	165.5495	1.26179	0.7097135	6.445047	0.1618622	0.05364225	1.011825	0.05389628	0.192089
162	-778.0222	-939.4947	161.4724	2.752513	0.9602279	7.858463	0.4031781	0.08024274	2.033167	0.1266483	0.2847151
168	-769.6381	-928.048	158.4099	1.950188	0.9202738	11.15033	0.4448902	0.02958603	2.193052	0.1855898	0.1840917
174	-770.4627	-932.7975	162.3348	1.66621	0.881855	8.245317	0.1461756	0.02811903	1.855519	0.2365038	0.2361153
180	-769.3629	-933.2205	163.8576	0.7111465	0.881855	6.365518	0.3988158	0.1693499	2.70605	0.3104542	0.2542311
186	-758.8022	-922.5676	163.7654	1.576151	0.7548289	5.893395	0.2416232	0.06445558	2.70605	0.5337455	0.3349608
192	-775.1432	-938.0536	162.9104	0.9707101	0.9654942	6.220267	1.067331	0.1648063	2.864131	0.3881948	0.3706223
198	-764.6355	-926.9951	162.3595	0.6545465	0.9167714	7.710099	0.4469943	0.1648063	2.864131	0.3881948	0.3301425
204	-772.8281	-933.6174	160.7893	1.88178	0.5371378	8.358777	0.7244495	0.07852167	2.864131	0.3471429	0.3944518
210	-764.7409	-927.8727	163.1318	1.796924	0.6140026	6.1713	0.5396932	0.04213783	2.864131	0.3975124	0.3502552
216	-768.9666	-933.9076	164.941	1.330787	0.7221478	5.798756	0.1516182	0.05784275	2.052841	0.3975124	0.2808987
222	-776.0618	-939.7339	163.6721	0.6212556	1.067553	5.719283	0.311785	0.122384	3.266412	0.6661992	0.2870263
228	-770.6315	-934.2361	163.6045	1.624747	0.8626102	5.650332	0.311785	0.111103	2.877227	0.4736855	0.3107775
234	-771.8171	-934.0557	162.2386	0.9539185	0.8093245	6.708898	0.428906	0.07039237	3.969972	0.2172047	0.2499312
240	-769.9594	-932.4133	162.4539	1.188342	0.56621	6.265521	0.428906	0.05556146	3.969972	0.5495674	0.3183027
246	-775.0045	-937.0669	162.0624	1.005095	0.56621	6.265521	0.870019	0.0472531	3.969972	0.5729967	0.2438129
252	-762.9449	-922.5333	159.5884	1.075213	0.907958	5.990704	0.5975987	0.026207	6.331093	0.72932	0.1906577
258	-774.1719	-936.3011	162.1292	1.556396	0.8460595	6.90411	0.2527424	0.1859217	2.818596	0.72932	0.2540817
