Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1348.582	-1518.743	170.161	0.1492269	1.081075	0.9694722	0.461216	0.538784	0.443658	0.556342	1.147941
6	-1348.605	-1518.964	170.3599	0.2975549	0.7833251	1.067357	0.461216	0.538784	0.429706	0.570294	1.011641
12	-1349.473	-1519.425	169.9517	0.7879978	0.8355439	0.9233973	0.470833	0.529167	0.485678	0.514322	1.011641
18	-1341.25	-1511.669	170.4184	0.4482567	0.638451	0.9136197	0.502045	0.497955	0.472476	0.527524	1.075721
24	-1343.363	-1513.276	169.9122	1.007285	0.7789903	0.6718723	0.49861	0.50139	0.436994	0.563006	1.13588
30	-1350.013	-1519.881	169.8676	1.09701	0.6574057	1.038223	0.444503	0.555497	0.382459	0.617541	0.8619434
36	-1357.514	-1528.172	170.6578	0.536183	0.4926114	0.961702	0.384876	0.615124	0.446073	0.553927	0.8270456
42	-1353.737	-1524.387	170.6491	0.4385098	0.5359183	0.992294	0.347221	0.652779	0.395728	0.604272	0.9269538
48	-1367.736	-1537.917	170.1809	0.5467952	0.6829829	1.249651	0.490992	0.509008	0.395728	0.604272	0.8503143
54	-1362.407	-1531.417	169.0097	1.767937	0.7834216	0.9172072	0.426692	0.573308	0.475602	0.524398	1.039945
60	-1369.92	-1539.673	169.7528	0.9681634	1.04083	0.9580107	0.427731	0.572269	0.445144	0.554856	0.7765355
66	-1360.348	-1529.729	169.3806	1.26646	1.039223	0.9580107	0.621655	0.378345	0.445144	0.554856	0.8955553
72	-1357.085	-1527.257	170.1713	0.7326398	0.6481113	1.034543	0.485383	0.514617	0.448593	0.551407	0.912006
78	-1380.821	-1551.136	170.3154	0.389336	0.8959955	0.9482659	0.548242	0.451758	0.448593	0.551407	0.9694548
84	-1364.642	-1533.99	169.3476	1.021541	1.361791	0.8778426	0.499204	0.500796	0.532017	0.467983	0.9027471
90	-1355.092	-1525.401	170.3088	0.07303461	1.130775	0.8964919	0.436452	0.563548	0.467875	0.532125	1.105442
96	-1344.851	-1515.507	170.6564	0.3558338	0.7022635	0.8964919	0.436452	0.563548	0.474471	0.525529	0.8949573
102	-1361.737	-1530.24	168.503	2.190477	0.5258305	0.8204081	0.338331	0.661669	0.547261	0.452739	1.421414
108	-1355.294	-1523.901	168.6068	2.093008	0.6231442	1.047122	0.442923	0.557077	0.435363	0.564637	1.130546
114	-1351.061	-1520.794	169.7326	0.5868128	1.241831	1.00699	0.488159	0.511841	0.443194	0.556806	0.9480839
120	-1345.442	-1514.017	168.5748	2.023617	0.8727534	0.9336064	0.508	0.492	0.470385	0.529615	1.101075
126	-1350.831	-1519.537	168.7068	2.184806	0.5661324	0.9336064	0.435494	0.564506	0.443681	0.556319	1.101075
132	-1354.628	-1524.922	170.2943	0.9028337	0.4652312	0.7743233	0.354829	0.645171	0.512442	0.487558	1.053175
138	-1360.348	-1530.523	170.1745	1.180106	0.5135069	0.7626867	0.368211	0.631789	0.50641	0.49359	0.8617893
144	-1360.144	-1529.768	169.624	1.233382	0.6759574	1.20109	0.507777	0.492223	0.384892	0.615108	0.7579015
150	-1363.525	-1533.296	169.7712	0.7908623	0.7112863	1.457864	0.420276	0.579724	0.468823	0.531177	0.748609
156	-1362.599	-1533.009	170.4098	0.4528958	0.5771917	1.123972	0.418178	0.581822	0.52271	0.47729	0.9333565
162	-1359.276	-1529.801	170.5251	0.1002756	0.7105716	1.031986	0.435855	0.564145	0.52271	0.47729	1.135978
168	-1358.986	-1529.483	170.4972	0.1317122	0.7791412	1.038995	0.435855	0.564145	0.52271	0.47729	1.066861
174	-1373.685	-1544.176	170.4912	0.2546408	0.7542174	1.038995	0.384099	0.615901	0.376332	0.623668	1.025481
180	-1365.177	-1535.389	170.2125	0.4172997	0.7671682	1.181854	0.473724	0.526276	0.468452	0.531548	0.9280728
186	-1353.057	-1522.989	169.9318	0.641241	0.8515268	1.181854	0.473724	0.526276	0.410845	0.589155	0.9158552
192	-1353.858	-1524.06	170.2013	0.4935322	0.8956869	0.8180761	0.473724	0.526276	0.559214	0.440786	1.103749
198	-1349.281	-1519.344	170.0633	0.4285245	0.9766425	0.8591132	0.488954	0.511046	0.381889	0.618111	1.193884
204	-1355.761	-1525.936	170.1749	0.4285245	0.7588145	0.8856931	0.546253	0.453747	0.502715	0.497285	1.237782
210	-1347.865	-1518.543	170.6781	0.2553655	0.7898436	0.8410129	0.428085	0.571915	0.411441	0.588559	0.9686734
216	-1358.96	-1529.224	170.2641	0.6187913	0.5289208	1.046964	0.428085	0.571915	0.484228	0.515772	1.024079
222	-1358.739	-1529.098	170.3594	0.7082563	0.5762841	1.046964	0.34093	0.65907	0.484228	0.515772	0.8316476
228	-1347.367	-1516.979	169.6113	1.234328	0.7761779	1.046964	0.444339	0.555661	0.499969	0.500031	0.8272348
234	-1367.965	-1538.412	170.4463	0.8261262	0.6363177	0.8060092	0.361736	0.638264	0.593109	0.406891	0.8194144
240	-1373.692	-1543.189	169.4967	1.254269	1.032387	0.8060092	0.569601	0.430399	0.410858	0.589142	0.9441843
246	-1362.228	-1532.034	169.8068	0.6252697	1.328706	0.843569	0.510128	0.489872	0.316722	0.683278	0.9810824
252	-1356.062	-1526.509	170.4471	0.6429544	0.697088	0.838643	0.472949	0.527051	0.369348	0.630652	0.9085553
258	-1348.842	-1518.919	170.0766	0.478229	0.9491021	1.127412	0.380411	0.619589	0.458593	0.541407	0.9059647
264	-1365.409	-1536.126	170.7168	0.6231362	0.4436783	0.9643934	0.298358	0.701642	0.39704	0.60296	0.7648091
270	-1355.676	-1525.919	170.2434	0.549478	0.5279921	1.322235	0.439472	0.560528	0.504973	0.495027	0.817087
276	-1348.765	-1519.081	170.3158	0.5668541	0.8377178	0.9493775	0.483026	0.516974	0.470669	0.529331	0.8229964
282	-1354.452	-1523.358	168.9066	1.791284	0.8377178	1.150056	0.47734	0.52266	0.442922	0.557078	0.8093053
288	-1352.297	-1520.956	168.6595	1.944528	0.8452522	0.9453458	0.506447	0.493553	0.442922	0.557078	1.114372
294	-1359.142	-1528.016	168.8743	1.944528	0.8650644	0.7178257	0.424925	0.575075	0.467895	0.532105	1.114372
300	-1346.947	-1517.657	170.7095	0.1127702	0.6823152	0.9848918	0.432815	0.567185	0.513843	0.486157	1.020456
306	-1353.961	-1524.003	170.0424	0.801244	0.7909643	0.9908995	0.448268	0.551732	0.486372	0.513628	0.8794371
312	-1345.976	-1516.699	170.724	0.0676673	0.8815297	0.9908995	0.416662	0.583338	0.405311	0.594689	0.8674894
318	-1342.403	-1513.13	170.7268	0.03895194	0.7248403	0.9668308	0.481598	0.518402	0.505947	0.494053	1.046339
324	-1347.498	-1518.161	170.6631	0.07185149	0.7771886	0.9668308	0.491622	0.508378	0.505947	0.494053	1.027513
330	-1344.12	-1514.192	170.0713	0.6363755	0.7771886	1.067165	0.424372	0.575628	0.510306	0.489694	0.9658691
336	-1353.416	-1521.801	168.3847	2.055295	1.136353	0.9838283	0.463107	0.536893	0.526516	0.473484	0.9522833
342	-1356.388	-1526.14	169.752	1.2934	0.6805787	0.8486054	0.455107	0.544893	0.526516	0.473484	0.9286826
348	-1365.206	-1535.722	170.5158	0.4629247	0.690506	0.9533994	0.407505	0.592495	0.520871	0.479129	0.8906626
354	-1361.027	-1531.258	170.2312	0.5158005	0.7292035	1.177349	0.35739	0.64261	0.447777	0.552223	0.8924922
360	-1365.453	-1533.845	168.3921	1.98253	1.125951	1.117827	0.519211	0.480789	0.482519	0.517481	0.8853099
366	-1351.782	-1521.073	169.2915	1.447054	1.028892	0.9604366	0.484208	0.515792	0.410105	0.589895	0.7654647
372	-1376.955	-1547.808	170.8522	0.1369816	0.415025	1.313252	0.343091	0.656909	0.533453	0.466547	0.6945357
378	-1360.502	-1530.882	170.3801	0.2036558	0.7879025	1.313252	0.342183	0.657817	0.450534	0.549466	0.8703598
384	-1349.584	-1519.782	170.1975	0.1986769	1.166831	0.9319012	0.4839	0.5161	0.522797	0.477203	1.016315
390	-1351.511	-1521.903	170.3923	0.4719729	0.6705507	1.041368	0.4839	0.5161	0.470043	0.529957	0.9224277
396	-1355.225	-1524.858	169.633	0.6066414	0.7541937	1.692845	0.458221	0.541779	0.404771	0.595229	0.823201
402	-1367.272	-1537.301	170.0293	0.4829664	0.6417546	1.579167	0.412987	0.587013	0.442058	0.557942	0.746072
408	-1364.327	-1534.693	170.3665	0.1240561	0.9450135	1.20004	0.412987	0.587013	0.41172	0.58828	0.8993151
