Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-3089.415	-3245.064	155.6495	7.212808	0.9657484	0.9478681	0.9386739	5.765307
6	-3093.898	-3250.578	156.6804	7.212808	1.065094	0.9960907	1.045586	5.057133
12	-3087.765	-3242.748	154.983	8.7605	0.9087616	0.9081921	1.031925	5.282552
18	-3090.034	-3245.729	155.6953	8.793176	1.142521	1.112223	1.031925	4.625213
24	-3092.732	-3250.209	157.4775	7.618721	1.00423	1.060962	1.098985	4.351792
30	-3082.203	-3238.025	155.8228	8.678418	0.9844791	0.9725617	1.141659	4.722972
36	-3086.585	-3243.156	156.5706	7.809485	0.9775568	0.9005966	1.090824	4.862899
42	-3075.311	-3228.49	153.1785	11.13968	1.085092	1.03709	1.032412	4.794046
48	-3084.867	-3242.747	157.8793	6.20744	0.9355536	1.03709	1.066148	4.987382
54	-3095.527	-3248.045	152.5179	11.62811	1.013491	0.9657085	1.035319	4.967941
60	-3101.959	-3253.28	151.321	12.80943	0.8380447	1.172473	1.019361	4.967941
66	-3101.217	-3252.677	151.4602	12.83506	0.8869995	0.9796988	0.9982836	4.967941
72	-3104.368	-3256.366	151.9973	11.51962	1.152857	0.917394	0.9823362	5.295592
78	-3094.414	-3250.507	156.0933	7.785001	0.9572619	0.8755108	1.036789	5.196593
84	-3091.003	-3247.258	156.2554	8.649448	0.9741046	0.9321624	1.023925	4.591224
90	-3097.388	-3255.907	158.5188	5.747503	1.049111	0.9404926	1.029088	4.898653
96	-3092.958	-3246.591	153.6327	10.28332	0.9903709	0.940973	1.08556	5.094271
102	-3087.495	-3242.4	154.9053	8.574037	1.157463	0.8598118	0.9110159	5.384683
108	-3090.731	-3244.724	153.9924	10.33572	1.047993	0.9658316	1.208399	4.750668
114	-3087.456	-3244.25	156.7937	8.239887	1.066226	0.9173744	1.1996	4.376403
120	-3093.955	-3250.714	156.7586	8.084991	1.066226	0.972651	1.334424	4.376403
126	-3092.137	-3249.444	157.3068	6.539662	1.243926	1.016299	1.10064	4.942924
132	-3084.668	-3242.367	157.6993	6.17705	1.163562	0.9238166	1.084403	5.030677
138	-3084.535	-3242.108	157.573	6.796337	1.085695	0.9228984	1.224336	4.721666
144	-3085.45	-3242.306	156.8564	7.130747	1.025036	1.005542	0.9587722	5.070139
150	-3081.175	-3238.584	157.4085	6.188753	1.173494	0.8926201	1.116973	5.179068
156	-3083.497	-3238.358	154.861	10.03718	1.08588	0.8715505	1.031183	4.562049
162	-3083.282	-3241.006	157.7234	5.665229	1.189149	0.984785	0.8914768	5.359578
