Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-764.5537	-929.5981	165.0444	0.0309505	0.00639566	0.00298486	0.016659	0.118557	0.0132161	0.0183701	0.0263919	0.0326909	0.00308321	0.0463834	0.0113035	0.102525	0.0811298	0.0451393	0.0802547	0.0391251	0.0903369	0.0551842	0.0370453	0.0732252	0.226038	0.214204	0.0803973	0.0394155	0.0290046	0.0632775	0.0858698	0.0750304	0.104039	0.521447	0.0217043	0.0272154	0.00296984	0.0779106	0.0116077	0.0435353	0.031957	0.0962125	0.0882578	0.0172019	0.0458034	0.109941	0.165111	0.0359532	0.133773	0.00655643	0.0613986	0.112799	0.202004	0.0333765	0.000370336	0.0146822	0.011101	0.0433026	0.0439707	0.00941856	0.0435151	0.00221943	0.0684173	0.0503097	0.0533041	0.0439079	0.0317241	0.00519225	0.0552651	0.127131	0.0251526	0.0313595	0.0689847	0.100327	0.0761309	0.0399396	0.0439988	0.29009	0.0561274	0.104952	0.0329419	0.00364004	0.0387262	0.00684969	0.0376954	0.0991049	0.010713	0.0775646	0.0325767	0.0310421	0.0788278	0.0610317	0.0600376	0.00252465	0.160065	0.0195625	0.0349288	0.0644123	0.0149598	0.0398019	0.00512182	0.00105838	0.000493947	0.00275681	0.0196194	0.00218706	0.00303996	0.00436745	0.00540984	0.000510223	0.00767573	0.00187056	0.0169662	0.0134257	0.00746985	0.0132809	0.0064746	0.0149494	0.00913213	0.00613042	0.0121176	0.0374058	0.0354475	0.0133045	0.00652265	0.00479982	0.0104714	0.0142101	0.0124164	0.0172169	0.0862913	0.00359172	0.00450372	0.000491463	0.012893	0.00192089	0.00720441	0.00528839	0.0159217	0.0146053	0.00284665	0.00757974	0.0181935	0.0273233	0.0059497	0.0221374	0.00108499	0.0101605	0.0186664	0.0334286	0.00552329	6.12848e-05	0.00242968	0.00183704	0.0071659	0.00727647	0.00155863	0.00720107	0.000367281	0.011322	0.00832547	0.008821	0.00726607	0.00524985	0.000859236	0.00914552	0.0210382	0.00416236	0.00518952	0.0114159	0.0166026	0.0125985	0.00660937	0.00728111	0.0480054	0.00928821	0.017368	0.00545137	0.00060237	0.00640859	0.00113352	0.00623801	0.0164003	0.00177284	0.0128357	0.00539093	0.00513699	0.0130448	0.0100998	0.00993528	0.00041779	0.0264883	0.0032373	0.00578017	0.0106592	0.00247561	0.00658659	6.042864
36	-764.8976	-929.6957	164.7981	0.152737	0.00890355	0.0436907	0.066668	0.133401	0.0652569	0.00652187	0.0730366	0.0361336	0.0170357	0.0251311	0.0972801	0.0293793	0.0853005	0.0887257	0.0210394	0.0420543	0.0927053	0.146255	0.0282661	0.12956	0.07977	0.188432	0.156494	0.0718148	0.0342599	0.0214424	0.0388856	0.0418548	0.073269	0.35506	0.0825704	0.109947	0.0140102	0.166541	0.0300185	0.0407306	0.055187	0.176424	0.0338169	0.0234964	0.066187	0.0604684	0.196015	0.0406549	0.103302	0.0289668	0.0693984	0.0156746	0.123719	0.0163522	0.0112842	0.0471967	0.110892	0.0673305	0.0230637	0.0330751	0.0572928	0.0068019	0.0128624	0.113308	0.0202229	0.0247318	0.0506331	0.00752438	0.0781403	0.0980976	0.00263031	0.0618268	0.0185417	0.016801	0.114296	0.0217975	0.0866161	0.0441142	0.075279	0.0770192	0.00173715	0.000925284	0.00528345	0.0344066	0.0248707	0.0440849	0.0481572	0.1226	0.0876231	0.0604556	0.0934289	0.0460541	0.0740929	0.0231584	0.214865	0.0194533	0.0346692	0.0307484	0.00513103	0.0200293	0.0247267	0.0014414	0.00707312	0.0107929	0.0215964	0.0105645	0.00105583	0.011824	0.0058497	0.00275792	0.0040685	0.0157488	0.00475624	0.0138094	0.0143639	0.00340609	0.00680821	0.0150081	0.0236774	0.00457603	0.0209746	0.012914	0.0305055	0.0253349	0.0116262	0.00554637	0.00347132	0.00629522	0.00677591	0.0118616	0.057481	0.0133674	0.0177994	0.00226813	0.0269615	0.00485972	0.00659391	0.00893427	0.0285614	0.00547465	0.00380386	0.0107151	0.00978929	0.0317331	0.00658166	0.0167236	0.00468946	0.011235	0.00253757	0.020029	0.00264727	0.00182682	0.00764073	0.0179524	0.0109002	0.0037338	0.00535456	0.00927519	0.00110117	0.00208231	0.0183435	0.0032739	0.00400386	0.00819704	0.00121813	0.0126502	0.0158811	0.000425823	0.0100092	0.00300174	0.00271993	0.0185034	0.00352882	0.0140224	0.00714169	0.012187	0.0124687	0.000281228	0.000149795	0.000855342	0.00557012	0.00402634	0.00713695	0.00779621	0.0198479	0.0141854	0.00978721	0.0151253	0.00745574	0.011995	0.00374913	0.0347847	0.00314932	0.00561262	0.00497788	0.000830667	0.00324256	6.176998
72	-775.2239	-940.4612	165.2374	0.0476228	5.14588e-05	0.057411	0.0650079	0.103859	0.131981	0.0195024	0.0387923	0.0385937	0.0168616	0.0271489	0.0473664	0.0893411	0.0838199	0.126835	0.0265215	0.0119559	0.107512	0.0607612	0.00913963	0.0656434	0.0844906	0.0807167	0.126076	0.0660943	0.0265248	0.036036	0.00785231	0.00659625	0.0552939	0.427451	0.0329562	0.0363233	0.00624814	0.0966918	0.00480328	0.00654906	0.090607	0.173907	0.0256628	0.0110611	0.112988	0.0987474	0.123801	0.130149	0.0654699	0.0433331	0.0231119	0.0612901	0.136543	0.0282512	0.0400352	0.00203287	0.00476203	0.0352568	0.00469158	0.0299803	0.0457927	0.0207594	0.0389181	0.0774521	0.0860567	0.127719	0.0653673	0.0796022	0.0563385	0.12653	0.072732	0.0314252	0.0533006	0.0229468	0.0691212	0.0368962	0.0297432	0.0648108	0.0146565	0.100111	0.0343188	0.0178059	0.01582	0.114345	0.0178298	0.0318563	0.0727295	0.115926	0.10621	0.169961	0.103991	0.0391384	0.14857	0.00926122	0.0370566	0.0100189	0.0299147	0.0836882	0.0370389	0.00373466	0.00802054	8.66659e-06	0.00966904	0.0109485	0.0174918	0.0222279	0.00328455	0.00653332	0.00649988	0.00283979	0.00457236	0.00797735	0.0150466	0.0141168	0.0213612	0.0044667	0.00201358	0.018107	0.0102333	0.00153928	0.0110555	0.0142297	0.0135941	0.0212335	0.0111315	0.00446726	0.0060691	0.00132247	0.00111093	0.00931249	0.0719904	0.00555042	0.0061175	0.0010523	0.0162846	0.000808959	0.00110298	0.0152598	0.0292891	0.00432208	0.00186289	0.0190292	0.0166308	0.0208504	0.0219195	0.0110263	0.00729807	0.00389246	0.0103224	0.0229963	0.00475802	0.00674265	0.000342372	0.000802012	0.00593787	0.000790146	0.00504921	0.00771231	0.00349626	0.0065545	0.0130443	0.0144935	0.0215101	0.011009	0.0134064	0.00948841	0.0213099	0.0122494	0.00529257	0.00897678	0.00386466	0.0116412	0.00621398	0.0050093	0.0109153	0.00246841	0.0168606	0.0057799	0.00299884	0.00266437	0.0192577	0.00300286	0.00536517	0.012249	0.0195239	0.0178876	0.0286245	0.017514	0.00659162	0.0250219	0.00155976	0.006241	0.00168737	0.00503818	0.0140946	0.00623802	0.000628984	5.937608
108	-764.1082	-929.9213	165.8131	0.0716613	0.00263784	0.0171081	0.0269297	0.0630336	0.0305931	0.00810431	0.0544746	0.134481	0.0633881	0.0433118	0.040084	0.0692331	0.12075	0.0274007	0.135997	0.0325344	0.0488794	0.0737314	0.0669727	0.0954515	0.0628966	0.273942	0.0261628	0.0541063	0.0146386	0.0128824	0.0163477	0.0788554	0.0545563	0.301958	0.0622259	0.0501011	0.0080896	0.133233	0.00498278	0.0177194	0.0503974	0.0817233	0.0767765	0.00257231	0.0469324	0.0640072	0.178044	0.0634407	0.0741054	0.0131383	0.0183957	0.0450595	0.154905	0.136075	0.0249096	0.0711897	0.0173502	0.040117	0.0242151	0.112251	0.00165265	0.0868181	0.0298399	0.00570928	0.0314182	0.0599778	0.00973511	0.120492	0.0523071	0.128665	0.0402564	0.0219652	0.0266381	0.0249669	0.129224	0.0403828	0.00296361	0.0566149	0.0137077	0.0416455	0.0339384	0.0698607	0.057319	0.0670281	0.0673027	0.0695597	0.0625429	0.0126601	0.0263989	0.0663294	0.039486	0.0467272	0.0286516	0.0129323	0.105223	0.00863093	0.0378732	0.122846	0.0300506	0.0370524	0.0127455	0.000469161	0.00304282	0.00478966	0.011211	0.00544125	0.00144142	0.00968875	0.0239185	0.0112741	0.00770336	0.00712927	0.0123137	0.0214765	0.00487344	0.0241882	0.00578651	0.00869361	0.0131137	0.0119116	0.0169768	0.0111867	0.0487228	0.00465327	0.00962326	0.0026036	0.00229125	0.00290758	0.0140251	0.00970329	0.0537057	0.0110674	0.00891089	0.0014388	0.0236965	0.000886229	0.00315154	0.0089636	0.0145352	0.0136553	0.000457506	0.00834732	0.0113842	0.0316666	0.0112835	0.0131803	0.00233676	0.00327183	0.0080142	0.0275511	0.0242021	0.00443039	0.0126617	0.00308587	0.00713515	0.00430686	0.0199647	0.000293937	0.0154413	0.00530727	0.00101544	0.00558799	0.0106675	0.00173147	0.0214306	0.00930324	0.0228842	0.00715994	0.0039067	0.0047378	0.00444057	0.0229835	0.00718241	0.000527103	0.0100694	0.00243802	0.00740699	0.00603623	0.0124253	0.0101947	0.0119215	0.0119703	0.0123718	0.0111238	0.0022517	0.00469527	0.0117972	0.00702291	0.00831082	0.00509592	0.00230011	0.0187148	0.00153508	0.00673607	0.0218492	0.00534475	0.00659008	5.622454
144	-766.7442	-932.4428	165.6986	0.0738758	0.0440885	0.0210909	0.0129533	0.196865	0.0353112	0.00185167	0.034482	0.0538468	0.0469197	0.0345889	0.0882827	0.173714	0.0913166	0.0554117	0.0711151	0.00852908	0.0492106	0.0927889	0.0221453	0.0688364	0.0566306	0.343684	0.0831597	0.003682	0.0208922	0.0028102	0.0410648	0.00212712	0.00468013	0.31593	0.0336635	0.0644133	0.00418286	0.125262	0.000229029	0.0219938	0.0382077	0.108146	0.0322931	0.0307832	0.014123	0.0618018	0.0869449	0.0644334	0.0786082	0.0308276	0.120384	0.0415042	0.139588	0.0225512	0.0293401	0.0646398	0.0436976	0.0385133	0.0755236	0.0535938	0.0160892	0.0108621	0.0397271	0.0445998	0.122471	0.0296184	0.0833671	0.0246005	0.0415449	0.153206	0.000128905	0.0858641	0.00918454	0.0602176	0.146863	0.0684953	0.00950357	0.093303	0.047174	0.0124918	0.0344523	0.0503318	0.0337305	0.0529298	0.00654974	0.0906069	0.0138384	0.00755729	0.00139915	0.0462888	0.0221194	0.0819722	0.108479	0.0379294	0.125353	0.00443525	0.097954	0.172708	0.00674741	0.0134648	0.0129942	0.00775484	0.00370973	0.00227839	0.0346271	0.00621097	0.000325695	0.00606512	0.00947125	0.00825282	0.00608392	0.0155283	0.030555	0.0160619	0.0097465	0.0125086	0.0015002	0.00865577	0.0163209	0.00389519	0.0121078	0.0099609	0.0604515	0.0146272	0.000647636	0.00367478	0.000494292	0.00722299	0.000374144	0.000823199	0.0555696	0.00592116	0.0113298	0.000735734	0.0220327	4.02844e-05	0.00386854	0.00672044	0.0190221	0.00568012	0.00541453	0.00248412	0.0108705	0.015293	0.0113334	0.0138266	0.00542234	0.0211747	0.00730027	0.0245525	0.00396659	0.0051607	0.0113696	0.00768607	0.0067742	0.013284	0.00942674	0.00282998	0.00191057	0.00698769	0.00784477	0.0215417	0.00520966	0.0146636	0.00432705	0.00730743	0.0269477	2.26735e-05	0.0151028	0.00161549	0.0105918	0.0258321	0.0120478	0.00167161	0.0164113	0.00829754	0.00219722	0.0060599	0.00885298	0.00593295	0.00930995	0.00115205	0.0159371	0.00243406	0.00132927	0.0002461	0.00814184	0.00389064	0.0144183	0.0190806	0.00667149	0.0220486	0.000780126	0.0172294	0.030378	0.00118682	0.00236835	5.685293
180	-779.1389	-944.8123	165.6734	0.0497274	0.000756836	0.0210358	0.0324608	0.0783248	0.0178445	0.0179989	0.0165407	0.0201702	0.150583	0.0674804	0.0616437	0.0843086	0.0740453	0.126221	0.0281133	0.0192211	0.103317	0.12205	0.0822692	0.060167	0.121367	0.141608	0.0706795	0.0572676	0.0516236	0.00164364	0.0267497	0.00857155	0.0796796	0.3004	0.0361587	0.031565	0.0112835	0.0949948	0.000233622	0.098415	0.122878	0.113021	0.0485632	0.0481072	0.061384	0.0833215	0.112057	0.0814351	0.0816498	0.0282705	0.0120711	0.0680588	0.11108	0.00206073	0.103342	0.0754296	0.013712	0.000816039	0.101063	0.0796258	0.0288282	0.00578176	0.0123061	0.0230481	0.0772439	0.0709672	0.0173061	0.0310369	0.02811	0.104419	0.00187802	0.0859525	0.0497105	0.0270234	0.236243	0.0522642	0.0172687	0.0763051	0.0210213	0.0387071	0.0764609	0.0491118	0.0350102	0.101335	0.0179719	0.0502848	0.00148364	0.0233408	0.0702618	0.010905	0.0283918	0.0903288	0.0209051	0.014449	0.0871098	0.0424157	0.00426098	0.148126	0.0306231	0.0764363	0.00872549	0.000132799	0.00369107	0.00569577	0.0137434	0.00313111	0.0031582	0.00290234	0.00353919	0.0264222	0.0118405	0.0108164	0.0147933	0.0129925	0.0221476	0.00493293	0.00337265	0.0181287	0.0214157	0.0144355	0.0105573	0.0212959	0.0248475	0.0124019	0.0100485	0.0090582	0.000288403	0.00469368	0.00150402	0.0139811	0.0527101	0.00634463	0.00553859	0.00197987	0.0166684	4.09929e-05	0.0172685	0.021561	0.0198314	0.0085212	0.00844119	0.0107708	0.0146201	0.0196622	0.0142891	0.0143268	0.00496052	0.00211808	0.011942	0.0194908	0.000361589	0.018133	0.0132353	0.00240599	0.000143187	0.0177331	0.0139716	0.00505838	0.0010145	0.00215931	0.00404417	0.0135537	0.0124523	0.00303663	0.00544593	0.00493236	0.018322	0.000329529	0.0150818	0.00872252	0.0047417	0.0414527	0.00917061	0.00303007	0.013389	0.00368853	0.00679179	0.0134163	0.00861746	0.0061431	0.0177809	0.00315347	0.00882329	0.000260329	0.00409553	0.0123286	0.00191346	0.0049818	0.0158497	0.00366814	0.00253531	0.0152848	0.00744253	0.000747658	0.0259911	0.00537332	0.013412	5.6991
216	-776.8791	-942.2314	165.3523	0.0962992	0.0018073	0.060512	0.031109	0.0846492	0.067576	0.00532537	0.000608419	0.042429	0.0323115	0.0459375	0.109779	0.12245	0.190945	0.0768455	0.0378603	0.0258828	0.158766	0.0207731	0.0104746	0.0174661	0.077112	0.0938023	0.0520646	0.0372631	0.0778074	0.00491155	0.0359044	0.0630494	0.0898409	0.375321	0.0870656	0.00692845	0.015309	0.11989	0.000240939	0.0519079	0.0669644	0.169172	0.0659602	0.0207707	0.0122598	0.0541534	0.063064	0.0498821	0.0362981	0.0438743	0.0246964	0.0775694	0.0802485	0.144161	0.0512398	0.00214347	0.00981015	0.00200593	0.127241	0.0278143	0.00427925	0.00134797	0.029942	0.0517809	0.0483134	0.0401431	0.0384548	0.0492721	0.181409	0.0241126	0.0172096	0.141153	0.0287363	0.0232402	0.297437	0.0228449	0.0195719	0.0444014	0.0731349	0.0372112	0.0328933	0.0341506	0.05797	0.0457181	0.0122607	0.120058	0.0136228	0.0417777	0.0280834	0.00548861	0.0512519	0.00212517	0.0559795	0.094381	0.23121	0.0342462	0.11282	0.078166	0.0179411	0.0731498	0.0163918	0.000307634	0.0103002	0.0052953	0.0144088	0.0115026	0.000906471	0.000103563	0.00722214	0.00549997	0.00781936	0.0186863	0.0208431	0.0325021	0.0130804	0.00644448	0.00440571	0.0270248	0.00353595	0.00178295	0.00297303	0.0131258	0.0159668	0.00886229	0.00634283	0.0132442	0.000836031	0.00611155	0.0107321	0.0152925	0.0638861	0.0148201	0.00117934	0.00260585	0.0204073	4.1012e-05	0.00883562	0.0113985	0.0287959	0.0112276	0.00353553	0.00208684	0.00921785	0.0107346	0.00849079	0.00617857	0.00746816	0.00420376	0.0132036	0.0136597	0.0245388	0.0087219	0.000364856	0.00166986	0.000341444	0.0216587	0.00473448	0.000728402	0.000229448	0.00509664	0.00881401	0.00822378	0.00683305	0.00654567	0.00838696	0.0308789	0.00410439	0.00292937	0.0240268	0.00489141	0.00395588	0.0506289	0.00388859	0.00333148	0.00755788	0.0124488	0.00633398	0.00559901	0.00581302	0.00986749	0.00778201	0.00208698	0.020436	0.00231884	0.0071113	0.00478028	0.000934256	0.00872395	0.000361741	0.00952868	0.0160653	0.039356	0.00582929	0.0192039	0.0133052	0.00305389	0.0124514	5.874844
252	-779.0831	-944.1685	165.0853	0.0808079	0.0291575	0.0818509	0.0402635	0.110841	0.0761163	0.0248264	0.0332965	0.0402172	0.0104517	0.0363347	0.0248096	0.0322438	0.0603782	0.0269229	0.0698587	0.0304847	0.0682609	0.0118709	0.0285568	0.171012	0.037765	0.149886	0.106068	0.0364674	0.0369377	0.0563815	0.042206	0.0614333	0.0472117	0.433406	0.0373228	0.0110285	0.00155298	0.124789	0.0013483	0.0233222	0.107817	0.0910219	0.0891215	0.0281795	0.097233	0.0324442	0.120039	0.072029	0.0903753	0.0890266	0.0898484	0.112874	0.147077	0.0604597	0.112194	0.0100268	0.0033812	0.0550637	0.11959	0.00601088	0.00781418	0.0412231	0.00956829	0.0445121	0.0623179	0.0281783	0.000824984	0.0556293	0.0494185	0.0390319	0.0304579	0.0280007	0.00676373	0.00415028	0.239262	0.168732	0.02793	0.0302938	0.0290418	0.0394768	0.0339766	0.0800669	0.0612838	0.0160001	0.0122201	0.133683	0.00639776	0.0124955	0.0573689	0.0355322	0.0294936	0.0216225	0.138229	0.105092	0.105339	0.0324102	0.0537024	0.155993	0.0427097	0.114829	0.013422	0.00484298	0.0135952	0.00668765	0.0184103	0.0126427	0.00412359	0.00553044	0.00667996	0.001736	0.00603509	0.0041208	0.0053556	0.0100286	0.00447181	0.0116033	0.00506341	0.0113379	0.00197172	0.0047432	0.0284046	0.00627266	0.0248957	0.0176176	0.00605713	0.00613524	0.00936481	0.00701029	0.0102039	0.00784173	0.0719874	0.00619921	0.00183181	0.000257945	0.0207271	0.000223949	0.00387376	0.0179081	0.0151185	0.0148028	0.00468053	0.0161501	0.0053889	0.0199382	0.0119638	0.0150111	0.0147871	0.0149236	0.018748	0.0244291	0.0100422	0.0186352	0.00166542	0.000561608	0.00914593	0.0198635	0.00099839	0.00129791	0.00684704	0.00158927	0.00739333	0.0103508	0.00468034	0.000137027	0.00923987	0.00820828	0.00648309	0.00505897	0.00465084	0.00112344	0.000689349	0.0397408	0.0280259	0.00463909	0.00503172	0.00482375	0.00655699	0.00564341	0.0132989	0.0101791	0.00265757	0.00202972	0.0222043	0.00106265	0.00207547	0.00952881	0.00590179	0.0048988	0.00359144	0.0229594	0.0174554	0.0174965	0.00538324	0.00891981	0.0259099	0.00709396	0.0190728	6.020574
288	-795.5744	-960.057	164.4826	0.127423	0.0433394	0.030099	0.00907998	0.111116	0.165527	0.0114861	0.00739131	0.127944	0.0700263	0.0482799	0.0200252	0.0466765	0.124103	0.0769849	0.0480522	0.0933112	0.0462878	0.0230795	0.0469093	0.120555	0.0982811	0.173683	0.0565845	0.0512537	0.0534233	0.02794	0.090555	0.0682986	0.0366515	0.357971	0.204524	0.0111389	0.00145565	0.18356	0.0178382	0.0223115	0.0953645	0.204287	0.035209	0.0389988	0.0168142	0.0226075	0.0904162	0.0163306	0.0225791	0.0986292	0.102408	0.255545	0.0833271	0.042353	0.121393	0.105108	0.00102186	0.0572447	0.0629205	0.0207156	0.0248814	0.0820373	0.0100027	0.0464284	0.0447313	0.0362962	0.0612141	0.0194487	0.0266468	0.0207953	0.0713114	0.0430847	0.00714737	0.0214354	0.113919	0.10469	0.0876953	0.104442	0.070089	0.00993915	0.0534661	0.043302	0.0746112	0.0466318	0.0383751	0.00374177	0.00814186	0.0294324	0.0458816	0.00260942	0.0846955	0.0737892	0.12333	0.0392679	0.0910584	0.0155586	0.0485958	0.0238069	0.0407544	0.108724	0.0200715	0.00682677	0.00474115	0.00143027	0.0175029	0.0260737	0.00180927	0.00116427	0.0201536	0.0110305	0.00760499	0.00315435	0.00735242	0.0195486	0.0121266	0.00756912	0.0146983	0.0072912	0.00363545	0.00738909	0.0189897	0.0154811	0.0273583	0.00891312	0.00807342	0.00841517	0.00440107	0.0142641	0.0107583	0.00577331	0.0563871	0.0322163	0.00175459	0.000229292	0.0289142	0.00280985	0.00351449	0.0150217	0.0321791	0.00554607	0.00614304	0.00264856	0.00356111	0.0142422	0.00257238	0.00355663	0.0155359	0.0161311	0.0402531	0.0131256	0.0066714	0.0191216	0.0165565	0.000160963	0.00901711	0.00991117	0.0032631	0.00391929	0.0129224	0.00157561	0.00731334	0.00704602	0.00571734	0.00964237	0.00306353	0.00419737	0.00327564	0.0112329	0.00678665	0.00112585	0.00337648	0.0179444	0.0164907	0.0138137	0.0164516	0.0110403	0.0015656	0.00842192	0.00682088	0.0117527	0.00734539	0.00604481	0.0005894	0.0012825	0.00463615	0.00722722	0.000411033	0.0133411	0.0116232	0.0194268	0.00618543	0.0143434	0.00245077	0.00765475	0.00375004	0.00641958	0.017126	6.348449
324	-778.531	-943.5357	165.0047	0.0675786	0.0632752	0.0423588	0.0604655	0.077361	0.0486515	0.0325348	0.0183921	0.034444	0.00983139	0.0198183	0.0524723	0.157037	0.156868	0.0393683	0.131437	0.0366638	0.043333	0.0648628	0.00826655	0.0488994	0.0219721	0.269443	0.0692419	0.0345995	0.00230762	0.0326475	0.0157802	0.100877	0.0403929	0.314164	0.10922	0.044618	0.00440229	0.0760336	0.0153597	0.0369226	0.135262	0.0761531	0.0316339	0.00889548	0.0132839	0.00782213	0.0566387	0.0257419	0.0578767	0.0323912	0.0437972	0.0480089	0.135737	0.0134289	0.0758011	0.0515657	0.0339454	0.0501411	0.0954831	0.111229	0.0598165	0.008326	0.0317831	0.0165715	0.103058	0.0276957	0.0100737	0.0242379	0.0203853	0.0861658	0.0730345	0.173847	0.00524306	0.0224025	0.078225	0.0245736	0.107247	0.0786722	0.0170946	0.225284	0.115944	0.0464998	0.00559315	0.165257	0.161023	0.0435402	0.0766284	0.0576543	0.00834643	0.0893598	0.0313289	0.0526744	0.0647729	0.0158008	0.167624	0.0591785	0.0809339	0.0243335	0.0258088	0.0717262	0.0111433	0.0104337	0.00698472	0.00997039	0.0127564	0.00802234	0.00536479	0.00303275	0.00567961	0.00162114	0.00326791	0.00865237	0.0258944	0.0258665	0.0064916	0.0216732	0.00604563	0.00714534	0.0106955	0.0013631	0.00806321	0.00362307	0.0444295	0.0114176	0.00570524	0.000380513	0.00538338	0.00260205	0.016634	0.00666055	0.0518038	0.0180098	0.00735724	0.000725912	0.0125375	0.00253272	0.00608832	0.0223039	0.0125572	0.00521624	0.00146681	0.00219043	0.00128982	0.00933938	0.00424468	0.00954352	0.00534111	0.0072219	0.00791638	0.0223821	0.00221435	0.0124991	0.00850288	0.0055974	0.00826796	0.0157446	0.018341	0.00986338	0.00137291	0.00524084	0.00273254	0.0169937	0.00456686	0.0016611	0.00399668	0.00336142	0.0142082	0.012043	0.0286664	0.000864549	0.00369404	0.0128988	0.00405204	0.0176845	0.0129726	0.0028188	0.0371479	0.0191185	0.00766754	0.000922276	0.0272499	0.0265517	0.00717952	0.0126356	0.00950685	0.00137628	0.0147349	0.00516595	0.00868569	0.0106807	0.00260545	0.0276402	0.00975817	0.0133455	0.00401245	0.00425571	0.0118272	6.064503
