Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-187.8625	-360.8105	172.948	0.628126	0.7974342
6	-207.2796	-379.1406	171.861	1.002926	1.465204
12	-202.8373	-374.9461	172.1087	1.288593	1.017776
18	-207.3587	-380.0523	172.6935	0.8234651	0.8873236
24	-209.2404	-381.6405	172.4001	0.9829285	1.028927
30	-195.968	-368.5473	172.5793	1.074718	0.7030048
36	-212.4854	-384.3515	171.866	1.222692	1.289734
42	-199.2468	-371.9231	172.6763	0.8935854	0.8247781
48	-186.6546	-359.1897	172.5351	1.028968	0.8324946
54	-190.4157	-363.2052	172.7896	0.5378098	1.049496
60	-191.7734	-364.8737	173.1003	0.4694378	0.7418219
66	-188.3684	-360.9051	172.5367	0.7053746	1.153134
72	-202.7416	-375.3503	172.6086	1.037021	0.7170045
78	-200.4854	-372.8261	172.3407	0.7840464	1.257054
84	-195.4219	-368.2097	172.7877	0.6991745	0.9145594
90	-190.9467	-363.8632	172.9165	0.6086942	0.8578805
96	-193.6702	-366.6512	172.981	0.4902883	0.8825808
102	-196.507	-368.5366	172.0296	1.219456	1.15388
108	-192.8786	-365.4987	172.6201	0.9695188	0.7993871
114	-196.7811	-369.5723	172.7912	0.8865919	0.6573258
120	-199.5329	-371.6516	172.1187	0.8026834	1.419936
126	-200.037	-372.5439	172.5069	0.9871178	0.9143888
132	-195.9945	-368.5797	172.5852	0.9299803	0.8906011
138	-200.9917	-373.2801	172.2884	0.8628873	1.236328
144	-186.8612	-359.7864	172.9252	0.6202901	0.8354396
150	-187.9507	-360.9093	172.9586	0.4210873	0.9429703
156	-193.1401	-365.8703	172.7302	0.9283505	0.6948301
162	-189.463	-362.5668	173.1038	0.4861146	0.7219921
168	-194.3847	-366.7524	172.3676	1.078683	0.9654946
174	-197.8237	-370.4234	172.5997	0.7496427	1.057722
180	-200.4499	-372.7085	172.2586	0.7880906	1.320965
186	-202.5742	-375.5705	172.9963	0.4002595	0.9079721
192	-193.2943	-366.3758	173.0815	0.4002595	0.8055001
198	-194.7143	-367.5361	172.8218	0.6933611	0.8821854
204	-194.425	-367.1392	172.7142	0.807841	0.8811009
210	-204.2032	-377.0949	172.8917	0.6148239	0.8811009
216	-202.0296	-374.9511	172.9215	0.6267915	0.833208
