Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-8.383167	-181.9565	173.5733	0.0309214	0.00757984	0.00167161	0.0139278	0.000868719	0.00342607	0.0081762	0.00965809	0.00384727	0.00746184	0.000599591	0.01048	0.00634235	0.000535315	0.00441972	0.00449736	0.00858601	0.00860533	0.0328312	0.00277262	0.00362295	0.0043908	0.000256911	0.00525951	0.00586468	0.0057154	0.0238216	0.00954807	0.00307207	0.0169668	0.0109366	0.012774	0.00125622	0.00949418	0.0078999	0.00820926	0.00714533	0.00104665	0.0113233	0.00391133	0.00138442	0.0034993	0.0105883	0.00228053	0.00116825	0.00131549	0.00300382	0.00526491	0.00920799	0.00699006	0.00885045	0.00522389	0.0131156	0.030519	0.0276911	0.000375924	0.0048353	0.0126929	0.00413702	0.0119728	0.00257426	0.00584339	0.00140756	0.000303292	0.00553577	0.00445908	0.03718	0.00391497	0.000696822	0.000915798	0.00918458	0.0109213	0.00607607	0.00529028	0.000900664	0.00239373	0.00384933	0.0102284	0.0125208	0.00367481	0.00552517	0.0069422	0.00271104	0.00222338	0.000225649	0.00397641	0.0141704	0.00608395	0.0186151	0.00440354	0.00306521	3.32705e-06	0.00962933	0.00111953	0.00040388	0.0030027	0.00849148	0.0440285	0.0107928	0.00238017	0.0198316	0.00123696	0.00487833	0.011642	0.013752	0.00547807	0.0106248	0.000853748	0.0149223	0.00903078	0.000762227	0.00629317	0.00640373	0.0122255	0.012253	0.0467479	0.00394789	0.00515866	0.00625199	0.000365812	0.00748894	0.00835063	0.00813806	0.0339192	0.0135954	0.00437428	0.0241588	0.0155724	0.0181887	0.00178872	0.0135186	0.0112485	0.011689	0.0101741	0.00149031	0.0161231	0.00556928	0.00197125	0.0049826	0.0150766	0.00324721	0.00166345	0.0018731	0.00427709	0.00749663	0.0131111	0.00995304	0.012602	0.00743822	0.0186752	0.0434556	0.0394289	0.000535272	0.00688491	0.0180732	0.00589065	0.0170478	0.00366545	0.00832031	0.00200421	0.000431852	0.00788229	0.00634921	0.05294	0.00557446	0.000992194	0.00130399	0.0130778	0.0155507	0.00865162	0.00753275	0.00128244	0.0034084	0.00548101	0.014564	0.0178282	0.00523251	0.0078672	0.0098849	0.0038602	0.00316584	0.000321298	0.00566194	0.020177	0.00866284	0.0265057	0.00627014	0.00436451	4.73733e-06	0.0137111	0.00159409	0.000575078	0.0042755	0.0120909	0.7023041
36	-22.62321	-195.9035	173.2802	0.00823762	0.00199876	0.00703641	0.00225598	0.0193742	0.00208791	0.00342514	0.0206243	0.00631471	0.0227339	0.00217622	0.0620785	0.0185145	0.00267829	0.0146202	0.00916784	0.0319778	0.0061133	0.00137478	0.00178597	0.00291789	0.0177202	0.0053859	0.00693738	0.00430079	0.0116932	0.00568403	0.00750346	0.0287374	0.0360168	0.00868829	0.0156655	0.00452526	0.00989212	0.0149744	0.0213029	0.00909642	0.00146238	0.0173518	0.0330357	0.00517203	0.00747812	0.00211206	0.00413253	0.00314314	0.00511326	0.00604689	0.00363856	0.00791421	0.0262096	0.0111577	0.0340811	0.0151579	0.0113166	0.0278089	0.00426906	0.00571137	0.0060308	0.00162378	0.00812507	0.0262384	0.00251513	0.000909516	0.00744293	0.00914477	0.0211473	0.0233968	0.0034458	0.00664518	0.00166367	0.00240971	0.00638423	0.00910035	0.00126992	0.00311588	0.000423461	0.00511479	0.0122236	0.0401131	0.00568502	0.00809147	0.00536995	0.0081571	0.00529209	0.00276238	0.000375414	0.00387992	0.0182572	0.0110686	0.00724435	0.00349422	3.47443e-05	0.0199587	0.00192314	0.0247851	0.0226066	0.0144335	0.00784659	0.00190388	0.0067024	0.00214889	0.0184545	0.0019888	0.00326255	0.0196453	0.00601495	0.0216547	0.00207292	0.0591317	0.0176356	0.00255115	0.0139262	0.00873265	0.0304598	0.00582311	0.00130952	0.00170119	0.00277938	0.0168791	0.00513023	0.00660806	0.00409664	0.0111381	0.00541422	0.00714727	0.0273732	0.0343071	0.00827586	0.0149219	0.00431045	0.00942255	0.0142636	0.0202916	0.00866462	0.00139296	0.0165281	0.0314675	0.00492651	0.00712314	0.0020118	0.00393637	0.00299393	0.00487054	0.00575985	0.00346584	0.00753852	0.0249654	0.010628	0.0324633	0.0144384	0.0107794	0.0264888	0.00406641	0.00544025	0.00574452	0.0015467	0.00773938	0.0249929	0.00239574	0.000866342	0.00708962	0.00871068	0.0201434	0.0222862	0.00328223	0.00632973	0.0015847	0.00229532	0.00608117	0.00866837	0.00120963	0.00296797	0.000403359	0.00487199	0.0116433	0.038209	0.00541515	0.00770737	0.00511504	0.00776988	0.00504088	0.00263125	0.000357594	0.00369574	0.0173905	0.0105432	0.00690047	0.00332835	3.3095e-05	0.0190112	0.00183185	0.0236086	0.0215335	0.0137484	1.049835
72	-20.3614	-193.8274	173.466	0.016676	0.00362388	0.00710687	0.0100655	0.0112236	0.00346606	0.000790695	0.00430794	0.00237461	0.00789328	0.00587681	0.044451	0.00300944	0.000694217	0.00997564	0.00373101	0.00903439	0.00487163	0.000343336	0.0135136	0.00707817	0.019077	0.01841	0.000960785	0.000741134	0.0233943	0.0214061	0.00578817	0.0164499	0.0180669	0.018447	0.00943169	0.00088613	0.0148638	0.00242784	0.00702804	0.00727719	0.00411147	0.00912279	0.0276061	0.0034774	0.00528164	0.00238086	0.0084759	0.00237818	0.00173292	0.000656884	0.00305833	0.00886736	0.00634868	0.00261645	0.00261065	0.021558	0.0129517	0.00462541	0.00417259	0.0165872	0.0089954	0.0106475	0.0447509	0.0355507	0.00579413	0.00370744	0.00536528	0.00390341	0.0135435	0.00512897	0.0114882	0.0131005	0.00533315	0.00515722	0.00104207	0.00674351	0.0077787	2.27662e-05	0.000128973	0.00210787	0.0102411	0.0208672	0.00439536	0.0261484	0.000761863	0.0158847	0.000787552	0.00942648	0.00346369	0.00391139	0.00433929	0.00281323	0.00968135	0.00261114	0.00273849	0.00239541	0.000653004	0.0073313	0.00218032	0.0290006	0.0195428	0.00424687	0.00832863	0.0117958	0.0131531	0.00406192	0.000926626	0.00504853	0.00278284	0.00925023	0.0068871	0.0520927	0.0035268	0.000813562	0.0116906	0.00437242	0.0105875	0.00570913	0.00040236	0.0158367	0.008295	0.0223566	0.0215749	0.00112596	0.000868544	0.0274161	0.0250861	0.00678323	0.0192778	0.0211728	0.0216183	0.0110531	0.00103847	0.0174191	0.00284522	0.00823625	0.00852823	0.00481828	0.0106911	0.0323519	0.00407521	0.00618961	0.00279016	0.00993301	0.00278702	0.00203083	0.00076981	0.00358409	0.0103918	0.0074401	0.00306626	0.00305946	0.0252641	0.0151782	0.00542058	0.00488991	0.0194387	0.0105418	0.012478	0.0524441	0.0416624	0.00679021	0.00434479	0.00628764	0.00457445	0.0158717	0.0060107	0.0134631	0.0153526	0.00624998	0.00604381	0.00122122	0.00790281	0.00911596	2.668e-05	0.000151145	0.00247024	0.0120017	0.0244545	0.00515098	0.0306437	0.000892836	0.0186154	0.000922942	0.011047	0.00405914	0.00458381	0.00508527	0.00329686	0.0113457	0.00306003	0.00320927	0.00280721	0.000765264	0.00859164	0.00255514	0.0339861	0.8533059
108	-12.30633	-185.9437	173.6374	0.0180827	0.00482058	0.00390644	0.0015627	0.00708334	0.000634851	0.00338707	0.0114132	0.0012094	0.000542254	0.00116792	0.0128325	0.000185807	0.00191649	0.0094684	0.0159304	0.00851054	0.00358345	0.000612466	0.00349116	0.00317888	0.0128058	0.00131434	0.00348188	0.000428124	0.0151593	0.0105411	0.000165927	0.000209359	0.000695594	0.0110381	0.0108323	0.00365517	0.00717295	0.000652908	0.000248613	0.000664352	0.0152481	0.00661104	0.017497	0.00315118	0.00709088	0.000435137	0.00646999	0.00143071	0.000341029	0.00183072	0.0025711	0.00131951	0.0117334	0.010549	0.0163102	0.00204816	0.00889189	0.0122422	0.00887996	0.00710538	0.00424764	0.0122858	0.00760828	0.0155564	0.00172741	0.0117467	0.00227156	0.00109477	0.00794672	0.00848373	0.0010985	0.00242902	0.000843734	0.0100021	2.92443e-05	0.00151595	0.00548267	0.0027348	0.000429043	0.00286948	0.00293016	0.00258272	0.00694048	0.00426647	0.000934247	0.00155306	0.00102281	0.00427082	0.00226663	0.000129958	0.0136246	0.00172806	0.00322432	0.00868636	0.000346312	0.00969258	0.000508796	0.00946439	0.00577202	0.00478025	0.0348098	0.00927978	0.00752002	0.00300825	0.0136357	0.00122211	0.00652023	0.0219709	0.00232813	0.00104386	0.00224829	0.0247029	0.000357685	0.00368931	0.018227	0.0306665	0.0163831	0.00689825	0.00117902	0.0067206	0.00611944	0.0246515	0.00253015	0.00670273	0.000824153	0.0291822	0.020292	0.000319414	0.000403024	0.00133904	0.0212487	0.0208525	0.00703633	0.0138082	0.00125687	0.000478587	0.0012789	0.0293531	0.0127265	0.0336824	0.00606612	0.0136502	0.000837652	0.0124549	0.00275417	0.000656492	0.0035242	0.00494945	0.00254009	0.0225872	0.0203073	0.0313977	0.00394277	0.0171172	0.0235666	0.0170942	0.0136781	0.00817685	0.0236505	0.0146462	0.0299466	0.00332531	0.0226129	0.00437282	0.00210746	0.0152977	0.0163315	0.00211464	0.00467594	0.00162421	0.0192544	5.62963e-05	0.00291825	0.0105543	0.00526458	0.000825922	0.00552384	0.00564065	0.00497181	0.0133607	0.00821309	0.00179845	0.00298968	0.00196895	0.00822147	0.00436334	0.000250174	0.0262278	0.00332658	0.00620692	0.0167215	0.000666661	0.0186585	0.000979449	0.0182193	0.0111113	0.00920213	0.5194718
144	-17.79276	-191.0221	173.2294	0.0093075	0.00175186	0.0100585	0.0143602	0.00434592	0.0122191	0.00130816	0.0168996	0.00457144	0.00902643	0.00373625	0.0363547	0.00481212	0.00186395	0.0143638	0.041398	0.0395365	0.0134	0.0215111	0.00700188	0.00249898	0.0117217	0.0161041	0.00471813	0.0046191	0.014487	0.00661407	0.0043197	0.00728034	0.00429455	0.00241196	0.0158408	0.00321838	0.00686232	0.00311168	0.00630069	0.00234872	0.00331713	0.000170752	0.0182476	0.0274265	0.00196477	0.00240934	0.0263353	0.0154337	0.0115401	0.0142518	0.00393875	0.0112882	0.0256376	0.011059	0.0202966	0.00036338	0.02813	0.00687249	0.00765976	0.00574735	0.00187039	0.0616358	0.0101718	0.0031975	0.00426045	0.00133959	0.0104195	0.0177189	0.00785972	0.00137634	0.00513876	0.00569428	0.00270317	0.0139799	0.0214453	0.000129183	0.0159492	0.00397716	0.0100087	0.00760646	0.0523734	0.037228	0.00964579	0.0264988	0.00477822	0.0028267	0.00083887	0.00286866	0.01719	0.00308621	0.0195297	0.000708678	0.0124374	0.0198894	0.00349938	0.0239874	0.00288317	0.0170439	0.00120995	0.00578414	0.00848095	0.00159629	0.00916523	0.013085	0.00395998	0.011134	0.00119199	0.0153989	0.00416547	0.00822484	0.00340446	0.0331262	0.00438479	0.00169843	0.0130882	0.0377217	0.0360255	0.01221	0.0196008	0.00638008	0.00227706	0.0106807	0.014674	0.00429914	0.0042089	0.0132005	0.00602671	0.00393609	0.00663381	0.00391318	0.00219777	0.0144341	0.00293258	0.00625292	0.00283534	0.00574116	0.00214014	0.00302256	0.000155589	0.0166272	0.0249909	0.00179029	0.00219538	0.0239966	0.0140631	0.0105153	0.0129862	0.00358897	0.0102857	0.0233609	0.0100769	0.0184941	0.00033111	0.025632	0.00626218	0.00697954	0.00523696	0.00170429	0.0561623	0.00926854	0.00291355	0.00388211	0.00122062	0.00949418	0.0161453	0.00716174	0.00125411	0.00468242	0.0051886	0.00246312	0.0127384	0.0195409	0.000117711	0.0145328	0.00362397	0.0091199	0.00693097	0.0477224	0.033922	0.0087892	0.0241456	0.0043539	0.00257567	0.000764375	0.00261391	0.0156634	0.00281214	0.0177954	0.000645744	0.0113329	0.0181232	0.00318862	0.0218572	0.00262713	0.0155303	0.0011025	0.00527048	1.097459
180	-10.56169	-183.9573	173.3956	0.0102006	0.00123648	0.00493624	0.00284797	0.0304454	0.00181878	0.00460379	0.00791828	0.0043649	0.00961851	0.000234289	0.0350591	0.000344228	0.00532322	0.0111469	0.00846297	0.0180139	0.00696438	0.0042807	0.000347152	0.000684011	0.00276662	0.0106013	0.00917228	0.00237844	0.014823	0.0252039	0.00543969	0.00550121	0.00062861	0.0176729	0.0123109	0.00391197	0.0033215	0.00873849	0.00434215	0.0131951	0.000745456	0.000795309	0.0250725	0.0270813	0.00246777	0.00443429	0.00349388	0.00243876	0.0125554	0.0203652	0.0003794	0.00697134	0.0195428	0.00394197	0.00363331	0.00920288	0.0237189	0.00298178	0.0368619	0.000669529	0.00953897	0.00849504	0.0201452	0.0121598	0.00332861	0.0292204	0.00927149	0.00900416	0.00121575	0.000530803	0.00157374	0.00386752	0.00482841	0.0036719	0.0310738	0.0014037	0.0231709	0.0182845	0.00494843	0.0163762	0.0251812	0.011642	0.00101578	0.0174577	0.00185158	0.0284861	0.000348874	0.00260005	0.00376613	0.0105702	0.0192839	0.00169016	0.016133	0.012961	0.00472392	0.0148147	0.00337466	0.0105327	0.00310377	0.0154513	0.0109295	0.00132483	0.00528895	0.00305147	0.0326209	0.00194874	0.00493275	0.00848406	0.00467679	0.0103058	0.000251029	0.0375642	0.000368825	0.00570358	0.0119434	0.00906768	0.0193011	0.007462	0.00458657	0.000371957	0.000732885	0.0029643	0.0113588	0.00982767	0.00254839	0.0158821	0.0270048	0.00582838	0.00589429	0.000673526	0.0189357	0.0131905	0.0041915	0.00355883	0.00936289	0.00465241	0.0141379	0.000798721	0.000852136	0.026864	0.0290164	0.00264411	0.00475114	0.00374353	0.00261302	0.0134525	0.0218204	0.00040651	0.00746946	0.0209392	0.00422363	0.00389292	0.00986046	0.0254137	0.00319484	0.0394958	0.000717369	0.0102206	0.00910204	0.0215847	0.0130286	0.00356645	0.0313083	0.00993397	0.00964754	0.00130262	0.000568731	0.00168618	0.00414386	0.00517342	0.00393427	0.0332942	0.001504	0.0248265	0.019591	0.00530201	0.0175463	0.0269805	0.0124738	0.00108836	0.0187052	0.00198388	0.0305216	0.000373803	0.00278584	0.00403523	0.0113255	0.0206618	0.00181093	0.0172858	0.0138871	0.00506146	0.0158733	0.00361579	0.0112853	0.00332554	0.0165553	0.9333117
216	-11.07016	-184.3702	173.3	0.0081066	0.000481335	0.0117213	0.00400133	0.000925049	0.00270715	0.00890535	0.00368984	0.00544022	0.00523241	0.00247482	0.0138282	0.000701717	0.0153314	0.0211399	0.0095572	0.00813391	0.0256322	0.00618696	0.000362672	0.000871804	0.0064444	0.0498315	0.01103	0.0159175	0.0107759	0.0219169	0.00429025	0.00823579	0.0180092	0.0135593	0.0153327	0.0155183	0.00630455	5.82506e-05	0.00923603	0.0155477	0.000607526	0.00106153	0.00410705	0.00738656	0.000923798	0.00855858	0.00598937	0.00213698	0.0156438	0.00994075	0.00740177	0.00167507	0.00319309	0.0242649	0.000446608	0.00271629	0.0417488	0.00216846	0.00152285	0.000322169	0.018795	0.0102146	0.00257958	0.00699733	0.00478031	0.0182798	0.00877712	0.0210649	0.00307067	0.0109167	0.0105518	0.0231308	0.0191185	0.0384812	0.0166522	0.00202587	0.0234778	0.0148294	0.0163864	0.0153766	0.041882	0.0100134	0.000312342	0.0160245	0.00175931	0.0204073	0.000261594	0.00637439	0.0109204	0.00362176	0.00647783	0.00165624	0.024635	0.0059769	0.00821359	0.0111582	0.00116681	0.00822575	0.0195368	0.0274215	0.00786432	0.000466949	0.011371	0.00388174	0.000897402	0.00262624	0.00863919	0.00357956	0.00527762	0.00507603	0.00240085	0.0134149	0.000680745	0.0148732	0.0205081	0.00927156	0.00789081	0.0248661	0.00600205	0.000351833	0.000845749	0.00625179	0.0483421	0.0107004	0.0154417	0.0104538	0.0212619	0.00416202	0.00798964	0.0174709	0.0131541	0.0148744	0.0150545	0.00611613	5.65097e-05	0.00895999	0.015083	0.000589369	0.00102981	0.0039843	0.00716579	0.000896188	0.00830279	0.00581036	0.00207311	0.0151763	0.00964365	0.00718056	0.00162501	0.00309765	0.0235397	0.00043326	0.00263511	0.040501	0.00210365	0.00147733	0.00031254	0.0182333	0.0099093	0.00250248	0.0067882	0.00463744	0.0177334	0.00851479	0.0204354	0.00297889	0.0105905	0.0102365	0.0224394	0.0185471	0.0373311	0.0161546	0.00196532	0.0227761	0.0143862	0.0158966	0.0149171	0.0406303	0.00971417	0.000303007	0.0155456	0.00170673	0.0197974	0.000253776	0.00618388	0.010594	0.00351352	0.00628422	0.00160674	0.0238987	0.00579827	0.0079681	0.0108247	0.00113194	0.00797991	0.0189529	0.026602	1.030808
252	-11.94118	-185.4079	173.4667	0.00133793	0.00257696	0.000761777	0.011114	0.00416512	0.0500248	0.0156606	0.000779501	0.00805509	0.000225416	0.00130218	0.00195543	0.00428901	0.00122148	0.00977581	0.00651031	0.00235706	0.00851487	0.000289149	0.00101195	0.01963	0.0107046	0.0218545	0.009901	0.00252763	0.0186263	0.0112555	0.00815583	0.0101819	0.00741069	0.0038821	0.00462563	0.00073035	0.0214912	0.00592511	0.00475944	0.0126776	0.0114034	0.0310165	0.00715726	0.000145248	0.00988403	5.15194e-05	0.00353813	0.00456426	0.00731762	0.00238322	0.00999414	7.91827e-05	0.0108664	0.00657612	0.00823887	0.00472486	0.0171242	0.00452216	0.008649	0.000978255	0.00220348	0.00045653	0.00412326	0.0259727	0.0200199	0.0275082	0.0112777	0.00294597	0.0347583	0.00782137	0.00152171	0.00885951	0.010702	0.00250374	0.000503423	0.0327113	0.00428555	0.0131602	0.00681968	0.00639931	0.0100573	0.00567733	0.000501458	0.00953412	0.00440862	0.00631872	0.000277353	0.0110142	0.00247892	0.00231165	0.0297741	0.00337258	0.00776496	0.0168527	0.0121039	0.0122984	0.0191008	0.0037595	0.00317082	0.0116404	0.00156951	0.00302299	0.000893628	0.0130376	0.00488604	0.0586833	0.0183712	0.00091442	0.0094493	0.000264432	0.00152757	0.00229388	0.00503136	0.0014329	0.0114678	0.00763713	0.00276503	0.00998866	0.000339196	0.0011871	0.0230277	0.0125574	0.0256372	0.0116147	0.00296512	0.0218502	0.0132037	0.00956748	0.0119442	0.00869336	0.00455403	0.00542625	0.000856762	0.025211	0.00695066	0.00558322	0.0148719	0.0133771	0.036385	0.00839606	0.000170389	0.0115948	6.04365e-05	0.00415052	0.00535426	0.00858418	0.00279571	0.011724	9.2888e-05	0.0127472	0.00771434	0.00966488	0.00554265	0.0200881	0.00530488	0.010146	0.00114757	0.00258486	0.000535549	0.00483693	0.0304682	0.023485	0.0322695	0.0132297	0.00345586	0.0407744	0.00917512	0.00178509	0.010393	0.0125543	0.0029371	0.000590557	0.0383731	0.00502731	0.015438	0.00800006	0.00750693	0.011798	0.00665999	0.000588253	0.0111843	0.00517168	0.00741239	0.000325358	0.0129206	0.00290798	0.00271175	0.0349276	0.00395632	0.00910895	0.0197697	0.0141989	0.0144271	0.0224069	0.00441021	0.00371964	0.0136551	0.852454
288	-12.8452	-186.4681	173.6229	0.00515716	0.00186219	0.00370983	0.0151914	0.00591267	0.00283796	0.00546932	0.00218942	0.00146851	0.0138466	0.000504418	0.00536904	0.00248712	0.00525686	0.00128962	0.00114301	0.02833	0.00814816	0.000338244	0.0102336	0.00453698	0.00520625	0.00674391	0.00111422	0.00466279	0.00191459	0.00456968	0.00499814	0.00576048	0.00667603	0.0086082	0.00465892	0.00140197	0.00419005	0.00121323	0.00282076	0.00953166	0.00882625	0.00513487	0.0182769	0.00174493	0.00502504	0.00686666	0.00530739	0.00177365	0.0026686	0.00104709	0.00411039	2.79371e-05	0.00774288	0.0056016	0.0027662	0.000571142	0.000848826	0.00665918	0.015321	0.000635259	0.00481579	0.013805	0.0165871	0.00589955	0.014204	0.027893	0.000569811	0.00226785	0.00764902	0.00275998	0.00176246	0.0318073	0.00835867	0.00802344	0.00394638	0.0052683	0.00230265	0.00915872	0.00966573	0.00818806	0.00294145	0.000944826	0.000410316	0.00872007	0.00132005	0.0122524	0.00042918	0.00105198	0.00950004	0.0160077	0.00503157	0.00220312	8.37141e-05	0.00477976	0.0028971	0.00519878	0.00152708	0.00122008	0.0225157	0.0081613	0.00870498	0.00314326	0.00626197	0.0256421	0.00998025	0.00479032	0.00923189	0.00369561	0.00247875	0.0233722	0.000851427	0.00906262	0.00419811	0.00887327	0.0021768	0.00192933	0.0478193	0.0137536	0.000570935	0.0172737	0.00765815	0.00878784	0.0113833	0.00188073	0.00787051	0.00323171	0.00771336	0.00843656	0.00972335	0.0112687	0.0145301	0.00786399	0.00236645	0.00707256	0.00204786	0.00476127	0.0160889	0.0148982	0.00866735	0.0308504	0.00294534	0.00848197	0.0115905	0.00895856	0.00299382	0.00450443	0.00176742	0.0069381	4.71562e-05	0.0130695	0.00945517	0.00466919	0.000964054	0.00143277	0.0112403	0.0258609	0.00107228	0.00812877	0.023302	0.027998	0.00995809	0.0239754	0.0470818	0.000961808	0.003828	0.0129111	0.00465868	0.00297493	0.0536888	0.0141089	0.0135431	0.00666125	0.00889259	0.00388673	0.0154594	0.0163152	0.013821	0.00496499	0.00159481	0.000692589	0.014719	0.00222817	0.0206814	0.00072443	0.00177569	0.0160355	0.0270201	0.008493	0.00371873	0.000141305	0.00806796	0.00489014	0.00877523	0.00257761	0.00205942	0.0380052	0.0137758	0.5924377
324	-6.551557	-179.8467	173.2952	0.00667803	0.0010424	0.00298322	0.0236846	0.00385193	0.0265641	0.00144763	0.00721582	0.00446087	0.0209354	0.0214276	0.00801333	0.00282669	0.00115835	0.0145419	0.00335828	0.0194385	0.00723503	0.00152385	0.0192281	0.0396927	0.0169987	0.0175789	0.00144891	0.0142135	0.0265645	0.00900753	0.0149539	0.00746258	0.00591824	0.00605967	0.00157289	0.0012301	0.006958	0.00185151	0.000268915	0.00687987	0.00173816	0.00283213	0.0011898	0.00560988	0.0250537	0.0180059	0.00448778	0.00224034	0.000834933	0.0177235	0.00608384	6.55769e-05	0.0439733	0.0048611	0.0138842	0.00200317	0.0220235	0.0171402	0.00653685	0.00107905	0.00047241	0.012883	0.000745294	0.00274153	0.00418982	0.0116254	0.00351251	0.00484161	0.0106176	0.00891028	0.0298183	0.021437	0.0257102	0.0034366	0.0121759	0.00900404	0.00345248	0.030359	0.0165529	0.0170838	0.0048007	0.0496733	0.00436849	0.00509705	0.00895801	0.00713622	0.0111058	0.00369928	0.0283034	0.014887	0.000859475	0.00506079	0.0142675	0.00656829	0.0320601	0.0184564	0.00446915	0.00491167	0.0052677	0.00234128	0.00644906	0.00100666	0.00288093	0.0228725	0.00371986	0.0256533	0.00139799	0.00696841	0.00430792	0.0202176	0.0206929	0.00773858	0.00272977	0.00111864	0.0140433	0.00324314	0.018772	0.00698696	0.00147161	0.0185688	0.0383318	0.0164159	0.0169762	0.00139923	0.0137262	0.0256537	0.00869869	0.0144412	0.00720671	0.00571532	0.0058519	0.00151896	0.00118792	0.00671943	0.00178803	0.000259694	0.00664398	0.00167857	0.00273503	0.00114901	0.00541753	0.0241947	0.0173885	0.00433391	0.00216352	0.000806306	0.0171159	0.00587524	6.33285e-05	0.0424656	0.00469443	0.0134082	0.00193449	0.0212684	0.0165525	0.00631272	0.00104205	0.000456213	0.0124413	0.00071974	0.00264753	0.00404616	0.0112268	0.00339208	0.00467561	0.0102535	0.00860478	0.0287959	0.0207019	0.0248286	0.00331877	0.0117584	0.00869532	0.0033341	0.0293181	0.0159854	0.0164981	0.00463609	0.0479702	0.00421871	0.00492228	0.00865086	0.00689154	0.010725	0.00357244	0.027333	0.0143766	0.000830006	0.00488727	0.0137783	0.00634308	0.0309609	0.0178236	0.00431592	0.00474326	0.00508709	0.002261	1.035504
