Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-575.9285	-749.2141	173.2857	0.1984273	0.8310783
6	-568.1689	-740.5574	172.3884	0.7732044	1.158289
12	-556.929	-729.9531	173.0241	0.3333397	0.973451
18	-559.4569	-732.4886	173.0317	0.4702739	0.808189
24	-570.1471	-743.0319	172.8848	0.4075004	1.038223
30	-554.0154	-727.0926	173.0772	0.2497819	1.00427
36	-565.6593	-739.0893	173.4301	0.1750759	0.6396943
42	-561.8875	-735.0735	173.186	0.2914329	0.8393193
48	-558.7115	-731.9063	173.1949	0.2996653	0.8178221
54	-560.0177	-733.1834	173.1656	0.3288845	0.8178221
60	-549.2644	-722.2615	172.9971	0.5615289	0.7266402
66	-567.6887	-740.5961	172.9074	0.649804	0.7290203
72	-558.4165	-730.2229	171.8064	1.748234	0.7330156
78	-557.0113	-730.1457	173.1344	0.4406623	0.6991693
84	-557.4546	-730.5876	173.1329	0.3472131	0.8359952
90	-558.7125	-731.7923	173.0799	0.4034383	0.8320736
96	-568.0468	-740.8163	172.7695	0.8406578	0.6277096
102	-557.4468	-730.1638	172.717	0.8200048	0.7597881
108	-565.6418	-738.4911	172.8493	0.7190674	0.7107174
114	-559.4231	-732.526	173.1028	0.3362258	0.8850589
120	-564.6671	-736.5202	171.8531	1.614024	0.8519872
126	-544.8064	-718.2749	173.4684	0.0991459	0.7120217
132	-562.786	-735.71	172.924	0.4209775	0.9861943
138	-569.4037	-742.3607	172.957	0.388016	0.9861943
144	-557.328	-730.4837	173.1557	0.2922202	0.8748096
150	-571.2668	-744.6128	173.346	0.1461676	0.820811
156	-559.4098	-732.8411	173.4313	0.060893	0.820811
162	-569.2824	-742.7767	173.4943	0.06135442	0.7315144
168	-565.4533	-738.9263	173.4729	0.03634449	0.7984942
174	-561.8924	-734.5973	172.7049	0.8864462	0.6690151
180	-556.6111	-728.1031	171.492	1.983418	0.841923
186	-559.0959	-731.1644	172.0685	1.531251	0.6516894
192	-567.2808	-740.2165	172.9357	0.4663364	0.9263985
198	-559.6406	-732.6702	173.0296	0.2410095	1.05896
204	-547.7074	-720.8068	173.0994	0.4036268	0.8067517
210	-571.4393	-744.591	173.1517	0.1286453	1.049697
216	-567.7033	-740.9282	173.2248	0.18272	0.9203725
222	-560.1274	-733.4178	173.2903	0.18272	0.8447821
228	-566.4072	-739.785	173.3778	0.09524933	0.8447821
234	-556.6647	-729.4577	172.793	0.5284901	1.009731
240	-551.5315	-724.6354	173.104	0.4538543	0.727994
246	-552.8518	-724.8197	171.9679	1.589904	0.727994
252	-554.5261	-727.9127	173.3866	0.1478969	0.7633583
258	-565.2185	-736.6462	171.4277	2.064745	0.8204568
264	-571.8111	-744.9819	173.1707	0.3564907	0.7738135
270	-561.9046	-735.0065	173.1019	0.2980663	0.9286467
276	-559.5827	-732.9795	173.3968	0.06055441	0.8637146
282	-550.7638	-723.8732	173.1093	0.2353167	0.9865349
288	-568.615	-740.1109	171.4958	1.895881	0.93755
294	-561.0257	-734.2167	173.191	0.154618	0.9855518
300	-567.1448	-740.3944	173.2497	0.008184505	1.071025
306	-561.8839	-735.3637	173.4798	0.03855501	0.7862405
312	-563.0587	-736.5327	173.474	0.02139081	0.8167073
318	-570.5708	-743.8065	173.2356	0.0650903	1.0301
324	-573.1838	-746.4001	173.2164	0.1616948	0.9520215
330	-565.47	-738.3308	172.8609	0.3482853	1.115905
336	-565.0048	-737.0242	172.0195	1.487865	0.8010848
342	-562.2274	-735.4507	173.2234	0.4131076	0.5294635
348	-564.4924	-736.5182	172.0258	1.610693	0.5294635
354	-570.0022	-742.4917	172.4895	1.094807	0.6824042
360	-566.6904	-738.9678	172.2774	1.180277	0.8632867
366	-559.1627	-732.114	172.9514	0.5389448	0.8232242
372	-557.7501	-728.8251	171.075	2.2592	0.9971246
378	-570.0962	-740.946	170.8498	2.2592	1.203942
384	-558.4579	-731.693	173.2351	0.2781865	0.7930472
390	-553.4786	-726.9583	173.4796	0.06837827	0.743365
396	-555.5656	-728.9637	173.3981	0.1224457	0.7831166
402	-551.2152	-724.6116	173.3965	0.1826161	0.6920787
408	-550.9672	-724.4953	173.5281	0.03286208	0.7229713
414	-551.382	-724.8279	173.446	0.08588577	0.7672259
420	-551.1907	-723.9049	172.7142	0.7241178	0.8859441
426	-555.4536	-728.2119	172.7584	0.7241178	0.8330938
432	-563.0136	-736.2369	173.2232	0.2685462	0.821342
438	-559.3227	-732.5917	173.269	0.06145765	1.00082
444	-555.0492	-728.2188	173.1696	0.3134952	0.8323228
450	-565.2931	-738.4692	173.176	0.1592155	0.9960205
456	-557.9405	-730.6918	172.7514	0.7037927	0.8663152
462	-564.8523	-737.9328	173.0804	0.4791312	0.7252064
468	-554.8765	-727.961	173.0844	0.3703494	0.8667256
474	-561.8822	-734.6763	172.7942	0.4748452	1.060512
480	-550.9593	-723.4703	172.511	1.08211	0.6654263
486	-552.8214	-724.789	171.9676	1.571166	0.7572108
492	-551.6409	-724.9875	173.3467	0.06445228	0.9164706
498	-556.4362	-729.4846	173.0484	0.3789388	0.8983688
504	-555.45	-728.677	173.227	0.2209478	0.8747832
510	-553.9247	-726.82	172.8954	0.4544979	0.9812387
516	-558.922	-732.2665	173.3445	0.03395149	0.9516312
522	-561.6552	-734.7934	173.1382	0.2709426	0.9186447
528	-566.3589	-738.1698	171.8108	1.809249	0.6011485
534	-561.1226	-734.4625	173.3399	0.2438699	0.6833995
540	-571.8286	-745.1063	173.2777	0.01092689	1.041813
546	-562.0525	-735.3835	173.3309	0.1204892	0.8707181
552	-567.7797	-740.9353	173.1556	0.4390167	0.6624524
558	-567.2664	-740.2439	172.9775	0.4271837	0.9234797
564	-565.0506	-738.0539	173.0033	0.4479354	0.8709317
570	-581.1187	-753.2096	172.0909	1.371677	0.8574928
576	-557.3756	-730.3623	172.9867	0.4271243	0.9134904
582	-550.4433	-723.6572	173.2139	0.2056172	0.9071553
588	-558.1672	-730.3712	172.204	1.322421	0.7749155
594	-556.2775	-727.5621	171.2846	2.203251	0.8263487
600	-565.8568	-738.8641	173.0073	0.6299733	0.5209775
606	-563.348	-735.9532	172.6052	0.7753087	0.9494782
612	-550.5256	-723.1481	172.6225	0.9218678	0.7488894
618	-558.2325	-731.7602	173.5277	0.01894998	0.7453497
624	-562.2544	-735.2885	173.034	0.01378689	1.255487
630	-575.6878	-749.2471	173.5593	0.000541787	0.7247994
636	-571.7095	-745.0358	173.3263	0.004306133	1.000709
642	-564.8014	-737.9899	173.1885	0.00288018	1.131893
648	-561.712	-735.075	173.363	0.03908883	0.926303
654	-558.3674	-731.5255	173.1581	0.1118404	1.059606
660	-569.6924	-742.7652	173.0727	0.3632879	0.8885409
666	-566.3337	-739.0474	172.7138	0.8901854	0.6423688
672	-556.7337	-730.0264	173.2927	0.2516126	0.7488841
678	-557.1784	-730.0538	172.8755	0.4271697	1.028248
684	-554.6039	-727.9002	173.2964	0.2789747	0.698727
690	-558.2447	-731.0428	172.7981	0.809841	0.6330348
696	-566.5513	-739.5633	173.012	0.4952969	0.8011047
702	-561.5441	-734.6937	173.1496	0.2845559	0.8907236
708	-569.5745	-742.8335	173.259	0.009410604	1.061103
714	-565.812	-739.2551	173.4431	0.1451494	0.6748973
720	-556.4592	-729.6384	173.1792	0.1438523	1.008244
726	-564.4344	-737.5424	173.1081	0.2714974	0.9504236
732	-557.9037	-730.8067	172.903	0.4809919	0.9457638
738	-569.8039	-743.0478	173.2438	0.2404655	0.830825
744	-555.059	-728.3958	173.3368	0.07522915	0.9154553
750	-558.564	-731.7365	173.1725	0.1523527	1.006386
756	-566.1489	-739.3149	173.166	0.2411525	0.9208217
762	-564.2768	-737.6339	173.357	0.05014776	0.9208217
768	-562.1994	-735.4641	173.2646	0.0340694	1.032072
774	-566.5071	-739.6101	173.1029	0.1658872	1.060691
780	-559.0425	-732.5621	173.5196	0.01946232	0.7567062
786	-548.9126	-722.2431	173.3304	0.04391622	0.9559237
792	-550.0073	-723.3362	173.3289	0.04578537	0.9555351
798	-554.6567	-728.0588	173.4021	0.01160652	0.913575
804	-558.3023	-731.1619	172.8596	0.6144594	0.843531
810	-553.5021	-726.7421	173.24	0.1750617	0.9121065
816	-574.1153	-747.2719	173.1567	0.08507018	1.086054
822	-575.3153	-747.9451	172.6299	0.9533308	0.6845653
828	-565.6692	-738.354	172.6847	0.9533308	0.4938888
834	-552.4577	-725.1887	172.7311	0.7873608	0.786052
840	-556.8596	-729.584	172.7244	0.8843407	0.6312168
846	-563.4843	-735.5627	172.0784	1.50102	0.6914201
852	-560.4736	-733.6124	173.1388	0.3490678	0.8263039
858	-560.556	-733.7432	173.1872	0.310637	0.8135618
864	-560.5434	-733.6413	173.0979	0.3476601	0.8775487
870	-564.164	-737.4237	173.2596	0.2060411	0.8537315
876	-562.9995	-736.1316	173.1321	0.3335882	0.8537315
882	-577.2506	-749.9469	172.6962	0.7066544	0.9254647
888	-570.6563	-742.9804	172.3242	1.116264	0.883473
894	-573.2651	-745.6838	172.4187	1.195191	0.6182287
900	-562.2508	-735.4578	173.207	0.1983869	0.9227417
906	-577.1867	-750.2435	173.0568	0.08524652	1.175404
912	-562.7991	-736.0814	173.2823	0.1674949	0.8725605
918	-551.1716	-724.2952	173.1236	0.2660571	0.9397528
924	-558.9643	-731.7475	172.7833	0.7417297	0.776983
930	-582.6919	-753.2725	170.5806	2.526545	1.20555
936	-572.1126	-744.5922	172.4796	0.8883139	0.9626783
942	-553.4706	-726.4471	172.9765	0.3560623	0.9987245
948	-551.6822	-724.8974	173.2152	0.3560623	0.7058626
954	-560.1462	-733.2592	173.113	0.5025642	0.6138355
960	-566.8694	-740.1354	173.266	0.3168805	0.6850799
966	-563.194	-736.1757	172.9816	0.6187649	0.6502045
972	-557.5095	-730.7041	173.1947	0.3360397	0.7688618
978	-563.2801	-736.5175	173.2374	0.1904241	0.8979017
984	-572.4978	-745.6093	173.1115	0.4547396	0.7142722
990	-555.7475	-729.1959	173.4484	0.08343538	0.7673019
996	-565.1398	-738.1276	172.9879	0.5160891	0.8055488
1002	-571.0177	-744.3494	173.3317	0.2113328	0.7508942
1008	-570.0394	-743.264	173.2246	0.2675095	0.8209448
1014	-565.0759	-735.9805	170.9046	2.334998	1.088007
1020	-573.3348	-746.7742	173.4395	0.01839838	0.8631011
1026	-568.8579	-742.027	173.1691	0.2935196	0.8574165
1032	-571.9375	-744.8961	172.9587	0.5770197	0.7617116
1038	-575.2492	-748.4637	173.2145	0.3247843	0.7564121
1044	-564.0213	-737.2002	173.1789	0.1876593	0.9641123
1050	-557.4346	-730.7134	173.2788	0.01097204	1.040662
1056	-554.1528	-727.2792	173.1263	0.1700008	1.034362
1062	-558.9264	-731.8013	172.8749	0.567874	0.880774
1068	-564.9439	-738.1403	173.1965	0.14398	0.990805
1074	-560.7883	-734.1916	173.4033	0.007942624	0.9163546
1080	-559.3699	-732.6598	173.2899	0.03409382	1.007229
1086	-554.0688	-727.5587	173.4898	0.02129126	0.7959839
1092	-555.1426	-728.2339	173.0913	0.06288833	1.164833
1098	-556.5304	-729.9013	173.3709	0.0407765	0.9158362
1104	-559.4715	-732.9403	173.4688	0.01709986	0.8288571
1110	-562.5834	-735.4176	172.8342	0.7200854	0.7336636
1116	-568.2227	-741.3196	173.0969	0.454368	0.7382855
1122	-555.8215	-729.1748	173.3533	0.04414938	0.9313806
1128	-554.4592	-727.1148	172.6556	0.6993755	0.9759946
1134	-555.0643	-728.4086	173.3443	0.06007862	0.9238562
1140	-559.0846	-732.6444	173.5598	0.0113449	0.705974
1146	-558.516	-731.8547	173.3387	0.0755787	0.912957
1152	-558.0897	-731.1835	173.0938	0.3605195	0.8673182
1158	-573.3318	-746.2737	172.9419	0.3777319	1.011559
1164	-569.0802	-741.6087	172.5285	1.04606	0.7000198
1170	-567.2599	-740.177	172.9171	0.5914277	0.7994557
1176	-568.6525	-741.9983	173.3459	0.1689996	0.7909119
1182	-572.231	-743.7105	171.4796	2.014854	0.8179536
1188	-564.9804	-738.0184	173.038	0.4487591	0.8277062
1194	-554.7913	-728.0559	173.2646	0.07047845	0.9962393
1200	-562.6386	-735.5166	172.878	0.4310994	1.021977
1206	-568.9055	-741.6938	172.7882	0.8212004	0.6295218
1212	-570.0738	-742.8345	172.7608	0.7311686	0.8211512
1218	-573.631	-746.1013	172.4703	1.157123	0.5769126
1224	-566.0677	-737.7629	171.6952	1.839195	0.7635912
1230	-558.6039	-731.5484	172.9445	0.6414023	0.6794248
1236	-554.6796	-728.0421	173.3625	0.1634169	0.7756607
1242	-561.2615	-734.1872	172.9257	0.3191588	1.083137
1248	-558.4384	-731.7926	173.3542	0.1032302	0.8636402
1254	-555.6858	-729.098	173.4122	0.04521626	0.8636402
1260	-586.8075	-759.4197	172.6121	0.8227343	0.8898732
1266	-570.2829	-743.5504	173.2675	0.2480342	0.7901026
1272	-560.0017	-733.3898	173.3881	0.0495706	0.8866512
1278	-577.2708	-750.68	173.4092	0.1628444	0.7045004
1284	-565.6914	-738.8487	173.1574	0.2456936	0.9252726
1290	-560.1791	-733.1323	172.9532	0.5964156	0.740844
1296	-559.7336	-733.0574	173.3239	0.03995737	0.9669156
1302	-569.3421	-742.8235	173.4813	0.06279157	0.749228
1308	-552.1895	-725.6375	173.448	0.02494571	0.8449007
1314	-556.2505	-729.6693	173.4189	0.09435693	0.7931796
1320	-570.4157	-743.7891	173.3735	0.1026219	0.8410279
1326	-562.3619	-735.6282	173.2663	0.2466205	0.7936239
1332	-556.8555	-730.0625	173.2069	0.172816	0.9502436
1338	-549.4345	-722.4737	173.0392	0.3048889	0.9870982
1344	-559.1306	-732.4104	173.2798	0.3006397	0.6896301
1350	-546.8187	-720.22	173.4012	0.08525164	0.8280516
1356	-552.2182	-725.7013	173.483	0.1407107	0.5897332
1362	-556.1825	-729.1777	172.9952	0.4520824	0.8755374
1368	-546.09	-719.0752	172.9852	0.5831074	0.7108151
1374	-557.6701	-730.8833	173.2132	0.2651639	0.8382455
1380	-555.3781	-726.653	171.2749	2.20746	0.8331925
1386	-549.1585	-722.088	172.9295	0.2660732	1.128136
1392	-547.5414	-720.7614	173.22	0.3627674	0.6853322
1398	-550.7841	-723.7694	172.9853	0.5974669	0.6853322
1404	-549.3136	-722.7386	173.4251	0.09637535	0.7819272
1410	-549.864	-723.1987	173.3347	0.04157429	0.95389
1416	-547.7612	-721.1089	173.3476	0.08080813	0.8971605
1422	-558.0013	-730.1474	172.1461	1.454234	0.6502612
1428	-555.1321	-727.7515	172.6195	1.018138	0.5164197
1434	-554.6714	-727.3737	172.7023	0.8910558	0.6648316
1440	-556.4515	-729.2857	172.8342	0.7937831	0.5745888
1446	-569.6981	-742.5722	172.8741	0.73067	0.6404277
1452	-570.8134	-742.0144	171.201	2.078484	1.050549
1458	-560.792	-732.5204	171.7283	1.862178	0.670552
1464	-556.877	-730.1063	173.2293	0.293319	0.7802154
1470	-551.7865	-725.1227	173.3362	0.15237	0.8253846
1476	-559.6884	-731.338	171.6497	1.838934	0.8253846
1482	-550.7088	-721.523	170.8142	2.439992	1.074457
1488	-553.9845	-726.8979	172.9134	0.4979564	0.9162576
1494	-547.0427	-720.1182	173.0755	0.2933554	0.9616564
1500	-551.3039	-724.6274	173.3234	0.04542428	0.9616564
1506	-555.0797	-728.5838	173.5041	0.006245126	0.7970101
1512	-550.2881	-723.6871	173.399	0.0530805	0.8699675
1518	-561.4691	-734.5426	173.0735	0.3471454	0.9059213
1524	-564.3367	-737.1948	172.8581	0.7188784	0.6957379
1530	-559.5379	-732.6731	173.1352	0.3695137	0.8044895
1536	-564.1749	-737.3092	173.1343	0.3973319	0.7675766
1542	-553.8351	-727.3598	173.5247	0.0275558	0.7367686
1548	-555.7461	-728.9515	173.2055	0.2737956	0.8370987
1554	-565.0124	-738.3409	173.3285	0.134044	0.8574645
1560	-557.0114	-730.1038	173.0924	0.4440825	0.76058
1566	-553.9176	-726.8115	172.8939	0.475104	0.9615408
1572	-552.2925	-725.5085	173.2161	0.2845026	0.8100117
1578	-553.0045	-726.0303	173.0259	0.5630719	0.6736722
1584	-563.9204	-736.9474	173.027	0.4426359	0.8489462
1590	-559.1654	-732.4124	173.2469	0.08482395	0.9995522
1596	-561.8162	-734.9475	173.1313	0.09643802	1.098978
1602	-557.7312	-731.2685	173.5373	0.06579933	0.6443209
1608	-562.3506	-735.5024	173.1518	0.3657046	0.7874067
1614	-556.1831	-728.0195	171.8364	1.734306	0.7067863
1620	-554.6314	-727.3726	172.7412	0.7151484	0.8648638
1626	-556.427	-727.8874	171.4604	2.024606	0.8299385
1632	-558.6288	-730.2396	171.6108	1.989033	0.6514316
1638	-553.6553	-726.0717	172.4164	1.150277	0.7134808
1644	-555.0281	-728.1642	173.1361	0.4415486	0.6946552
1650	-557.3769	-730.3211	172.9442	0.3420966	1.044056
1656	-553.8828	-726.8757	172.9929	0.4232456	0.9108633
1662	-549.0265	-722.2489	173.2224	0.3506962	0.7026244
1668	-558.9774	-732.1136	173.1362	0.3115432	0.8750234
1674	-562.4221	-735.8538	173.4317	0.07016907	0.8083503
1680	-561.9652	-735.2481	173.2829	0.1526228	0.8890901
1686	-558.9201	-732.3976	173.4774	0.09589532	0.7022607
1692	-567.0779	-739.1868	172.1089	1.39068	0.811327
1698	-571.2271	-744.2564	173.0293	0.5114453	0.7542617
1704	-573.2894	-746.3467	173.0573	0.3060943	0.9673628
1710	-574.7703	-747.3347	172.5644	0.9222958	0.8278336
1716	-565.5613	-738.3428	172.7815	0.7862835	0.7116656
1722	-563.4881	-736.7318	173.2437	0.3254847	0.709252
1728	-568.9114	-741.9515	173.0401	0.274008	1.017003
