Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	29.04208	-236.705	265.7471	0.355816	0.000881749	0.00588753	0.0025274	0.00261004	0.00719398	0.0291642	0.0314537	0.00902207	0.0150376	0.0201863	0.00604255	0.00416836	0.0141637	0.00881902	0.0237851	0.0264464	0.00368537	0.00468744	0.0447205	0.0520262	0.0121524	0.0162054	0.00929877	0.047711	0.0388653	0.00921513	0.0279779	0.0149359	0.0132799	0.0273652	0.0519554	0.0324659	0.00873696	0.018686	0.00282319	0.6259927
6	44.45474	-221.2942	265.7489	0.349673	0.00100676	0.00578587	0.00248376	0.00256497	0.00757814	0.0286607	0.0309107	0.00886629	0.0147779	0.0198378	0.00593822	0.00409638	0.0139191	0.00866675	0.0233744	0.0259898	0.00474174	0.0046065	0.0439484	0.0511279	0.0119425	0.0407006	0.00913822	0.0468872	0.0381943	0.00905602	0.0274948	0.014678	0.0130506	0.0176152	0.0510584	0.0319054	0.00858611	0.0183634	0.00277445	0.3956085
12	41.36613	-224.3901	265.7562	0.453448	0.000210863	0.0123959	0.0161027	0.000427838	0.0083431	0.0167192	0.015455	0.0229147	0.00151821	0.00559279	0.00651129	0.0130473	0.0124363	0.00081752	0.00543074	0.0116341	0.0126754	0.0389028	0.010727	0.00878772	0.0157566	0.0256414	0.00352135	0.0373052	0.0570093	0.00624366	0.0117669	0.0313645	0.00255493	0.0078943	0.0170139	0.040996	0.0628582	0.000736502	0.00523846	0.4108838
18	35.5373	-230.217	265.7543	0.492543	0.000229043	0.0134646	0.017491	0.000810327	0.00906241	0.0181606	0.0167874	0.0248903	0.0016491	0.00607498	0.00707267	0.0141722	0.0135085	0.000888004	0.00589896	0.0126371	0.0137682	0.0213903	0.0116518	0.0141872	0.0171151	0.0278521	0.00382495	0.0405215	0.0318617	0.00678196	0.0127814	0.0340687	0.00277521	0.00857491	0.00612517	0.0445305	0.0403586	0.000800001	0.0056901	0.4065541
24	35.93093	-229.8086	265.7395	0.506102	8.02538e-05	0.0138352	0.0179725	0.000832634	0.0093119	0.0186606	0.00352119	0.0255756	0.0016945	0.00624222	0.00726738	0.0145624	0.0138804	0.00091245	0.00606136	0.012985	0.0141473	0.0219792	0.0119726	0.0145778	0.00394037	0.0286189	0.00393024	0.041637	0.0327389	0.00696867	0.0131333	0.0350065	0.00285161	0.00881098	0.00629379	0.0457564	0.0414697	0.000822025	0.00584675	0.3794713
30	42.17359	-223.5713	265.7449	0.500926	7.94329e-05	0.0136937	0.0177887	0.000824117	0.00921665	0.0184697	0.00348517	0.0253139	0.00167717	0.0109875	0.00199692	0.0126947	0.0130232	0.000903117	0.00813397	0.0128522	0.0140026	0.0217544	0.0118501	0.0234854	0.00390007	0.0283262	0.00389004	0.0412111	0.032404	0.00689738	0.0129989	0.0346485	0.00282244	0.00872085	0.00309184	0.0452884	0.0410455	0.00580978	0.00578694	0.3882646
36	45.60364	-220.0219	265.6256	0.500749	0.000130513	0.0136889	0.0177824	0.000823827	0.00921339	0.0184632	0.00348394	0.025305	0.00167658	0.00434255	0.00199622	0.0126902	0.0130186	0.000902798	0.0138682	0.0128477	0.0139976	0.0217467	0.0118459	0.0234771	0.00389869	0.0283162	0.00388867	0.0411966	0.0323925	0.00689495	0.0149435	0.0346362	0.00282144	0.00658268	0.00309075	0.0452724	0.0424225	0.00580773	0.0057849	0.2744511
42	52.32094	-213.312	265.6329	0.50741	0.000132249	0.013871	0.018019	0.000834786	0.00933595	0.0187088	0.00353028	0.0256416	0.00169888	0.00268861	0.00202277	0.012859	0.0131918	0.000914808	0.0140527	0.0130186	0.0141838	0.022036	0.0120035	0.0237894	0.00395055	0.0286928	0.0039404	0.0417446	0.0328235	0.00442578	0.0151423	0.035097	0.00285898	0.00667025	0.00313186	0.0458746	0.0360434	0.00588499	0.00377547	0.2790005
48	51.59445	-214.0939	265.6883	0.50303	0.000131107	0.0137512	0.0178634	0.000827579	0.0231563	0.0185473	0.00349981	0.0254203	0.000686554	0.0026654	0.00444035	0.012748	0.0130779	0.00090691	0.0139314	0.0142201	0.0140614	0.0218457	0.0118999	0.0235841	0.00391645	0.0284451	0.00390638	0.0413842	0.0325401	0.00438757	0.0150116	0.034794	0.0028343	0.0103331	0.005238	0.0454786	0.0157249	0.00583419	0.00987717	0.3202688
54	42.43115	-223.3429	265.7741	0.503886	0.00013133	0.0137747	0.0178938	0.000828989	0.0231958	0.0185789	0.00350577	0.0254636	0.000687723	0.00266994	0.00444792	0.0127698	0.0131002	0.000908455	0.0139551	0.0142444	0.0140853	0.0218829	0.0119202	0.0236242	0.00392312	0.0284936	0.00391304	0.0160679	0.0467625	0.00439504	0.0150371	0.0348533	0.00283912	0.0224716	0.00264249	0.0455561	0.0157517	0.00584412	0.00989399	0.5103579
