Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	43.69235	-221.9966	265.6889	0.457678	0.0290809	0.00358618	0.0122652	0.0123422	0.000657286	0.0217776	0.030145	0.0157646	0.0262058	0.00517103	0.0194282	0.00314261	0.00241868	0.0166317	0.000383328	0.00412074	0.0043653	0.0214738	0.00782406	0.0198165	0.00951037	0.0279414	0.0099951	0.0116084	0.029526	0.00061855	0.018863	0.0111031	0.000446421	0.016964	0.0228568	0.0662238	0.0409769	0.000477466	0.0186102	0.3208068
6	41.9298	-223.7435	265.6733	0.452474	0.0354558	0.00354541	0.0121258	0.0122019	0.000649813	0.02153	0.0298023	0.0155854	0.0259078	0.00886158	0.0192074	0.00310688	0.00325296	0.0164426	0.00037897	0.00407389	0.00431567	0.0212296	0.00778743	0.0195912	0.00940225	0.0276237	0.00988147	0.0114764	0.0291903	0.000611518	0.0186485	0.0109769	0.000441346	0.0167712	0.022597	0.0654709	0.040511	0.000472038	0.0183986	0.307575
12	52.79665	-212.8766	265.6733	0.462198	0.0362177	0.0036216	0.0123864	0.0124641	0.000663777	0.0219927	0.0304427	0.0138489	0.0264646	0.00905201	0.0196201	0.00317365	0.00332286	0.0144522	0.000387114	0.00416144	0.00812069	0.0216858	0.0025544	0.0200122	0.00960429	0.0282174	0.0100938	0.00292517	0.0298176	0.000624659	0.0124612	0.0112127	0.00045083	0.0171316	0.0230826	0.0668779	0.0413816	0.000482182	0.018794	0.307575
18	43.57809	-222.1019	265.68	0.462008	0.0362028	0.00612801	0.0123813	0.012459	0.000663505	0.0219837	0.0304302	0.0138432	0.0264537	0.0090483	0.0166942	0.00540535	0.0033215	0.0144462	0.000386955	0.00415973	0.00811736	0.021677	0.00255335	0.020004	0.00960036	0.0282058	0.00894839	0.00292397	0.0298054	0.000352579	0.0124561	0.0112081	0.000450645	0.0171246	0.0230731	0.0668504	0.0413646	0.000481984	0.0187863	0.3131057
24	31.76114	-233.9697	265.7309	0.449823	0.035248	0.00419794	0.0251431	0.0121304	0.000646005	0.00987545	0.0315413	0.0134781	0.025756	0.023668	0.0162539	0.00526278	0.0074123	0.0140652	0.000376749	0.00581568	0.00790326	0.0197319	0.002486	0.0194764	0.00934715	0.0274619	0.00871237	0.00284685	0.0290193	0.00034328	0.0121276	0.0161532	0.000438759	0.0166729	0.0224646	0.0650873	0.0402736	0.000469272	0.0182908	0.3667352
30	41.79467	-223.9022	265.6968	0.451455	0.0353759	0.00421317	0.0252344	0.0121744	0.000648349	0.00991128	0.0316557	0.013527	0.0258495	0.0237539	0.00214903	0.00528188	0.00743919	0.0141162	0.000374339	0.00583678	0.00793194	0.0198035	0.00249503	0.0195471	0.00938106	0.0393078	0.00874399	0.0226066	0.0291246	0.000344526	0.0121716	0.00880113	5.97859e-05	0.00388267	0.0225461	0.0653234	0.0404197	0.000156317	0.0183571	0.3281122
36	37.19844	-228.4828	265.6812	0.470711	0.00441998	0.00439287	0.0263107	0.0126937	0.000942068	0.010334	0.0330059	0.013785	0.026952	0.0247671	0.00224069	0.00550716	0.0497441	0.0147183	0.000160917	0.00608573	0.00827025	0.0206482	0.00260144	0.0203808	0.00978119	0.0409844	0.00911694	0.0235708	0.0303668	0.00035922	0.00535199	0.00917651	6.23359e-05	0.00404827	0.0348	0.0122633	0.0421437	0.000162985	0.0191401	0.314084
42	32.24065	-233.3184	265.559	0.460242	0.00432168	0.00429518	0.0257255	0.0124114	0.000921117	0.0101042	0.0322719	0.0134784	0.0263526	0.0242163	0.00219086	0.00538468	0.0486378	0.014391	0.000157338	0.00595038	0.0389326	0.020189	0.00254359	0.0199275	0.00419424	0.0400729	0.0108158	0.0230466	0.0296914	0.000206561	0.00523296	0.00897243	6.09495e-05	0.00851739	0.0171048	0.0193586	0.0412065	0.00015936	0.0187145	0.2393823
48	41.51609	-224.1595	265.6756	0.458578	0.00430606	0.00555686	0.0256325	0.0145871	0.00913605	0.0100677	0.0321552	0.0134297	0.0262573	0.0241287	0.00218294	0.00536522	0.0429188	0.014339	0.00102388	0.00592887	0.0387918	0.020116	0.00253439	0.0198555	0.00417908	0.039928	0.0107767	0.0229633	0.0295841	0.000205814	0.00521405	0.00894	6.07292e-05	0.0084866	0.017043	0.0192887	0.0376324	0.000158784	0.0186468	0.3094403
54	47.31821	-218.3516	265.6698	0.466481	0.00438027	0.00565262	0.0260743	0.0148385	0.00929349	0.0102412	0.0327093	0.0136611	0.0267098	0.0245445	0.00222056	0.00545768	0.0436584	0.0228011	0.00104152	0.00603105	0.0394603	0.0204626	0.00257807	0.0201976	0.0042511	0.0406161	0.0109624	0.023359	0.00608938	0.000209361	0.00341412	0.00909406	6.17757e-05	0.00863285	0.0173367	0.0196211	0.0382809	0.000607804	0.0189681	0.3048398
