Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1482.721	-1646.174	163.4536	1.385381	1.02424	1.041371	5.113464
6	-1471.026	-1635.657	164.631	1.265363	0.9657598	1.210975	4.458744
12	-1478.626	-1643.379	164.7529	1.720706	1.048489	1.327786	4.034582
18	-1487.315	-1651.643	164.3281	1.222957	1.039078	1.327786	4.54555
24	-1491.241	-1656.035	164.7931	1.036434	0.8045528	1.079035	4.658677
30	-1490.556	-1655.088	164.5329	1.213204	0.9360383	1.033894	4.658677
36	-1476.225	-1641.386	165.1609	1.145091	0.7539869	1.203703	4.348225
42	-1470.954	-1635.475	164.5215	1.25411	0.9285334	1.169179	4.570874
48	-1483.456	-1648.024	164.5677	1.25411	0.8935175	1.176941	4.560153
54	-1486.975	-1651.275	164.2995	1.638491	0.878282	1.388004	4.396148
60	-1492.613	-1657.398	164.7852	1.590688	0.9308819	1.351651	4.13682
66	-1480.296	-1644.696	164.4004	1.439975	0.8467064	1.340409	4.487703
72	-1482.896	-1646.469	163.573	1.101317	0.9652283	1.18282	5.155613
78	-1483.725	-1647.597	163.8719	1.179205	0.8393883	1.06336	5.082657
84	-1498.64	-1663.207	164.5674	1.09776	1.182031	1.112412	4.521848
90	-1493.23	-1658.266	165.0366	1.09776	0.7565032	1.256201	4.413911
96	-1491.304	-1656.757	165.4532	1.158944	0.8994197	1.287446	4.046253
102	-1482.188	-1647.043	164.855	1.083218	1.036474	1.231336	4.382545
108	-1481.257	-1646.897	165.6397	1.083218	1.059412	1.338075	3.862153
114	-1481.211	-1646.831	165.62	1.162343	0.976832	1.361713	3.862153
120	-1500.167	-1664.963	164.7967	1.13416	0.8801716	1.457134	4.347433
126	-1498.75	-1664.161	165.4112	1.26513	0.9493507	1.596961	3.804614
132	-1487.591	-1652.7	165.1083	0.941864	1.073221	1.297877	4.260791
138	-1477.985	-1643.029	165.0446	1.286103	0.8577708	1.278909	4.235914
144	-1491.255	-1655.384	164.1293	1.195484	0.9706737	1.241648	4.758618
150	-1478.876	-1644.98	166.1047	1.011828	0.8921549	1.413056	3.68828
156	-1468.046	-1632.891	164.8453	1.18899	0.9986616	1.09984	4.424313
162	-1470.85	-1635.676	164.8263	1.18899	0.9840223	1.133506	4.424313
168	-1476.18	-1639.66	163.4802	1.18899	1.163505	1.069839	5.111985
174	-1489.959	-1654.436	164.4769	1.222619	0.8951727	1.156398	4.639017
