Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-782.6728	-947.117	164.4441	1.39315	2.387768	4.280107
6	-784.2357	-948.1174	163.8817	1.39315	2.28798	4.652981
12	-779.9901	-944.0487	164.0585	1.230032	3.317323	4.063762
18	-785.8671	-949.8933	164.0261	1.079627	3.964831	3.79752
24	-784.4636	-947.6574	163.1938	0.9985832	1.921098	5.457396
30	-784.1024	-946.3048	162.2023	1.156217	2.304751	5.704624
36	-779.4296	-941.9342	162.5046	1.147833	1.872741	5.78028
42	-774.1323	-936.0105	161.8782	1.18699	1.787984	6.147026
48	-766.5824	-928.2988	161.7164	1.178238	2.022395	6.1123
54	-767.1816	-931.4888	164.3072	1.330473	2.430023	4.369061
60	-785.3152	-949.7189	164.4037	1.144536	1.713835	4.821097
66	-777.5384	-938.348	160.8097	1.486102	1.654808	6.636654
72	-778.8482	-941.2728	162.4246	1.328299	2.59678	5.32721
78	-772.6417	-934.4529	161.8112	1.328299	2.317111	5.817812
84	-778.3219	-942.0566	163.7347	1.248662	3.406546	4.186654
90	-771.1948	-935.2308	164.036	1.111045	3.406546	4.093562
96	-769.2395	-932.9909	163.7514	1.295437	3.406546	4.150561
102	-778.3611	-941.9715	163.6105	1.11741	2.757398	4.696405
108	-773.8858	-936.8201	162.9343	1.473104	2.194965	5.187612
114	-771.5382	-933.9483	162.4101	1.334414	2.428017	5.424893
120	-769.3394	-930.047	160.7076	1.276599	2.428017	6.386613
126	-775.713	-939.0002	163.2872	1.076315	3.78051	4.325961
132	-768.3121	-931.893	163.581	1.336151	3.226852	4.325961
138	-782.9951	-946.5507	163.5555	1.237084	2.665837	4.711407
144	-772.6322	-933.5196	160.8874	1.360925	2.304305	6.310432
150	-775.488	-937.6654	162.1775	1.346082	2.364189	5.581503
156	-771.2757	-933.604	162.3283	0.9826994	2.912102	5.397024
162	-777.9734	-940.6893	162.7159	1.417659	2.848664	4.976947
168	-783.763	-946.4098	162.6468	1.417659	3.124489	4.861865
174	-774.5715	-938.4044	163.8329	1.081875	2.952167	4.482239
180	-769.4201	-933.7944	164.3742	1.322643	2.959679	4.034847
186	-770.4962	-931.9344	161.4381	1.322643	3.430319	5.414646
192	-777.9531	-939.1482	161.1951	1.272187	3.70968	5.422441
198	-789.1481	-950.3721	161.224	1.388235	3.201141	5.622351
204	-777.3201	-940.812	163.4919	1.187617	2.512109	4.860385
210	-786.1498	-949.8671	163.7172	1.191858	2.744993	4.601836
216	-786.027	-950.6257	164.5988	1.201547	3.122745	3.882333
222	-782.186	-945.8158	163.6298	1.250788	3.199312	4.362174
228	-776.0298	-939.447	163.4171	1.260005	3.850479	4.108337
234	-786.8546	-948.8648	162.0102	1.485494	3.410459	5.019218
240	-787.4781	-950.5588	163.0807	1.199273	4.022906	4.236019
246	-780.0704	-944.7838	164.7134	1.199273	2.390202	4.236019
252	-781.4433	-945.7319	164.2887	1.271815	3.456572	3.828331
258	-778.3558	-939.7003	161.3445	1.556528	2.630665	5.776709
264	-784.7767	-948.1253	163.3486	1.192794	3.608313	4.322728
270	-776.6668	-941.405	164.7381	1.182641	2.228923	4.322728
276	-768.2553	-929.4377	161.1824	1.552579	3.64792	5.308883
282	-776.968	-940.3171	163.3491	1.541385	3.230098	4.339217
288	-774.4448	-937.8426	163.3978	1.43456	2.508463	4.777129
294	-780.438	-943.8499	163.4118	1.321339	2.983824	4.566523
300	-765.689	-929.3374	163.6484	1.070679	2.824488	4.663764
306	-777.4838	-941.8155	164.3317	1.104067	3.162734	4.067989
312	-775.7829	-939.2251	163.4422	0.9774614	3.456657	4.476974
318	-781.0332	-943.3616	162.3284	1.42251	2.830096	5.199428
324	-767.9463	-929.8463	161.9	1.332927	2.734573	5.537657
330	-780.195	-940.4288	160.2338	1.732283	4.001479	5.537657
336	-780.9325	-942.4915	161.559	1.142309	3.266219	5.537657
342	-787.0782	-950.1629	163.0847	1.142309	3.13359	4.766119
348	-771.5684	-935.4682	163.8998	1.142309	2.974873	4.397678
354	-778.0093	-939.5713	161.562	1.375783	3.724798	5.154236
360	-790.9519	-953.8225	162.8706	1.015787	3.742472	4.615999
366	-789.239	-953.1895	163.9505	1.081091	3.979435	3.831814
372	-799.2529	-959.3093	160.0564	1.534349	3.726837	5.893821
378	-786.1465	-948.6633	162.5167	1.143909	3.135499	5.080251
384	-779.5131	-942.0401	162.527	1.143462	1.642554	5.896291
390	-773.7976	-935.9389	162.1413	1.110532	2.061193	5.896291
396	-772.0905	-935.8586	163.768	1.110532	1.97418	5.048863
402	-777.0431	-939.4684	162.4253	1.482382	1.613697	5.782333
408	-779.1425	-942.8036	163.6611	1.122692	2.245334	4.95085
414	-775.5514	-938.7143	163.163	1.224218	2.641955	4.95085
420	-786.5623	-950.0794	163.5172	1.077706	3.576357	4.310559
426	-780.4004	-943.8635	163.4631	1.252244	4.415986	3.76252
432	-784.8505	-948.9223	164.0718	1.510409	4.03467	3.480853
438	-782.755	-946.037	163.2821	1.10635	2.696089	4.920052
444	-780.5946	-943.6111	163.0164	1.316532	2.751545	4.920052
450	-774.3329	-938.4421	164.1092	1.441171	2.955482	4.120707
456	-784.4127	-949.1149	164.7022	1.319642	2.914453	3.87476
462	-784.7382	-947.3255	162.5873	1.238773	2.865889	5.137982
468	-781.1924	-944.7814	163.5889	0.9747076	2.36691	5.005647
474	-786.3658	-950.0872	163.7214	1.097264	2.478132	4.801707
480	-791.5415	-954.5548	163.0133	1.661135	3.746903	4.168792
486	-777.8096	-942.5244	164.7148	1.081024	3.627208	3.593702
492	-793.0366	-954.7918	161.7552	1.456425	4.035538	4.829442
498	-792.6301	-957.4786	164.8485	1.004873	3.910526	3.394821
504	-784.3591	-948.0946	163.7355	1.406333	4.362246	3.546576
510	-782.3224	-946.8217	164.4993	1.187907	3.816941	3.546576
516	-779.0987	-942.8313	163.7326	1.035639	3.188344	4.431768
522	-779.8627	-944.2139	164.3512	1.036928	3.342668	3.992428
528	-779.4511	-943.993	164.5419	1.094772	3.06817	4.007291
534	-777.5693	-941.3135	163.7442	1.015815	2.536723	4.801761
540	-777.3511	-941.2926	163.9415	1.015815	3.421276	4.193076
546	-774.2143	-937.9852	163.7709	1.237494	3.421276	4.164041
552	-778.1921	-943.346	165.1539	0.9561232	2.319647	4.164041
558	-773.8739	-936.5497	162.6758	1.288922	2.735875	5.133214
564	-779.0373	-942.4419	163.4046	1.279884	3.050934	4.556195
570	-777.2036	-940.4762	163.2726	1.783011	2.837852	4.467311
576	-784.3933	-947.3565	162.9631	1.801626	2.473602	4.834337
582	-779.0622	-943.3497	164.2875	1.556954	2.541303	4.188987
588	-785.1494	-948.15	163.0006	1.134906	1.937346	5.479763
594	-812.0198	-974.8463	162.8264	1.330439	2.509009	5.15244
600	-789.8364	-954.5694	164.733	1.109359	3.903793	3.405191
606	-780.8844	-945.5269	164.6425	1.099544	3.903793	3.463924
612	-773.4158	-937.7325	164.3167	0.9820271	3.436965	3.989649
618	-772.5489	-934.5811	162.0322	1.581492	2.065102	5.696161
624	-760.0504	-924.4252	164.3748	1.075965	2.635908	4.358335
630	-760.2794	-923.9249	163.6455	1.197127	3.527308	4.197961
636	-764.6045	-927.2432	162.6386	1.445752	4.491385	4.080925
642	-767.0752	-929.9338	162.8585	1.210992	2.704991	5.092245
648	-758.8799	-922.7004	163.8205	1.179932	3.134398	4.331145
654	-759.9206	-923.4769	163.5564	1.179932	3.473004	4.289024
660	-767.7458	-929.6075	161.8617	1.34323	2.003252	5.953544
666	-789.115	-952.0355	162.9206	1.354862	2.01704	5.35878
672	-786.4954	-948.9659	162.4706	1.209548	2.658542	5.3333
678	-782.8983	-947.1465	164.2482	1.028421	2.120864	4.745519
684	-790.1561	-951.927	161.7709	1.716882	4.12274	4.626264
690	-785.5007	-949.1537	163.653	1.485032	2.864307	4.405946
696	-775.4529	-937.7663	162.3134	1.385474	4.044582	4.551644
702	-774.1863	-937.6944	163.5081	0.987661	2.979886	4.70178
708	-782.4256	-946.6822	164.2566	1.140481	2.715716	4.34361
