Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-521.7874	-691.472	169.6847	1.337125	0.4508915	2.101463	0.3302575
6	-525.1019	-696.6687	171.5669	0.6381948	0.6290415	0.8647666	0.5541325
12	-524.4128	-694.3085	169.8958	1.918354	0.839576	0.9694308	0.7510099
18	-526.4383	-697.3174	170.8791	0.6926513	1.052223	1.064808	0.6337592
24	-532.0765	-700.4659	168.3894	2.708579	0.9066005	1.695926	0.6026314
30	-520.4853	-690.6957	170.2105	1.764171	0.4235878	1.232946	0.5295384
36	-513.7539	-684.3386	170.5846	0.3348078	0.6026312	2.093246	0.3213949
42	-541.0616	-710.2186	169.157	0.1382422	0.1631661	3.192102	0.1745875
48	-529.3066	-699.5588	170.2521	0.2886906	0.6863028	2.1923	0.2084965
54	-518.3729	-688.2173	169.8444	0.5075129	1.606347	1.729625	0.3563908
60	-522.5538	-693.3682	170.8143	0.4077202	0.9253081	1.515125	0.35006
66	-524.3407	-694.906	170.5653	1.379034	0.5144143	1.213249	0.4498349
72	-531.848	-703.0065	171.1585	0.3807155	0.7015774	1.392273	0.3263943
78	-535.0858	-705.2108	170.125	0.4671524	0.7317835	2.358503	0.3837851
84	-532.723	-703.4394	170.7164	0.6278566	1.421658	0.9238396	0.6495211
90	-524.8218	-692.8231	168.0013	3.675277	0.5456122	1.427478	0.6495211
96	-527.415	-697.8485	170.4334	0.9450672	0.4401975	1.791508	0.3821816
102	-530.2339	-698.7511	168.5172	1.880578	0.5633718	2.699684	0.3856712
108	-525.9802	-695.1235	169.1433	2.010393	0.6441916	1.890789	0.4115512
114	-532.1795	-695.1576	162.9781	9.077791	0.5589578	1.059468	0.5958615
120	-513.8098	-684.4531	170.6433	1.153748	0.4915406	1.359885	0.4059028
126	-520.999	-691.415	170.416	1.153748	0.7648309	1.359885	0.6116216
132	-518.2626	-687.5643	169.3017	2.386088	0.7825057	1.230333	0.5956695
138	-515.0245	-685.7663	170.7418	1.061745	0.7825057	1.129631	0.5245955
144	-516.5029	-684.1433	167.6404	2.708062	0.5091827	2.762354	0.3513114
150	-520.9436	-690.7261	169.7825	0.834507	0.9657626	2.080837	0.3513114
156	-515.2495	-685.2001	169.9506	1.453025	0.5833676	1.690162	0.4084868
162	-516.135	-686.5562	170.4211	0.4226806	0.9467261	1.909506	0.4084868
168	-519.0229	-689.2307	170.2077	1.035968	0.7507753	1.696896	0.3979592
174	-522.4263	-692.0648	169.6385	1.035968	0.647726	2.20435	0.2565565
180	-521.8339	-692.0165	170.1826	0.1394463	1.063504	2.143633	0.2515658
186	-529.1537	-697.6286	168.4749	1.554195	0.4060504	2.960372	0.2350714
192	-524.4883	-691.8317	167.3433	0.8742094	1.794968	3.520716	0.2350714
