Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1671.517	-1842.026	170.5092	1.03029	1.615987	0.8613738	0.1295983	0.8659144	0.02244371	0.1709831	1.09592
6	-1677.134	-1847.058	169.9242	1.236212	1.366213	1.187261	0.1714282	0.8769369	0.2307275	0.1360962	1.15269
12	-1661.117	-1831.774	170.6568	1.286014	1.126006	0.8287438	0.09148616	0.9233041	0.1503984	0.2137668	1.011663
18	-1662.92	-1833.698	170.778	1.235834	0.8629596	0.8381473	0.1028647	0.9233041	0.1905844	0.1928917	1.151299
24	-1664.973	-1835.687	170.7135	1.303496	0.8331928	1.21294	0.02492725	0.8784449	0.1699084	0.1653328	0.9857144
30	-1669.387	-1839.983	170.5956	1.538514	0.8331928	1.282234	0.02484804	0.7890336	0.256513	0.08382966	0.8886669
36	-1672.231	-1842.532	170.3011	1.641123	1.17049	1.055542	0.04794407	0.7890336	0.1858801	0.1818049	0.9336296
42	-1667.04	-1837.838	170.7973	1.381193	1.013323	1.055542	0.1401742	0.621351	0.1767807	0.1818049	0.9204906
48	-1679.706	-1850.739	171.0329	1.058845	0.9162034	0.9874842	0.1525289	0.9829341	0.1231379	0.2760195	0.6971067
54	-1673.786	-1844.112	170.3263	1.306543	1.145992	0.9874842	0.279609	0.9829341	0.132537	0.2749016	0.8380102
60	-1666.163	-1836.159	169.9952	1.319288	0.9797982	1.002046	0.1670479	1.26709	0.09277515	0.2749016	1.176808
66	-1675.592	-1843.797	168.2053	1.384992	0.8319397	1.202418	0.3461604	2.446843	0.4353165	0.4138033	1.0234
72	-1678.446	-1846.601	168.1549	1.179056	1.015889	1.070606	0.2887357	2.380771	0.4839594	0.3397232	1.327995
78	-1685.714	-1853.681	167.9667	1.533285	0.9607075	1.040349	0.2431708	2.380771	0.2484562	0.5801116	1.306908
84	-1680.984	-1848.846	167.862	1.604514	1.056437	0.9400958	0.4696523	2.361877	0.2917508	0.2959579	1.368099
90	-1682.965	-1850.436	167.4709	1.39585	0.9275004	1.00166	0.4696523	2.361877	0.5783417	0.4688756	1.516896
96	-1682.387	-1850.365	167.9785	0.9049881	0.9275004	1.008207	0.3140003	2.329547	0.2885221	0.7611855	1.630773
102	-1686.238	-1852.842	166.6032	1.230865	0.9779414	1.253624	0.5825693	2.986763	0.4242932	0.454981	1.630773
108	-1679.399	-1847.921	168.5217	1.082761	0.7365997	1.04313	0.2697383	2.310082	0.5653659	0.335254	1.362931
114	-1679.332	-1848.218	168.8866	1.571206	1.022171	1.206308	0.3086032	1.31249	0.236346	0.2569873	1.42956
120	-1680.219	-1848.268	168.0496	1.563385	1.185335	0.8600182	0.3014841	2.042107	0.1584713	0.2692107	1.70264
126	-1675.371	-1842.325	166.9541	1.727752	0.9777157	1.469858	0.3361764	2.118024	0.4721681	0.2740576	1.782328
132	-1680.318	-1848.105	167.7866	1.031984	1.170219	1.010577	0.2081901	2.118024	0.1852415	0.4918304	1.984167
138	-1679.498	-1847.377	167.8795	1.157901	1.054687	1.243632	0.233722	2.118024	0.5343098	0.1140641	1.756645
144	-1663.771	-1832.424	168.6527	1.238117	1.381496	0.9329644	0.2280674	1.557319	0.2448409	0.3160348	1.608331
150	-1670.984	-1837.748	166.7644	1.243921	0.7684888	0.825046	0.1520842	3.655558	0.8312754	0.8076907	1.215352
156	-1669.801	-1833.743	163.9415	1.367633	1.195051	0.9073584	0.5871987	5.341776	1.103906	0.8076907	1.038871
162	-1669.445	-1835.132	165.688	1.350329	1.353818	1.152825	0.7178979	3.62982	0.4088828	0.923461	1.067848
