Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-1413.354	-1578.65	165.296	1.071842	0.870316	4.879661
6	-1413.35	-1578.746	165.3956	0.7923408	0.9122008	4.955343
12	-1414.608	-1580.348	165.7393	1.087108	0.9401083	4.584277
18	-1418.09	-1583.336	165.2459	1.087108	0.8708682	4.898764
24	-1416.249	-1582.259	166.0097	0.8313509	1.007138	4.537783
30	-1419.771	-1584.567	164.7959	1.02251	0.9232664	5.155331
36	-1415.878	-1581.773	165.8958	0.8795016	0.9986569	4.579842
42	-1419.817	-1585.926	166.1086	0.8795016	0.9770673	4.472349
48	-1408.845	-1575.249	166.4042	0.9015417	1.153949	4.192961
54	-1415.014	-1581.235	166.2215	1.08076	1.208081	4.164321
60	-1406.573	-1573.02	166.447	0.8631109	1.048688	4.249946
66	-1409.931	-1576.369	166.4371	0.9185386	1.003605	4.249946
72	-1410.171	-1575.804	165.6331	1.092048	0.9160379	4.654576
78	-1406.565	-1571.62	165.0556	0.7261692	0.8650007	5.20507
84	-1414.025	-1579.89	165.8644	1.020229	0.8073115	4.62607
90	-1412.903	-1577.455	164.5511	1.012014	0.7784617	5.376376
96	-1407.897	-1573.523	165.6259	0.9371179	1.005896	4.694959
102	-1405.166	-1570.936	165.7693	0.863796	1.005896	4.655453
108	-1403.987	-1570.137	166.1497	0.9143609	1.005896	4.413472
114	-1414.445	-1580.738	166.2929	1.047508	0.9590664	4.283862
120	-1411.912	-1577.745	165.8337	0.7694757	0.8598315	4.752621
126	-1405.44	-1571.618	166.1786	1.190598	1.037577	4.223609
132	-1413.203	-1578.928	165.7247	1.226934	1.113988	4.416849
138	-1406.018	-1571.914	165.8961	1.215551	0.9537478	4.416849
144	-1409.361	-1576.188	166.8267	0.9192531	0.9602284	4.052716
150	-1413.063	-1577.783	164.7194	1.100728	0.8019081	5.221639
156	-1410.124	-1576.072	165.9479	0.7325333	0.8575552	4.70964
162	-1420.013	-1584.535	164.5224	0.7459322	0.7563411	5.548685
168	-1428.807	-1592.863	164.0554	0.9837462	0.6761674	5.720547
174	-1431.633	-1596.918	165.2854	0.9837462	0.9348319	4.898671
180	-1414.504	-1580.81	166.3064	0.9812796	0.9348319	4.32738
186	-1405.558	-1571.013	165.4553	0.685977	0.9629327	4.949639
192	-1400.956	-1566.42	165.464	0.7654728	0.7963787	4.996091
198	-1405.225	-1570.64	165.4154	0.8366998	0.8443858	4.958001
204	-1410.155	-1575.442	165.2871	1.060312	0.7541456	4.955702
210	-1406.772	-1572.324	165.5517	1.029003	0.8344537	4.780885
216	-1412.19	-1576.732	164.5421	1.029003	0.9001555	5.304881
222	-1400.93	-1566.856	165.9255	0.8869839	0.8954946	4.616885
228	-1413.617	-1577.932	164.3152	0.8570458	0.799158	5.579761
234	-1398.027	-1563.574	165.5464	0.8291278	0.9385614	4.83672
240	-1403.79	-1569.535	165.7451	0.9410483	0.9385614	4.663721
246	-1406.644	-1571.677	165.0327	0.9555655	0.9385614	5.052736
252	-1411.936	-1578.216	166.2799	0.9555655	0.8708724	4.393006
258	-1414.335	-1580.723	166.3878	0.848841	1.002857	4.317377
264	-1413.556	-1579.816	166.2597	0.8066608	0.9784679	4.426804
270	-1414.142	-1580.31	166.1678	0.8999556	0.9784679	4.426804
276	-1423.406	-1588.058	164.652	0.8999556	0.8455803	5.345412
282	-1403.804	-1568.728	164.9249	0.8858645	0.8323611	5.209752
288	-1408.657	-1573.729	165.0719	0.8464794	0.925127	5.098535
294	-1415.909	-1580.821	164.9113	0.984098	0.8289814	5.164909
300	-1413.136	-1577.561	164.4253	0.7831437	0.8115598	5.552121
306	-1408.864	-1573.272	164.4077	0.9362763	0.7892459	5.491107
312	-1406.949	-1571.414	164.4654	0.9332248	0.7345845	5.491107
318	-1416.609	-1582.441	165.8318	0.846472	0.9521934	4.66007
324	-1405.299	-1571.062	165.7636	0.9637344	1.03301	4.587661
330	-1407.675	-1572.473	164.7978	0.9909798	0.8098546	5.234485
336	-1407.662	-1572.425	164.7636	0.9967323	0.8383121	5.234485
342	-1418.118	-1583.293	165.1755	0.9430566	0.8383121	5.036009
348	-1408.725	-1574.609	165.8841	0.9193651	1.050319	4.535153
354	-1406.637	-1572.406	165.7694	1.156696	0.9283235	4.535153
360	-1420.334	-1585.883	165.5495	0.9661663	0.9790714	4.73647
366	-1404.672	-1569.862	165.1907	0.9243505	0.8684148	5.021237
372	-1409.558	-1575.245	165.6876	1.035582	0.9509752	4.636049
378	-1399.848	-1564.838	164.9893	1.022477	0.8328463	5.098298
384	-1398.201	-1563.363	165.162	0.7676339	0.827737	5.145085
390	-1414.204	-1579.427	165.2225	1.104365	0.8314801	4.924142
396	-1396.55	-1561.24	164.69	0.8638203	0.7484142	5.397791
402	-1410.837	-1576.468	165.6303	0.7735306	0.8482688	4.87039
408	-1395.163	-1559.753	164.5896	0.8943754	0.8783329	5.364827
414	-1409.561	-1575.49	165.9293	0.9130768	0.9177772	4.587724
420	-1404.076	-1569.963	165.8863	0.8246443	0.9177772	4.660854
426	-1407.389	-1572.822	165.4329	0.7358172	0.8257141	5.012696
432	-1411.392	-1575.859	164.4671	0.8834224	0.6989977	5.536956
438	-1419.875	-1585.494	165.6185	0.7919225	0.8297794	4.877388
444	-1410.809	-1575.927	165.1184	0.9586703	0.7704784	5.096675
450	-1404.962	-1569.721	164.7587	1.031983	0.8039425	5.236691
456	-1406.675	-1571.557	164.8819	1.205822	0.7578101	5.09843
462	-1406.434	-1571.872	165.4383	0.7529176	0.8133272	5.007615
468	-1415.947	-1580.649	164.7027	0.9458175	0.8740346	5.276511
474	-1406.402	-1572.31	165.9079	0.8481629	0.841867	4.678345
480	-1399.924	-1565.277	165.3526	0.8567634	0.8222786	4.994169
486	-1404.407	-1569.365	164.9583	0.9070861	0.8834366	5.151292
492	-1416.307	-1581.702	165.395	0.8106108	0.7721803	5.023644
498	-1407.664	-1573.286	165.622	0.8108863	0.8620468	4.847195
504	-1410.474	-1576.491	166.017	0.8475459	0.8895564	4.590795
510	-1399.172	-1565.207	166.0353	0.8781423	0.8599276	4.580175
516	-1404.796	-1569.921	165.1245	0.9381808	0.8324645	5.07029
522	-1412.037	-1577.038	165.0013	0.9381808	0.8016571	5.155626
528	-1410.416	-1576.419	166.0032	0.9395002	1.024477	4.471442
534	-1409.871	-1575.616	165.7444	1.275301	0.9500381	4.471442
540	-1414.522	-1580.427	165.9052	1.094207	0.9947965	4.45627
546	-1416.083	-1581.073	164.9903	1.011069	0.8162302	5.113272
552	-1415.92	-1581.363	165.4423	1.060171	0.9737819	4.746791
558	-1412.487	-1577.615	165.1282	0.9207499	0.8801576	5.051412
564	-1408.56	-1573.986	165.4264	1.143725	0.8801576	4.76151
570	-1404.29	-1569.765	165.4745	1.05109	0.9729724	4.734292
576	-1411.651	-1577.791	166.1396	1.102418	1.036327	4.29592
582	-1408.757	-1574.009	165.2526	0.9858234	0.8855417	4.943174
588	-1408.516	-1573.942	165.4257	1.140075	0.9976807	4.698239
594	-1402.552	-1567.722	165.1692	0.903265	0.785594	5.090786
600	-1406	-1570.857	164.8572	0.903265	0.7104898	5.304918
606	-1406.629	-1571.651	165.0219	0.8818028	0.7823984	5.185963
612	-1395.261	-1561.057	165.7962	0.8487585	0.7823984	4.773709
618	-1411.352	-1576.128	164.7763	1.248129	0.8504457	5.082605
624	-1421.85	-1586.316	164.4659	0.9001698	0.7675748	5.490794
