Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2046.427	-2205.97	159.5436	4.64892	1.043128	6.172118	0.1063576	0.1395714	0.3582795	2.602389	2.194117
6	-2061.115	-2220.222	159.1072	5.608245	1.145647	6.378271	0.1477393	0.1346801	0.2921861	2.192683	2.241864
12	-2045.997	-2203.912	157.9147	5.71177	1.131689	7.482952	0.201818	0.15989	0.3098645	2.39711	2.07944
18	-2052.805	-2209.505	156.7005	5.36274	0.8821571	9.077311	0.2025117	0.1497223	0.2174075	2.687865	1.980485
24	-2038.989	-2193.772	154.7831	8.052098	1.198892	9.012217	0.2025117	0.1436316	0.2892629	3.117449	1.980485
30	-2041.943	-2196.281	154.3387	7.161019	0.9948584	10.39544	0.2498119	0.1436316	0.08234023	2.903759	1.975487
36	-2041.407	-2193.998	152.5915	7.457714	0.9790323	10.62799	0.3794716	0.21555	0.1682071	4.379597	1.732883
42	-2040.604	-2191.974	151.3702	5.809678	1.126184	10.36374	0.3535414	0.6225166	0.2807901	6.260606	1.504406
48	-2045.687	-2196.383	150.6957	9.510941	1.096965	10.36374	0.1769783	0.6551998	0.2581969	5.982035	1.241993
54	-2055.231	-2206.903	151.6716	5.815948	1.275083	10.33446	0.2297527	0.3871177	0.5444994	6.048325	1.417694
60	-2049.533	-2205.145	155.6117	6.163312	0.9629368	7.961748	0.1571255	0.214922	0.604468	4.813584	1.417694
66	-2055.567	-2212.48	156.9139	6.163312	1.05404	5.841167	0.262993	0.3235706	0.604468	5.196715	1.516096
72	-2049.072	-2208.201	159.1297	4.178952	0.905622	6.18551	0.2152095	0.3640284	0.3591549	4.2712	1.351697
78	-2043.109	-2202.312	159.2033	3.794771	1.024369	5.778251	0.3144774	0.5630429	0.2765714	4.523169	1.33339
84	-2043.632	-2199.72	156.0879	6.720398	1.024369	7.789647	0.1298787	0.5630429	0.2765714	4.523169	1.159224
90	-2041.411	-2202.581	161.1696	6.155153	1.024667	7.10197	1.285904	0.06216158	0.1889339	0.04375225	0.9375781
96	-2048.149	-2210.279	162.1293	6.502747	1.011594	6.063597	1.247006	0.08315718	0.1889339	0.06175126	0.864923
102	-2051.209	-2211.572	160.3628	5.431137	1.000656	7.234006	2.280161	0.1157266	0.1722663	0.1169431	0.8694704
108	-2041.691	-2200.415	158.7233	6.556733	1.058404	8.295508	2.280161	0.1311122	0.2789021	0.1009947	0.71944
114	-2035.561	-2196.424	160.8633	5.717749	0.8441846	6.779118	2.280161	0.1089091	0.2533839	0.093066	0.7661051
120	-2045.166	-2205.842	160.6762	5.873635	1.216227	6.779118	2.01864	0.07315601	0.2809269	0.1035082	0.7693846
126	-2039.325	-2199.565	160.2401	5.684615	1.141903	7.330308	2.01864	0.1396896	0.1175992	0.1934541	0.8422797
132	-2050.194	-2207.99	157.7955	7.029793	1.130166	8.535846	2.72415	0.06751387	0.1430388	0.2433881	0.7595676
138	-2052.936	-2213.703	160.767	6.023697	0.9374303	6.589181	2.317843	0.07073884	0.156782	0.217177	0.7971743
144	-2059.953	-2220.898	160.9452	7.490723	1.218475	7.347504	0.05347948	0.1162708	0.04496011	0.7383261	0.7401426
150	-2058.509	-2220.194	161.6844	6.460971	1.236391	6.945328	0.04212495	0.08682062	0.03570626	0.8474651	0.7713172
156	-2050.836	-2212.975	162.1392	7.111382	1.119683	6.098031	0.06318602	0.08912337	0.06839043	1.007406	0.7884372
162	-2041.896	-2202.802	160.9056	5.12968	1.138535	7.702263	0.08198653	0.1774466	0.06769169	1.350915	0.881821
168	-2039.548	-2199.763	160.2147	5.12968	1.012526	8.552295	0.08198653	0.1658651	0.08614266	1.350915	0.8333186
174	-2040.772	-2201.013	160.2402	6.566218	0.9655017	7.870337	0.06017239	0.2119276	0.06361866	1.392202	0.8070284
180	-2035.413	-2195.467	160.0541	8.270046	0.9107377	7.475516	0.05224779	0.2119276	0.05625416	1.441138	0.6667087
186	-2035.701	-2194.559	158.8581	7.046536	1.151577	8.710086	0.07332206	0.2121058	0.1015715	1.527465	0.7574717
192	-2033.148	-2194.083	160.9355	5.367867	1.077268	6.840824	0.1131949	0.2121058	0.1015715	2.020156	0.8851489
198	-2029.132	-2189.714	160.5829	4.565373	0.947159	7.771459	0.08811185	0.2546474	0.07567806	2.03067	0.8507478
204	-2044.863	-2204.386	159.5226	4.669459	1.111795	8.191121	0.08811185	0.2489496	0.09204447	2.544837	0.701381
210	-2045.314	-2205.679	160.3644	4.266045	0.9173894	7.193394	0.08056773	0.5140539	0.1641803	2.82431	0.6342552
216	-2041.724	-2201.137	159.4132	4.458457	1.074163	7.177799	0.1399002	0.5140539	0.220455	3.386477	0.68278
222	-2038.77	-2197.758	158.9878	5.829238	0.9275883	7.986831	0.09009604	0.3229253	0.1695715	2.763126	0.6260682
228	-2038.028	-2197.578	159.5506	6.101999	0.9275883	7.216734	0.1499281	0.3673948	0.1255375	2.763126	0.6691254
234	-2047.578	-2206.939	159.3618	6.441581	1.010912	7.244957	0.1957573	0.2954848	0.1267854	2.706911	0.6783525
240	-2048	-2210.502	162.5018	6.441581	0.9101533	4.92112	0.189766	0.2865867	0.09075636	1.957338	0.8088135
246	-2047.266	-2208.95	161.6846	4.878571	0.9101533	6.337701	0.121806	0.2865867	0.182859	2.107543	0.786302
