Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2049.087	-2208.197	159.1099	6.414692	0.8072374	7.569571	0.3460845	0.2141976	0.16076	2.629666	0.8474145
6	-2041.763	-2199.637	157.8734	5.754282	0.998766	8.752592	0.3074285	0.1644571	0.205846	2.629666	1.069635
12	-2050.428	-2209.739	159.3109	7.532318	0.9943034	6.389359	0.2215992	0.2675102	0.269385	2.445451	1.292867
18	-2048.038	-2207.535	159.4972	6.827469	0.9713822	6.643166	0.2108329	0.2901096	0.1290311	2.445451	1.295439
24	-2051.049	-2211.492	160.4425	5.200053	1.016519	6.189074	0.1516052	0.2771438	0.1770278	2.595708	1.372114
30	-2033.396	-2192.537	159.1412	4.548709	1.1507	8.142224	0.07186111	0.2927248	0.2016883	2.322991	1.269237
36	-2039.135	-2197.453	158.3181	7.903407	1.152552	7.454306	0.1374158	0.2927248	0.08236328	2.344008	1.269237
42	-2039.416	-2196.959	157.5434	8.161794	1.152552	9.0824	0.07593907	0.2056473	0.1390706	1.759697	1.023319
48	-2034.856	-2192.12	157.2644	7.261098	1.011057	10.08543	0.07805603	0.1181213	0.1810756	1.615331	0.9838614
54	-2031.81	-2190.557	158.7469	7.115684	1.120927	8.557967	0.08781047	0.08721206	0.1977082	1.615331	0.9838614
60	-2035.964	-2196.084	160.1191	3.844502	0.8939459	9.314403	0.09885845	0.05333375	0.157901	1.463865	0.9274317
66	-2047.636	-2206.246	158.6104	6.604716	1.242338	9.314403	0.120317	0.05413635	0.1809812	1.180904	0.909453
72	-2040.538	-2200.332	159.7938	5.316372	1.207422	8.238269	0.1141834	0.1568595	0.08654151	1.602285	1.020207
78	-2045.14	-2206.559	161.4191	5.107843	1.226003	6.713977	0.1280386	0.1405992	0.07572638	1.602285	1.020207
84	-2047.665	-2209.336	161.6711	6.277367	1.071514	6.541336	0.1553113	0.07067498	0.05007776	1.311401	0.8820788
90	-2036.642	-2195.867	159.2252	7.376658	0.9631166	8.773606	0.08090368	0.0394898	0.1323143	1.348306	0.6421201
96	-2034.47	-2193.864	159.3938	8.32211	0.9466234	8.084981	0.1601245	0.03875286	0.1268312	1.378525	0.7560076
102	-2034.209	-2193.371	159.1626	7.573684	0.915254	8.526561	0.2063576	0.0785053	0.06840883	1.485907	0.7177206
108	-2041.85	-2201.793	159.9431	7.206339	1.03291	7.1189	0.2799856	0.09312332	0.09487447	1.964198	0.8128419
114	-2056.086	-2215.124	159.0373	7.068956	0.9651886	7.727137	0.3179161	0.1147958	0.1145751	2.307242	0.8128419
120	-2051.848	-2212.618	160.7695	3.233436	1.133632	7.727137	0.2552337	0.09503197	0.1508595	2.429172	0.8502934
126	-2050.113	-2211.546	161.4326	4.79828	0.8612655	6.893731	0.3120699	0.08761503	0.138518	1.909201	0.8366202
132	-2046.162	-2206.992	160.8302	4.480535	1.120885	7.334576	0.2347642	0.1371122	0.1157075	2.096745	0.7550845
138	-2042.037	-2204.348	162.3114	4.12099	1.082173	6.212701	0.2156871	0.09703017	0.2404674	1.984646	0.6308285
144	-2045.056	-2205.585	160.529	5.122733	1.089945	7.271039	0.08151349	0.1342398	0.2769354	2.199336	0.6590763
150	-2040.621	-2200.219	159.5979	5.000485	1.191008	7.746487	0.1064627	0.1348425	0.3664304	2.53335	0.5802679
156	-2036.358	-2197.017	160.659	5.049769	1.17908	6.550789	0.1636562	0.08513399	0.298133	2.714663	0.5811394
162	-2036.92	-2198.293	161.3734	5.708665	1.034428	6.0233	0.204529	0.08948515	0.3133289	2.293708	0.5175166
168	-2047.214	-2208.324	161.1098	4.730219	1.134096	5.97886	0.2095677	0.07828952	0.271098	2.997571	0.6784442
174	-2039.821	-2202.219	162.398	3.899423	1.036831	5.97886	0.2534555	0.1362386	0.2053265	2.239825	0.6878419
180	-2042.504	-2205.49	162.986	4.78598	1.140861	4.7454	0.3043037	0.100803	0.07407331	2.241231	0.8956028
186	-2047.293	-2211.369	164.076	3.53699	0.9563218	4.7454	0.3212045	0.100803	0.114783	2.058393	0.835896
192	-2042.089	-2206.368	164.2791	3.53699	0.8994022	4.654246	0.2438404	0.1132115	0.1327526	1.844426	1.055325
198	-2050.309	-2212.838	162.5291	4.738728	1.368002	5.560324	0.1365326	0.1368525	0.179826	1.713705	0.8944154
204	-2039.938	-2202.545	162.6072	5.476923	1.007539	5.403349	0.1861369	0.06761569	0.1956781	1.936636	0.6579682
210	-2040.617	-2203.792	163.1744	4.016995	1.02558	5.6094	0.1153199	0.07854466	0.219554	1.936636	0.7198363
216	-2045.836	-2206.775	160.9387	5.271795	1.010808	6.465279	0.08907065	0.1771837	0.2608386	2.525325	0.7285943
222	-2040.331	-2199.632	159.3005	6.839772	1.153487	7.288865	0.1659367	0.1771837	0.2587981	2.462271	0.5892894
228	-2035.931	-2194.065	158.1336	5.17218	0.9632178	7.487584	0.1874092	0.2279737	0.3851748	4.198861	0.5906365
234	-2044.807	-2202.214	157.4064	5.074825	1.157928	7.917998	0.5163666	0.1152758	0.3334473	4.198861	0.4636092
240	-2054.277	-2209.662	155.3842	8.857221	1.093589	7.917998	0.6482925	0.2170549	0.235956	4.52309	0.4270991
246	-2057.514	-2215.182	157.6685	5.447157	0.9316571	7.242936	0.6659861	0.2201923	0.1959931	4.52309	0.4270991
252	-2042.851	-2204.011	161.1599	5.920001	1.100919	8.090154	0.7079692	0.07667197	0.04831699	0.0482641	0.5143965
258	-2033.704	-2196.891	163.187	5.920001	0.98882	6.12019	0.7070907	0.07750832	0.05078614	0.05428354	0.6689665
264	-2038.106	-2199.987	161.8815	7.923786	1.317096	6.183553	0.6916723	0.0683506	0.01898697	0.03288935	0.874155
270	-2045.3	-2207.146	161.8465	5.704607	1.058913	7.420181	0.7090991	0.08750838	0.03998774	0.04713463	0.7938422
276	-2041.873	-2206.435	164.5622	3.981673	0.9435178	5.654165	0.7693644	0.06505709	0.03171792	0.05377957	0.8579388
282	-2047.993	-2211.487	163.4943	6.050769	1.023309	5.587729	0.773879	0.06290538	0.01795241	0.07685601	0.8060368
288	-2054.826	-2219	164.174	3.417773	1.043972	6.194953	0.773879	0.07646969	0.02995552	0.1453167	0.8498646
294	-2043.28	-2205.636	162.3559	5.187519	1.071951	6.73177	1.041049	0.07646969	0.04648813	0.1800734	0.7386158
300	-2045.536	-2207.387	161.851	6.025746	1.036648	6.907863	1.029721	0.0663191	0.05902207	0.1800734	0.6798257
306	-2040.853	-2202.013	161.1607	6.025746	1.215383	6.933133	1.356197	0.1710014	0.06217651	0.1000872	0.869484
312	-2042.415	-2203.463	161.0477	5.851089	1.129271	7.229518	1.356197	0.2202535	0.05749315	0.06957592	0.8325332
318	-2043.31	-2203.914	160.6041	5.078317	0.9922981	7.317027	2.10133	0.2753585	0.09760255	0.1038588	0.8325332
324	-2043.701	-2204.393	160.6917	4.646383	1.215634	7.041713	2.10133	0.1970812	0.2329865	0.1237278	0.9658754
330	-2049.15	-2209.091	159.9413	5.07927	1.033113	7.621102	2.226896	0.1075274	0.2329865	0.2100227	0.9658754
336	-2043.715	-2203.236	159.5207	5.653392	1.252359	8.239219	1.847966	0.05877995	0.1430052	0.1327422	0.8466833
342	-2032.512	-2191.58	159.0683	6.655944	1.061367	8.239219	1.929658	0.08485293	0.2623534	0.08626388	0.8483672
348	-2047.65	-2203.53	155.8799	8.290433	1.21392	10.0311	2.582898	0.05608687	0.2740444	0.08626388	0.782614
354	-2047.921	-2204.679	156.7585	8.03633	1.208691	9.773654	2.107946	0.07825013	0.274259	0.09303487	0.662169
360	-2049.606	-2209.077	159.4707	7.198825	1.119178	7.796937	1.914227	0.08916556	0.1094109	0.1456572	0.6200301
366	-2053.612	-2213.552	159.9402	5.853529	0.9511801	7.157515	2.697037	0.1956475	0.1253487	0.1467124	0.6753085
372	-2046.348	-2204.37	158.0213	6.467729	0.9511801	8.968382	2.515491	0.1085269	0.08515346	0.3273451	0.5533324
378	-2054.781	-2211.637	156.856	6.274221	1.109873	8.669308	3.531786	0.3414074	0.2671879	0.2935408	0.5148701
