Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-975.1494	-1135.282	160.1328	2.866858	0.6246116	8.003283	3.332992	0.5297429	0.2179442	0.05126952	0.7210867
6	-965.2424	-1123.199	157.9571	3.038839	0.908465	9.367027	3.5924	0.6113501	0.1837503	0.2054177	0.6490271
12	-959.3923	-1120.205	160.8128	4.194455	0.908465	6.867878	2.659688	0.4529002	0.1742968	0.2261846	0.6279722
18	-961.6716	-1124.093	162.4217	3.243174	0.7652325	6.632221	2.246846	0.1181534	0.1025962	0.3526043	0.729027
24	-954.9619	-1118.463	163.5014	3.243174	0.8170678	5.909575	1.836326	0.1107759	0.1482304	0.3985777	0.5059717
30	-953.7836	-1118.024	164.2402	2.148064	0.8902821	6.03719	1.836326	0.1150867	0.09477267	0.3172716	0.4575639
36	-955.3015	-1118.689	163.3872	2.570079	0.8923511	6.384665	2.008087	0.122312	0.06406321	0.310365	0.3818703
42	-955.1029	-1120.492	165.3892	2.579139	0.9122805	5.042922	1.461393	0.06533968	0.06299053	0.2579964	0.4596692
48	-949.4351	-1116.323	166.8878	2.695292	0.9469076	3.733367	1.221661	0.09503682	0.0484935	0.1568809	0.409194
54	-951.0751	-1118.65	167.5752	2.414558	0.8698963	3.105144	1.414547	0.1650668	0.07406055	0.08414007	0.6408763
60	-976.1905	-1141.556	165.3652	2.539188	1.047859	4.505053	0.1922575	1.846352	0.1398126	0.08964768	0.6547687
66	-973.4581	-1136.642	163.1844	3.721992	0.9148784	6.264347	0.2235469	1.68398	0.07099812	0.05623766	0.5935405
72	-956.1087	-1121.358	165.2491	2.250941	0.8444569	4.582625	2.126438	0.2144763	0.2116885	0.2217091	0.5108484
78	-970.7537	-1134.706	163.9528	2.148251	0.8351476	6.231181	1.96072	0.2419905	0.2508112	0.06141631	0.4965473
84	-967.6964	-1130.347	162.6507	2.430872	0.8892152	6.989251	2.124841	0.2419905	0.2508112	0.1365684	0.3952526
90	-974.6343	-1138.896	164.2622	2.398352	0.7326671	6.153589	0.2299623	1.774203	0.1207129	0.03934001	0.412684
96	-982.2905	-1146.359	164.068	2.398352	0.8248094	6.363064	0.2742065	1.59734	0.08692556	0.05494481	0.3416091
102	-974.6294	-1135.72	161.0907	3.610155	0.757268	6.139265	3.467949	0.2147073	0.3771385	0.4320039	0.4697897
108	-976.0247	-1130.945	154.9198	4.580204	0.8525929	8.116109	6.324606	0.8663319	0.3899616	0.4403737	0.4694333
114	-992.5166	-1146.794	154.2778	5.158325	1.256802	5.877549	8.179255	1.121347	0.3463835	0.5070434	0.6582709
120	-988.2701	-1151.46	163.1901	2.132284	1.029573	5.589099	0.2222409	2.835128	0.4801568	0.1407647	0.3449784
126	-974.4656	-1138.53	164.0647	2.979147	0.6925476	4.640689	0.1729865	2.79295	0.3261277	0.1407647	0.3394062
132	-967.3563	-1129.093	161.7372	3.874214	0.7409373	6.384153	0.1320883	2.79295	0.1797094	0.306017	0.3669417
138	-966.7301	-1128.339	161.6091	3.197464	0.8065095	7.062648	0.1158674	2.686929	0.2731115	0.1550716	0.3669417
144	-964.2312	-1127.037	162.8058	3.197464	0.7290566	6.354243	0.3074617	2.300344	0.1476061	0.09908939	0.5550475
