Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-554.0157	-727.0767	173.061	0.3475496	0.9192845
6	-551.6985	-723.3912	171.6927	1.908546	0.6483592
12	-551.7121	-724.3143	172.6022	1.003009	0.6394569
18	-553.0466	-725.9344	172.8877	0.6727286	0.7237865
24	-541.7624	-713.9086	172.1462	1.475715	0.5955637
30	-554.9854	-728.1703	173.1849	0.2164732	0.9271379
36	-547.05	-719.9412	172.8912	0.4914455	0.947195
42	-551.9223	-725.1815	173.2592	0.3125404	0.7049391
48	-563.0983	-736.2163	173.118	0.3794341	0.8140595
54	-556.6673	-729.8109	173.1435	0.3505532	0.8183994
60	-561.0801	-734.5521	173.472	0.04753098	0.7845826
66	-554.6949	-728.1838	173.4889	0.02339533	0.7944368
72	-563.3265	-736.5812	173.2546	0.03044544	1.04521
78	-574.0552	-747.3141	173.2589	0.1947551	0.8681166
84	-565.7319	-738.9287	173.1968	0.2629423	0.8608046
90	-566.4522	-739.8631	173.4109	0.05786245	0.8499842
96	-567.1996	-740.5593	173.3597	0.07779488	0.8868366
102	-568.8407	-741.8599	173.0192	0.2903454	1.021475
108	-568.7697	-742.0925	173.3228	0.1190181	0.8818857
114	-564.4653	-737.7367	173.2714	0.0643256	0.9955777
120	-561.6341	-735.0987	173.4646	0.01577615	0.8357848
126	-564.1522	-737.6024	173.4502	0.03008139	0.8357848
132	-573.7144	-747.1534	173.4389	0.003621034	0.8810274
138	-568.016	-741.4114	173.3954	0.06878702	0.8555006
144	-569.343	-742.4193	173.0763	0.2153383	1.038946
150	-569.2217	-742.0639	172.8421	0.6965767	0.7572636
156	-577.6855	-750.6044	172.919	0.7090714	0.5744649
162	-571.9762	-744.7644	172.7882	0.8282931	0.6112956
168	-568.4302	-741.5598	173.1296	0.2890495	0.9081165
174	-573.085	-746.2914	173.2063	0.09894995	1.025696
180	-564.89	-738.2676	173.3776	0.1253055	0.8069182
186	-561.6724	-734.9028	173.2305	0.2753609	0.8030447
192	-559.1504	-731.9134	172.7631	0.7620608	0.7767531
198	-563.0208	-735.9164	172.8955	0.5502704	0.8772684
204	-565.2118	-736.9977	171.786	1.698515	0.8306089
210	-558.7655	-730.8769	172.1114	1.463026	0.7003366
216	-555.4239	-728.6361	173.2122	0.3212959	0.7649121
222	-557.9042	-731.0788	173.1746	0.3876839	0.7207486
228	-564.3569	-736.4604	172.1035	1.509645	0.6202917
234	-557.0682	-730.1062	173.038	0.3745213	0.9149185
240	-559.6408	-732.542	172.9012	0.6871893	0.6747786
246	-546.3581	-719.4954	173.1373	0.366745	0.8053802
252	-557.9256	-730.7469	172.8212	0.4868688	1.022934
258	-553.6767	-727.0583	173.3816	0.06308726	0.8785706
264	-563.8571	-736.7221	172.865	0.7469023	0.6235496
270	-556.4446	-728.6492	172.2046	1.349688	0.7336513
276	-556.4402	-729.222	172.7818	0.6395491	0.9051221
282	-558.4608	-731.2475	172.7867	0.6362161	0.9034154
288	-555.5332	-728.9527	173.4195	0.04737801	0.8522808
294	-559.0309	-732.1928	173.162	0.1728043	0.9964975
300	-556.415	-729.5244	173.1094	0.09310951	1.121867
306	-569.5435	-742.4702	172.9267	0.2758036	1.121867
312	-551.8103	-724.693	172.8827	0.6481096	0.7686997
318	-565.7672	-737.6979	171.9307	1.668453	0.6527944
324	-550.411	-723.0082	172.5972	0.9688339	0.7146203
330	-563.0703	-736.3523	173.282	0.2395246	0.7818668
336	-568.6052	-741.6238	173.0186	0.4680501	0.8279224
342	-558.6099	-731.4283	172.8185	0.7374931	0.7309675
348	-564.1117	-736.9829	172.8712	0.3356221	1.118033
354	-557.8903	-731.2579	173.3677	0.1692526	0.7598668
360	-559.8384	-733.3516	173.5133	0.07811895	0.668817
366	-561.3327	-734.5702	173.2375	0.2581402	0.8163343
372	-561.6495	-733.6088	171.9593	1.642964	0.6460505
378	-558.5536	-730.7666	172.213	1.324584	0.7589434
384	-567.7472	-740.7986	173.0514	0.4690184	0.7832935
390	-562.3565	-735.2922	172.9357	0.2954976	1.095765
396	-573.9752	-747.3265	173.3514	0.05894258	0.917372
402	-568.133	-741.3966	173.2636	0.1174008	0.9488984
408	-569.5859	-741.5973	172.0115	1.586394	0.6556192
414	-566.01	-739.1193	173.1093	0.3818639	0.8221078
420	-563.8034	-736.8616	173.0582	0.4780142	0.7609497
426	-553.273	-726.438	173.165	0.3172989	0.8332941
432	-560.4559	-733.7836	173.3277	0.07542173	0.9252517
438	-564.264	-737.4746	173.2105	0.2070392	0.9093497
444	-558.9073	-732.0533	173.1461	0.2682619	0.9129305
450	-554.6907	-727.9705	173.2797	0.09127988	0.9594289
456	-550.9179	-724.3621	173.4441	0.05301641	0.8144369
462	-549.4117	-722.4829	173.0711	0.4260402	0.8144369
468	-552.1697	-725.2475	173.0778	0.2356582	1.01767
474	-559.4555	-731.868	172.4125	1.024827	0.8870758
480	-568.4545	-741.0552	172.6006	0.9589686	0.7251464
486	-563.4386	-736.1327	172.694	0.8868674	0.6887502
492	-565.2523	-738.3796	173.1272	0.1590172	1.044074
498	-557.4064	-730.4512	173.0448	0.5696787	0.6167444
504	-560.389	-733.3499	172.9609	0.5590641	0.7839166
510	-559.6411	-732.4909	172.8498	0.5203053	0.9603858
516	-560.1816	-733.2227	173.0412	0.3626929	0.9244236
522	-555.0991	-728.3269	173.2278	0.2042233	0.8931214
528	-571.8483	-745.3838	173.5355	0.06318138	0.653854
534	-579.071	-752.2392	173.1682	0.4568356	0.5854296
540	-583.8379	-756.6208	172.7829	0.851177	0.4563429
546	-568.9376	-740.7205	171.7829	1.662633	0.877573
552	-564.9954	-737.2777	172.2824	1.202809	0.8297399
558	-566.7635	-738.9219	172.1584	1.336779	0.8169427
564	-569.8747	-742.8928	173.0181	0.6186088	0.5276093
570	-569.9519	-742.827	172.8751	0.6290995	0.8051752
576	-559.4027	-732.4447	173.042	0.3681003	0.9175972
582	-567.0412	-739.6782	172.637	0.8384949	0.8417799
588	-570.6878	-742.5697	171.8819	1.711736	0.6642851
594	-566.0044	-738.635	172.6307	0.9931744	0.5893949
600	-573.8823	-747.3148	173.4326	0.1827592	0.614554
606	-570.3032	-743.6636	173.3604	0.02761859	0.9414652
612	-582.8605	-756.1104	173.2499	0.04460213	1.036132
618	-581.4423	-754.5738	173.1315	0.1716578	1.027785
624	-577.9195	-748.7985	170.8789	2.137965	1.281016
630	-568.7155	-740.7773	172.0618	1.48425	0.7463122
636	-559.0521	-730.7238	171.6718	1.901718	0.7019302
642	-554.0608	-727.0317	172.9709	0.4210825	0.9372097
648	-557.6181	-730.717	173.0989	0.4297447	0.7718344
654	-560.6667	-734.2011	173.5345	0.04208888	0.6965871
660	-561.9488	-735.3255	173.3767	0.04026572	0.910006
666	-575.0044	-748.3031	173.2987	0.02489209	1.007615
672	-562.8728	-736.2678	173.395	0.08914548	0.8309901
678	-572.2721	-745.307	173.0348	0.3068883	0.9894959
684	-559.6597	-732.4645	172.8049	0.7238325	0.771747
690	-558.3379	-730.9324	172.5945	0.9839736	0.6931601
696	-562.5195	-735.1707	172.6513	0.9839736	0.4628729
702	-556.9447	-729.8922	172.9475	0.4780649	0.9003561
708	-556.7794	-729.852	173.0726	0.3529836	0.9003561
714	-574.824	-746.2989	171.4748	1.948881	0.9024702
720	-573.0213	-746.0433	173.0219	0.6136836	0.5365363
726	-565.6026	-736.6263	171.0237	2.261225	1.045359
732	-571.8072	-742.7463	170.9391	2.261225	1.123842
738	-564.0601	-736.7765	172.7164	0.6162804	0.9985679
744	-563.4333	-734.2389	170.8056	2.527105	0.9985679
750	-563.0747	-735.8007	172.726	0.6067397	0.9985679
756	-557.2484	-728.7087	171.4603	2.033359	0.8190013
762	-558.1511	-730.7969	172.6458	0.8350696	0.8351002
768	-554.6011	-727.5316	172.9305	0.5440103	0.8430105
774	-558.0524	-729.9036	171.8512	1.675229	0.7749399
780	-557.175	-730.0136	172.8386	0.6878093	0.7749399
786	-562.4895	-734.0276	171.5381	1.991392	0.7706576
792	-564.3269	-736.8477	172.5208	0.9898345	0.7966654
798	-553.664	-726.3117	172.6478	0.9898345	0.4836187
804	-559.3926	-731.5093	172.1167	1.489044	0.6382348
810	-555.8776	-728.637	172.7593	0.7709229	0.7695073
816	-558.3582	-731.0723	172.7141	0.5729762	1.043311
822	-571.0042	-743.7522	172.7479	0.6805238	0.8971266
828	-564.4077	-737.4428	173.0351	0.3933331	0.8971266
834	-561.7847	-735.0677	173.2831	0.1844873	0.8514667
840	-570.1778	-743.6241	173.4463	0.04716248	0.8191962
846	-562.7931	-736.0009	173.2078	0.09298065	1.030051
852	-556.521	-729.8887	173.3677	0.08437797	0.8699677
858	-546.3574	-719.6261	173.2688	0.2764991	0.7475135
864	-549.5057	-722.1522	172.6465	0.8987246	0.7475135
870	-549.9067	-722.8846	172.978	0.5367572	0.7911448
876	-551.8514	-725.3313	173.4799	0.0348063	0.7911448
882	-549.1408	-722.6213	173.4805	0.03423394	0.7911448
888	-554.4805	-727.6112	173.1308	0.3388201	0.8489955
894	-557.2967	-730.2555	172.9588	0.6137449	0.7036171
900	-559.0734	-731.7773	172.7038	0.8892865	0.6653711
906	-550.579	-723.9965	173.4175	0.0357691	0.8685329
912	-558.248	-731.7722	173.5242	0.04517858	0.7090575
918	-557.1369	-730.2421	173.1052	0.1846517	1.040611
924	-559.3101	-731.7087	172.3986	1.122608	0.7822508
930	-582.897	-755.9284	173.0313	0.4184514	0.8726404
936	-564.5523	-737.3756	172.8232	0.5283939	0.9794641
942	-567.2808	-739.6076	172.3269	1.201004	0.7729099
948	-568.9874	-742.0348	173.0474	0.4599411	0.8010919
954	-573.2745	-746.2109	172.9364	0.6506491	0.6772859
960	-565.2843	-736.7113	171.427	1.987903	0.9123205
966	-559.6045	-732.9382	173.3337	0.09682494	0.8947706
972	-553.7635	-726.9094	173.1459	0.3278784	0.8438254
978	-552.1962	-725.3832	173.187	0.3278784	0.7909377
984	-559.3854	-731.9242	172.5388	1.066389	0.6395303
990	-558.7291	-731.9665	173.2374	0.1794428	0.9101774
996	-565.0197	-738.1011	173.0814	0.5319565	0.6197022
1002	-565.8356	-737.9946	172.1591	1.418246	0.6952357
1008	-556.7157	-730.1834	173.4677	0.05866166	0.7750199
1014	-555.4001	-728.7896	173.3895	0.1808881	0.7072942
1020	-554.3367	-727.6871	173.3504	0.1635444	0.7922318
1026	-552.4264	-725.1195	172.6931	0.5229837	1.109581
1032	-551.1042	-723.1953	172.0911	1.474465	0.7154724
1038	-554.9893	-727.1921	172.2028	1.414009	0.6103853
1044	-547.8937	-720.0927	172.199	1.417864	0.6103853
1050	-563.8733	-736.9237	173.0503	0.556211	0.6364006
1056	-565.9105	-738.3166	172.4062	1.213581	0.6021428
1062	-561.0703	-733.4245	172.3543	1.190702	0.7479433
1068	-566.5811	-739.6492	173.0681	0.476848	0.7479433
1074	-574.3874	-747.0746	172.6872	0.7870143	0.843395
1080	-571.5018	-743.9441	172.4423	1.127767	0.707879
1086	-569.4101	-741.2634	171.8533	1.746023	0.6526368
1092	-572.2752	-742.3042	170.0289	2.557428	1.610839
1098	-557.6295	-728.1986	170.5691	2.530252	1.21221
1104	-563.2728	-734.8379	171.5651	2.009856	0.6993332
1110	-550.8497	-724.1323	173.2825	0.2449455	0.7734586
1116	-561.625	-734.2268	172.6018	0.6836843	1.044794
1122	-568.829	-739.051	170.222	2.58534	1.446603
1128	-565.3263	-735.9544	170.6282	2.58534	1.111938
1134	-566.5465	-737.2254	170.679	2.58534	1.064951
1140	-555.3987	-725.8791	170.4803	2.573803	1.250245
1146	-560.5747	-730.9372	170.3625	2.573803	1.346118
1152	-556.1518	-726.0168	169.865	2.573803	1.716311
1158	-564.1132	-733.3265	169.2132	2.573803	2.156317
1164	-564.4555	-734.2613	169.8058	2.632423	1.716776
1170	-552.6542	-722.8415	170.1873	2.632423	1.437106
1176	-559.3779	-729.1828	169.8049	2.632423	1.717398
1182	-560.4672	-729.885	169.4177	2.632423	1.982817
1188	-565.8341	-736.2645	170.4303	2.632423	1.243038
1194	-564.7383	-734.2874	169.5491	2.632423	1.894285
1200	-561.2139	-730.726	169.5121	2.632423	1.919381
1206	-570.3583	-739.9661	169.6078	2.632423	1.854286
1212	-555.8297	-725.5359	169.7062	2.632423	1.786423
1218	-554.7464	-724.4895	169.743	2.632423	1.760803
1224	-570.4381	-740.1812	169.743	2.632423	1.760803
1230	-565.9351	-735.7997	169.8646	2.632423	1.67505
1236	-554.333	-723.8595	169.5265	2.632423	1.90965
1242	-548.1218	-718.1209	169.9991	2.632423	1.577915
1248	-549.4687	-722.6411	173.1724	0.05188648	1.102119
1254	-558.9237	-732.0463	173.1225	0.272871	0.9335867
1260	-565.4287	-738.2695	172.8408	0.2505717	1.218927
1266	-559.7122	-732.7283	173.0161	0.3336468	0.9813684
1272	-568.5437	-741.4581	172.9144	0.435351	0.9813684
1278	-570.868	-743.8918	173.0238	0.4021109	0.8999579
1284	-573.6731	-747.0555	173.3825	0.07556633	0.8628895
1290	-576.3881	-749.3682	172.9801	0.2216475	1.122624
1296	-567.3522	-740.81	173.4578	0.1248315	0.6855833
1302	-567.0125	-740.1933	173.1809	0.08156395	1.066713
1308	-563.8291	-737.2132	173.384	0.05372144	0.8865504
1314	-560.5402	-733.9446	173.4044	0.01644837	0.9056924
1320	-557.3334	-730.8331	173.4997	0.01996547	0.7843553
1326	-569.0502	-742.4235	173.3733	0.1921548	0.7156423
1332	-569.9505	-743.2496	173.2991	0.091083	0.9391713
1338	-573.7155	-747.1696	173.4541	0.01181846	0.8534256
1344	-559.5853	-732.9594	173.3741	0.02988419	0.9243119
1350	-562.1658	-735.5003	173.3345	0.2214542	0.7309778
1356	-558.5112	-731.3359	172.8247	0.6728396	0.813897
1362	-562.8754	-735.7399	172.8645	0.559612	0.9020012
1368	-560.2411	-732.8445	172.6034	0.9953887	0.6536317
1374	-562.3102	-735.0271	172.7169	0.8947321	0.6241988
1380	-547.3945	-720.276	172.8815	0.7142348	0.6601584
1386	-552.8343	-726.0111	173.1768	0.2729132	0.8727002
1392	-552.2459	-725.4378	173.1919	0.2194923	0.9161599
1398	-554.5168	-727.8322	173.3154	0.2386509	0.7339803
1404	-558.1175	-731.3763	173.2589	0.1988223	0.863305
1410	-569.2715	-742.0001	172.7285	0.6114814	0.9912187
1416	-561.8368	-735.1359	173.2991	0.04089029	0.9912187
1422	-569.3872	-742.6865	173.2992	0.03659623	0.9954414
1428	-562.1268	-735.1875	173.0607	0.1838082	1.083463
1434	-558.1485	-731.0914	172.9429	0.241425	1.138161
1440	-564.1825	-737.0996	172.9171	0.2068196	1.19113
1446	-560.071	-732.8792	172.8082	0.7120736	0.7835114
1452	-564.6286	-737.8321	173.2035	0.1276588	1.00009
1458	-579.9547	-752.6717	172.717	0.6624978	0.9505213
1464	-565.3951	-738.5133	173.1182	0.4201007	0.7578024
1470	-560.5302	-732.8847	172.3545	1.098927	0.8683213
1476	-559.9933	-733.048	173.0548	0.4601491	0.7908646
1482	-561.7251	-733.2122	171.4871	1.938091	0.9008365
1488	-559.8129	-730.9525	171.1396	2.120706	1.068715
1494	-551.1572	-724.2147	173.0575	0.4766278	0.7639268
1500	-558.599	-731.699	173.1	0.2662955	0.9643153
1506	-559.3433	-731.768	172.4247	1.071537	0.8156062
1512	-561.4856	-734.6884	173.2028	0.3897143	0.6666418
1518	-552.6171	-725.6834	173.0662	0.5449044	0.625367
1524	-555.5759	-728.2866	172.7107	0.7902434	0.8095322
1530	-567.9987	-741.2009	173.2023	0.2887077	0.8223656
1536	-560.4362	-733.7311	173.295	0.06680158	0.9690211
1542	-558.3627	-731.7291	173.3665	0.1467724	0.7931571
1548	-557.72	-731.1277	173.4076	0.09783987	0.8035596
1554	-562.3101	-735.5387	173.2286	0.3136499	0.7520058
1560	-565.5768	-738.7711	173.1943	0.4353006	0.568077
1566	-559.9781	-733.4654	173.4873	0.03372917	0.7825418
1572	-558.6052	-732.0735	173.4684	0.1158994	0.6825459
1578	-560.4776	-733.7237	173.2461	0.2861026	0.7667483
1584	-554.8249	-727.5788	172.754	0.6500658	0.9242202
