Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-96.1407	-264.98	168.8393	2.16231	2.425272	1.076432
6	-112.8904	-281.1988	168.3084	1.65399	2.501684	1.772398
12	-102.6317	-271.9444	169.3127	1.429251	1.872333	1.655126
18	-98.75738	-268.9454	170.1881	1.884414	1.192393	1.18264
24	-104.7475	-274.9904	170.2429	0.6433073	2.270809	1.221132
30	-125.3283	-294.8066	169.4784	0.9359025	2.527612	1.405343
36	-120.8312	-291.1662	170.335	0.6918396	1.236963	1.888277
42	-122.9397	-293.0734	170.1337	0.6918396	1.655698	1.738174
48	-111.9845	-281.4186	169.4341	0.3859592	2.521042	1.760966
54	-107.1344	-276.8203	169.686	1.147203	2.329222	1.227827
60	-108.9954	-278.3326	169.3372	1.139721	2.338659	1.501951
66	-106.5476	-277.3007	170.753	0.7106998	1.34535	1.501951
72	-113.0234	-282.3008	169.2774	1.474712	1.34535	2.01253
78	-99.98698	-270.0072	170.0202	0.7900318	2.390733	1.192799
84	-96.72938	-266.6388	169.9095	1.939315	1.521027	1.095849
90	-97.19891	-267.6431	170.4442	0.6140606	1.392645	1.752688
96	-98.31668	-267.6571	169.3404	1.710793	1.446595	1.752688
102	-96.15016	-266.3567	170.2066	0.8676216	1.47649	1.694205
108	-98.35638	-269.148	170.7916	0.4060421	1.646494	1.404548
114	-109.0678	-279.3534	170.2856	0.7987985	2.2021	1.117596
120	-106.0956	-276.4893	170.3937	0.3561865	1.572669	1.753564
126	-104.0482	-273.0158	168.9676	2.189353	2.094254	1.235786
132	-99.90958	-267.4452	167.5356	3.088213	2.993181	1.114172
138	-110.7913	-278.6009	167.8096	3.088213	2.316511	1.445766
144	-111.8094	-281.1543	169.3449	1.004009	3.201547	0.8492297
150	-95.95033	-266.0709	170.1206	0.7021843	1.945518	1.531893
156	-104.7799	-274.2654	169.4855	1.280958	1.911726	1.604961
162	-113.9628	-282.9906	169.0279	1.280958	1.116864	2.440834
168	-108.9146	-278.8199	169.9053	1.181388	0.9144639	2.0697
174	-108.829	-278.3779	169.5488	1.181388	1.490631	1.923118
180	-102.5927	-272.9625	170.3699	0.9604025	1.426272	1.545591
186	-97.92976	-267.4663	169.5365	0.9604025	1.832867	1.848434
192	-101.733	-271.2767	169.5437	1.066535	2.208078	1.499622
198	-110.3847	-279.6294	169.2446	1.404885	2.259064	1.436594
204	-109.4683	-279.5788	170.1105	0.439874	1.666352	1.873747
210	-102.8215	-273.3103	170.4888	1.025715	1.722111	1.163605
216	-101.1533	-271.7503	170.5971	0.7542958	1.112632	1.753136
222	-96.80384	-265.9678	169.164	1.900175	1.912066	1.419212
228	-100.3303	-269.6612	169.3309	1.11749	1.451183	2.135976
234	-88.52106	-258.6402	170.1191	1.11749	1.180436	1.78842
240	-93.53271	-262.814	169.2813	1.360853	1.779928	1.78842
246	-101.8774	-270.8685	168.9911	1.801294	2.635452	1.023854
252	-109.9014	-279.3297	169.4283	1.801294	2.198267	1.023854
258	-114.6356	-284.1556	169.52	0.8024826	2.655785	1.375683
264	-114.454	-283.4174	168.9634	2.06579	2.027871	1.375683
270	-109.6474	-279.737	170.0896	0.8619243	2.027871	1.375683
276	-87.78933	-257.893	170.1037	1.449849	1.393808	1.408424
282	-95.36044	-265.5329	170.1725	0.9100903	1.544026	1.640217
288	-104.4906	-273.7109	169.2203	1.099818	1.168563	2.399557
294	-100.732	-269.8911	169.1591	2.433912	1.799162	1.157733
300	-99.41537	-268.5017	169.0863	2.039801	1.892709	1.40223
306	-92.74644	-260.9383	168.1919	3.255916	1.769062	1.484681
312	-91.57398	-261.6235	170.0495	1.183097	1.769062	1.359197
318	-100.2504	-269.5264	169.2761	1.689433	2.177817	1.266352
324	-102.5989	-272.6296	170.0307	1.652704	0.9132969	1.678926
330	-111.525	-280.862	169.3369	1.786443	1.041978	1.985337
336	-105.1234	-275.2531	170.1297	0.7173429	1.274791	1.985337
342	-96.92798	-267.822	170.894	0.6589224	0.847823	1.792015
348	-96.75677	-267.5645	170.8077	0.6154518	1.255385	1.590425
354	-93.22259	-261.5114	168.2888	2.464071	2.390161	1.36981
360	-90.17531	-259.3722	169.1969	1.538101	1.997251	1.574444
366	-97.80406	-267.7661	169.962	1.303115	1.742398	1.356548
372	-105.413	-274.7495	169.3365	1.867244	2.220708	1.035079
378	-105.0637	-273.8477	168.784	1.760107	2.028388	1.703793
384	-100.7658	-270.1937	169.4279	0.9115133	2.020111	1.827956
390	-104.9831	-273.2815	168.2985	2.362394	2.042319	1.680815
396	-101.6471	-271.1118	169.4647	1.537565	1.582553	1.680815
402	-94.95763	-265.2337	170.2761	1.053683	1.240263	1.680815
408	-106.9719	-275.2221	168.2502	1.540906	1.371036	2.612868
414	-104.2075	-274.4056	170.1981	0.5285962	1.641521	1.796413
420	-124.2119	-293.9869	169.775	0.4495178	2.430062	1.568726
426	-112.0729	-281.7904	169.7175	1.07879	1.813004	1.652782
432	-107.0567	-277.0182	169.9615	1.07879	1.332432	1.818985
438	-100.2249	-270.9516	170.7267	0.7181959	1.895331	1.064552
444	-93.90868	-263.4525	169.5438	1.184486	2.248146	1.379104
450	-110.0351	-277.0969	167.0618	3.669108	3.232398	0.9728587
456	-109.471	-276.5827	167.1117	5.515545	2.142781	0.9923728
462	-103.7707	-271.652	167.8812	2.965105	2.543214	1.277658
468	-106.028	-275.4656	169.4377	2.614976	0.8898792	1.549841
474	-106.8357	-277.085	170.2493	0.5732301	0.8674133	2.255298
480	-104.3326	-274.3559	170.0233	0.6582605	1.207377	2.135555
486	-109.331	-278.8651	169.5341	0.9109835	1.43662	2.147355
492	-105.2381	-274.8351	169.5969	1.147076	1.138295	2.147355
498	-114.3131	-284.2535	169.9404	1.237406	1.361393	1.703904
504	-115.721	-284.7988	169.0778	0.7530309	3.281197	1.266528
510	-102.7669	-273.0681	170.3012	0.8533968	1.495723	1.622721
516	-102.9012	-272.2571	169.3559	1.118738	1.140601	2.319299
522	-107.7438	-276.6948	168.951	1.118738	1.379958	2.424197
528	-104.611	-275.1946	170.5836	1.122863	0.9199636	1.640636
534	-108.7093	-276.3012	167.5918	5.128277	1.67112	1.165965
540	-104.3296	-272.7913	168.4616	1.862529	3.041984	1.08959
546	-103.4374	-272.4724	169.035	2.637241	1.88343	1.052634
552	-105.0821	-273.295	168.2129	3.165924	2.503346	0.8703488
558	-90.43157	-260.9091	170.4776	0.9243408	1.467803	1.460763
564	-103.7052	-272.1234	168.4182	1.997845	2.233425	1.671424
570	-90.8137	-260.177	169.3633	1.601463	2.188123	1.251877
576	-94.4068	-263.5144	169.1076	1.814399	2.549525	0.9818186
582	-99.811	-269.9877	170.1767	1.170681	1.741736	1.28885
588	-99.81451	-270.0231	170.2086	0.7187477	1.478407	1.792283
594	-109.2174	-278.9878	169.7703	1.427548	1.437621	1.639851
600	-106.8076	-277.1071	170.2995	0.6935097	1.250189	1.902396
606	-110.9082	-280.4234	169.5152	1.158876	1.68457	1.829046
612	-108.9927	-279.3107	170.3181	0.4076574	1.044077	2.156778
618	-107.1103	-276.5806	169.4703	0.7377906	1.277905	2.398396
624	-97.94656	-266.845	168.8984	0.9499293	0.7296146	2.959738
630	-116.7126	-287.4504	170.7378	0.731956	1.210975	1.597733
636	-117.7399	-287.4086	169.6687	0.6964579	1.421893	2.204244
642	-115.4897	-283.7284	168.2387	2.063409	1.701011	2.11829
648	-100.2141	-269.235	169.0209	1.945232	2.216737	1.259222
654	-121.2502	-289.4016	168.1514	2.652315	2.547699	1.237635
660	-104.7231	-274.1931	169.47	0.7858469	2.58461	1.481308
666	-110.6575	-280.7919	170.1344	0.6367411	1.976013	1.542379
672	-111.1568	-281.6391	170.4823	0.4819977	0.8194935	2.175709
678	-113.3414	-283.349	170.0077	1.274554	0.922826	1.934955
684	-110.1117	-278.8791	168.7674	1.494748	1.176063	2.438845
690	-108.4716	-277.6824	169.2108	1.65881	2.117075	1.389678
696	-117.9756	-288.0474	170.0719	0.6330666	2.495262	1.182963
702	-120.7799	-288.8365	168.0566	3.266245	2.059435	1.359711
708	-131.35	-301.0433	169.6933	1.234204	1.523531	1.765748
714	-121.2144	-291.4202	170.2058	1.021139	1.342026	1.681568
720	-111.5301	-280.5313	169.0011	1.910515	2.137549	1.36335
726	-112.9057	-282.9237	170.0179	0.9142328	2.137549	1.303949
732	-104.1736	-274.052	169.8784	0.6226572	2.070823	1.668193
738	-107.0592	-277.4474	170.3883	0.8367966	1.967309	1.201176
744	-102.9632	-271.3204	168.3572	2.473974	2.474058	1.240106
750	-110.4619	-279.4484	168.9865	0.9840598	1.161444	2.622184
756	-106.0009	-275.4167	169.4158	1.296305	1.118859	2.182469
762	-102.4528	-271.7851	169.3323	1.296305	1.202404	2.182469
768	-98.41549	-267.7668	169.3513	1.296305	1.296036	2.109002
