Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-638.4719	-804.3121	165.8403	1.091831	1.213847	4.370713
6	-627.815	-793.6738	165.8588	0.8691744	1.024317	4.591953
12	-625.0955	-790.6465	165.551	0.8241591	1.119721	4.735745
18	-629.0055	-794.0574	165.0519	1.200686	0.9744755	4.886414
24	-634.9537	-800.7316	165.7779	0.795834	1.011878	4.684568
30	-630.3921	-796.0912	165.6991	0.6704964	1.208219	4.684568
36	-638.0905	-803.3766	165.2861	0.9058671	1.208219	4.789167
42	-636.529	-803.7024	167.1734	0.7687636	1.237852	3.779542
48	-634.4338	-800.2545	165.8208	0.9962532	1.024876	4.541899
54	-636.075	-801.4441	165.3691	0.9962532	1.129297	4.736504
60	-643.4697	-808.8894	165.4197	0.9550409	0.9824439	4.813283
66	-624.9353	-791.6087	166.6734	0.9154231	1.479917	3.845125
72	-629.4183	-795.2529	165.8346	0.9154231	1.479917	4.323144
78	-626.832	-792.7149	165.8829	0.7346109	1.229472	4.536467
84	-624.7027	-790.8421	166.1394	0.776436	1.109649	4.437168
90	-623.3399	-790.7596	167.4197	0.9286907	1.465557	3.41295
96	-627.1786	-794.1829	167.0043	1.443673	1.465557	3.359905
102	-624.4496	-791.9037	167.4541	1.069722	1.380644	3.359905
108	-627.643	-792.9978	165.3548	1.130218	1.358961	4.540931
114	-626.7885	-792.5456	165.7572	1.045241	1.270363	4.411962
120	-631.13	-796.4546	165.3246	0.9484856	0.9243135	4.902309
126	-636.1591	-803.0434	166.8844	0.8586807	1.184618	3.925838
132	-636.6917	-803.1242	166.4326	0.9398222	1.65093	3.871288
138	-635.8889	-802.8002	166.9113	0.8356302	1.360439	3.822467
144	-634.0968	-800.9121	166.8154	0.9324531	1.360439	3.822467
150	-626.2199	-791.515	165.2951	1.190657	1.230805	4.612778
156	-632.3443	-797.7992	165.4549	0.6849721	1.134189	4.85504
162	-631.2969	-798.6982	167.4013	0.7379697	1.31122	3.622306
168	-626.5318	-792.7901	166.2583	1.00674	1.684625	3.913573
174	-624.8817	-791.9724	167.0906	0.9897969	1.370929	3.624318
180	-633.539	-800.5251	166.9861	1.118995	1.400251	3.593109
186	-618.9467	-785.7082	166.7616	0.8517603	1.389344	3.882775
192	-627.4598	-794.0152	166.5554	1.094453	1.51864	3.787865
198	-628.2855	-794.9746	166.6891	0.6772037	1.599268	3.899268
204	-628.3821	-796.0847	167.7026	0.741867	1.393876	3.396257
210	-618.0258	-785.0073	166.9814	1.25752	1.328285	3.558249
216	-619.6545	-786.0991	166.4446	0.7138423	1.282245	4.200501
222	-629.5374	-794.5393	165.0019	1.064411	1.060752	4.941477
228	-627.551	-792.9961	165.4451	0.673071	0.9994799	4.941477
234	-633.0054	-798.1405	165.1351	0.9556	0.9709599	4.97782
240	-640.5643	-806.7261	166.1618	0.7763167	1.144816	4.404794
246	-632.2221	-798.3635	166.1414	1.076397	1.372069	4.119106
252	-634.7191	-800.9279	166.2088	0.8945278	1.290815	4.230099
258	-636.1148	-801.4231	165.3083	1.122555	1.218976	4.649791
264	-628.428	-793.4724	165.0444	1.197007	1.31211	4.704127
270	-629.4272	-795.7083	166.2811	1.042778	1.114531	4.205135
276	-624.2133	-790.4961	166.2828	1.070333	1.164526	4.160144
282	-624.3754	-790.29	165.9146	0.9238209	1.148436	4.460286
288	-620.3958	-786.7554	166.3596	0.9238209	1.333778	4.103465
294	-625.522	-791.0089	165.4869	0.9892054	0.9859688	4.754726
300	-611.7779	-777.6271	165.8491	0.9532288	1.095451	4.510447
306	-623.7961	-789.296	165.4999	1.17522	1.046991	4.609555
312	-617.7301	-784.6515	166.9214	0.9107011	0.9254251	4.023401
318	-615.438	-781.6294	166.1913	0.8015902	1.062773	4.420611
324	-626.3757	-792.3209	165.9452	0.6018301	1.019196	4.685638
330	-619.1988	-784.7941	165.5953	0.9325593	0.831954	4.811796
336	-624.5396	-789.1838	164.6442	0.7044322	0.8060464	5.47571
342	-625.0636	-791.2448	166.1812	1.307184	1.326898	3.992437
348	-626.4596	-793.4766	167.017	0.7195443	1.002806	4.030712
354	-626.2582	-792.1047	165.8466	0.99563	1.313558	4.365121
360	-631.1416	-797.3763	166.2347	0.538083	1.34874	4.365121
366	-642.0655	-808.1958	166.1304	0.8306671	1.193708	4.365121
372	-622.8381	-789.0196	166.1815	1.140918	1.26924	4.118283
378	-620.1776	-786.1997	166.0221	0.6552252	1.085735	4.579771
384	-624.1753	-790.7013	166.526	0.8361795	1.315773	4.06837
390	-638.0947	-804.3903	166.2955	1.178392	1.199516	4.071893
396	-627.3691	-794.0345	166.6654	1.092805	1.336748	3.830234
402	-629.3841	-796.1717	166.7876	0.9360932	1.668869	3.658355
408	-620.06	-786.6283	166.5683	1.037735	1.282737	3.948451
414	-621.3421	-788.1257	166.7836	0.6300309	1.282737	4.049989
420	-628.8797	-793.1836	164.3039	0.6974902	1.130416	5.488005
426	-625.5418	-790.8118	165.27	0.6446361	0.9127872	5.100793
