Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-387.4502	-556.2702	168.82	1.78616	0.9286423	2.318785
6	-378.9881	-548.1226	169.1346	1.78616	0.8806127	2.147019
12	-368.8686	-538.8807	170.0121	0.2915388	0.9450443	2.499317
18	-385.2574	-556.2414	170.984	0.1650483	1.185192	1.789515
24	-388.0641	-558.348	170.2839	0.2398074	0.8019502	2.451104
30	-377.2983	-548.0153	170.717	0.2990205	0.9668662	2.027629
36	-383.1384	-553.745	170.6066	0.1184577	0.7812235	2.33694
42	-376.1869	-546.1754	169.9886	0.4553281	0.9827539	2.387424
48	-385.4034	-555.649	170.2456	0.4127758	1.07086	2.193872
54	-376.3894	-546.4939	170.1045	0.08681531	0.7294467	2.70233
60	-402.0559	-572.0668	170.011	0.2735319	0.9490529	2.508769
66	-390.0575	-559.9617	169.9041	0.5056956	0.9291746	2.442689
72	-383.5052	-553.3483	169.8431	0.8781229	1.47602	1.883649
78	-395.5142	-565.2757	169.7615	0.4619557	2.271792	1.676306
84	-379.4602	-550.2558	170.7956	0.2354798	1.072042	1.947328
90	-384.3726	-554.8065	170.4339	0.0575273	1.072042	2.300452
96	-378.3001	-548.6301	170.33	0.1048945	1.072042	2.336527
102	-375.0698	-545.4182	170.3484	0.09030416	1.068239	2.336527
108	-379.4818	-549.6403	170.1585	0.4014812	1.261086	2.134144
114	-384.1459	-553.7291	169.5832	0.8418347	1.226082	2.244299
120	-384.3143	-553.1196	168.8053	0.7079017	1.036208	2.928122
126	-378.307	-546.7518	168.4448	2.281138	1.036208	2.172504
132	-373.3236	-543.5155	170.1919	0.6896407	0.8806642	2.172504
138	-366.0446	-535.976	169.9315	0.1807657	0.8009049	2.707002
144	-380.4217	-549.8541	169.4324	0.1228734	0.8720143	3.001562
150	-383.9287	-553.7032	169.7745	0.515843	1.167601	2.367602
156	-376.6005	-546.2968	169.6963	0.1506346	1.022849	2.733572
162	-385.8713	-556.1979	170.3266	0.6317443	0.8120095	2.167146
168	-377.575	-547.4452	169.8702	1.168071	0.8630555	2.081544
174	-376.9645	-547.4636	170.4991	0.2071975	1.051536	2.175341
180	-384.0102	-554.5156	170.5054	0.09881301	1.14713	2.179491
186	-366.0821	-536.7699	170.6878	0.09496311	1.04297	2.131068
192	-380.7396	-551.203	170.4634	0.1289278	1.256025	2.116308
198	-376.523	-546.4089	169.8859	0.4762215	1.350941	2.204305
204	-388.2561	-558.226	169.97	0.5924969	1.273972	2.124101
210	-378.7425	-548.7235	169.981	0.6008173	0.7138207	2.469916
216	-379.2736	-549.3226	170.049	0.7946589	0.9545067	2.149088
222	-372.3378	-542.4455	170.1077	0.7946589	1.131147	1.993937
228	-380.9184	-549.9513	169.0329	0.8178157	1.36823	2.517868
234	-373.3671	-542.9957	169.6285	0.9957658	1.40298	1.998095
240	-376.8922	-547.1859	170.2938	0.4310378	1.161739	2.091247
246	-372.4314	-542.4665	170.0352	0.06189978	1.161739	2.492968
252	-374.1736	-544.5581	170.3845	0.6333167	1.037435	1.979422
258	-379.9367	-549.7757	169.839	0.608753	1.360599	2.142454
264	-365.7807	-536.0454	170.2647	0.09789569	1.096815	2.366664
270	-381.4465	-550.3347	168.8882	0.5125664	0.7019538	3.195072
276	-383.6199	-552.8428	169.2229	0.4306885	0.8359132	2.964163
282	-388.0169	-558.3864	170.3695	0.6146107	1.307903	1.818673
288	-391.6181	-561.9696	170.3515	0.3251889	1.307903	2.026474
294	-386.6096	-557.3153	170.7057	0.8786791	0.9756934	1.629856
300	-385.4141	-555.1543	169.7402	1.245545	1.563526	1.637613
306	-384.2269	-554.9623	170.7355	0.6450535	1.486971	1.400197
312	-383.768	-553.8042	170.0362	0.5790887	1.668763	1.824187
318	-397.385	-568.4988	171.1139	0.143892	0.9577488	1.871168
324	-385.4035	-555.9565	170.5529	0.1766097	1.281856	2.008686
330	-382.2633	-552.4671	170.2038	0.2549789	1.009728	2.360918
336	-377.9654	-548.3178	170.3524	0.1063425	1.009728	2.360918
342	-373.1696	-543.9298	170.7602	0.05552638	1.206485	2.001501
348	-372.728	-543.5925	170.8645	0.05725455	1.356333	1.828257
354	-374.4059	-544.613	170.2071	0.340762	1.193773	2.18582
360	-380.2934	-551.1064	170.813	0.1390155	1.199592	1.914594
366	-378.2821	-548.785	170.5029	0.09004335	1.341461	2.0597
372	-374.1504	-543.7055	169.555	0.2558668	0.9301738	2.81206
378	-371.0094	-541.9894	170.98	0.02009138	1.052927	1.980914
384	-377.3837	-547.4134	170.0296	0.3834354	0.6037296	2.643252
390	-380.1578	-548.9214	168.7636	0.8289428	1.008768	2.896788
396	-380.9615	-551.0717	170.1102	0.1901647	1.408348	2.207106
402	-385.7118	-555.037	169.3253	0.6372119	1.171004	2.571061
408	-376.7608	-546.667	169.9062	1.234031	0.7574868	2.083909
414	-381.7749	-552.2527	170.4777	0.627093	1.151195	1.843452
420	-377.6965	-547.9604	170.2638	0.8358764	1.340767	1.715157
426	-377.6841	-547.8584	170.1742	0.8713343	1.870601	1.362066
432	-377.361	-547.9716	170.6106	0.8641436	1.353027	1.430936
438	-374.1067	-543.6613	169.5546	0.9244724	1.112206	2.28265
444	-374.6068	-544.2681	169.6614	0.9244724	1.382602	2.037211
450	-379.1313	-548.7459	169.6146	1.316975	1.350108	1.825843
456	-382.3857	-552.744	170.3582	0.9330448	1.355029	1.5671
462	-374.6775	-544.3509	169.6734	0.9127032	0.9000102	2.349735
468	-386.9694	-556.8348	169.8655	0.6273088	0.8439845	2.444093
474	-376.4571	-546.2252	169.7682	0.9970294	0.7631492	2.322876
480	-379.414	-548.1196	168.7056	2.086264	1.057239	2.115832
486	-379.5182	-549.3629	169.8446	1.666728	1.022565	1.648653
492	-383.7151	-553.5823	169.8671	1.334084	0.9070033	1.943874
498	-389.8721	-560.6756	170.8035	0.3407724	1.441346	1.611408
504	-377.4889	-548.4427	170.9538	0.2422784	1.07303	1.834453
510	-388.7797	-559.5345	170.7548	0.3604319	1.221403	1.787808
516	-382.4839	-553.3584	170.8745	0.0782437	1.330905	1.824445
522	-375.1544	-545.0399	169.8855	0.03337026	0.9095349	2.75885
528	-383.8641	-554.5582	170.6941	0.1211947	1.405218	1.867765
534	-377.5621	-548.6556	171.0935	0.03078986	1.40518	1.651852
540	-384.958	-555.4639	170.5059	0.01664678	1.308722	2.127505
546	-374.9354	-544.8993	169.9639	0.8765749	1.016069	2.110935
552	-368.9299	-539.5869	170.657	0.3195346	0.8799818	2.110935
558	-368.7106	-538.825	170.1144	0.4554201	1.052984	2.262487
564	-390.0238	-559.6397	169.6159	0.5096465	0.8834562	2.64804
570	-385.1955	-555.4458	170.2503	1.288594	1.419638	1.328311
576	-382.2409	-553.3217	171.0808	0.6760066	1.127892	1.386754
582	-383.2059	-553.6007	170.3948	0.4996528	1.615295	1.66594
588	-395.7477	-565.7711	170.0234	0.5242923	1.4179	2.039095
594	-382.3829	-552.6889	170.306	0.1899042	1.033253	2.322376
600	-389.7182	-560.4035	170.6853	0.7845768	0.9239525	1.747929
606	-385.3878	-556.0475	170.6597	0.3002531	1.385221	1.78189
612	-389.6666	-560.119	170.4524	0.04470669	1.101062	2.278291
618	-391.2505	-561.0898	169.8393	0.2388227	0.9932509	2.609568
624	-393.6621	-563.4865	169.8244	0.2194117	0.9579148	2.652545
630	-393.2995	-563.6632	170.3637	0.3619045	2.223404	1.335981
636	-382.9226	-553.2776	170.355	0.5406027	2.141457	1.264402
642	-386.0806	-556.3235	170.2428	0.2345285	1.272104	2.180741
648	-379.9378	-550.1918	170.254	0.2118605	1.479947	2.052181
654	-374.3161	-544.9127	170.5966	0.2118605	0.9144546	2.197975
660	-385.2469	-555.4881	170.2412	0.3517844	0.9816412	2.293325
666	-387.5766	-557.0721	169.4955	0.4090092	0.9935248	2.716278
672	-388.646	-558.2112	169.5652	0.2334367	1.319351	2.580687
678	-385.4013	-555.7016	170.3003	0.2756899	1.046088	2.262925
684	-380.9816	-550.8649	169.8833	0.5295166	1.797818	1.874492
690	-368.399	-539.3265	170.9275	0.5824076	1.154611	1.55373
696	-372.7253	-543.4465	170.7212	0.3371596	1.553256	1.59248
702	-378.3014	-549.077	170.7756	0.2573399	1.725013	1.48406
708	-378.3812	-548.5746	170.1934	0.4517898	1.177774	2.132874
714	-376.2877	-546.8873	170.5997	0.2653151	0.9298775	2.151233
720	-386.1038	-556.4806	170.3768	0.6438384	1.112892	1.926834
726	-379.6333	-550.0089	170.3756	0.7439418	1.40774	1.653444
732	-372.5413	-542.8949	170.3536	1.284515	0.8891757	1.653444
738	-370.573	-540.7878	170.2148	0.2089571	1.03066	2.369863
744	-372.4095	-543.0782	170.6687	0.3007905	0.9343724	2.079891
750	-372.7658	-543.2263	170.4606	0.07349608	0.8745111	2.398844
756	-370.7628	-540.3766	169.6138	0.2665653	0.7478941	2.880513
762	-375.9468	-546.2716	170.3249	0.2049849	1.47188	2.015124
768	-378.6328	-547.1977	168.5649	2.074827	0.9025263	2.313989
774	-370.1454	-540.1685	170.0231	0.5467147	0.6775958	2.500111
780	-382.0907	-551.6627	169.5719	0.5467147	1.012329	2.572622
786	-384.1599	-554.1224	169.9626	1.018948	0.940845	2.067657
792	-391.5387	-558.9688	167.4301	2.180061	1.236077	2.747969
798	-389.0412	-556.7353	167.6941	2.180061	0.8928962	2.796277
804	-381.8502	-551.5255	169.6753	0.5016532	1.084713	2.491209
810	-385.4039	-555.8411	170.4372	0.1590893	1.190719	2.156369
816	-377.7424	-548.0577	170.3153	0.2239727	1.112988	2.243512
822	-376.8033	-546.6887	169.8854	0.4816099	1.125026	2.345967
828	-378.1421	-548.2191	170.077	0.6318055	1.131459	2.121615
834	-375.553	-545.983	170.4301	0.1959282	1.043666	2.232345
840	-376.7731	-547.1716	170.3985	0.4548164	0.8163392	2.232345
846	-376.2785	-546.0581	169.7795	0.3644387	0.8163392	2.678028
852	-387.6259	-557.475	169.8491	0.105834	1.005372	2.678028
858	-384.4952	-553.8382	169.3431	0.513807	1.103446	2.678028
864	-377.78	-546.3757	168.5956	0.513807	0.7431872	3.342712
870	-376.3752	-546.8144	170.4393	0.436216	0.9201594	2.150723
876	-381.7647	-552.1583	170.3936	0.2553603	1.146663	2.150723
882	-384.2146	-553.9975	169.7829	0.2532892	0.7867383	2.762176
888	-379.9478	-549.627	169.6791	0.3012484	0.6199436	2.897376
894	-377.6801	-547.8096	170.1295	0.4075246	0.9617835	2.341675
900	-375.6168	-545.449	169.8322	0.1208849	1.089441	2.627373
906	-389.5896	-557.8431	168.2535	0.1208849	0.6307757	3.835149
912	-381.9634	-551.3382	169.3748	0.5865026	0.9565327	2.70411
918	-383.5273	-553.0993	169.572	0.5437738	0.8020971	2.70411
924	-392.5369	-561.9599	169.4229	0.5437738	1.188231	2.557733
930	-392.2236	-562.2495	170.0259	0.2412873	0.8420098	2.586135
936	-386.9015	-556.8291	169.9276	0.2923645	1.182296	2.402835
942	-388.7346	-558.7664	170.0317	0.6188962	0.7997917	2.372373
948	-385.4853	-555.5363	170.051	0.1289704	0.7997917	2.666065
954	-377.221	-547.7067	170.4857	0.01429147	0.8238866	2.452163
960	-383.0682	-552.9653	169.897	0.3901528	1.009769	2.469084
966	-380.5218	-551.1502	170.6283	0.3901528	1.259372	1.828459
972	-381.7063	-552.1396	170.4333	0.3557543	1.052903	2.120466
978	-373.3927	-543.7769	170.3842	0.183551	1.312887	2.095149
984	-382.1017	-552.9499	170.8482	0.09040587	0.9419651	2.095149
990	-377.383	-548.4555	171.0725	0.136096	1.253983	1.699536
996	-368.8479	-539.2694	170.4215	0.8683515	0.7895814	1.963246
1002	-373.2679	-543.3547	170.0868	0.7176411	0.5985827	2.40235
1008	-374.4597	-544.7687	170.309	0.3725627	0.7214424	2.40235
1014	-368.7107	-539.1184	170.4077	0.2815335	0.9765461	2.234805
1020	-377.8278	-548.5782	170.7503	0.1366941	0.8413812	2.194383
1026	-375.5201	-545.6263	170.1062	0.3544799	0.9367412	2.405869
1032	-367.2272	-538.097	170.8698	0.3832294	0.6799166	2.060705
1038	-376.0383	-546.2343	170.196	0.1111809	0.6235608	2.696161
1044	-379.3882	-549.2143	169.8262	0.1139751	0.9906374	2.696161
1050	-374.1377	-544.5385	170.4008	0.2104196	1.026967	2.252597
1056	-370.0577	-540.049	169.9913	0.8233429	0.7616034	2.292291
1062	-367.9775	-538.3745	170.3971	0.4212368	0.8947221	2.204326
1068	-379.6778	-549.2679	169.5901	0.4769961	0.6838608	2.806054
1074	-385.0279	-554.8857	169.8578	0.8070992	0.7823668	2.374363
1080	-379.6757	-549.4082	169.7325	0.5453635	1.024991	2.46542
1086	-383.8771	-553.9301	170.0531	0.5453635	1.024991	2.262066
1092	-367.7446	-538.0132	170.2686	0.03978198	0.9455988	2.496017
1098	-374.0647	-543.4358	169.3711	0.6651575	1.217692	2.496017
1104	-378.3953	-548.2499	169.8547	0.4407714	1.132283	2.386754
1110	-371.8532	-541.3834	169.5302	0.3633452	0.9768667	2.73318
1116	-380.9837	-551.1527	170.169	0.1288581	1.27823	2.292394
1122	-382.6417	-551.3213	168.6796	0.3303609	0.9011539	3.308307
1128	-381.7223	-552.4858	170.7634	0.06632726	0.5233451	2.433819
1134	-370.4198	-540.6332	170.2133	0.3849858	0.5600513	2.555612
1140	-375.2393	-545.5495	170.3101	0.1101797	0.7696901	2.535913
1146	-389.0125	-559.2201	170.2076	0.3685691	0.9854708	2.30166
1152	-390.6455	-560.6625	170.017	1.289578	1.62515	1.349759
1158	-390.707	-560.554	169.8469	1.289578	1.578743	1.516071
1164	-379.1788	-549.3304	170.1517	0.3262862	0.9806993	2.367159
1170	-374.9248	-545.158	170.2332	0.2961547	0.7430973	2.484467
1176	-366.2016	-536.2341	170.0325	0.2961547	0.8833483	2.522204
1182	-373.8539	-543.0587	169.2048	0.7809004	0.6812472	2.857041
1188	-379.6672	-549.8694	170.2022	0.9810822	0.6639504	2.117048
1194	-379.2035	-549.1742	169.9708	0.7093157	1.167134	2.117048
1200	-376.1121	-546.2797	170.1676	0.2013804	1.478264	2.117048
1206	-371.2689	-540.6546	169.3858	0.5477235	1.358266	2.472357
1212	-366.0782	-536.6898	170.6115	0.5477235	1.159279	1.800385
1218	-365.5449	-536.167	170.6221	0.4470376	1.132875	1.880397
1224	-369.017	-539.3156	170.2987	0.4801661	1.158845	2.057565
1230	-362.5267	-532.882	170.3552	0.6461424	1.103499	1.946119
1236	-366.0867	-536.6509	170.5642	0.5039972	1.07843	1.917968
1242	-371.5777	-541.8692	170.2915	0.4599973	1.038823	2.154212
1248	-380.6329	-551.1489	170.516	0.4599973	1.099689	1.965749
1254	-382.4384	-552.0573	169.6189	0.4374546	1.369068	2.38823
1260	-372.9472	-542.1281	169.1809	1.191391	1.05309	2.38823
1266	-387.0303	-555.9671	168.9368	1.191391	1.40763	2.318136
1272	-377.5177	-548.2502	170.7325	1.018369	1.233139	1.307824
1278	-379.0944	-549.4193	170.3249	0.2012392	1.153034	2.226197
1284	-373.8278	-543.8952	170.0674	0.4213142	0.9054898	2.407903
1290	-377.1895	-547.4572	170.2676	0.9192554	0.9686272	1.911955
1296	-390.8832	-561.1448	170.2616	0.492404	0.8361301	2.283413
1302	-381.8241	-551.3481	169.524	0.9183288	1.246566	2.219931
1308	-373.2474	-543.7194	170.472	0.4012796	1.059841	2.06054
1314	-384.8168	-555.1643	170.3475	0.5401791	0.8990209	2.156529
1320	-377.8822	-547.6777	169.7955	0.09231359	0.7310575	2.886187
1326	-372.4815	-543.2589	170.7774	0.06819578	0.7891089	2.254826
1332	-373.6666	-544.4437	170.7771	0.09532924	0.7622475	2.254826
1338	-388.0205	-557.3216	169.3012	1.378538	1.572599	1.846005
1344	-400.1628	-569.8324	169.6696	1.378538	1.692143	1.497366
1350	-381.7522	-551.8952	170.143	0.4541591	1.205122	2.146393
1356	-378.7938	-549.1246	170.3308	0.1844909	1.169324	2.222671
1362	-370.1679	-539.6697	169.5018	0.6959927	1.229459	2.387017
1368	-375.3564	-545.781	170.4246	1.111011	1.354741	1.382393
1374	-371.6399	-541.8208	170.1809	0.5353894	1.091495	2.142805
1380	-380.7553	-550.9259	170.1706	0.6854845	1.351906	1.876313
1386	-403.0579	-572.062	169.004	1.180149	1.351906	2.317931
