Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-997.6376	-1164.971	167.3332	1.398009	3.992189
6	-991.5751	-1159.027	167.4523	1.430407	3.90549
12	-996.3901	-1164.1	167.7095	1.447426	3.74775
18	-998.3899	-1163.846	165.4566	1.704831	4.877204
24	-999.351	-1167.181	167.83	1.505177	3.644669
30	-1003.155	-1169.867	166.7121	1.376264	4.357413
36	-996.4117	-1164.832	168.4202	1.152633	3.506518
42	-1000.789	-1169.337	168.548	1.588285	3.175173
48	-1002.1	-1169.933	167.8331	1.335201	3.741194
54	-999.8174	-1166.773	166.9551	1.741852	4.011764
60	-990.533	-1156.144	165.6107	1.683637	4.803128
66	-992.6072	-1160.121	167.5137	1.359212	3.911086
72	-996.6788	-1163.939	167.2601	1.755668	3.829046
78	-994.5949	-1160.611	166.0163	1.827918	4.494991
84	-1006.037	-1173.406	167.3696	1.353943	3.996605
90	-998.6113	-1166.031	167.4201	1.659148	3.792562
96	-994.3301	-1162.698	168.3674	1.28782	3.458452
102	-993.3018	-1162.43	169.1286	1.419125	2.929153
108	-991.5044	-1157.742	166.2375	1.578742	4.510754
114	-988.7394	-1156.328	167.5883	1.565053	3.749829
120	-1001.9	-1167.578	165.6781	1.636893	4.791565
126	-996.7782	-1163.787	167.0091	1.636893	4.040884
132	-1014.793	-1181.878	167.085	1.486671	4.083234
138	-993.1401	-1160.732	167.592	1.486671	3.792881
144	-995.1767	-1163.565	168.3882	1.42516	3.365799
150	-998.1712	-1165.891	167.7194	1.496508	3.713724
156	-994.3342	-1162.432	168.0978	1.377286	3.563475
162	-1007.057	-1173.532	166.4749	1.339553	4.511734
168	-1010.814	-1177.644	166.8302	1.610593	4.157701
174	-1004.891	-1171.73	166.8395	1.489047	4.221445
180	-1007.246	-1174.333	167.0868	1.435657	4.111285
186	-1006.929	-1172.786	165.8568	1.716279	4.647213
192	-1006.513	-1174.696	168.1832	1.422247	3.487502
198	-1009.259	-1176.393	167.1338	1.534218	4.028324
204	-1012.667	-1178.54	165.873	1.690459	4.652639
210	-1006.952	-1173.615	166.6625	1.714587	4.193925
216	-1009.983	-1178.103	168.1202	1.379054	3.549396
222	-999.8515	-1168.56	168.7089	1.352345	3.219629
228	-1008.702	-1177.311	168.6088	1.452515	3.219629
234	-1001.579	-1168.084	166.5058	1.698195	4.292035
240	-1006.491	-1173.152	166.6603	1.766933	4.165415
246	-1018.971	-1184.829	165.8578	1.552292	4.738423
252	-1022.759	-1188.11	165.3513	1.730004	4.921816
258	-1018.35	-1183.848	165.4983	1.875222	4.758871
264	-1005.277	-1171.942	166.6649	1.742122	4.176905
270	-998.6339	-1164.466	165.8324	1.742122	4.646411
