Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1778.987	-1946.671	167.6844	1.969805	1.005404	0.4610417	0.3594163	0.2642174	2.465866	0.2662412	1.701043
6	-1789.015	-1954.994	165.9788	1.784167	0.8997388	0.5517162	0.3759571	0.4525287	2.966746	0.7123395	2.192936
12	-1778.116	-1944.509	166.3926	1.736027	1.103753	0.533687	0.3689024	0.423956	2.966746	0.7151029	1.844564
18	-1769.379	-1935.788	166.4097	1.522717	0.9890671	0.5745494	0.370252	0.5061605	3.464054	0.6200367	1.68088
24	-1783.705	-1951.077	167.3712	1.290629	0.8048918	0.6086828	0.4431577	0.6069141	3.301751	0.5309404	1.292397
30	-1779.373	-1946.359	166.9862	2.413923	0.9212937	0.6247611	0.2725531	0.5003004	2.622744	0.3605104	1.597922
36	-1767.358	-1934.882	167.5239	1.67614	0.9206852	0.443946	0.4145222	0.3047103	2.89042	0.2662281	1.700988
42	-1770.09	-1938.507	168.4178	1.583197	0.8853473	0.6146741	0.394012	0.3047103	2.024141	0.2436974	1.675947
48	-1769.599	-1935.411	165.8114	1.686973	1.085669	0.8889399	0.3657191	0.3868906	2.609398	0.09513984	2.685055
54	-1766.099	-1932.475	166.3758	2.076153	0.9633712	0.749215	0.4365651	0.4868726	2.957466	0.2944201	1.808236
60	-1799.344	-1960.367	161.0238	1.72365	1.181866	0.4506748	0.8048793	1.386766	7.601241	0.7793092	1.321965
66	-1792.298	-1956.459	164.1611	1.555444	1.005209	0.5237071	0.8048793	0.9748006	5.04646	0.8902358	1.301425
72	-1805.424	-1968.731	163.3065	2.379723	0.9784908	0.6183097	0.9878256	1.028813	5.367279	0.5219701	1.213242
78	-1793.719	-1957.807	164.0883	1.823901	1.202795	0.5857953	0.9970419	0.5886641	5.367279	0.5259393	1.139886
84	-1800.499	-1964.608	164.1097	1.998088	1.22758	0.4541714	0.7655664	0.7740465	5.181251	0.5126763	1.293699
90	-1783.646	-1947.658	164.0121	1.760702	1.29356	0.5574635	0.6647085	0.6409984	5.308778	0.6903234	1.345725
96	-1785.922	-1949.574	163.6522	1.30838	1.437893	0.7338264	0.8034048	0.9212047	5.308778	0.6903234	1.382749
102	-1786.687	-1948.586	161.8995	2.303249	1.304136	0.6307444	0.8902289	0.8567606	5.426228	0.8337221	1.971891
