Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-531.4572	-699.3095	167.8522	1.802059	1.807592	2.44136
6	-522.1494	-690.951	168.8015	1.076508	2.049835	2.11735
12	-512.1143	-680.6617	168.5473	0.9104033	2.256279	2.255863
18	-521.3524	-690.1594	168.807	0.7041486	1.783082	2.517353
24	-510.9471	-679.1983	168.2512	1.495572	1.50323	2.556501
30	-517.7489	-685.3423	167.5934	1.268123	1.819759	2.898871
36	-514.3108	-682.567	168.2563	0.9805773	1.819759	2.668659
42	-524.335	-693.0982	168.7632	1.12485	1.745994	2.307317
48	-516.9025	-685.4557	168.5532	0.8153541	1.393776	2.847558
54	-528.1909	-695.427	167.236	1.296348	1.889587	3.055152
60	-540.63	-708.3105	167.6805	1.139458	1.305962	3.229602
66	-538.1002	-706.7717	168.6715	1.07492	2.030742	2.215317
72	-533.5825	-701.0665	167.484	1.190327	2.120698	2.829075
78	-529.2772	-696.9241	167.6468	1.20048	1.68147	2.989945
84	-532.1534	-700.0498	167.8964	1.158891	1.597613	2.914919
90	-528.841	-697.617	168.776	1.48273	1.454845	2.263453
96	-519.9737	-688.3487	168.375	1.742535	2.140721	1.919569
102	-516.637	-684.689	168.052	1.303259	2.240798	2.333456
108	-521.3632	-689.8083	168.4451	1.16925	1.803716	2.444346
114	-517.1406	-684.9547	167.8141	1.101853	1.650523	2.966724
120	-518.3381	-685.6594	167.3212	2.012947	1.445867	2.879217
126	-520.9236	-689.5464	168.6228	1.242741	1.889043	2.231031
132	-519.298	-687.1685	167.8704	1.242741	1.646195	2.851279
138	-515.3925	-683.7253	168.3327	1.057187	2.00788	2.456693
144	-523.0145	-691.4615	168.4469	1.158182	1.759594	2.477784
150	-527.911	-696.1283	168.2174	1.133234	1.63998	2.709423
156	-518.3318	-686.7418	168.41	0.8836091	1.90012	2.58378
162	-514.9431	-683.4536	168.5104	0.8041821	1.575256	2.769815
168	-499.2394	-667.0912	167.8517	1.137371	1.705018	2.889912
174	-503.9785	-672.1543	168.1758	1.13313	1.6357	2.73754
180	-521.3855	-689.6372	168.2517	1.063431	1.673427	2.710489
186	-517.0918	-685.4272	168.3354	1.063431	1.589723	2.710489
192	-529.1085	-696.7803	167.6718	1.275367	1.892075	2.803199
198	-536.4885	-703.937	167.4485	0.9076362	1.339235	3.482278
204	-525.9117	-694.7947	168.883	1.039733	1.556875	2.40521
210	-530.1934	-697.8392	167.6458	2.149451	1.564941	2.537398
216	-531.1084	-699.1414	168.033	0.9160117	1.444915	3.069985
222	-521.7769	-689.1614	167.3845	1.377103	1.152232	3.357846
228	-521.6865	-688.798	167.1114	1.377103	1.146209	3.521158
234	-522.5604	-690.2692	167.7088	1.377103	1.393896	3.022252
240	-534.5837	-702.7278	168.1441	0.9925004	1.337238	3.022252
246	-528.0542	-695.3962	167.342	1.556172	1.962731	2.798279
252	-515.8185	-683.8271	168.0086	1.02297	1.670253	2.885029
258	-529.0769	-696.434	167.3571	1.647249	1.670253	2.915725
264	-516.5625	-684.4649	167.9024	0.9403884	1.808158	2.915725
270	-507.8795	-676.3124	168.4329	1.284436	1.857828	2.346432
276	-515.0449	-682.823	167.7781	1.331374	1.583348	2.893041
282	-509.3008	-677.3673	168.0665	0.8622449	1.559787	3.013127
288	-512.3885	-681.2644	168.8758	0.829869	1.83265	2.367379
294	-518.3852	-686.4831	168.0979	1.529899	1.878642	2.397285
300	-515.7645	-684.6147	168.8502	1.010531	1.884286	2.236022
306	-517.1056	-685.3143	168.2087	1.301351	2.086424	2.333189
312	-512.9841	-681.2772	168.2931	1.194714	2.120332	2.324298
318	-521.0041	-689.3292	168.3251	1.112935	1.692943	2.62294
324	-519.4066	-687.3873	167.9807	1.112935	1.618264	2.879064
330	-513.6499	-680.9317	167.2818	1.284967	1.161069	3.464995
336	-530.798	-698.4821	167.6841	1.518786	1.644815	2.804763
342	-533.7611	-701.8754	168.1143	1.77885	1.86669	2.250277
348	-522.9925	-691.0724	168.0799	1.31785	1.290693	2.895371
354	-522.584	-689.9136	167.3295	1.525367	1.380355	3.172854
360	-521.8103	-689.6929	167.8826	0.7608445	1.5746	3.172854
366	-524.0421	-692.2071	168.165	0.8485294	1.180459	3.188632
372	-519.8387	-687.0583	167.2196	1.64927	1.180459	3.288644
378	-513.2178	-681.3895	168.1717	0.76881	1.418383	3.089257
384	-511.3484	-679.3827	168.0343	0.9919943	1.319166	3.098967
390	-539.3879	-706.4582	167.0703	1.590549	1.698254	3.102048
396	-516.5686	-684.9681	168.3996	1.433775	1.641712	2.413447
402	-525.4938	-693.6987	168.2049	1.090972	2.085169	2.46725
408	-531.9345	-700.0538	168.1193	1.620693	1.56693	2.52683
414	-521.6709	-690.3921	168.7212	0.7570943	1.56693	2.673597
420	-512.5058	-680.2105	167.7048	1.050224	1.785709	2.982163
426	-527.4099	-695.5167	168.1067	0.9050585	1.341267	3.094342
432	-518.962	-686.868	167.9059	1.230377	1.493994	2.92917
438	-504.6716	-672.7306	168.059	1.517837	2.223323	2.209166
444	-512.8899	-681.3428	168.4529	1.88901	1.495377	2.209166
450	-512.7582	-681.3507	168.5925	1.210227	1.651369	2.422032
456	-516.9391	-685.5585	168.6194	0.9704866	1.802044	2.460351
462	-515.6075	-684.6971	169.0896	0.8026075	1.912402	2.196434
468	-520.7088	-688.6376	167.9289	1.303665	1.654691	2.774439
474	-523.84	-691.8267	167.9867	1.682779	1.540302	2.590681
