Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-258.3521	-427.6144	169.2623	0.4766962	1.055386	0.6535984	0.8357087	1.627435	1.068919	1.156149
6	-271.724	-442.1237	170.3996	0.4866648	1.37792	1.326914	0.8239206	0.5683261	0.2376767	0.927834
12	-275.6356	-441.8531	166.2175	0.7488292	1.198592	2.780631	0.720301	1.74393	1.690654	1.095604
18	-280.5154	-447.4281	166.9127	0.5626506	1.233902	0.9560535	1.478967	2.59915	1.433753	0.9993544
24	-277.0887	-443.0373	165.9486	0.5280831	1.353587	3.350417	1.133882	2.84187	0.3041697	0.5853786
30	-274.4229	-444.1557	169.7328	0.5291443	1.101631	0.9854949	0.08562374	2.937832	0.09816291	0.4604079
36	-279.0638	-449.8416	170.7778	1.493683	1.049961	0.4867945	0.08553044	1.212031	0.342055	0.7195237
42	-263.8922	-432.2602	168.368	1.429124	0.950742	0.9737342	0.07689342	1.607414	1.720394	1.082823
48	-264.5898	-428.8048	164.215	1.937636	0.7834115	1.232254	2.787916	0.6675016	3.211349	1.370963
54	-274.2639	-441.9059	167.642	2.114333	0.7834115	0.9215084	2.787916	0.0373881	1.04088	0.9611442
60	-274.4334	-441.5031	167.0698	1.066184	0.7381877	0.6837874	1.670447	2.221431	1.23766	1.441005
66	-280.5116	-446.9792	166.4675	0.9710193	0.8243564	1.027795	2.629353	2.08358	0.7482455	1.391202
72	-287.2659	-452.4355	165.1696	1.043567	1.417952	4.947129	0.1180367	2.209248	0.342054	0.9554851
78	-277.4744	-448.418	170.9436	1.218968	0.6950932	0.4147694	0.1150672	1.789864	0.07162088	0.9554851
84	-273.7351	-444.139	170.4039	1.031699	1.165032	0.4724636	1.200217	0.6447766	0.3831066	0.8972141
90	-263.2119	-431.0451	167.8332	0.9709408	1.207949	0.7835409	1.211586	2.589225	0.7412404	0.8546896
96	-268.1357	-435.0318	166.8961	0.6866296	1.157962	0.4250602	3.086008	2.380198	0.8677864	0.5406964
