Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-193.3264	-359.3413	166.0149	0.165576	1.099067	0.7008952	4.464061
6	-202.2396	-368.3654	166.1258	0.4553671	0.7712344	0.6251219	4.464061
12	-196.0559	-362.0402	165.9844	0.3796449	1.036168	0.6251219	4.438709
18	-192.6665	-359.1939	166.5274	0.5155206	0.7795212	0.8921761	4.046615
24	-205.0009	-370.9075	165.9066	0.4462599	0.9692613	0.8430425	4.359782
30	-200.2898	-368.4912	168.2013	0.7232589	0.4663171	0.947624	3.066231
36	-203.3933	-371.7553	168.362	0.1343976	0.6748769	0.8923536	3.260727
42	-199.3491	-367.7441	168.395	0.1570193	1.139118	1.849806	2.366594
48	-206.7112	-375.9295	169.2183	0.03438654	0.3742881	1.355229	2.636966
54	-205.5365	-372.9425	167.4061	0.006442238	1.306824	1.40669	3.231322
60	-207.2782	-375.9256	168.6475	0.2656258	0.9789752	1.164841	2.668477
66	-205.649	-374.0262	168.3772	0.2219134	0.65216	1.780595	2.676638
72	-191.7161	-359.8172	168.101	0.5642779	0.5312983	1.147969	3.077867
78	-196.7032	-364.2805	167.5773	0.03319381	0.5769657	0.9027161	3.818902
84	-197.6333	-365.464	167.8307	0.03903774	0.7633859	1.569813	3.181906
90	-183.0143	-351.3582	168.344	0.1886985	0.7946178	1.332469	2.909295
96	-183.3214	-349.7505	166.4291	0.5015672	0.3865823	1.332469	4.0196
102	-189.0903	-356.3809	167.2906	0.5015672	0.5730252	1.332469	3.466291
108	-204.6502	-373.4182	168.768	1.198953	0.4864562	1.791523	1.870543
114	-205.7141	-373.228	167.5139	0.1313336	0.5865975	0.8958203	3.79853
120	-201.2761	-367.5733	166.2973	0.5363294	0.8258966	1.011298	4.072323
126	-200.5781	-368.9586	168.3805	0.509058	0.9597204	1.064659	2.756127
132	-205.3199	-372.8208	167.5009	0.6441033	1.681562	1.114145	2.756127
138	-201.0638	-368.1511	167.0874	1.8458	0.6035623	1.3582	2.756127
144	-192.222	-361.2363	169.0143	0.1295121	0.5257367	1.396111	2.639682
150	-191.5715	-359.853	168.2814	0.1705606	0.5922482	1.299381	3.087469
156	-189.8213	-357.9897	168.1684	0.5388864	0.468307	1.427038	2.908198
162	-198.3531	-364.417	166.0638	0.557382	0.4638433	0.8673728	4.444253
168	-196.8447	-365.3399	168.4952	0.3448473	0.4915248	0.8860662	3.14503
174	-203.2312	-371.1897	167.9585	0.4022922	0.2679982	1.357126	3.14503
180	-203.0043	-371.0083	168.004	0.3595839	0.5544267	1.043821	3.308685
186	-195.8562	-362.3164	166.4603	0.09542298	0.6979028	0.8503878	4.390335
192	-185.0033	-352.7768	167.7735	0.05362059	0.749762	1.229673	3.415133
198	-188.3916	-356.5917	168.2	0.5203761	0.5423646	1.232417	2.989673
204	-201.9866	-369.0165	167.0299	0.4334393	0.5245808	0.9459769	3.900621
210	-191.3854	-358.2613	166.8759	0.318394	0.5638624	1.186792	3.900621
216	-186.0517	-354.4297	168.378	0.1941568	0.4806045	1.138045	3.158236
222	-185.5994	-353.8888	168.2894	0.1328159	0.4806045	1.556118	2.998157
228	-181.9619	-350.6402	168.6783	0.2636559	0.4485743	1.3536	2.816272
234	-186.9213	-355.4558	168.5346	0.1885715	0.4485743	1.572411	2.816272
240	-185.0647	-354.1516	169.0869	0.3624004	0.52056	1.209108	2.56852
246	-191.5434	-359.1413	167.5979	0.07890308	0.6820689	1.27609	3.512601
252	-195.5405	-363.5034	167.9628	0.1123616	0.5613206	1.344342	3.298494
258	-185.7928	-353.8405	168.0477	0.1750723	0.5991106	1.47232	3.117731
264	-185.2403	-354.5565	169.3162	0.1745328	0.6866204	1.444137	2.310022
270	-202.4397	-369.9334	167.4937	0.4197675	0.9745301	1.445758	3.105941
276	-208.7349	-377.2209	168.486	0.05145076	0.6297491	1.151861	3.105941
282	-192.3761	-360.7582	168.3822	0.03724996	0.5735749	1.151861	3.203301
288	-192.1282	-359.6957	167.5675	0.1701476	0.3065171	1.350988	3.534844
294	-189.9992	-357.741	167.7418	0.2377159	0.3854671	1.124766	3.534844
300	-185.7007	-353.6521	167.9514	0.3234785	0.5729182	0.8180974	3.484816
306	-184.7813	-350.5503	165.769	0.1724528	0.5855789	0.8180974	4.807446
312	-192.0925	-359.866	167.7734	0.547325	0.4152726	0.8779231	3.476112
318	-206.3479	-374.0875	167.7396	0.7027312	0.574798	0.8286218	3.379814
324	-197.0763	-364.5297	167.4534	0.3445042	0.8912901	0.9232243	3.530569
330	-202.6786	-369.2495	166.571	0.5207405	0.5719204	0.9476525	4.092391
336	-191.3951	-359.2465	167.8514	0.4505578	0.5503194	0.9281693	3.414615
342	-202.0574	-369.7848	167.7275	0.763678	0.3328294	0.8150288	3.414615
348	-213.6402	-380.9483	167.3082	0.4707693	0.4852626	1.278712	3.54027
354	-206.7771	-374.355	167.5778	0.3093869	0.3017924	1.017836	3.639815
360	-206.1269	-370.7281	164.6011	0.4317457	0.6407929	1.017836	5.175813
366	-212.2632	-380.0577	167.7945	0.2326504	0.5214622	1.189655	3.434209
372	-212.249	-379.7959	167.5469	0.7884336	0.5210625	0.8818182	3.434209
378	-218.5949	-385.2952	166.7003	0.4874922	0.553762	1.119498	3.947219
384	-217.3171	-384.8403	167.5232	0.3808941	0.6139424	1.204817	3.456258
390	-215.1143	-383.3782	168.2639	0.2196797	0.6158811	1.607846	2.871513
396	-209.185	-377.5351	168.3501	0.2157413	0.4775153	1.624268	2.871513
402	-209.7686	-377.4336	167.665	0.2817941	0.6268991	1.939243	2.989706
408	-212.8034	-379.8145	167.011	0.374832	0.9512913	1.958052	3.128891
414	-216.0827	-382.2061	166.1234	0.408503	0.7788989	0.9674139	4.294534
420	-203.2482	-368.8647	165.6166	0.1409318	0.8119099	0.8115103	4.799211
426	-213.5647	-379.5569	165.9922	0.1256663	0.4458049	1.1005	4.600907
432	-203.6613	-369.363	165.7017	0.1916279	0.6911545	1.144662	4.600907
438	-201.855	-369.7216	167.8667	0.1322943	0.6425759	0.6194643	3.726982
444	-200.8038	-367.6913	166.8875	0.2553756	0.7811685	0.958318	3.950775
450	-197.4229	-364.7843	167.3614	0.2553756	0.4792929	0.756661	3.937181
456	-194.1477	-361.8178	167.6701	0.4658333	0.7332475	0.8893122	3.442769
462	-204.5958	-371.2834	166.6876	0.07207459	0.6369682	0.9815187	4.231525
468	-200.6512	-367.0722	166.4209	0.03456208	0.6176856	0.9168108	4.449244
474	-215.1416	-381.5108	166.3692	0.6395056	0.3475105	1.800733	3.705562
480	-189.1173	-358.1673	169.05	0.0356884	0.5412895	1.800733	2.416902
486	-185.5761	-352.9093	167.3333	0.0143457	0.7150907	1.14541	3.761636
492	-198.7233	-363.623	164.8997	0.2434552	0.8480507	0.8836251	5.081164
498	-191.3224	-357.8711	166.5487	0.2113334	0.6207794	0.6229846	4.441747
504	-197.1839	-364.3024	167.1185	0.003166708	0.5574426	0.8407922	4.142403
510	-178.2726	-347.0156	168.743	0.001350851	0.4125616	0.9461319	3.187232
516	-184.3661	-350.3369	165.9708	0.1198118	0.6021911	0.8372476	4.705932
522	-198.02	-365.8036	167.7836	0.3278332	0.5254662	1.290482	3.324021
528	-191.5704	-358.1861	166.6157	0.2278379	0.5063772	0.796585	4.345093
534	-205.6692	-373.2273	167.5581	0.4298235	0.4136249	0.7720898	3.73107
540	-198.2596	-366.6718	168.4122	0.5054665	0.4850316	1.390224	2.797467
546	-194.8441	-362.8848	168.0407	0.2632829	0.5799518	1.473994	3.07741
552	-206.8057	-375.2049	168.3992	0.8270439	0.3663987	1.287213	2.69517
558	-211.9356	-379.3744	167.4388	0.8311739	0.7380467	1.443582	3.032999
564	-198.5619	-366.2068	167.6449	0.4730756	0.4525234	1.085846	3.464856
570	-199.3727	-367.4902	168.1175	0.4730756	0.7759474	1.731993	2.641262
576	-202.2933	-369.9083	167.6149	0.5085328	0.5786924	1.691901	3.055687
582	-210.5289	-376.863	166.3341	0.6067197	0.5735424	1.051322	4.118541
588	-213.5031	-378.1154	164.6122	0.5770912	0.8936163	0.690684	5.137524
594	-217.4479	-383.721	166.2731	0.5770912	0.4040298	0.734233	4.402882
600	-197.7393	-363.5718	165.8325	0.7070108	0.4724937	1.017972	4.402882
606	-203.2078	-369.4679	166.2601	0.4708822	0.4213294	1.022482	4.30468
612	-198.6156	-363.818	165.2023	0.5740955	1.059169	0.7385309	4.692062
618	-199.5646	-368.1173	168.5528	0.3526103	0.4152388	1.256897	2.904504
624	-194.5716	-363.2848	168.7132	0.3526103	0.4238164	1.880484	2.419867
630	-189.3329	-357.4223	168.0893	0.8103259	0.2448972	1.156359	2.923084
636	-201.0957	-369.3978	168.302	0.6139387	0.4018676	1.242682	2.908747
642	-184.7566	-352.6015	167.8449	0.6139387	0.6287695	1.548401	2.915806
