Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-540.6927	-710.0783	169.3856	1.492076	1.198988	0.7447794	0.684968	0.315032	0.546336	0.453664	0.7170578
6	-536.2439	-705.2195	168.9756	0.5594294	1.872757	1.491015	0.684968	0.315032	0.567721	0.432279	0.6725178
12	-534.0894	-702.5407	168.4513	0.960574	2.589457	1.053298	0.680494	0.319506	0.508683	0.491317	0.5972264
18	-545.3788	-713.4178	168.039	1.28376	2.965354	0.9546898	0.722559	0.277441	0.381636	0.618364	0.5033276
24	-534.911	-699.3395	164.4285	2.752651	5.140924	1.362338	0.817923	0.182077	0.427494	0.572506	1.234094
30	-535.5451	-701.1701	165.6249	2.752651	3.281233	0.9344024	0.703722	0.296278	0.464005	0.535995	1.34722
36	-548.1486	-714.8341	166.6854	2.752651	1.60267	1.376171	0.462937	0.537063	0.301521	0.698479	1.185218
42	-533.6723	-700.1656	166.4933	2.752651	1.468485	1.576673	0.488579	0.511421	0.421449	0.578551	1.220125
48	-532.0976	-696.4128	164.3153	2.752651	4.761714	1.626946	0.748744	0.251256	0.439774	0.560226	1.172111
54	-534.6323	-699.9377	165.3054	2.752651	3.268003	1.925451	0.818626	0.181374	0.451594	0.548406	0.9002632
60	-530.4508	-696.4396	165.9888	2.752651	2.780858	1.341099	0.792989	0.207011	0.40163	0.59837	1.10565
66	-532.8635	-698.8009	165.9373	2.752651	2.473557	1.294017	0.745789	0.254211	0.40163	0.59837	1.324082
72	-531.2821	-696.994	165.7119	2.752651	2.793348	1.203788	0.678345	0.321655	0.390881	0.609119	1.332857
78	-533.914	-700.42	166.506	2.752651	1.69029	1.203788	0.657066	0.342934	0.43059	0.56941	1.386151
84	-539.6035	-705.3653	165.7618	2.752651	2.797315	1.39675	0.671542	0.328458	0.557455	0.442545	1.104438
90	-534.951	-701.3143	166.3634	2.791528	1.846902	1.476769	0.497006	0.502994	0.372299	0.627701	1.104438
96	-535.5006	-702.6662	167.1655	2.227705	2.713662	0.7660576	0.621155	0.378845	0.508808	0.491192	0.8751895
102	-529.5922	-696.6936	167.1014	1.773062	3.669471	1.01917	0.822863	0.177137	0.505842	0.494158	0.6695336
108	-537.8646	-705.8362	167.9716	0.5296003	3.669471	1.318341	0.750631	0.249369	0.383893	0.616107	0.3987661
114	-533.517	-700.919	167.4021	1.583212	2.841721	1.357365	0.750631	0.249369	0.482029	0.517971	0.3892375
120	-550.5513	-718.7026	168.1513	1.828867	1.780156	0.870956	0.613361	0.386639	0.476326	0.523674	0.940794
126	-550.5237	-720.4587	169.935	0.9422814	0.8526355	0.870956	0.606158	0.393842	0.528333	0.471667	0.9297379
132	-523.4779	-691.55	168.0721	2.128461	1.192226	1.435812	0.493069	0.506931	0.419354	0.580646	0.5292078
138	-534.8829	-705.337	170.4541	0.6856157	0.6613949	0.7905475	0.558151	0.441849	0.419354	0.580646	0.9237761
144	-534.0863	-704.4356	170.3493	0.1631287	0.8491891	1.489061	0.362853	0.637147	0.498943	0.501057	0.5449014
150	-539.1151	-708.4136	169.2985	0.9750359	0.8987328	1.628464	0.556701	0.443299	0.498943	0.501057	0.4031356
156	-543.4711	-713.2684	169.7974	0.530792	1.325217	1.058492	0.689643	0.310357	0.434961	0.565039	0.8796328
162	-537.22	-706.6954	169.4754	0.7490107	1.296391	1.243609	0.657994	0.342006	0.434961	0.565039	0.7807561
168	-534.8628	-704.0413	169.1785	0.3000184	2.150236	1.239376	0.657994	0.342006	0.426041	0.573959	0.762727
174	-540.9199	-710.6744	169.7545	1.030909	1.170336	0.7726797	0.564693	0.435307	0.469023	0.530977	0.7561692
180	-538.9066	-708.5945	169.6879	0.3316822	1.433659	1.128889	0.507277	0.492723	0.46534	0.53466	0.9359919
186	-542.8256	-712.7651	169.9395	0.724148	1.225799	0.691141	0.482998	0.517002	0.424246	0.575754	0.9403948
192	-553.6301	-722.9447	169.3146	1.525646	1.484132	0.4454075	0.554625	0.445375	0.592823	0.407177	0.7293279
198	-541.8575	-711.5037	169.6462	1.036456	1.378157	0.6653764	0.648783	0.351217	0.528485	0.471515	0.818011
204	-534.4211	-703.8494	169.4283	0.425616	2.399974	0.7407056	0.740482	0.259518	0.528485	0.471515	0.7520909
210	-536.7102	-705.401	168.6907	1.852076	1.327214	0.795632	0.646347	0.353653	0.459183	0.540817	0.8890584
216	-544.0121	-712.4777	168.4656	1.852076	1.849983	0.5869148	0.695206	0.304794	0.579526	0.420474	0.8890584
222	-541.9524	-710.6576	168.7052	2.155192	0.8564853	0.7226068	0.663063	0.336937	0.477813	0.522187	1.11967
228	-542.4394	-710.8676	168.4282	2.155192	1.005304	1.034359	0.482327	0.517673	0.472397	0.527603	0.8804681
234	-537.2433	-704.8889	167.6456	2.155192	1.80455	1.099514	0.496011	0.503989	0.580962	0.419038	0.8440446
240	-532.9265	-700.5879	167.6615	2.155192	2.040565	0.6291949	0.465028	0.534972	0.434571	0.565429	1.101977
246	-532.8359	-701.7854	168.9496	0.9691908	2.124715	0.8034562	0.611512	0.388488	0.445706	0.554294	0.7395097
252	-531.068	-700.2037	169.1357	0.4427663	2.103579	1.281019	0.712502	0.287498	0.523135	0.476865	0.6487505
258	-535.2908	-704.038	168.7472	0.2176435	2.23998	1.808716	0.71428	0.28572	0.523135	0.476865	0.5862327
264	-525.021	-693.7344	168.7134	0.3296849	2.732344	1.397207	0.741157	0.258843	0.4639	0.5361	0.5149399
270	-531.0144	-699.1942	168.1798	0.309371	3.298078	1.474305	0.658603	0.341397	0.4639	0.5361	0.5385445
276	-539.7309	-708.2727	168.5418	0.9378293	2.132276	1.388351	0.620732	0.379268	0.309662	0.690338	0.4250091
282	-532.5013	-702.7012	170.2	0.6206383	0.924357	1.101151	0.365255	0.634745	0.432203	0.567797	0.5973925
288	-533.2811	-702.9202	169.639	0.2515211	0.5371378	2.389425	0.386787	0.613213	0.356509	0.643491	0.3811417
294	-544.4302	-713.5905	169.1603	0.9738109	1.505273	1.210202	0.598769	0.401231	0.475568	0.524432	0.4906655
300	-536.8266	-706.0568	169.2302	0.6545927	1.587722	1.369422	0.463959	0.536041	0.444981	0.555019	0.4743963
306	-525.0667	-693.9173	168.8506	0.9035196	1.958936	1.233503	0.699991	0.300009	0.457173	0.542827	0.4048652
312	-528.0912	-696.4583	168.3671	1.08744	1.952313	1.495396	0.609778	0.390222	0.456081	0.543919	0.470223
318	-528.5094	-696.7744	168.2651	2.095941	0.8795501	1.589864	0.531799	0.468201	0.419449	0.580551	0.4853404
324	-545.4132	-713.9501	168.537	1.387187	1.267242	1.63996	0.445162	0.554838	0.419449	0.580551	0.4462127
330	-532.2118	-702.3694	170.1576	0.5380125	0.8992465	1.230688	0.447737	0.552263	0.454119	0.545881	0.5020149
336	-538.709	-707.7448	169.0357	1.617621	1.298026	0.8591528	0.596534	0.403466	0.622627	0.377373	0.6913669
342	-544.4356	-714.1801	169.7445	0.5058234	1.240446	0.9372844	0.616237	0.383763	0.436824	0.563176	1.112813
348	-547.9621	-716.2705	168.3084	1.959282	1.412493	0.7859266	0.706637	0.293363	0.501649	0.498351	1.135805
354	-540.8413	-709.2914	168.45	1.333052	2.306203	0.8890093	0.647992	0.352008	0.450801	0.549199	0.5737689
360	-550.2697	-719.013	168.7432	1.486171	1.622861	1.046805	0.663056	0.336944	0.439159	0.560841	0.5331631
366	-542.0161	-711.1234	169.1074	1.486171	1.349069	0.7919239	0.690612	0.309388	0.532407	0.467593	0.8470329
372	-544.2575	-711.7634	167.5059	0.2897186	3.816057	1.854723	0.679557	0.320443	0.471244	0.528756	0.4855492
378	-542.0317	-710.2674	168.2357	0.9139761	3.378942	0.8310401	0.733304	0.266696	0.471244	0.528756	0.4782307
384	-529.4954	-698.7003	169.205	0.2817458	1.750995	1.590282	0.556844	0.443156	0.415003	0.584997	0.6614809
390	-548.995	-718.2446	169.2496	0.4442841	1.608342	1.491216	0.504057	0.495943	0.510612	0.489388	0.6614809
396	-550.7667	-718.8443	168.0776	1.498751	2.754874	0.7222054	0.581714	0.418286	0.445885	0.554115	0.5744774
402	-542.4832	-711.2729	168.7898	0.9954224	2.319479	0.8221544	0.581714	0.418286	0.502746	0.497254	0.6253032
408	-535.7553	-704.3434	168.5881	2.02649	0.9938358	1.169755	0.534916	0.465084	0.540007	0.459993	0.6623527
414	-530.3153	-698.303	167.9877	1.794759	1.995503	1.169755	0.656166	0.343834	0.601756	0.398244	0.4442862
420	-536.519	-701.0328	164.5138	2.841857	3.473396	2.500349	0.800193	0.199807	0.479782	0.520218	0.8434968
426	-540.5121	-704.478	163.9659	2.841857	4.725165	1.432293	0.800193	0.199807	0.385502	0.614498	1.622433
432	-542.5713	-707.4572	164.8859	2.868991	3.360472	1.432293	0.661146	0.338854	0.458027	0.541973	1.376677
438	-541.3264	-706.4221	165.0957	2.736806	2.736968	1.432293	0.651687	0.348313	0.444038	0.555962	1.639918
444	-542.1435	-709.1894	167.0459	2.736806	1.531829	1.381969	0.679989	0.320011	0.561181	0.438819	0.8985471
450	-538.038	-703.5173	165.4793	2.736806	3.302358	1.442162	0.62494	0.37506	0.546051	0.453949	0.9789295
456	-538.0287	-703.842	165.8133	2.736806	2.436796	1.642205	0.653149	0.346851	0.545263	0.454737	1.079862
462	-532.3855	-699.0739	166.6883	2.736806	1.558671	1.098419	0.614472	0.385528	0.545263	0.454737	1.408374
468	-536.1713	-702.6816	166.5104	2.736806	1.484638	0.9239688	0.473274	0.526726	0.570172	0.429828	1.704792
474	-539.2416	-708.4066	169.1649	0.9720073	1.085405	1.589218	0.497462	0.502538	0.473519	0.526481	0.4472436
480	-545.0785	-713.8125	168.734	1.588636	1.074187	1.43431	0.539871	0.460129	0.576899	0.423101	0.491131
486	-542.3023	-710.1315	167.8292	1.495403	1.652123	1.891888	0.625897	0.374103	0.569349	0.430651	0.4211668
