Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	8.547477	-257.2209	265.7683	0.456753	0.0144715	0.000282287	0.0109767	0.0239691	0.000260872	0.000320373	0.00534292	0.0309791	0.0210694	0.0554257	0.00697518	0.0384717	0.000555045	0.0229109	0.0043469	0.0220204	0.0211454	0.00484018	0.00295778	0.0105737	0.00794515	0.00141997	0.0324942	0.0159174	0.0073556	0.0458879	0.0218156	0.0180257	0.031855	0.0152922	0.00708939	0.00234435	0.021153	0.00898845	0.00776758	0.5567025
6	13.53491	-252.2344	265.7693	0.456976	0.0144785	0.000282425	0.0109821	0.0239808	0.000260999	0.000320529	0.00534552	0.0309942	0.0210796	0.0554526	0.00697858	0.0384904	0.00358667	0.022922	0.00434901	0.0220311	0.0211557	0.0162319	0.00295921	0.0105788	0.00794902	0.00142066	0.03251	0.0159251	0.00735918	0.0291887	0.0218262	0.0524401	0.0128225	0.00885578	0.00360351	0.00234549	0.0211633	0.00538277	0.00777136	0.5515348
12	9.647866	-256.1155	265.7634	0.503533	0.00296176	0.00051574	0.0237558	0.0122084	0.000968239	0.000739154	0.0070592	0.00647096	0.0167764	0.0339726	0.00210882	0.0183932	0.0267747	0.0236376	0.0187687	0.0408091	0.00799421	0.0024367	0.00448954	0.0371318	0.00203625	0.00902363	0.028494	0.0341604	0.00324176	0.0244461	0.0207065	0.00732869	0.00719086	0.0116026	0.00362773	0.00413546	0.0184309	0.0150532	0.0190161	0.5775599
18	2.182929	-263.5909	265.7739	0.489884	0.00288148	0.00050176	0.0231118	0.0118775	0.00575769	0.000719118	0.00686785	0.00629555	0.0423786	0.028968	0.00205166	0.0178946	0.026049	0.0229968	0.01826	0.0397029	0.00777751	0.00237065	0.00468524	0.0361253	0.00198106	0.00877903	0.0277216	0.0332345	0.00315389	0.0237835	0.0201452	0.00713004	0.00699595	0.0112881	0.00352939	0.00402337	0.0179313	0.0146451	0.0185006	0.5150988
24	23.32264	-242.3338	265.6564	0.476015	0.0140216	0.000273511	0.0106355	0.023224	0.00224994	0.000310413	0.00517682	0.00508402	0.0595401	0.0450583	0.0091878	0.0163928	0.00347348	0.0221986	0.00421176	0.0355442	0.0204881	0.0125871	0.00305398	0.0209725	0.0193318	0.00419041	0.031484	0.0154225	0.00712692	0.0282675	0.0211374	0.0507851	0.00705039	0.0085763	0.000583989	0.00227147	0.00271907	0.00521289	0.00614053	0.2948239
30	26.86975	-238.8999	265.7697	0.469385	0.0138263	0.000269702	0.0104873	0.0229005	0.0022186	0.00030609	0.00510472	0.00501321	0.0587108	0.0444307	0.00905984	0.0161645	0.00121419	0.0218894	0.0041531	0.0350491	0.0239473	0.0124118	0.00301145	0.0206804	0.0314565	0.00413204	0.0310455	0.0152078	0.00702766	0.0278738	0.020843	0.0500778	0.00695219	0.00845685	0.000575856	0.00223983	0.0026812	0.00514029	0.00605501	0.4534368
36	29.13782	-236.6343	265.7721	0.472831	0.0139278	0.00021997	0.0105643	0.0230687	0.00223489	0.000308337	0.00514219	0.00505002	0.0591418	0.0447569	0.00912635	0.0162832	0.0012231	0.0220501	0.00418359	0.0353064	0.0241231	0.0125029	0.00303356	0.0208322	0.0316874	0.00416238	0.0312734	0.0100791	0.00707926	0.0280785	0.020996	0.0526872	0.00271196	0.00851894	0.000580084	0.00225628	0.00270088	0.00517803	0.00609946	0.4672876
42	26.63956	-239.1345	265.7741	0.468814	0.0138095	0.000727929	0.0121855	0.0228727	0.0022159	0.000305717	0.00509851	0.0057483	0.0586394	0.0443767	0.00904881	0.028638	0.00121271	0.0218628	0.00414804	0.0350065	0.0268861	0.0123967	0.00300778	0.0206553	0.0245595	0.00412702	0.0310077	0.00999348	0.00568179	0.0278399	0.0208177	0.0522396	0.00268892	0.00844656	0.000575155	0.00223711	0.000946779	0.00513404	0.00604764	0.5105138
48	31.67719	-234.0966	265.7738	0.480184	0.0141444	0.000745583	0.012481	0.0234274	0.00226964	0.000313131	0.00522215	0.00588771	0.0600615	0.0454529	0.00926826	0.030655	0.00124212	0.022393	0.00424864	0.0358555	0.0275381	0.0126974	0.00308073	0.000531685	0.0251551	0.0042271	0.0284636	0.0102358	0.00581958	0.0285151	0.0213225	0.0535065	0.00275413	0.0086514	0.000589104	0.00281404	0.00096974	0.00308231	0.0061943	0.4840971
54	19.08348	-246.6856	265.7691	0.485281	0.0142945	0.00230171	0.0126135	0.0236761	0.00229373	0.00061606	0.00527759	0.00363135	0.0606991	0.0168628	0.00936665	0.0309805	0.00125531	0.0220495	0.00429374	0.0362361	0.0278305	0.0128321	0.00311343	0.000537329	0.0254221	0.00427198	0.0287658	0.0103445	0.00588136	0.0288178	0.0215489	0.0540745	0.00278337	0.00874324	0.000595358	0.00284391	0.000980035	0.0226242	0.00626006	0.5529953
