Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-2628.911	-2894.525	265.6145	0.949065	0.000331386	0.000759967	0.00114959	6.70796e-05	0.00102558	0.000205709	0.000424034	0.000862412	0.000163444	0.00063641	0.00561037	1.36204e-05	0.000275087	0.00145303	0.000580426	0.00102836	0.00142507	0.00454797	0.000355742	0.000308265	0.0022572	0.0020313	0.00186669	0.00183766	0.00213294	0.000613828	0.00282109	0.00254287	0.00112075	4.95699e-05	0.00157366	0.00108856	0.000719662	0.00279834	0.00625744	0.8383345
6	-2606.466	-2872.076	265.6106	0.949402	0.000331504	0.000760237	0.00115	6.71035e-05	0.00102594	0.000205782	0.000424185	0.00130581	0.000163503	0.000636637	0.00561237	1.36253e-05	0.000348613	0.00145354	0.000580633	0.00102873	0.00142558	0.00454959	0.000355868	0.000308375	0.002258	0.00271305	0.000637017	0.00183831	0.0021337	0.000356172	0.00282209	0.00254377	0.00112115	4.95876e-05	0.00157422	0.00108895	0.000654868	0.00279934	0.00625966	0.8431466
12	-2609.667	-2875.321	265.6535	0.949229	0.000331443	0.000760098	0.00114979	6.70912e-05	0.00102576	0.000205745	0.000424107	0.00130557	0.000163473	0.000409502	0.00561134	1.36228e-05	0.00034855	0.00145328	0.000580527	0.00179214	0.00230194	0.00454876	0.000355803	0.000308319	0.00105853	0.00271256	0.000605443	0.00183798	0.00213331	0.000356107	0.00282158	0.00254331	0.00112094	4.95785e-05	0.00157394	0.00108875	0.000654748	0.00279883	0.00625852	0.7875292
18	-2616.659	-2882.275	265.6152	0.950726	0.000415775	0.000761297	0.000990021	6.7197e-05	0.00102737	0.000206069	0.000424776	0.00130763	0.00016373	0.000410148	0.00562019	1.36443e-05	0.000349099	0.00145557	0.000581442	0.00225136	0.00230557	0.00455593	0.000356364	0.000308805	0.0010602	0.00271683	0.000606398	0.00124024	0.000781888	0.000356668	0.00282602	0.00254732	0.00112271	4.96567e-05	0.00157642	0.00109047	0.000655781	0.00280324	0.00626839	0.8374014
24	-2615.86	-2881.456	265.5964	0.951511	0.000416118	0.000761926	0.000990839	6.72525e-05	0.00102822	0.000206239	0.000425127	0.000287225	0.000163866	0.000410487	0.00562483	1.36556e-05	0.000349388	0.00145677	0.000581923	0.00225322	0.00230748	0.0045597	0.000356659	0.00030906	0.00106107	0.00271908	0.000606899	0.00124126	0.000782534	0.000315313	0.00282836	0.00254942	0.00176689	4.96977e-05	0.00157772	0.000685229	0.000656323	0.00280556	0.00627357	0.8603336
30	-2622.144	-2887.794	265.6498	0.956262	0.000418196	0.000486969	0.000995786	6.75884e-05	0.00103336	0.000207269	0.00042725	0.000288659	0.000164684	0.000412537	0.00565292	1.37237e-05	0.000351132	0.00146405	0.000584828	0.00226447	0.002319	0.000878839	0.00035844	0.000310603	0.00106637	0.00273266	0.000609929	0.00124746	0.000786442	0.000316887	0.00284248	0.00155102	0.00177571	4.99459e-05	0.0015856	0.000688651	0.0006596	0.00281957	0.00630489	0.7926026
36	-2623.118	-2888.79	265.6719	0.957647	0.000418802	0.000487674	0.000997228	6.76862e-05	0.000537047	0.000207569	0.000427868	0.000289077	0.000164922	0.000413134	0.00663765	1.37436e-05	0.00035164	0.00146617	0.000585675	0.000861202	0.00232236	0.000880111	0.000358958	0.000311053	0.00106791	0.00273661	0.000610812	0.00124927	0.000563132	0.000523705	0.0028466	0.00155326	0.00177828	5.00182e-05	0.00158789	0.000689647	0.00015887	0.00282365	0.00631402	0.7616302
42	-2612.488	-2878.131	265.6426	0.95816	0.000419026	0.000487936	0.000997762	6.77225e-05	0.000537335	0.00020768	0.000428097	0.000388877	0.000180719	0.000413355	0.00664121	1.3751e-05	0.000377949	0.00042753	0.000585989	0.000861663	0.0023236	0.000880583	0.000359151	0.000311219	0.00106848	0.00273808	0.000611139	0.00124994	0.000563433	0.000523986	0.00284812	0.00155409	0.00177924	0.000412399	0.00158874	0.000690017	0.000158956	0.00282516	0.0063174	0.8023114
48	-2609.023	-2874.666	265.6426	0.959249	0.000419502	0.000488491	0.000998897	6.77995e-05	0.000537946	0.000207917	0.000428584	0.000389319	0.000180924	0.000413825	0.00664876	1.37666e-05	0.000378379	0.000428017	0.000586655	0.000165905	0.0021448	0.000881584	0.000359559	0.000311573	0.0010697	0.00274119	0.000611834	0.00125136	0.000382631	0.000524582	0.00285136	0.00155586	0.00178126	0.000412868	0.00159055	0.000690802	8.1371e-05	0.00282837	0.00632459	0.8023114
54	-2620.007	-2885.656	265.6498	0.956764	0.000418415	0.000487225	0.000996308	2.84593e-05	0.000536552	0.000207378	0.000427474	0.00038831	0.000581	0.000412753	0.00663153	1.37309e-05	0.000377399	0.000426907	0.000585135	0.000165475	0.00213924	0.0008793	0.00227509	0.000310766	0.00106693	0.00273409	0.000610249	0.00124811	0.000381639	0.000523222	0.00284397	0.00155183	0.0020902	0.000411798	0.00158643	0.000689011	8.11602e-05	0.00282104	0.0063082	0.7925627
60	-2609.969	-2875.585	265.616	0.962404	0.000420882	0.000490097	0.00100218	2.8627e-05	0.000539715	0.0002086	0.000429994	0.000390599	0.000674924	0.000432573	0.00667062	1.38119e-05	0.000379623	0.000429424	0.000588584	0.000166451	0.00215185	0.000884483	0.0022885	0.000312598	0.00107322	0.0027502	0.000613846	0.00138659	0.000383889	0.000526307	0.00286074	0.00156098	0.000213065	0.00188003	0.00159578	0.000693073	0.00024888	0.00283767	0.000468062	0.836472
66	-2606.939	-2872.561	265.6223	0.967248	0.000149153	0.000492564	0.00100723	2.87711e-05	0.000542432	0.00020965	0.000432158	0.000392565	0.000678322	0.000434751	0.00310595	1.38814e-05	0.000381534	0.000431585	0.000591547	0.000167289	0.00216268	0.000888935	0.00230002	0.000314171	0.00107862	0.00276405	0.000616936	0.00139357	0.000385821	0.000483613	0.00287514	0.000452683	0.000214138	0.00188949	0.00160381	0.000696562	0.000250132	0.00285196	0.000470418	0.8285811
72	-2608.989	-2874.597	265.6082	0.964885	0.000154159	0.000509096	0.00104103	2.97368e-05	0.000560638	0.000216687	0.000446663	0.000398097	0.000701088	0.000449342	0.0032102	1.43473e-05	0.00039434	0.000446071	0.000611401	0.000172903	0.00223527	0.000918771	0.00237722	0.000324716	0.00111482	0.00285682	0.000637642	0.00144034	0.000398771	0.000499845	0.00471014	0.000467876	0.000221325	0.00195291	0.00165764	0.000719941	0.000258528	0.00248014	0.000486206	0.8459906
78	-2627.039	-2892.647	265.6082	0.963368	0.000153916	0.000508295	0.00103939	4.04743e-05	0.000559756	0.000216346	0.00044596	0.000397471	0.000699986	0.000448636	0.00320515	1.43247e-05	0.0015811	0.000445369	0.000610439	0.000172631	0.00223175	0.000917325	0.00237348	0.000324205	0.00111307	0.00322713	0.000636639	0.00143808	0.000398143	0.000499059	0.00470274	0.00046714	0.000220977	0.00194984	0.00165504	0.000718808	0.000258121	0.00247624	0.000485442	0.8459906
84	-2612.04	-2877.687	265.6467	0.962534	0.000153783	0.000507855	0.0010385	4.04393e-05	0.000559271	0.000542161	0.000445574	0.000397127	0.00069938	0.000448248	0.00320238	1.43123e-05	0.00157973	0.00113836	0.000609911	0.000172482	0.00222982	0.000916532	0.00237142	0.000323925	0.00111211	0.00322434	0.000636089	0.00143684	0.000397799	0.000498627	0.00469867	0.000466736	6.63854e-05	0.00194815	0.0016536	0.000718186	0.000257898	0.0024741	0.000485022	0.7968066
90	-2630.982	-2896.612	265.6301	0.945828	0.000393365	0.000610614	0.00200766	0.00101031	0.00081253	0.00129942	0.000173485	0.00022683	0.000688153	0.00150426	0.000260895	4.42713e-05	0.00016119	0.003137	0.000605864	7.91886e-05	0.0038805	0.000931642	0.0028479	0.000760724	0.00116733	0.00813987	0.000627726	0.00290661	2.97554e-05	0.00110536	0.00298309	0.0058182	0.000130202	0.000828004	0.00634043	0.000847502	0.000136916	0.00130361	0.000371226	0.8186219
