Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-52.35669	-225.0238	172.6671	0.1914146	1.031339
6	-67.5427	-240.2394	172.6967	0.4428429	1.183475
12	-58.97497	-229.9643	170.9894	0.9060755	2.138408
18	-49.64041	-221.202	171.5616	0.6723643	1.907274
24	-49.89809	-222.1467	172.2486	0.6360303	1.438828
30	-52.92243	-225.2067	172.2843	0.3553006	1.524561
36	-60.09748	-232.8818	172.7843	0.3125984	1.109188
42	-47.41032	-219.7784	172.3681	0.6471974	1.337929
48	-41.32771	-213.6462	172.3185	0.8358068	1.233458
54	-57.46767	-228.8886	171.4209	0.8550796	1.884771
60	-62.46283	-234.629	172.1662	0.3574661	1.611417
66	-67.46016	-239.3554	171.8953	0.3640114	1.803315
72	-78.43872	-249.4795	171.0407	0.5224665	2.327418
78	-74.27821	-246.2142	171.936	0.5826002	1.700929
84	-76.87619	-248.2625	171.3863	0.4215816	2.138435
90	-71.36137	-243.4321	172.0707	0.7966452	1.46119
96	-58.4535	-231.0216	172.5681	0.4796073	1.276642
102	-52.99177	-225.0693	172.0775	0.4517973	1.660405
108	-56.55708	-228.4581	171.9011	0.5455414	1.745289
114	-55.32815	-227.1028	171.7747	0.4370685	1.875968
120	-59.00286	-231.5724	172.5696	0.4370685	1.292089
126	-66.50417	-238.4221	171.9179	0.9596981	1.454781
132	-87.2131	-259.5209	172.3078	0.6064144	1.412467
138	-76.01329	-248.2774	172.2641	0.5434765	1.483097
144	-78.51131	-248.7992	170.2879	0.714656	2.69832
150	-79.81864	-251.7896	171.971	0.6012786	1.665357
156	-83.20383	-255.3605	172.1566	0.4727956	1.595813
162	-67.53971	-239.6096	172.0699	0.3927788	1.679358
168	-58.29259	-230.4336	172.141	0.4373011	1.619161
174	-63.21551	-235.3565	172.141	0.4373011	1.619161
180	-66.42075	-238.4986	172.0778	0.4515439	1.660234
186	-59.7777	-231.6978	171.9201	0.6907324	1.64612
192	-50.88334	-223.1045	172.2211	0.5674094	1.502084
198	-47.78604	-219.5123	171.7262	0.5674094	1.855067
204	-53.89655	-225.6616	171.7651	0.3943629	1.890972
210	-57.39036	-230.1028	172.7125	0.4147081	1.178445
216	-47.79468	-220.5613	172.7666	0.5137453	1.086465
222	-49.12986	-221.8102	172.6804	0.3158537	1.202304
228	-49.60072	-222.3233	172.7226	0.4692788	1.149862
234	-48.56965	-221.0723	172.5027	0.3281945	1.35257
240	-63.3398	-234.4546	171.1148	0.4558132	2.3048
