Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-679.3458	-846.5671	167.2212	0.06778145	1.126671	0.9428304	3.67828
6	-670.0676	-837.0376	166.97	0.07024097	1.000894	0.9147291	3.910008
12	-671.3951	-838.9469	167.5518	0.08043251	1.118452	0.8934303	3.512378
18	-678.5079	-845.4476	166.9397	0.06632307	1.073116	0.9926087	3.843508
24	-682.7683	-849.7327	166.9644	0.06601428	1.241204	1.083573	3.681093
30	-682.5936	-848.4563	165.8628	0.06766444	1.762572	0.9350479	4.117329
36	-685.1222	-851.9057	166.7835	0.07583038	0.9031971	0.6399324	4.225412
42	-690.4998	-857.1534	166.6536	0.08514805	0.974304	0.6537157	4.245748
48	-685.0576	-852.248	167.1903	0.08514805	1.170618	0.6537157	3.827738
54	-682.4247	-849.9278	167.503	0.09700887	0.9925823	0.6620514	3.73813
60	-680.5481	-849.0673	168.5192	0.1157582	0.8219049	0.6441008	3.243425
66	-685.4591	-853.6321	168.173	0.1006875	0.9986836	0.6441008	3.352858
72	-687.2833	-854.4892	167.2059	0.07488434	0.9453291	0.8135107	3.861953
78	-677.0081	-844.3651	167.3571	0.0893439	0.9458741	0.7396585	3.808854
84	-679.6233	-845.2706	165.6473	0.06804423	0.8032447	0.5588818	4.968112
90	-675.6783	-843.563	167.8846	0.09063734	1.028347	0.7060523	3.473987
96	-691.9758	-859.056	167.0802	0.08753151	1.141935	0.8317495	3.803641
102	-678.9747	-846.3376	167.363	0.08977451	1.021012	0.7297484	3.767638
108	-681.7375	-849.6494	167.912	0.1006334	0.9468205	0.809732	3.439211
114	-684.467	-852.1667	167.6998	0.0926106	0.9234084	0.7637252	3.607945
120	-691.6671	-859.807	168.1399	0.09294667	0.8505827	0.8032308	3.369952
126	-696.0781	-863.9757	167.8976	0.09154773	0.9539253	0.9442789	3.369952
132	-687.7624	-854.0891	166.3267	0.07587328	1.039124	0.7996437	4.316745
138	-684.3204	-851.2092	166.8888	0.07715105	1.154376	0.7254765	3.973324
144	-686.3926	-854.3248	167.9322	0.08345656	0.9464309	1.048624	3.297363
150	-675.779	-843.611	167.832	0.07749834	1.101985	1.093076	3.242095
156	-668.7681	-835.4099	166.6418	0.06008358	0.8334819	1.093076	4.096516
162	-684.6974	-852.7885	168.0911	0.1014665	1.250458	0.9673182	3.061411
168	-696.9641	-864.098	167.1338	0.07969181	1.281114	0.8822756	3.66902
174	-687.1377	-852.3554	165.2177	0.07086916	1.337041	0.5772703	4.901731
180	-681.7993	-847.5746	165.7753	0.06732658	1.468288	0.759837	4.418948
186	-682.9319	-849.4338	166.5019	0.07084862	1.130872	1.010402	4.048495
192	-679.4391	-846.2638	166.8247	0.0722144	1.130264	0.9170861	3.916833
198	-682.6677	-849.6978	167.0302	0.07507331	1.090291	0.9170861	3.820058
204	-693.6302	-861.3001	167.6699	0.08093011	1.06009	0.7405089	3.566219
210	-696.0489	-863.0259	166.977	0.07833945	1.06258	0.822455	3.918882
216	-685.8793	-853.6273	167.748	0.08974004	1.06258	0.9423735	3.396158
222	-674.9298	-843.5038	168.574	0.09062048	0.9089939	0.9175527	3.011781
228	-681.5508	-849.6271	168.0763	0.09102372	0.7976605	0.9888917	3.329805
234	-682.839	-850.0909	167.2518	0.07898717	1.211612	0.956615	3.597371
240	-688.1764	-855.1827	167.0063	0.07898717	1.211612	0.8679215	3.790659
246	-679.4554	-846.5855	167.1301	0.08017901	1.028678	0.8245048	3.848248
252	-682.5308	-851.3747	168.8439	0.1029034	0.8748345	0.7772602	2.946904
258	-686.1968	-854.7635	168.5667	0.09473217	1.040163	1.058462	2.849792
264	-684.9055	-852.6661	167.7606	0.07184652	0.9522118	1.041945	3.405563
270	-679.4761	-848.046	168.5699	0.09785059	0.939882	0.7929251	3.066066
276	-687.9055	-856.2133	168.3077	0.09292945	0.8379867	0.9857304	3.17048
282	-684.5356	-851.8752	167.3396	0.07659155	1.496541	0.8654562	3.441022
288	-687.6548	-855.6012	167.9463	0.08564197	1.08001	0.7062584	3.410513
294	-688.5397	-856.7715	168.2318	0.1018015	1.207645	0.9331224	3.022645
300	-682.2993	-851.2932	168.994	0.1113443	0.926548	0.9347129	2.723885
306	-676.5773	-846.2582	169.6808	0.1113443	0.795472	0.9068732	2.394571
312	-679.2151	-848.4282	169.2131	0.09758884	1.095746	1.090088	2.394571
318	-677.2696	-845.5273	168.2577	0.08840024	1.095746	1.090088	2.987475
324	-673.7653	-842.5616	168.7963	0.09038868	0.9694557	1.128663	2.712755
330	-679.9462	-847.8187	167.8724	0.08358278	1.026956	1.149172	3.225663
336	-679.1751	-845.8777	166.7025	0.06978847	1.059834	0.6912874	4.156853
342	-681.9891	-848.9279	166.9388	0.07330686	0.6835095	0.7917136	4.172585
348	-681.3656	-848.0962	166.7306	0.07217386	0.9025025	0.6902162	4.22938
354	-674.0391	-841.9633	167.9242	0.08469625	0.9535454	0.6928651	3.50571
360	-683.9546	-850.1232	166.1686	0.07368215	0.8188625	0.7655105	4.549736
366	-692.4263	-857.3242	164.8979	0.07586934	0.8574255	0.7052365	5.268554
372	-687.7789	-853.7746	165.9958	0.07565193	0.9186213	0.7396669	4.604812
378	-681.1394	-847.5104	166.371	0.07999937	0.8390635	0.7323432	4.439869
384	-685.4301	-853.0457	167.6156	0.07999937	1.303674	0.7323432	3.463103
390	-683.3167	-850.6871	167.3704	0.09754248	1.112149	0.7323432	3.704867
396	-684.6396	-852.0906	167.451	0.07401592	0.9385814	1.050755	3.587753
402	-672.8776	-839.3768	166.4992	0.07401592	0.8616157	1.050755	4.178042
408	-675.8086	-842.7362	166.9277	0.07109202	1.559802	0.9933423	3.575492
414	-684.1914	-852.2646	168.0733	0.0841361	1.098846	0.9442232	3.185279
420	-672.1102	-840.7295	168.6193	0.1032668	0.9254612	1.016606	2.907468
426	-675.9915	-844.8932	168.9017	0.09812138	0.9090796	0.8343748	2.859845
432	-694.3271	-862.8401	168.513	0.1101142	1.124311	0.7779806	2.991484
438	-694.2911	-862.4058	168.1148	0.1003635	1.169277	1.217982	2.945444
444	-700.0421	-868.8813	168.8392	0.09804125	0.9632597	1.08504	2.712316
450	-697.0029	-864.8135	167.8106	0.09581918	1.184246	0.7379989	3.404853
456	-684.8712	-853.0402	168.169	0.08172488	1.241795	1.017969	3.00138
462	-680.2225	-848.3394	168.1169	0.08688724	0.8048258	0.8542236	3.383389
468	-675.3229	-842.9154	167.5925	0.1000963	1.022998	0.7285393	3.628524
474	-681.9555	-847.6119	165.6564	0.0737402	1.158951	0.861532	4.59345
480	-676.3328	-842.9962	166.6634	0.07878529	1.158951	0.7311255	4.095229
486	-675.4634	-843.1414	167.678	0.08364904	1.158951	0.8357264	3.447018
492	-674.6901	-842.1039	167.4139	0.07410876	1.158951	0.8549619	3.595325
498	-682.3191	-850.5711	168.252	0.08808695	1.419826	0.8524537	2.943779
504	-682.2449	-850.532	168.2871	0.08374625	0.901067	0.9098953	3.196144
510	-686.0391	-854.1266	168.0875	0.08412577	0.9095334	0.9728971	3.271718
516	-698.8876	-866.6817	167.7941	0.08065124	0.9686162	0.7997659	3.512819
522	-683.9602	-852.1494	168.1892	0.09627893	0.9203267	0.7997659	3.300376
528	-677.6241	-844.9324	167.3082	0.09627893	1.042322	0.6618259	3.822261
534	-677.9371	-844.6347	166.6976	0.08286439	0.9314499	0.7144324	4.211922
540	-678.3266	-847.1631	168.8365	0.1048195	0.9911013	0.7861812	2.87488
546	-678.4932	-845.1167	166.6234	0.07827328	0.9994684	0.6878033	4.233153
552	-684.7714	-852.5211	167.7497	0.0846258	0.9775992	0.7787733	3.543363
