Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-478.5534	-639.0458	160.4925	4.628502	1.077305	0.8024399	6.569124	0.9184437
6	-484.7173	-647.6441	162.9268	4.31327	0.6349285	0.8272281	4.755101	1.020758
12	-484.5058	-642.8898	158.384	7.072269	1.095302	0.7978194	6.225813	0.9124338
18	-478.2079	-639.4651	161.2572	4.959027	1.231516	0.6815975	5.491131	0.8541936
24	-468.8002	-632.6667	163.8665	3.382698	0.9569827	0.6815975	4.19045	1.355319
30	-496.4692	-660.3116	163.8424	2.252023	1.743268	0.7400397	4.397492	1.464144
36	-479.839	-643.3265	163.4875	1.875249	1.002214	0.8141652	6.33726	0.9753066
42	-485.4386	-648.7202	163.2816	2.230848	1.11967	0.7526151	6.33726	0.7193137
48	-476.2838	-639.0441	162.7602	3.0291	1.395016	0.7140267	5.767108	0.8074082
54	-469.8798	-630.0427	160.1629	4.412638	0.7395406	0.5714275	7.818946	0.702666
60	-468.4065	-630.2437	161.8372	2.971992	0.7503956	0.6092423	7.544689	0.702666
66	-473.1229	-632.6703	159.5475	3.220206	1.072467	0.7472082	9.154706	0.6836072
72	-475.4314	-638.5166	163.0852	3.075514	0.5778073	0.6483075	6.361155	0.5945585
78	-475.1064	-638.8147	163.7083	2.019641	1.023685	0.6919456	6.269961	0.7260385
84	-469.5548	-631.1169	161.5622	4.349782	0.7881018	0.6299622	6.269961	0.8668638
90	-475.573	-635.6007	160.0277	3.65067	0.9059382	0.9099558	8.165883	0.8129104
96	-489.0821	-651.4528	162.3706	1.364883	0.9604771	0.6275571	8.442792	0.6034306
102	-481.8753	-642.7164	160.8411	2.943695	1.307764	0.6275571	8.017837	0.676471
108	-487.2116	-645.2056	157.994	5.523841	0.74217	0.7101788	8.740094	0.7270399
114	-469.957	-629.9225	159.9655	3.233817	0.7206924	1.082116	8.740094	0.6804634
120	-474.6231	-633.6742	159.0511	5.364074	1.009694	0.7392549	7.496901	0.8065244
126	-463.9699	-624.9616	160.9917	3.494292	0.9470998	0.8184812	7.496901	0.6760501
132	-459.5822	-624.2311	164.6489	1.645842	1.95925	0.7936496	4.590825	0.909166
138	-462.0582	-623.4204	161.3622	5.014607	1.006194	0.7284512	5.457791	0.9154793
144	-468.7744	-631.9481	163.1736	2.851525	0.7796861	0.7284512	6.184057	0.7203642
150	-473.7208	-635.2223	161.5015	2.466284	1.584246	0.932628	7.233939	0.7579579
156	-458.6158	-623.0218	164.4059	2.431672	1.370617	0.7402019	4.581454	0.9643308
162	-459.0049	-622.6302	163.6253	3.093063	1.292549	0.5841007	4.898508	0.9799131
168	-463.8885	-629.4061	165.5177	2.648074	0.806464	0.7503379	3.774385	0.9911983
174	-474.0067	-636.433	162.4263	3.003086	1.242185	0.7503379	6.009216	1.05875
180	-482.393	-643.5593	161.1664	4.614237	1.250582	0.6927829	5.820067	0.9420613
186	-476.3723	-639.82	163.4477	2.493304	1.228353	0.829526	5.551176	0.9420613
192	-477.0037	-640.8819	163.8783	2.493304	1.228353	0.5231111	5.463691	0.8582241
198	-470.5912	-633.3319	162.7407	2.493304	2.428227	0.6686004	5.259191	1.040222
204	-470.3809	-632.9379	162.557	3.38769	2.179235	0.669492	4.83791	0.9477471
210	-482.1578	-646.9407	164.7829	1.849548	0.8535469	0.6811346	4.464781	1.687871
216	-479.04	-645.058	166.0181	1.868789	0.9953206	0.6763663	2.574765	2.029377
222	-475.4149	-641.1354	165.7204	2.223946	1.171254	0.6763663	2.342013	2.029377
228	-474.6251	-639.0369	164.4118	2.223946	2.278496	1.153041	2.491788	1.826578
234	-475.927	-640.8271	164.9001	2.223946	1.497299	0.8154788	3.572223	1.424487
240	-492.8028	-659.0105	166.2077	2.10547	0.8929689	0.9650793	2.619292	1.580043
246	-469.6446	-633.7511	164.1065	2.468458	2.249519	0.8612145	3.71361	1.187978
252	-471.6557	-633.3491	161.6934	2.468458	2.795992	0.8620521	5.898662	1.013464
258	-490.6637	-651.5148	160.8511	3.473541	1.888253	0.4754087	6.784645	1.013464
264	-472.5387	-635.927	163.3884	1.935411	2.334756	0.5179677	5.593345	0.7826627
270	-475.0319	-636.6857	161.6538	3.083434	2.000097	0.4901992	6.566568	0.6118224
276	-459.6548	-623.1323	163.4774	2.02772	0.6264452	0.9257687	6.566568	0.839761
282	-473.9173	-635.9005	161.9832	3.458122	1.435842	0.7120286	6.050818	0.842059
288	-482.0992	-645.419	163.3198	2.702004	0.9063676	0.8633861	5.899533	0.7703414
294	-484.5979	-643.9322	159.3343	5.552431	1.971243	0.9284039	5.887407	0.8730373
300	-488.1876	-648.8336	160.646	3.468757	2.000779	1.12068	6.215118	1.104013
306	-487.1763	-649.7248	162.5485	4.191633	0.5147275	0.8990055	5.188616	1.104013
312	-490.0509	-651.7085	161.6576	5.069651	0.9462668	0.486868	4.956775	1.288712
318	-487.4036	-649.76	162.3564	5.069651	1.150366	0.7322598	3.680161	1.428481
324	-466.186	-631.6647	165.4788	2.462933	0.9855154	0.4125752	4.250277	0.7811856
330	-470.5295	-635.5373	165.0078	2.305207	0.4251842	0.7150294	4.923002	1.025771
336	-480.6868	-638.1617	157.4749	9.043377	1.734498	0.7088637	4.357711	1.184743
342	-474.8266	-639.3147	164.4881	3.466996	0.8069825	0.896492	3.260692	1.483297
348	-469.9366	-632.2786	162.342	4.583916	1.398841	0.6595364	4.102075	1.3525
