Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-1547.172	-1719.401	172.2289	0.8588617	1.28891
6	-1549.129	-1720.956	171.8271	0.8588617	1.596989
12	-1554.017	-1726.24	172.2227	0.7288948	1.394034
18	-1551.007	-1723.003	171.9959	0.8068443	1.51013
24	-1544.597	-1716.667	172.0699	0.8173112	1.446469
30	-1546.316	-1718.383	172.0672	0.8553396	1.419877
36	-1554.29	-1726.261	171.9717	0.7992467	1.533628
42	-1560.312	-1732.353	172.041	0.9412242	1.37386
48	-1558.192	-1730.376	172.1845	0.8798525	1.308109
54	-1552.007	-1723.792	171.785	1.073895	1.469059
60	-1547.25	-1719.395	172.1448	0.8190239	1.387347
66	-1551.964	-1724.053	172.0891	0.7631919	1.471686
72	-1556.95	-1729.125	172.1753	0.9495923	1.258769
78	-1548.658	-1721.059	172.4006	0.8239841	1.173138
84	-1568.651	-1740.787	172.1357	0.7388425	1.453851
90	-1549.506	-1721.374	171.8681	0.875672	1.554774
96	-1544.387	-1716.498	172.1116	0.8721012	1.372363
102	-1544.216	-1716.215	171.9998	0.957899	1.393074
108	-1553.078	-1725.204	172.1258	0.8308739	1.393074
114	-1553.918	-1725.949	172.0313	0.9392517	1.383007
120	-1560.446	-1732.282	171.8357	0.9812596	1.500643
126	-1546.387	-1718.326	171.9386	1.066974	1.355465
132	-1541.517	-1713.697	172.1805	0.9283876	1.271979
138	-1553.925	-1725.719	171.7936	0.8943853	1.595727
144	-1542.433	-1714.545	172.1115	0.8164274	1.415198
150	-1549.942	-1722.342	172.4006	0.8115148	1.18374
156	-1551.974	-1724.003	172.0288	0.8282112	1.469619
162	-1560.503	-1732.424	171.9211	0.8884755	1.505942
168	-1554.292	-1726.568	172.2759	0.6577759	1.403128
174	-1553.854	-1726.194	172.3401	0.7676386	1.270577
180	-1544.345	-1716.704	172.3587	0.6952925	1.310814
186	-1541.663	-1714.021	172.3584	0.6814549	1.321212
192	-1542.351	-1714.716	172.3646	0.7103338	1.294832
198	-1548.695	-1720.816	172.1211	0.7984172	1.421328
204	-1557.683	-1729.507	171.8241	0.9947221	1.499275
210	-1551.823	-1723.796	171.973	0.9418629	1.426283
216	-1551.762	-1723.726	171.9636	0.7524071	1.572805
222	-1549.397	-1721.372	171.9749	0.8868728	1.46663
228	-1553.548	-1725.601	172.0533	0.8981989	1.397762
234	-1552.351	-1724.594	172.2422	0.8542281	1.281797
240	-1552.787	-1724.876	172.0895	0.7872078	1.453879
246	-1538.389	-1710.438	172.0488	0.8289425	1.453879
252	-1540.616	-1712.741	172.1244	0.8289425	1.395669
258	-1551.558	-1723.512	171.9545	0.8511681	1.508623
264	-1549.724	-1721.758	172.0337	0.7986883	1.487724
270	-1551.696	-1723.577	171.8811	0.9530406	1.487724
276	-1552.691	-1724.98	172.2896	0.8164746	1.27325
282	-1545.143	-1717.502	172.3585	0.7450041	1.27325
288	-1540.649	-1712.831	172.1824	0.8137473	1.361791
294	-1560.565	-1732.968	172.4034	0.797908	1.192754
300	-1575.924	-1747.839	171.9152	0.8362274	1.548692
306	-1568.806	-1740.989	172.1828	0.8414856	1.339943
312	-1556.193	-1728.49	172.2963	0.6772086	1.373653
318	-1555.73	-1727.758	172.0279	0.8578917	1.448094
324	-1550.668	-1722.626	171.9578	0.8578917	1.501139
330	-1545.491	-1717.192	171.701	1.133875	1.487455
336	-1552.544	-1724.838	172.2946	0.7574674	1.315654
342	-1544.455	-1716.407	171.9516	0.9534222	1.43381
348	-1559.473	-1731.561	172.0879	0.9595225	1.322025
354	-1549.856	-1721.969	172.1132	0.8346587	1.400046
360	-1563.181	-1735.238	172.0569	0.9201909	1.377802
366	-1560.159	-1732.103	171.9442	1.03302	1.377802
372	-1560.329	-1732.52	172.1912	0.7236083	1.422266
378	-1555.134	-1726.98	171.8458	0.8682807	1.576489
384	-1559.334	-1731.423	172.0889	0.9206773	1.352214
390	-1566.566	-1738.55	171.9834	0.8891632	1.458444
396	-1562.982	-1735.278	172.2966	0.7927908	1.286426
402	-1556.994	-1729.024	172.0296	0.8601986	1.445093
408	-1552.157	-1724.312	172.1553	0.831219	1.369676
414	-1558.545	-1730.453	171.9079	0.8849774	1.518396
420	-1558.994	-1731.268	172.2737	0.7514306	1.337005
