Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1028.446	-1190.006	161.56	4.340675	1.408503	6.785216	0.03427216	0.0838775	0.277708	1.22778	1.325748
6	-1037.035	-1198.721	161.6862	5.699742	1.131389	6.252236	0.04702735	0.02934531	0.277708	0.6895747	1.733657
12	-1024.443	-1184.344	159.9007	5.853143	1.362438	8.012922	0.1507643	0.05247893	0.2549474	0.9487399	1.252122
18	-1022.339	-1183.775	161.4369	3.846855	0.9745309	8.496346	0.1513581	0.0358474	0.0454306	0.610581	1.252122
24	-1028.133	-1188.427	160.294	6.291281	1.297521	8.000231	0.207504	0.02078997	0.05607508	0.8431463	1.037943
30	-1031.181	-1190.161	158.9804	6.597177	0.9506836	10.06817	0.1844228	0.01485682	0.01860922	0.616001	0.7469012
36	-1027.126	-1186.419	159.2934	7.028908	0.9625248	9.553008	0.1152526	0.04005411	0.05328772	0.6715492	0.6781784
42	-1025.684	-1188.61	162.926	2.349822	1.143253	7.931194	0.1062769	0.2781112	0.03918573	0.9479142	0.4761842
48	-1032.081	-1192.061	159.9796	4.27511	0.9491293	9.297419	0.03240752	0.2964947	0.0747458	1.446507	0.440898
54	-1036.415	-1197.057	160.6423	6.302747	1.651966	6.8758	0.0412139	0.353603	0.1130666	1.392983	0.5721869
60	-1022.082	-1184.471	162.3892	3.583852	1.105923	7.265379	0.09877804	0.353603	0.09445529	1.191908	0.469906
66	-1045.345	-1207.324	161.9787	4.958668	1.293707	5.828445	0.2258365	0.3812374	0.2143273	1.754447	0.6450018
72	-1033.645	-1194.179	160.5331	4.121446	1.054815	7.653953	0.0738058	0.4417729	0.345976	2.006142	0.6998074
78	-1047.249	-1205.629	158.38	3.582936	1.391744	10.60997	0.08951424	0.1163096	0.3089774	1.610896	0.4818671
84	-1034.891	-1191.583	156.6921	4.191413	1.087978	11.42105	0.02811734	0.1500649	0.5185025	2.156073	0.3272411
90	-1039.425	-1197.465	158.0399	6.828705	1.202869	8.468355	0.1869702	0.1357113	0.5185025	2.145934	0.2874898
96	-1052.33	-1207.974	155.6439	5.322003	1.536258	11.22633	0.2415728	0.2045996	0.4525631	1.977438	0.2225078
102	-1038.905	-1199.911	161.0061	5.492587	1.536258	6.569377	0.1764913	0.09158733	0.235057	1.495215	0.1915694
108	-1030.704	-1189.838	159.1341	4.544575	1.06368	9.031085	0.08831787	0.07074362	0.3624697	1.761773	0.1697114
114	-1035.071	-1194.25	159.1784	5.530243	1.304545	9.031085	0.07734002	0.06319486	0.3624697	0.9877486	0.1702338
120	-1024.436	-1185.906	161.4694	4.461556	1.403794	7.470901	0.1078476	0.04352193	0.1698157	0.9877486	0.1947557
126	-1040.902	-1203.162	162.261	3.219679	1.633544	7.279817	0.1396445	0.03604982	0.2265876	0.7435351	0.164339
132	-1027.326	-1189.562	162.2362	5.912804	1.304511	6.209232	0.07552248	0.01593387	0.1629934	0.6060017	0.1262535
138	-1029.605	-1192.786	163.1814	4.257227	1.239716	6.227365	0.06408763	0.009585223	0.1499572	0.6060017	0.1281288
144	-1041.591	-1202.549	160.9579	6.65305	1.421375	7.180292	0.1101805	0.01540674	0.06931856	0.6060017	0.1408173
150	-1041.489	-1205.412	163.9231	4.737087	1.594664	5.296721	0.08212784	0.01938287	0.02445263	0.4903557	0.1709242
156	-1037.854	-1201.137	163.2835	3.784117	1.395549	6.653406	0.06921558	0.01722902	0.01051024	0.4903557	0.1592445
162	-1034.388	-1196.033	161.6448	4.002415	1.506781	8.298291	0.1051629	0.01518348	0.03907883	0.3898161	0.2215627
168	-1033.297	-1193.958	160.6617	5.290419	1.506781	8.598168	0.1051629	0.03515698	0.03907883	0.3898161	0.2393123
174	-1038.203	-1199.521	161.3181	8.019785	1.215258	7.054573	0.0886893	0.002995075	0.01717314	0.406555	0.2281747
180	-1026.851	-1186.552	159.7012	8.221775	1.123454	8.792203	0.08465725	0.006537174	0.01917553	0.426651	0.2988495
186	-1028.69	-1188.647	159.9576	6.516402	1.560642	8.832755	0.0963036	0.005892603	0.04578091	0.4627627	0.4159409
192	-1034.127	-1198.335	164.2073	2.626893	1.300053	6.754518	0.1247415	0.005892603	0.04578091	0.6794545	0.3642365
