Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1026.018	-1187.557	161.5388	5.637642	0.9184669	7.751905	0.0311804	0.22625	0.03386145	0.843614	0.6146098
6	-1023.516	-1184.522	161.0062	2.811963	1.213554	9.663595	0.02954815	0.1750615	0.09226423	0.843614	0.4769881
12	-1031.472	-1192.458	160.9856	4.240508	1.213554	8.47255	0.03254145	0.2691894	0.09410773	1.029606	0.5655609
18	-1044.193	-1204.578	160.3848	5.679805	0.9634453	8.57305	0.0611498	0.2691894	0.05724328	1.029606	0.5667295
24	-1034.815	-1193.017	158.2024	5.792445	1.337511	8.908469	0.08278061	0.1764514	1.978121	0.4719765	0.8123792
30	-1027.809	-1184.1	156.2918	3.419711	1.231731	11.37924	0.04631322	0.2767134	2.742441	0.3679488	0.9644171
36	-1026.888	-1187.371	160.4828	3.977115	1.371797	8.230344	0.0871748	0.1711961	1.289793	0.3592162	0.9644171
42	-1026.056	-1187.044	160.9879	3.952624	1.371797	7.469655	0.03270468	0.2100976	1.303862	0.1326048	1.399945
48	-1028.177	-1190.947	162.7697	4.181743	1.434356	6.598807	0.02931174	0.2100976	0.8028471	0.0770513	0.9133854
54	-1032.04	-1196.343	164.3036	3.632904	1.463359	5.078956	0.09173632	0.1878941	0.909563	0.07232267	1.063821
60	-1060.28	-1226.606	166.3264	1.819493	0.8629324	5.477671	0.1329535	0.1615012	0.03927694	0.7694608	0.6626388
66	-1039.181	-1201.522	162.3415	5.817368	1.197077	6.66425	0.1329535	0.13568	0.04860244	0.7487001	0.5853634
72	-1041.503	-1204.775	163.2721	4.763355	1.291324	5.450588	0.2430922	0.09875366	1.020761	0.1546912	0.9772849
78	-1034.964	-1198.32	163.3563	3.246913	1.278718	6.302959	0.05179656	0.2485174	1.196771	0.03049058	0.9497418
84	-1042.572	-1203.511	160.939	3.803057	1.450494	8.138323	0.1710828	0.2485174	1.258988	0.06932529	0.7548175
90	-1045.244	-1206.462	161.2181	4.916044	1.034312	7.878917	0.1295885	0.2674841	1.041918	0.0333808	0.7969936
96	-1038.011	-1200.033	162.0217	5.775298	0.9880724	6.467145	0.06877571	0.2945673	0.9948834	0.05624872	1.098162
102	-1042.914	-1199.05	156.1361	5.862416	0.9464531	11.10388	0.1866033	0.5576453	1.823974	0.09536401	1.098162
108	-1042.094	-1199.012	156.9176	4.090113	1.051153	6.787037	0.4135469	1.240835	3.91062	0.2597093	1.998177
114	-1042.072	-1198.451	156.3786	6.196156	1.481829	6.373754	0.2211359	1.119502	4.400865	0.3029034	1.451604
120	-1045.76	-1202.548	156.7882	3.103896	1.481829	9.184548	0.3279659	0.9671565	3.562071	0.1440987	1.064445
126	-1046.01	-1198.844	152.834	5.815609	1.06194	12.27001	0.351325	0.8839008	3.562071	0.2138151	0.7648674
132	-1050.488	-1200.826	150.3376	5.193868	1.244733	12.34527	1.141226	0.2062447	0.1906841	5.981927	0.815221
138	-1043.22	-1199.936	156.7162	4.062904	1.190101	6.422749	1.068473	0.3804579	0.3048239	5.981927	0.8178418
144	-1045.709	-1197.618	151.9088	5.53796	1.373264	8.637937	1.920053	0.6059806	0.256027	6.718793	0.5159394
150	-1042.361	-1196.849	154.4888	3.714001	1.373264	8.059771	1.713599	0.3779297	0.4893757	5.910917	0.5786943
156	-1023.472	-1181.356	157.8842	3.00855	1.373264	6.937657	1.442653	0.1630914	0.2107449	4.871599	0.4451422
162	-1026.779	-1185.316	158.5372	2.711412	1.444671	6.993925	0.8585058	0.1289307	0.1653369	4.956653	0.4044961
168	-1035.14	-1197.887	162.7476	2.711412	1.509677	6.915747	0.4727165	0.1473155	0.1580819	1.097169	0.6968667
174	-1042.349	-1204.97	162.6215	2.822298	1.61717	6.912477	0.1763415	0.2947041	0.05854839	1.207226	0.825025
180	-1054.102	-1214.48	160.3781	3.96563	1.154279	7.776297	0.5357166	0.1490748	1.87345	0.1026176	0.9894401
186	-1040.171	-1202.432	162.2611	4.274831	1.244258	5.712862	0.4908127	0.1162519	1.87345	0.1483511	0.9293225
192	-1034.109	-1196.626	162.5173	4.034736	1.117282	6.09581	0.4908127	0.07643408	1.465105	0.0849454	1.067669
198	-1033.477	-1194.536	161.0586	4.234577	1.422995	7.213029	0.4006288	0.1052713	1.498636	0.03249611	1.074116
204	-1043.34	-1204.323	160.9825	5.331238	1.301483	7.220861	0.4962477	0.08544777	1.28965	0.06165291	0.7329327
210	-1035.797	-1200.162	164.3645	3.442076	1.193049	4.919076	0.2644667	0.1144483	1.462322	0.06165291	0.9013518
216	-1039.053	-1202.494	163.4404	3.442076	1.151073	5.707666	0.3010201	0.08405539	1.446264	0.1296852	1.025112
222	-1041.43	-1205.325	163.8954	4.01566	0.9987335	4.948685	0.06975665	0.3764528	0.06071704	1.077073	1.429622
228	-1034.849	-1198.235	163.3864	3.094407	1.150814	5.433464	0.06410426	0.3764528	0.0788458	1.735697	1.262836
234	-1029.433	-1191.813	162.3796	3.620643	1.395994	6.024874	0.2530801	0.3789456	0.1384205	1.735697	0.8601596
240	-1037.302	-1197.748	160.4463	3.620643	1.297715	6.024874	0.3681644	0.8420215	0.1057028	3.18951	0.893529
246	-1036.079	-1198.145	162.0664	3.620643	1.265782	6.268955	0.1081024	0.5605554	0.1964206	1.817314	0.8820463
252	-1032.987	-1195.723	162.7367	2.605056	1.324975	6.029243	0.2196622	0.4045675	0.3287384	2.053126	0.7325545
258	-1041.348	-1201.967	160.6188	6.22904	1.248387	5.188542	0.5965855	0.3057216	0.2089511	2.771394	0.8301178
264	-1051.15	-1207.418	156.2678	13.63416	1.222731	6.567883	1.953996	0.08068019	0.233668	0.3802998	2.162771
270	-1042.57	-1202.168	159.5982	3.889493	1.184569	8.14725	1.641362	0.05229887	0.2131646	0.3802998	1.642005
276	-1045.555	-1205.664	160.1086	3.037477	1.341878	8.94246	1.72933	0.07110382	0.1010557	0.3874907	0.8704259
282	-1042.646	-1204.83	162.1837	3.917698	1.42414	6.474092	0.318666	0.1725869	0.06802157	1.608438	0.6802921
288	-1036.014	-1197.811	161.7971	3.494034	1.098046	7.454472	0.3595384	0.1235926	0.09971945	1.608438	0.5998661
294	-1037.762	-1200.569	162.8069	3.609377	1.041852	6.321927	0.447036	0.08695983	0.1196646	1.608438	0.6789331
300	-1036.158	-1194.785	158.6274	7.37964	1.180669	8.50345	0.4571793	0.08672328	0.1202717	1.608438	0.5832375
306	-1029.333	-1188.162	158.8295	7.926653	1.180669	7.576799	0.4571793	0.06268689	0.2030993	2.031371	0.6514382
312	-1024.4	-1185.026	160.6261	4.306258	1.074911	7.034018	0.5946403	0.1007964	0.1582225	2.455354	0.6125108
318	-1046.269	-1207.311	161.0424	2.926472	0.8815637	6.791776	0.8008505	0.14089	0.1303426	3.131476	0.6125108
324	-1045.259	-1206.826	161.567	2.540586	1.377508	5.683617	0.6410441	0.2191626	0.2645038	3.190285	0.9807061
330	-1045.031	-1203.463	158.4319	4.007008	1.518333	5.984435	0.7650019	0.129275	0.8740599	4.263432	0.9807061
336	-1041.572	-1196.045	154.473	5.370757	1.45304	9.211981	0.6515462	0.03860334	0.4690062	4.994454	0.9044367
342	-1036.157	-1190.509	154.3518	5.911798	1.374646	9.539168	0.6354501	0.08364455	0.2081072	4.605505	1.129212
348	-1037.638	-1192.996	155.3572	7.208119	1.302312	8.922017	0.8939276	0.1107225	0.2532759	3.048513	1.408551
354	-1048.666	-1204.856	156.1899	9.24688	1.347428	8.402456	0.9152242	0.1518703	0.06765333	2.138358	1.333336
360	-1031.712	-1189.13	157.4176	4.187102	1.238073	8.402456	0.8055922	0.1212637	0.04682221	3.418725	1.333336
366	-1038.199	-1192.368	154.169	4.012941	1.525732	9.674159	1.187941	0.2577357	0.06487213	5.239519	0.8028851
372	-1040.266	-1197.466	157.1999	3.360753	1.280522	10.31446	2.74488	0.08843383	0.1886145	0.6489236	0.8653291
378	-1042.601	-1200.466	157.865	3.202222	1.292203	8.312056	3.271224	0.3864367	0.1147292	0.4802362	1.596493
384	-1052.367	-1209.818	157.4506	4.334146	1.204446	8.3972	3.239302	0.07111527	0.3189871	0.1648274	1.720215
390	-1034.963	-1196.357	161.3945	2.741471	1.143669	7.763625	2.059564	0.07076146	0.4237418	0.1706497	0.6731291
396	-1026.223	-1186.704	160.4809	6.192647	1.519287	5.354586	2.787766	0.1478096	0.5170981	0.1084588	0.8907588
402	-1038.716	-1197.521	158.8049	6.659982	1.325052	7.365299	0.5023414	0.1690474	0.1074268	2.418037	0.8977382
408	-1041.951	-1203.245	161.2937	6.659982	1.287552	6.208704	0.295739	0.07497625	0.1409975	1.462789	0.8088968
414	-1037.502	-1199.29	161.7882	3.504618	1.154008	7.252423	0.4628513	0.08422226	0.1239286	1.462789	0.9127244
420	-1033.943	-1192.682	158.7389	4.698617	1.154008	8.532412	0.4816595	0.03871047	0.0808102	2.503623	1.011159
426	-1032.751	-1190.702	157.9514	4.602179	1.1548	10.74597	0.3214501	0.04487701	0.07909292	1.404214	0.8850769
432	-1040.236	-1201.195	160.9597	4.024173	1.378895	7.733606	0.3801476	0.1229916	0.1020367	1.404214	0.8320994
438	-1037.27	-1196.899	159.6283	5.854692	1.320684	8.102726	0.329512	0.04727653	0.09333591	1.575021	0.8509554
444	-1038.424	-1197.038	158.6145	4.553816	1.253899	9.622741	0.4322485	0.08719906	0.1344356	1.575021	0.8962978
450	-1030.235	-1189.674	159.4386	5.070104	1.184296	8.755536	0.3218099	0.03287199	0.06295883	1.575021	0.9735464
456	-1040.234	-1202.654	162.4201	3.124669	1.118529	6.989644	0.4164678	0.08427388	0.07294667	1.434347	0.959862
462	-1040.402	-1202.875	162.473	3.980505	1.278634	5.599949	0.01652275	0.1040618	1.864714	0.3573511	1.234235
468	-1050.117	-1210.161	160.0441	4.82883	1.03219	7.552809	0.007324141	0.06077154	2.210786	0.5826854	0.9800376
474	-1034.52	-1194.329	159.809	6.84811	1.507958	6.661462	0.04410095	0.05526135	2.109804	0.443001	0.8855535
480	-1022.825	-1181.885	159.0607	4.112188	1.367037	6.921138	0.2484681	0.05526135	3.599466	0.8147089	0.7826275
486	-1032.656	-1188.982	156.3257	3.503254	1.082551	7.596184	0.4328595	0.5476723	5.299254	0.9521107	1.009296
492	-1035.786	-1189.84	154.0539	8.100844	1.074556	6.319262	0.2449359	0.3511759	5.092787	1.051581	2.331735
498	-1047.521	-1201.772	154.2514	7.605002	1.391554	6.112824	0.2983591	0.2332154	4.84396	1.051581	2.461317
504	-1037.289	-1190.453	153.1641	7.612073	1.308076	6.112824	0.6697462	0.2332154	5.698577	1.137459	2.368666
510	-1032.279	-1184.714	152.435	8.734437	1.082978	6.344008	0.2982995	0.2900947	5.698577	1.192257	2.713199
516	-1041.056	-1194.289	153.2336	9.225678	0.9946224	4.870224	0.3450592	0.3114713	5.698577	1.219942	3.011777
522	-1050.643	-1208.775	158.1322	11.1911	1.253426	3.610069	0.2075289	0.2340677	3.935387	0.7997791	1.638489
528	-1043.138	-1202.536	159.3972	5.192449	1.246778	4.407449	0.5228862	0.2209794	3.773422	0.779105	1.746498
534	-1045.805	-1204.581	158.7758	3.767721	1.291304	4.633807	0.6260226	0.9154614	4.291866	0.4101168	1.886003
540	-1042.807	-1199.81	157.0022	4.887508	1.243574	4.660748	0.5925349	0.9070148	4.291866	0.2682074	2.742037
546	-1040.775	-1202.197	161.4218	2.85003	1.23519	5.684243	0.6760448	0.1965074	1.841839	0.07955044	2.163884
552	-1053.501	-1208.827	155.3254	3.208595	0.8488161	12.39972	0.7080354	0.1330703	2.403312	0.07955044	1.459668
558	-1043.261	-1199.153	155.8924	4.501909	1.223708	9.309685	0.6377688	0.191744	4.05378	0.04933461	1.262485
564	-1043.713	-1201.09	157.3768	5.335686	1.052889	10.29127	0.4411885	0.2097952	1.709949	0.07035252	1.055267
570	-1044.867	-1204.589	159.7219	4.780914	0.9357297	7.822055	0.3467609	0.1483725	2.240564	0.1282514	1.143447
576	-1024.014	-1185.12	161.1053	3.078601	1.095514	8.472709	0.1572891	0.06122444	1.328113	0.3969943	0.906773
582	-1029.822	-1188.552	158.7301	4.283462	1.162161	9.242933	0.09925375	0.1054763	2.074487	0.3969943	0.9605724
588	-1029.701	-1188.444	158.7424	6.290809	1.241831	8.229945	0.03076481	0.06963001	2.073489	0.3969943	0.971246
594	-1032.254	-1192.837	160.5824	2.87851	1.311785	8.229945	0.01989137	0.1056549	2.078739	0.3969943	0.9455606
600	-1030.446	-1191.813	161.3674	2.87851	0.9691879	8.229945	0.1261971	0.06380576	1.568381	0.3969943	0.9455606
606	-1036.959	-1194.683	157.7237	4.781541	0.8027599	10.27243	0.1524136	0.0349897	2.315213	0.3483404	0.8278621
612	-1027.04	-1187.406	160.3657	7.996099	1.215888	6.769112	0.08068422	0.05672963	1.10261	0.3483404	1.102523
618	-1039.195	-1198.207	159.0122	7.996099	1.178958	6.835306	0.1131095	0.1100818	2.199261	0.4044593	1.178343
624	-1026.593	-1185.861	159.2674	7.044605	1.295857	6.830942	0.1225148	0.1550085	2.003834	0.5622395	1.178343
630	-1031.921	-1195.062	163.1409	5.834736	1.025547	4.414965	0.08195059	0.2493744	1.352086	0.2592131	1.383038
636	-1035.1	-1194.938	159.8382	10.08523	1.137272	6.086728	0.05888077	0.2177143	1.001714	0.05719699	1.726011
642	-1041.803	-1202.551	160.7481	10.08523	0.9975621	5.483255	0.1067654	0.2015773	1.001714	0.05594316	1.584412
648	-1039.47	-1203.313	163.8433	5.882223	1.014221	4.189504	0.1067654	0.2346073	1.176569	0.02472528	1.312986
654	-1034.667	-1197.622	162.9551	9.908948	1.014221	3.723249	0.05097069	0.2346073	1.257726	0.0785097	1.046413
660	-1045.798	-1207.892	162.0939	9.002668	1.229207	4.013699	0.06057646	0.3643563	1.50351	0.07459987	1.297686
666	-1043.929	-1205.957	162.0283	5.159302	1.109502	6.118788	0.09725049	0.4892619	1.50351	0.09395871	0.8443413
672	-1029.303	-1188.144	158.8408	6.535463	0.8701821	7.784656	0.1988262	0.6954276	2.332682	0.08735428	0.8163111
678	-1039.72	-1198.117	158.3973	8.910797	1.144916	7.645534	0.1807346	0.4471666	2.089883	0.1046258	0.5393345
684	-1030.338	-1190.851	160.5131	4.485262	1.382983	7.076743	0.2519911	0.5101705	2.089883	0.1456756	0.5182846
690	-1024.335	-1184.964	160.6292	3.874817	1.382983	7.076743	0.2615719	0.5101705	2.173289	0.2915474	0.5208515
696	-1029.875	-1189.867	159.9916	7.525501	1.303525	5.622144	0.1545426	0.5101705	2.577418	0.3800279	0.5208515
702	-1029.605	-1191.469	161.8645	3.276739	1.426909	5.634607	0.1545426	0.5101705	2.619566	0.4965245	0.4671476
708	-1044.047	-1198.676	154.6293	9.538318	1.133554	7.23192	0.2290776	0.4640659	5.233449	0.8723522	0.4922994
714	-1053.897	-1209.255	155.3584	3.34552	1.510524	6.383754	0.5371388	0.3207768	7.025225	1.479767	0.3548158
720	-1047.943	-1206.226	158.2837	2.971123	1.045616	9.950736	2.692533	0.06591359	0.5948872	0.1976482	0.7262185
726	-1037.32	-1195.748	158.4276	3.920432	1.167807	9.386621	2.10054	0.07907634	0.6313985	0.323354	0.8589417
732	-1051.486	-1209.632	158.1461	7.120177	1.06721	5.382632	0.4136951	0.2286876	4.62829	0.8056376	0.3867721
738	-1037.535	-1194.204	156.6696	5.710955	1.15346	6.441648	0.5110435	0.2214174	4.679408	1.631353	0.3977495
744	-1039.605	-1195.165	155.5594	8.091901	1.299991	6.426156	0.6933684	0.2559966	4.505377	1.569345	0.4362969
750	-1039.576	-1197.659	158.0827	3.399854	1.508385	7.241869	0.6186691	0.2329347	3.936142	0.9993426	0.4253937
756	-1042.352	-1203.705	161.3536	2.572811	1.220958	4.921096	0.5859211	0.1777689	3.936142	1.003858	0.536266
762	-1051.426	-1209.049	157.6222	7.297902	0.9709862	5.053925	0.7253509	0.1779802	5.074743	1.003858	0.5068571
768	-1041.894	-1200.426	158.5322	5.092638	1.044598	6.227688	0.5377915	0.2262276	4.200225	0.8661083	0.5489836
774	-1036.85	-1192.073	155.2224	10.45732	1.109738	7.151393	0.1806882	0.2432916	4.26556	1.304573	0.5827086
780	-1048.918	-1204.186	155.2683	4.810255	1.151975	8.903603	0.8716807	0.1981254	4.077537	1.304573	0.5827086
786	-1044.48	-1200.802	156.3221	5.180789	1.236608	6.820479	0.5942044	0.3013986	4.965253	1.348194	0.564182
792	-1048.269	-1203.331	155.0619	3.838731	1.036323	7.057342	0.3910452	0.4503801	6.911654	1.425539	0.5657499
798	-1041.637	-1196.453	154.8158	3.558388	1.048538	10.87427	0.2762697	0.1483024	4.545361	0.8002009	0.4380723
804	-1025.492	-1185.588	160.0964	5.307985	1.119443	7.50511	0.1965704	1.995647	0.05232313	0.539081	0.395741
810	-1028.867	-1187.457	158.5894	3.974002	1.390367	8.24818	0.1430283	0.1260042	2.911047	0.8582664	0.4837513
816	-1033.746	-1188.403	154.6563	4.186699	1.233751	12.15451	0.1868505	0.2149019	3.056246	0.5953817	0.373549
822	-1032.346	-1189.575	157.229	3.129759	1.357093	9.299818	0.3051008	0.1036102	3.545187	0.9625709	0.5395224
828	-1034.019	-1190.629	156.6107	5.235369	1.520078	6.100545	0.7984406	0.1203958	5.43005	0.9625709	0.6490222
834	-1032.2	-1188.54	156.3399	5.194391	1.136837	6.290149	0.7421507	0.3975621	5.069565	1.551705	0.6932152
840	-1035.96	-1192.775	156.8149	3.442228	1.275184	7.947357	0.4366053	0.5455582	4.022572	1.551705	0.4834558
846	-1037.186	-1192.131	154.9444	5.798301	1.076965	6.732813	0.3299428	0.2096918	6.158946	1.551705	0.9784241
852	-1048.867	-1204.642	155.7753	4.531972	1.13911	8.069628	0.1217151	4.860675	0.2674319	1.193907	1.188944
858	-1051.156	-1206.253	155.0971	4.691283	1.094698	8.255507	0.7271592	4.777724	0.2674319	1.432684	0.8855751
864	-1034.171	-1188.671	154.5	5.404129	1.020842	8.513147	0.2386006	0.2026684	5.289081	1.559147	0.8361653
870	-1035.256	-1191.893	156.6364	2.923209	1.037958	8.513147	0.2432355	0.6726472	4.510763	1.174055	0.8333108
876	-1034.773	-1190.716	155.9431	4.536904	1.06172	10.03299	0.2002693	0.2764301	3.476666	0.9118795	0.6402871
882	-1053.347	-1210.664	157.3161	3.140352	1.050369	7.395536	0.136101	0.6837182	5.220948	0.9118795	0.7247319
888	-1052.932	-1211.099	158.1674	4.862161	0.8855713	7.399004	0.1660133	0.6857341	3.300204	0.9118795	0.9348189
894	-1051.905	-1209.296	157.3909	4.450188	1.198494	9.223341	0.1552916	0.8855736	2.767974	0.2876978	0.7216714
900	-1064.297	-1214.679	150.3815	5.104641	1.564553	9.710774	7.02347	2.038454	0.2030059	0.7263016	0.5316607
906	-1048.382	-1205.155	156.7729	2.569753	1.396393	5.025854	7.114946	2.038454	0.3182891	0.5408812	0.5310212
912	-1054.819	-1211.086	156.2661	3.961905	1.581363	6.241241	6.052568	0.6469659	0.4888342	1.006712	0.5310212
918	-1038.299	-1191.889	153.5897	3.961905	1.631282	9.934537	4.938283	1.113721	0.6040766	0.4762863	0.5310212
924	-1037.89	-1192.599	154.7088	3.961905	1.288017	9.349767	5.162429	1.067797	0.52479	0.1568986	0.426567
930	-1045.666	-1197.101	151.4346	4.124213	1.162123	12.57397	5.162429	1.067797	0.1256429	0.623494	0.6120484
936	-1032.132	-1191.032	158.9004	2.947087	1.182955	9.544626	2.266407	0.5413574	0.1699951	0.3101136	0.5818369
942	-1032.027	-1189.921	157.894	2.607121	1.595548	10.59717	2.400288	0.5413574	0.07028987	0.0933771	0.4707319
948	-1036.665	-1194.88	158.2156	4.127169	1.20299	8.691831	3.096416	0.5606711	0.1865604	0.2126501	0.54647
954	-1043.467	-1202.21	158.7433	3.576985	1.20299	10.50882	1.42692	0.3853693	0.1750271	0.05849453	0.4495492
960	-1045.823	-1207.839	162.0156	3.050402	0.8240455	7.313547	2.027257	0.4818255	0.07986724	0.1069744	0.5493141
966	-1029.714	-1190.916	161.2013	4.804503	0.9118363	7.313547	1.787614	0.426497	0.09068368	0.04277158	0.4150476
972	-1034.065	-1195.767	161.7023	5.246946	0.9917144	6.813394	1.552367	0.3180419	0.1044459	0.07233316	0.5562959
978	-1038.001	-1200.02	162.0189	5.604876	1.118215	6.813394	1.103684	0.1871295	0.04737276	0.0887903	0.5552618
984	-1029.857	-1189.83	159.9735	6.784647	1.192744	8.441167	0.8683571	0.2023612	0.04847168	0.1130672	0.5552618
990	-1032.765	-1194.389	161.6235	3.749306	1.262847	8.273022	0.8683571	0.2023612	0.03568569	0.1084249	0.6208351
996	-1026.243	-1189.638	163.3952	3.226604	1.400555	6.776698	0.7773978	0.164556	0.02563449	0.1695434	0.6369866
1002	-1026.638	-1190.194	163.5552	5.311699	1.095581	5.397256	1.130389	0.172216	0.03365732	0.131235	0.5827636
1008	-1026.595	-1189.292	162.6967	6.144803	1.0494	5.960298	0.9958412	0.1868076	0.02550099	0.2049976	0.5689236
1014	-1031.338	-1194.43	163.0914	6.144803	1.463617	4.610549	1.434134	0.2062609	0.1106033	0.2088073	0.5849654
1020	-1024.271	-1187.631	163.3604	4.977055	0.8593223	5.255701	1.434134	0.5427863	0.08650325	0.1600042	0.5028597
1026	-1033.089	-1195.465	162.3758	5.731254	0.9044633	5.255701	1.766449	0.6466635	0.02952485	0.1401108	0.8895746
1032	-1035.616	-1197.998	162.3825	6.056627	1.213124	4.35334	2.112842	0.6297564	0.02693685	0.1730369	0.9712211
1038	-1029.037	-1191.396	162.3593	3.015649	1.286946	6.208998	1.805928	0.6297564	0.1582385	0.1541844	0.9712211
1044	-1030.989	-1193.997	163.0075	3.015649	1.261835	6.116633	1.805928	0.267487	0.1582385	0.05104205	0.9003665
1050	-1025.763	-1188.465	162.7017	2.720565	1.539048	6.615897	0.1724076	0.09122169	0.3275062	1.287788	1.061034
1056	-1022.904	-1183.076	160.1718	4.317848	1.074355	8.734676	0.08842004	0.1229592	0.3275062	1.287788	0.9434617
1062	-1024.705	-1182.549	157.8439	6.951127	1.197371	9.069888	0.1290411	0.1360184	0.4599617	1.610359	1.020884
1068	-1034.101	-1190.979	156.8781	9.791176	1.016342	9.069888	0.1297955	0.04109527	0.4013605	1.860087	1.004451
1074	-1029.975	-1186.426	156.4501	6.567708	1.295114	10.20993	0.2183561	0.05641068	0.4238255	2.262403	0.6217136
