Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	tree_length
150	-1374.466	-1520.987	146.5213	1.607389	0.9091296	1.382205	13.854
156	-1386.284	-1531.207	144.9232	1.785413	0.7933645	1.183369	14.74908
162	-1371.058	-1515.438	144.38	1.779842	0.9244653	1.169969	14.97296
168	-1372.542	-1518.827	146.2846	1.77403	0.7886588	1.230112	14.02824
174	-1370.182	-1512.278	142.0958	1.687653	1.264731	1.375548	15.92279
180	-1373.513	-1516.337	142.8238	1.687653	0.910744	0.9932584	15.92279
186	-1360.55	-1504.995	144.4445	1.841598	0.8524156	1.168947	14.94515
192	-1368.612	-1510.638	142.0258	1.814169	0.891396	1.098929	16.2248
198	-1366.838	-1504.155	137.317	1.839537	0.8603374	1.176004	18.61227
204	-1360.752	-1507.765	147.0132	1.602123	0.8603374	1.27235	13.6817
210	-1355.439	-1500.139	144.6995	1.734042	0.9621353	1.175003	14.80937
216	-1364.954	-1513.2	148.2464	1.766364	0.7124877	1.287833	13.02192
222	-1378.733	-1523.484	144.7509	1.904064	0.7981884	1.431056	14.65012
228	-1372.567	-1514.456	141.8893	1.838401	0.9391714	1.034524	16.29133
234	-1363.601	-1504.684	141.0832	1.757257	0.9947479	1.105215	16.68381
240	-1364.893	-1513.028	148.1349	1.651239	0.8362632	1.173526	13.13632
246	-1374.145	-1527.983	153.8383	1.649429	0.9616797	1.328099	10.01189
252	-1362.917	-1510.425	147.5076	1.720457	0.9616797	1.065927	13.41714
258	-1353.585	-1500.138	146.5532	1.91665	0.903099	1.242984	13.75006
264	-1357.11	-1503.716	146.6055	1.798125	1.137876	1.195906	13.68688
270	-1378.311	-1522.265	143.9538	1.721678	0.7675121	1.045869	15.36693
276	-1374.851	-1515.967	141.116	1.917459	1.001086	1.387983	16.43844
282	-1375.193	-1520.675	145.4824	1.712938	0.9086926	1.072375	14.49536
288	-1372.223	-1514.11	141.8872	1.821524	1.098559	1.072375	16.19947
294	-1353.835	-1499.399	145.5639	1.740854	0.9934227	1.184056	14.33745
300	-1362.208	-1505.517	143.3092	1.683948	0.9061894	1.335759	15.50175
306	-1363.44	-1513.293	149.8525	1.683948	0.8257946	1.126931	12.25468
312	-1375.856	-1522.74	146.8838	1.828956	1.066926	1.214158	13.55379
318	-1392.463	-1533.803	141.3393	1.828956	0.8559879	1.228144	16.52337
324	-1377.042	-1518.319	141.2768	1.828956	0.9189488	1.228144	16.52337
330	-1373.844	-1516.541	142.6971	1.874688	1.141834	1.282974	15.62441
336	-1374.689	-1515.168	140.4791	1.874688	1.02066	1.508424	16.72
342	-1388.343	-1534.193	145.8495	1.72041	0.7098381	1.145087	14.36378
348	-1376.764	-1519.566	142.8014	1.841047	0.8859122	1.145087	15.78972
354	-1382.095	-1529.15	147.055	1.709576	0.7125635	1.378732	13.6247
360	-1382.354	-1527.688	145.3342	1.611281	0.7175808	1.530933	14.49081
366	-1381.494	-1529.976	148.482	1.633487	0.8782508	1.006774	13.02989
372	-1388.025	-1537.925	149.8999	1.650265	0.9499884	1.211487	12.13976
378	-1373.758	-1519.93	146.1725	1.686481	0.7809816	1.004946	14.2515
384	-1369.869	-1519.506	149.6373	1.782499	0.7191204	1.153538	12.35499
390	-1377.343	-1525.77	148.4271	1.633192	0.7698559	1.292679	12.9666
396	-1386.12	-1531.817	145.6969	1.681504	1.128597	1.626906	14.01073
402	-1365.974	-1514.111	148.1366	1.718719	0.8301552	1.100886	13.14095
408	-1376.301	-1524.175	147.8735	1.737975	1.051235	1.124834	13.14095
414	-1369.094	-1517.148	148.0538	1.639491	1.043214	1.200114	13.06387
420	-1360.226	-1503.814	143.5872	1.83368	0.9066169	1.093953	15.40326
426	-1352.684	-1499.365	146.6813	1.757463	1.128226	1.266189	13.63787
432	-1366.342	-1511.862	145.5203	1.735689	0.6551551	1.167825	14.54029
438	-1371.011	-1512.069	141.0584	1.882902	0.874837	1.153702	16.6686
444	-1375.649	-1513.405	137.756	2.03469	0.718188	1.273051	18.30786
450	-1364.921	-1509.317	144.3954	1.821335	0.7815176	1.199226	15.00138
456	-1372.676	-1514.275	141.5993	1.631484	1.129584	1.229652	16.34974
462	-1372.838	-1509.562	136.7242	1.901837	0.7954943	1.206106	18.90218
468	-1358.864	-1503.481	144.6168	1.820356	0.8312161	1.391316	14.76579
474	-1368.07	-1517.013	148.9439	1.522583	0.8622395	1.391316	12.65887
480	-1365.769	-1514.489	148.7209	1.542131	1.109525	1.350221	12.65697
486	-1376.872	-1517.666	140.7938	1.97597	0.9827632	1.388368	16.58366
492	-1372.11	-1511.688	139.5781	1.909085	0.7900156	1.303765	17.38464
498	-1372.907	-1512.272	139.3656	1.932069	0.6606108	1.303765	17.54436
504	-1370.361	-1516.484	146.1233	1.656331	0.8130938	1.317832	14.11627
510	-1376.423	-1518.128	141.7053	1.806679	0.6813872	1.259695	16.41608
516	-1378.333	-1518.554	140.2209	1.919616	0.780886	1.211934	17.09896
522	-1389.262	-1533.078	143.8159	1.74273	1.017935	1.090126	15.27656
528	-1374.902	-1512.299	137.3975	1.972526	0.9763416	1.321653	18.37001
534	-1371.722	-1515.74	144.0176	1.965803	0.6576035	1.233139	15.16439
540	-1377.869	-1526.601	148.7326	1.65113	0.7521616	1.165287	12.87217
546	-1368.296	-1515.439	147.1435	1.745581	0.7521616	1.413235	13.52366
552	-1358.701	-1507.304	148.6032	1.712122	0.7578517	1.090997	12.9433
558	-1364.165	-1508.452	144.2864	1.732983	0.8356033	1.055136	15.1502
564	-1354.222	-1496.315	142.0932	1.945208	0.8702513	1.148445	16.10781
570	-1364.75	-1504.934	140.1835	1.945208	0.9258552	1.164608	17.05561
576	-1371.072	-1512.485	141.4131	1.875838	0.9522998	1.125103	16.46425
582	-1381.902	-1518.176	136.2738	1.91046	0.7668757	1.042914	19.22638
588	-1370.027	-1507.48	137.453	1.923448	0.8459391	0.9401571	18.62735
594	-1369.994	-1517.223	147.2292	1.680689	0.9105541	1.281011	13.49854
600	-1354.879	-1502.783	147.9042	1.766042	0.7861036	1.304146	13.15544
606	-1358.763	-1508.047	149.2843	1.717216	0.6859353	1.183757	12.57321
612	-1360.94	-1509.74	148.8	1.639711	0.9520481	1.499078	12.57321
618	-1357.86	-1508.801	150.9415	1.667755	0.6094472	1.319955	11.70008
624	-1367.437	-1518.631	151.1943	1.622441	0.5829123	1.28822	11.61904
630	-1364.218	-1506.325	142.1066	1.785426	0.9848864	0.9865506	16.2077
636	-1372.119	-1512.988	140.869	2.019555	0.7786685	0.9865506	16.83018
642	-1361.92	-1503.389	141.4688	1.963848	0.8661988	1.266358	16.36252
648	-1366.118	-1509.71	143.5924	1.830095	0.7826979	1.384396	15.3184
654	-1375.657	-1522.165	146.508	1.727605	0.8190115	1.374238	13.84863
660	-1366.278	-1512.894	146.6166	1.827489	0.8258061	1.153802	13.84863
666	-1362.302	-1509.553	147.2512	1.677963	0.9371734	1.162575	13.53517
672	-1369.94	-1505.425	135.4849	2.051849	0.9102671	1.024361	19.49606
678	-1372.603	-1513.362	140.7591	1.792727	0.8102283	1.380824	16.78788
684	-1366.223	-1510.234	144.0107	1.764972	1.125046	1.247082	15.02888
690	-1364.98	-1511.639	146.6584	1.693834	0.8665735	1.203693	13.84992
696	-1372.299	-1517.265	144.966	1.751851	1.016302	1.194006	14.62447
702	-1372.829	-1520.043	147.2141	1.643193	0.8249901	1.288885	13.56578
708	-1378.737	-1517.38	138.6426	1.998634	0.8458037	1.195079	17.84667
714	-1380.065	-1529.267	149.2013	1.682533	0.7810117	1.046545	12.659
720	-1378.849	-1524.016	145.1676	1.718802	0.817684	1.627514	14.42571
726	-1375.066	-1520.369	145.303	1.822051	0.7879763	1.228285	14.51329
732	-1382.073	-1519.799	137.7256	1.822051	0.9588313	1.335502	18.28079
738	-1375.471	-1520.269	144.7982	1.6297	0.9219657	1.27141	14.78405
744	-1369.903	-1511.922	142.0192	1.797145	0.9625026	1.125345	16.18684
750	-1369.423	-1515.076	145.653	1.722729	1.131203	1.290327	14.17547
756	-1371.264	-1520.248	148.9841	1.590384	0.92716	1.184123	12.67398
762	-1377.82	-1521.784	143.9644	1.846889	0.8757133	1.307445	15.10864
768	-1375.63	-1515.094	139.4634	1.846889	0.8670486	1.248102	17.4648
774	-1357.833	-1499.804	141.9706	1.846889	0.9549329	1.299033	16.10203
780	-1370.095	-1514.358	144.2633	1.891891	0.7511903	1.195894	15.04995
786	-1383.971	-1525.158	141.187	1.80644	1.077791	1.143064	16.54276
792	-1380.982	-1518.986	138.0036	1.913635	1.008246	1.051739	18.20908
798	-1369.84	-1514.561	144.7215	1.721254	0.8014953	1.322129	14.81231
804	-1374.701	-1525.039	150.3384	1.612096	0.8898819	1.292346	11.92085
810	-1389.184	-1533.676	144.4918	1.797949	0.7297808	1.197758	14.98983
816	-1375.426	-1523.234	147.8073	1.834787	0.848526	0.9508858	13.32022
822	-1373.776	-1517.633	143.8571	1.952508	0.5907826	1.197169	15.30169
828	-1378.889	-1519.885	140.996	1.879429	0.932226	1.191594	16.65385
834	-1355.945	-1497.045	141.1	1.879062	0.9883981	1.468056	16.43384
840	-1363.48	-1504.554	141.074	1.800129	0.8218346	1.130882	16.74181
846	-1360.135	-1500.984	140.8487	1.944803	0.841988	1.116597	16.78046
852	-1366.356	-1504.979	138.623	1.908327	0.8570609	1.199602	17.8952
858	-1371.311	-1512.413	141.102	1.859179	1.1367	1.260498	16.46954
864	-1365.485	-1505.258	139.7732	1.749284	0.6859855	1.170918	17.4839
870	-1370.938	-1515.118	144.1799	1.699498	0.9861309	1.060958	15.14222
876	-1366.498	-1509.57	143.072	1.871703	0.9861309	1.423149	15.44277
882	-1362.203	-1507.085	144.8814	1.86754	1.000371	1.20944	14.60871
888	-1361.258	-1505.676	144.4184	1.825301	0.911991	1.169553	14.93623
894	-1367.459	-1511.676	144.2176	1.83879	0.9531007	1.501424	14.84632
900	-1371.486	-1514.864	143.3778	1.824189	0.761049	1.501424	15.38581
906	-1371.82	-1519.253	147.4336	1.613172	0.8287827	1.28935	13.46525
912	-1381.759	-1527.524	145.7654	1.754587	0.6482242	1.306136	14.33653
918	-1382.034	-1526.963	144.929	1.948221	0.8831111	1.073785	14.6725
924	-1380.781	-1522.39	141.6095	1.928338	1.075286	1.098501	16.28615
930	-1381.708	-1529.473	147.7647	1.816909	0.9889507	1.190254	13.15519
936	-1383.129	-1527.692	144.5635	1.852495	1.151039	1.192842	14.71182
942	-1378.319	-1526.681	148.3624	1.787517	0.9229874	1.149032	12.91511
948	-1375.93	-1517.563	141.6328	1.710764	0.8744243	1.112103	16.4827
954	-1385.201	-1531.89	146.6884	1.823041	0.5748763	1.258583	13.87811
960	-1380.812	-1525.71	144.8978	1.82674	0.9461891	0.9908584	14.76192
966	-1372.675	-1516.133	143.4588	1.944049	0.7997398	1.092275	15.46784
972	-1378.35	-1523.273	144.9228	1.944393	0.9468083	1.115108	14.62358
978	-1371.456	-1519.828	148.3715	1.758241	0.7873448	1.01063	13.06682
984	-1368.345	-1516.373	148.0286	1.827583	0.9043007	1.169834	13.06682
990	-1384.918	-1528.652	143.734	1.924976	1.052151	1.077178	15.21369
996	-1372.175	-1519.713	147.5384	1.701944	0.8749036	1.134607	13.42014
1002	-1381.334	-1521.997	140.6629	1.814141	1.008016	1.297395	16.76673
1008	-1361.077	-1503.924	142.8467	1.814141	0.9992111	1.307484	15.63954
1014	-1361.521	-1504.757	143.236	1.770597	0.802397	1.114279	15.65987
1020	-1366.896	-1514.639	147.7423	1.83091	0.9231018	1.117091	13.23138
1026	-1356.951	-1503.211	146.2598	1.777499	1.083072	1.484994	13.76066
1032	-1366.074	-1515.151	149.077	1.874253	0.9613589	1.413625	12.34394
1038	-1357.892	-1503.424	145.5314	1.874253	0.8723423	1.413625	14.23224
1044	-1375.719	-1523.497	147.7785	1.775289	0.7782758	1.279558	13.23233
1050	-1375.757	-1523.453	147.6959	1.599524	0.9502876	1.371414	13.23233
1056	-1381.761	-1529.526	147.7646	1.718478	0.7429878	1.459853	13.19665
1062	-1384.457	-1534.009	149.5524	1.72577	0.9864824	1.482576	12.12639
1068	-1377.423	-1524.714	147.2911	1.77123	0.9123047	1.713853	13.20781
1074	-1388.038	-1535.174	147.1353	1.786339	0.9123047	1.514898	13.3756
1080	-1375.638	-1522.897	147.2588	1.754285	1.102449	1.367758	13.30189
1086	-1365.189	-1512.499	147.3098	1.659416	1.02602	1.220543	13.43857
1092	-1364.196	-1514.569	150.3728	1.579567	0.7605219	1.388582	11.93739
1098	-1359.684	-1507.717	148.0322	1.72422	1.094543	1.386189	12.91036
1104	-1360.96	-1505.654	144.6945	1.819993	0.7921833	1.20938	14.83686
1110	-1372.34	-1521.249	148.9097	1.763256	0.9054637	1.117214	12.66846
1116	-1361.543	-1512.242	150.6983	1.733537	0.8698843	1.060281	11.79953
1122	-1370.048	-1516.966	146.9177	1.87268	0.7988122	1.106779	13.70684
1128	-1377.903	-1527.127	149.2248	1.794952	0.7306578	1.077851	12.59696
1134	-1372.824	-1520.747	147.9234	1.696518	1.098097	1.430442	12.95756
1140	-1382.437	-1526.974	144.5376	1.822007	1.044651	1.525983	14.63017
1146	-1373.711	-1516.962	143.2508	1.861452	0.9154435	0.9717216	15.62124
1152	-1368.668	-1511.999	143.3306	1.898766	0.7966271	0.9717216	15.62124
1158	-1362.784	-1511.011	148.2269	1.769767	0.7384615	1.170984	13.07727
1164	-1368.106	-1508.773	140.6676	1.814958	1.096369	1.248648	16.74292
1170	-1365.275	-1511.169	145.8948	1.766206	0.8248555	1.461837	14.10042
1176	-1361.548	-1510.949	149.4016	1.693279	0.6173777	1.166029	12.56503
1182	-1380.642	-1526.479	145.8368	1.755906	0.8101518	1.364371	14.19138
1188	-1385.944	-1525.132	139.1874	1.718088	1.098032	1.306188	17.52544
1194	-1379.373	-1526.018	146.6447	1.732533	1.28108	1.289954	13.57966
1200	-1375.798	-1517.528	141.7303	1.802593	0.766849	0.9418279	16.52691
1206	-1368.725	-1509.932	141.2068	1.888001	0.8487978	1.303598	16.52691
1212	-1368.602	-1509.48	140.8777	1.861486	0.7837113	1.003788	16.89574
1218	-1367.32	-1508.119	140.7993	1.861486	0.737454	1.124273	16.89695
1224	-1360.773	-1503.938	143.1644	1.734311	0.7849287	0.9667828	15.80039
1230	-1366.494	-1509.395	142.9009	1.773389	0.8885344	1.089715	15.80039
1236	-1362.064	-1505.525	143.4603	1.951112	0.616848	1.305374	15.44173
1242	-1356.448	-1500.5	144.0521	1.818595	0.6295074	1.305374	15.19883
1248	-1359.272	-1503.243	143.9713	1.818595	0.7104623	1.246066	15.23311
1254	-1368.143	-1512.111	143.9682	1.7397	0.7967143	1.246066	15.23311
1260	-1369.848	-1517.344	147.4954	1.698064	0.9780599	1.112347	13.4026
1266	-1366.807	-1516.078	149.2712	1.698064	0.8969983	1.404732	12.37242
1272	-1367.919	-1517.698	149.7788	1.691303	0.6877254	1.362355	12.23757
1278	-1370.101	-1517.738	147.6368	1.780111	0.9091399	1.097723	13.3298
1284	-1374.669	-1521.039	146.3708	1.866713	1.224899	1.022654	13.81788
1290	-1366.655	-1513.395	146.7404	1.845407	0.7997309	1.223274	13.75273
1296	-1367.63	-1514.246	146.6153	1.725338	0.935347	1.337552	13.75273
1302	-1365.581	-1515.016	149.4345	1.630191	0.9208607	1.424629	12.30044
1308	-1361.67	-1505.531	143.8612	1.87882	0.9091164	1.230991	15.16694
1314	-1353.9	-1502.963	149.0636	1.730101	0.8528935	1.134293	12.62392
1320	-1367.8	-1513.103	145.3024	1.65419	0.8528935	1.190361	14.58697
1326	-1364.78	-1507.609	142.8298	1.65419	0.9175731	1.271897	15.79088
1332	-1374.319	-1519.682	145.3629	1.612204	0.9175731	1.475201	14.4018
1338	-1366.517	-1515.658	149.141	1.630237	0.5604167	1.0912	12.79582
1344	-1385.464	-1526.678	141.2131	1.618913	0.9523037	1.56266	16.48267
1350	-1365.376	-1503.833	138.4572	1.867022	0.6940925	1.302351	18.03034
1356	-1362.702	-1504.915	142.2127	1.860593	0.7674859	1.233317	16.09839
1362	-1368.345	-1511.436	143.0906	2.02	0.6911908	1.350096	15.54112
1368	-1372.892	-1522.065	149.1725	1.714782	1.007927	1.192062	12.46498
1374	-1384.81	-1521.732	136.9217	1.877657	0.8507358	1.1101	18.83418
1380	-1373.107	-1524.161	151.0539	1.686866	0.7868644	0.8000719	11.81562
1386	-1367.349	-1513.625	146.2757	1.705994	0.7711236	1.212579	14.08587
1392	-1378.637	-1523.164	144.5274	1.705994	0.70169	1.212579	15.02496
1398	-1371.216	-1515.943	144.7264	1.764618	0.943447	1.212579	14.7701
1404	-1375.267	-1522.13	146.8634	1.848518	0.8248274	1.074454	13.75114
1410	-1377.021	-1521.028	144.0068	1.699262	1.002825	1.243265	15.12987
1416	-1363.001	-1510.356	147.3556	1.782527	0.9258056	1.576797	13.22624
1422	-1352.594	-1496.77	144.1757	1.782527	0.7659455	1.442537	15.02112
1428	-1355.293	-1496.708	141.415	1.901641	0.8374616	1.417748	16.36168
1434	-1366.511	-1510.514	144.0037	1.945166	0.8466006	1.285073	15.06358
1440	-1367.521	-1515.01	147.4894	1.831689	0.7181157	1.170391	13.43851
1446	-1366.429	-1516.755	150.3259	1.59611	0.8553557	1.485635	11.85707
1452	-1369.591	-1520.611	151.0203	1.72635	1.141897	1.172893	11.43487
1458	-1378.022	-1524.421	146.3989	1.561915	0.8845555	1.321653	13.98391
1464	-1379.126	-1525.322	146.1961	1.740554	0.8932673	1.112779	14.09836
1470	-1377.776	-1522.322	144.546	1.717432	0.8770794	1.039393	15.01096
1476	-1373.598	-1515.603	142.0043	1.910019	0.6688877	1.06228	16.31511
1482	-1376.41	-1523.114	146.7035	1.638417	1.168071	1.487106	13.55774
1488	-1377.782	-1524.093	146.3111	1.738325	1.168071	1.069479	13.92024
1494	-1376.411	-1524.632	148.2209	1.847803	0.6447414	1.078696	13.13183
1500	-1369.504	-1517.633	148.1291	1.796631	0.8117853	1.140314	13.09329
1506	-1381.345	-1530.335	148.9897	1.878959	0.8766685	1.229592	12.52362
1512	-1377.243	-1523.335	146.0915	1.838095	0.6992963	1.183558	14.16269
1518	-1373.751	-1512.177	138.4259	1.967196	0.7740315	1.363841	17.92572
1524	-1373.022	-1518.791	145.7692	1.664093	1.044413	1.393946	14.13868
1530	-1377.704	-1525.718	148.0143	1.875935	1.027414	1.285567	12.92611
1536	-1368.356	-1511.227	142.8709	1.897244	1.027414	1.228493	15.60938
1542	-1382.277	-1525.004	142.7275	1.770829	0.8566607	1.155527	15.87376
1548	-1376.463	-1519.463	142.9995	1.862279	1.079389	1.065559	15.61761
1554	-1377.324	-1515.316	137.9913	2.060958	0.7009319	1.317565	18.15939
1560	-1373.687	-1517.386	143.6983	1.828942	0.8212943	1.452766	15.21126
1566	-1375.504	-1514.719	139.215	1.88707	0.9769421	1.148522	17.56613
1572	-1378.583	-1522.059	143.476	1.96316	0.9313293	1.217298	15.31795
1578	-1384.902	-1534.252	149.3509	1.710932	0.8994604	1.308137	12.37133
1584	-1386.321	-1531.376	145.0548	1.850896	0.6197771	1.622297	14.51291
1590	-1358.754	-1504.193	145.4395	1.827142	0.7990837	1.075188	14.51291
1596	-1363.585	-1507.632	144.0471	1.944004	0.9356614	1.206536	15.03583
1602	-1372.959	-1520.463	147.504	1.856851	1.325007	1.206536	13.08895
1608	-1367.168	-1512.222	145.0535	1.637595	0.8000709	1.146687	14.77352
1614	-1358.955	-1502.232	143.2771	1.916756	0.8774482	1.163273	15.49994
1620	-1361.123	-1508.647	147.5232	1.811721	0.7686435	1.163273	13.41014
1626	-1358.904	-1506.209	147.3044	1.655125	0.6096618	1.163273	13.67974
1632	-1360.539	-1506.57	146.0311	1.729814	0.9100808	1.054962	14.21069
1638	-1364.031	-1509.437	145.4067	1.72191	0.7216692	1.427231	14.44456
1644	-1373.984	-1519.221	145.2367	1.774703	0.8113784	1.533439	14.40909
1650	-1370.545	-1519.539	148.9945	1.618517	0.8113784	1.20135	12.70463
1656	-1369.49	-1517.176	147.6857	1.577389	0.8501699	1.302606	13.33528
1662	-1365.478	-1507.419	141.9409	1.808638	0.6763035	1.215414	16.31835
1668	-1369.165	-1516.045	146.88	1.808638	1.133118	1.215414	13.53144
1674	-1364.988	-1512.07	147.082	1.687656	1.076376	1.190539	13.53144
1680	-1353.187	-1498.135	144.9481	1.713052	1.107602	1.251818	14.57722
1686	-1356.049	-1505.962	149.9128	1.609533	0.7553831	1.251818	12.23331
1692	-1366.808	-1510.385	143.5776	1.868514	1.15415	1.382646	15.11649
1698	-1372.622	-1516.881	144.2594	1.783324	0.6818672	1.244945	15.11649
1704	-1376.082	-1528.244	152.1613	1.667331	1.010846	0.9828653	11.03613
1710	-1371.226	-1517.744	146.5186	1.836513	0.9212887	1.423688	13.70968
1716	-1366.951	-1513.929	146.9784	1.829247	0.9172596	1.225736	13.57624
1722	-1365.519	-1508.757	143.2377	1.829247	0.7396252	1.34931	15.54077
1728	-1355.969	-1499.718	143.7499	1.877194	0.903484	1.005928	15.34374
1734	-1376.197	-1515.399	139.2018	1.93682	0.7110981	1.564273	17.47547
1740	-1366.127	-1505.662	139.5346	1.963916	0.6411348	1.252469	17.47547
1746	-1356.106	-1501.237	145.1311	1.786976	0.8476755	1.252469	14.57797
1752	-1361.633	-1506.825	145.1917	1.711015	0.8586514	1.183902	14.61524
1758	-1362.813	-1505.657	142.8438	1.796877	0.8869832	1.336043	15.69353
1764	-1365.449	-1506.709	141.2594	1.796877	0.8869832	1.334576	16.51186
1770	-1369.401	-1511.165	141.7647	1.792809	0.8327922	1.167819	16.36505
1776	-1372.274	-1518.294	146.0207	1.755358	1.276756	1.249232	13.9144
1782	-1370.076	-1516.026	145.9501	1.865573	0.7801986	1.329535	14.10827
1788	-1375.919	-1517.794	141.8744	1.888904	0.75888	1.329535	16.21422
1794	-1377.631	-1519.548	141.9171	1.888904	0.8804631	1.329535	16.13099
1800	-1382.65	-1532.249	149.5991	1.595326	0.9949325	1.277252	12.26818
1806	-1382.29	-1535.427	153.1368	1.617413	0.6377836	1.783373	10.33896
1812	-1384.033	-1532.429	148.3952	1.526086	0.8728069	1.14595	13.06152
1818	-1370.846	-1515.952	145.1055	1.632033	0.8728069	1.243165	14.66333
1824	-1382.804	-1525.952	143.1478	1.704326	1.101294	1.243165	15.52048
1830	-1373.424	-1519.119	145.6948	1.638486	0.6741911	1.480594	14.33496
1836	-1369.747	-1518.667	148.9197	1.659344	0.9058775	1.653988	12.45015
1842	-1374.137	-1517.893	143.7557	1.700571	0.714547	1.170164	15.44216
1848	-1378.157	-1521.881	143.7231	1.641945	0.7121741	1.265244	15.44216
1854	-1372.278	-1515.253	142.9753	1.77841	0.6285613	1.383301	15.73756
1860	-1363.759	-1505.276	141.5174	1.754709	0.8826363	1.306285	16.41691
1866	-1369.21	-1514.046	144.8358	1.754709	1.016261	1.137884	14.71914
1872	-1370.896	-1518.539	147.6429	1.779737	0.5823281	1.26082	13.40102
1878	-1379.239	-1523.443	144.2037	2.037759	0.8745255	1.004638	15.04161
1884	-1373.023	-1523.03	150.0072	1.835772	0.9605075	1.303523	11.93458
1890	-1372.117	-1518.002	145.885	1.850091	1.11747	1.232167	14.02568
1896	-1384.438	-1531.388	146.9504	1.742697	0.6351789	1.232167	13.7716
1902	-1371.593	-1514.031	142.438	1.719946	0.9785517	1.281739	15.92283
1908	-1362.839	-1509.942	147.1039	1.64441	0.7179337	1.145914	13.74851
1914	-1371.833	-1520.766	148.9333	1.576669	0.870809	1.143415	12.75766
1920	-1373.909	-1523.192	149.283	1.608835	0.870809	1.242459	12.508
1926	-1377.368	-1524.272	146.9042	1.783147	0.8665438	1.201503	13.6772
1932	-1367.887	-1511.531	143.6435	1.874745	0.8665438	0.9840492	15.43019
1938	-1366.69	-1516.475	149.785	1.802529	0.675631	1.127503	12.30182
1944	-1373.977	-1519.579	145.6019	1.742954	0.7328497	1.241218	14.42014
1950	-1382.333	-1530.635	148.3027	1.660887	0.7564959	1.11297	13.11551
1956	-1385.713	-1533.986	148.2735	1.566732	0.7991581	1.51721	12.955
1962	-1378.15	-1529.636	151.4857	1.465144	0.8537493	1.266712	11.43
1968	-1384.643	-1535.766	151.1229	1.671135	0.8898769	1.786874	11.23987
1974	-1358.728	-1507.357	148.6281	1.834321	0.875756	1.154441	12.77418
1980	-1381.319	-1526.624	145.3053	1.781079	0.6143411	1.496676	14.48194
1986	-1373.854	-1521.122	147.2671	1.755875	0.7726615	1.341917	13.47945
1992	-1373.953	-1524.159	150.2052	1.583545	0.8646285	1.399982	11.96418
1998	-1373.834	-1513.75	139.9161	1.690995	1.020225	1.399982	17.15774
2004	-1365.388	-1511.286	145.8985	1.692534	0.7486444	1.145	14.334
2010	-1376.416	-1518.931	142.515	1.969186	0.7743329	1.323705	15.83746
2016	-1367.047	-1513.554	146.5068	1.805177	0.7294834	1.232708	13.92482
2022	-1368.936	-1516.027	147.091	1.754254	0.801311	1.232708	13.61249
2028	-1376.204	-1513.57	137.3664	1.885182	0.7073739	1.138461	18.65814
2034	-1380.799	-1518.788	137.9892	1.969369	0.7073739	1.358332	18.18424
2040	-1364.162	-1509.641	145.4788	1.863816	0.7721249	1.058619	14.49559
2046	-1363.668	-1509.435	145.7662	1.716616	0.6947876	1.058619	14.46064
2052	-1364.221	-1512.87	148.6489	1.751637	0.8942863	1.028468	12.86207
2058	-1357.031	-1505.748	148.7166	1.566533	0.8942863	1.146369	12.86207
2064	-1372.583	-1514.705	142.1225	1.727583	0.8634322	1.201625	16.18137
2070	-1361.726	-1503.818	142.0923	1.811752	0.601946	1.144962	16.30761
