Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-2868.976	-3012.58	143.6039	2.040292	1.058678	1.476885	14.96933
6	-2861.635	-3002.531	140.896	2.024475	1.171841	1.280918	16.4191
12	-2874.385	-3014.414	140.0284	2.102893	1.147445	1.953952	16.49148
18	-2863.162	-3008.333	145.1709	1.933637	0.8691588	1.756973	14.16603
24	-2843.652	-2988.197	144.5457	1.987813	1.088816	1.37412	14.5467
30	-2853.886	-3000.129	146.2433	1.961672	0.957187	1.555474	13.6544
36	-2869.86	-3018.222	148.3622	1.889265	0.9924589	1.608495	12.54459
42	-2865.488	-3010.974	145.4857	1.925266	0.9439863	1.413217	14.14682
48	-2868.139	-3013.299	145.1606	2.011311	0.9652341	1.344113	14.29551
54	-2860.429	-3002.82	142.3913	1.773755	1.051349	1.076903	15.94409
60	-2869.125	-3011.116	141.9907	1.997465	0.8652016	1.439401	15.94409
66	-2850.522	-2991.425	140.9022	2.002114	0.9522557	1.429363	16.46378
72	-2876.936	-3013.329	136.3925	1.914514	1.030126	1.369515	18.82029
78	-2857.81	-3004.094	146.2842	1.864564	0.9892204	1.369515	13.76344
84	-2871.187	-3017.034	145.8477	2.015265	1.00161	1.642933	13.76344
90	-2867.73	-3014.02	146.2901	1.841882	1.00161	1.642933	13.62382
96	-2866.375	-3012.815	146.4402	1.823982	0.9994611	1.512922	13.62382
102	-2863.185	-3008.786	145.6013	1.909175	1.081119	1.569904	13.94294
108	-2859.6	-3005.147	145.5471	1.960567	0.99118	1.662587	13.94294
114	-2863.006	-3007.313	144.3069	2.002454	0.99118	1.579728	14.60681
120	-2866.025	-3012.524	146.4994	2.000837	1.198423	1.629474	13.33791
126	-2859.713	-3008.621	148.9074	1.90817	1.076898	1.78186	12.1163
132	-2880.591	-3029.608	149.0165	1.893808	1.054567	1.554762	12.19697
138	-2892.094	-3036.421	144.3261	1.856594	1.02424	1.481615	14.70602
144	-2862.831	-3009.188	146.3568	1.891596	0.8051329	1.444645	13.76743
150	-2859.666	-3005.597	145.9314	1.943458	0.9686691	1.743442	13.72217
156	-2863.847	-3007.437	143.5899	1.984338	0.9964532	1.870469	14.83404
162	-2851.755	-2994.571	142.8162	2.071133	0.9469615	1.395969	15.46014
168	-2851.403	-2994.157	142.7542	2.071133	0.9450729	1.67568	15.3486
174	-2863.036	-3007.827	144.7906	1.896932	0.8396975	1.405957	14.57894
180	-2861.224	-3008.654	147.4304	1.896932	0.9159783	1.215021	13.26968
186	-2858.588	-3000.345	141.7568	2.024552	0.9292134	1.340365	16.06912
192	-2865.106	-3006.036	140.9296	2.156528	1.199489	1.37254	16.27236
