Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-833.7037	-1001.457	167.7534	3.20386	2.952418	0.8521528
6	-822.883	-989.4889	166.6059	3.869804	3.735441	0.7712519
12	-839.7437	-1007.447	167.7032	2.379702	3.54775	0.9147767
18	-823.1672	-991.8102	168.643	1.926575	2.942378	0.955149
24	-825.3195	-993.5596	168.2401	2.260903	2.942378	1.078437
30	-839.2388	-1007.469	168.2302	2.478176	2.614996	1.225618
36	-842.3019	-1009.954	167.6518	3.412885	2.751144	1.028042
42	-820.9466	-988.9735	168.0269	2.591762	3.108982	0.8598059
48	-833.2253	-1000.489	167.2637	3.38731	3.272421	0.9073809
54	-835.8869	-1004.094	168.2071	1.704579	3.744848	0.7458249
60	-827.508	-994.6922	167.1842	3.01106	3.616309	0.8962383
66	-840.0308	-1006.29	166.2588	3.624572	4.266266	0.7231061
72	-832.6825	-998.2835	165.601	6.318544	3.47893	0.7529449
78	-833.1321	-999.4767	166.3447	3.5036	4.229145	0.7662271
84	-827.6044	-995.445	167.8407	2.793725	3.217836	0.7662271
90	-814.5594	-980.9108	166.3514	4.027306	3.945338	0.6919898
96	-826.8001	-992.5614	165.7613	4.008419	4.545617	0.6938441
102	-823.5866	-989.8894	166.3028	2.982133	4.672938	0.6825459
108	-835.031	-1002.122	167.0912	2.982133	3.828768	0.7720678
114	-829.1097	-997.2704	168.1607	1.756005	3.713662	0.7909262
120	-832.2865	-1000.395	168.1087	1.682572	3.780266	0.8561925
126	-832.0294	-999.1506	167.1212	3.222884	3.568433	0.8561925
132	-835.9814	-1003.548	167.5669	2.792084	3.52163	0.7222292
138	-832.9537	-1000.702	167.7487	2.430346	3.52163	0.8465507
144	-830.2413	-997.6908	167.4495	2.586456	3.641491	0.9157384
150	-823.2446	-990.8764	167.6318	2.586456	3.500211	0.8691564
156	-821.1661	-988.3503	167.1842	3.388933	3.266093	0.9966644
162	-836.4487	-1003.591	167.1426	3.72351	3.266093	0.8022152
168	-817.8186	-985.1337	167.3151	1.953993	4.415111	0.7502803
174	-822.238	-989.1363	166.8983	2.96173	4.083046	0.6983552
180	-824.2709	-990.9853	166.7144	3.25302	4.001872	0.796852
186	-813.09	-980.665	167.575	2.700532	3.588234	0.7095262
192	-815.78	-983.6092	167.8292	2.700532	3.188884	0.9021777
198	-821.5704	-989.157	167.5867	2.826499	3.132381	1.108921
204	-829.07	-996.8134	167.7434	2.867295	3.132381	0.9254483
210	-839.276	-1006.616	167.3399	3.119822	3.405776	0.8727242
216	-834.214	-1001.574	167.3596	2.463014	3.938566	0.7773173
222	-843.1941	-1009.74	166.5464	3.364443	4.084493	0.8119189
228	-820.3878	-987.3253	166.9374	3.364443	3.743067	0.7422591
234	-820.549	-986.6789	166.1298	3.480142	4.476882	0.7397834
240	-825.2486	-991.9402	166.6917	3.523727	3.833023	0.8154945
246	-832.5505	-998.1971	165.6466	4.533838	4.311569	0.768271
252	-831.4111	-998.0232	166.6122	2.962767	4.311569	0.7857836
258	-829.0912	-996.9445	167.8533	1.968886	3.839478	0.7857836
264	-830.7696	-998.2267	167.4571	2.901514	3.472389	0.8349075
270	-824.2493	-992.0719	167.8226	2.124438	3.636482	0.9116853
276	-820.764	-987.6678	166.9038	2.750088	4.225433	0.7054588
282	-840.433	-1006.916	166.4828	3.310765	4.255882	0.7054588
288	-832.2618	-999.4288	167.1669	2.044263	4.429373	0.8287696
294	-826.1515	-993.4089	167.2574	2.507008	3.920411	0.8860479
300	-831.2529	-997.886	166.6331	3.168511	4.067855	0.8860479
306	-824.0092	-989.7904	165.7812	3.610286	4.799428	0.6342845
312	-823.4179	-987.9834	164.5655	4.4741	5.52767	0.5532365
318	-821.2629	-986.9236	165.6607	4.327095	4.392923	0.796968
324	-818.4713	-984.7773	166.306	4.327095	3.834207	0.6575379
330	-813.7497	-979.821	166.0713	3.224382	4.751743	0.6553112
336	-817.5344	-984.0459	166.5115	3.185325	4.337905	0.6553112
342	-834.7079	-1001.576	166.8678	2.723018	4.337905	0.5740138
348	-829.7402	-994.3904	164.6502	4.968643	5.158867	0.6122086
354	-826.4309	-992.3733	165.9424	2.219462	5.65984	0.5313235
360	-827.525	-992.3605	164.8355	3.249898	5.996202	0.5894591
366	-827.045	-992.3465	165.3015	3.269993	5.529945	0.52395
372	-823.8952	-987.6387	163.7435	5.187256	5.973466	0.5234029
378	-830.7282	-995.1501	164.4219	5.022957	5.351882	0.6299096
384	-834.4058	-1000.542	166.1358	3.126064	4.776985	0.5983323
390	-832.4024	-998.0785	165.676	4.198933	4.551294	0.6270019
396	-830.2747	-996.9823	166.7075	2.578813	4.565093	0.676185
402	-823.2619	-989.9567	166.6948	2.568213	4.547039	0.7420308
408	-830.8174	-997.3583	166.5408	2.686624	4.605571	0.752421
414	-825.4241	-992.0874	166.6633	3.098368	4.189397	0.752421
420	-830.9647	-998.3262	167.3615	2.872441	3.60589	0.8130925
426	-818.5658	-985.232	166.6661	2.897295	4.314468	0.7711118
