Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-608.2598	-777.0497	168.79	0.5130079	1.069809	1.260011	1.189054	0.374401	0.625599	0.591055	0.408945	0.7959013
6	-612.1287	-780.769	168.6403	1.263154	0.9479475	1.153209	0.8771816	0.408572	0.591428	0.591055	0.408945	0.6744644
12	-609.7859	-778.7511	168.9652	0.4214244	0.8407909	1.064709	1.492181	0.317458	0.682542	0.464292	0.535708	0.8699834
18	-611.9421	-780.5587	168.6165	0.4552236	1.4181	1.316838	0.8450482	0.492732	0.507268	0.464292	0.535708	0.9514474
24	-619.4953	-788.6488	169.1535	0.4552236	0.9502787	1.18665	0.9810472	0.419159	0.580841	0.464292	0.535708	0.8711277
30	-609.3194	-779.4764	170.157	0.3687092	0.6268924	0.4908865	1.134634	0.426713	0.573287	0.319114	0.680886	0.8053766
36	-612.0069	-781.4691	169.4622	0.1931562	1.482482	0.4908865	1.061716	0.559036	0.440964	0.544054	0.455946	0.8605717
42	-606.833	-773.8932	167.0602	0.6568108	1.564504	2.158753	1.541955	0.4412	0.5588	0.574405	0.425595	0.6612643
48	-614.1604	-782.4019	168.2416	0.06589472	1.776588	1.371631	1.462663	0.589233	0.410767	0.552683	0.447317	0.6612643
54	-617.8927	-785.8075	167.9147	0.1329182	2.291832	1.316161	1.331021	0.589233	0.410767	0.497466	0.502534	0.6730429
60	-625.6457	-793.8691	168.2233	0.5859058	1.445365	1.511376	0.9774757	0.543398	0.456602	0.557309	0.442691	0.8701834
66	-628.3865	-797.5689	169.1824	0.0276308	1.445365	1.181652	0.9774757	0.317494	0.682506	0.604251	0.395749	0.8701834
72	-629.9546	-797.9629	168.0083	0.2132418	1.761756	1.983016	0.8674229	0.327497	0.672503	0.605771	0.394229	0.9400046
78	-630.7361	-797.9535	167.2174	1.985273	1.377206	1.471457	0.7050613	0.340536	0.659464	0.592926	0.407074	0.9180577
84	-619.8532	-788.6415	168.7883	0.5342048	0.8173564	2.000175	0.6503301	0.340536	0.659464	0.553592	0.446408	0.9213317
