Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2040.349	-2208.42	168.0707	0.07829342	1.535943	1.3036	2.632932	0.8825301
6	-2032.156	-2200.202	168.0464	0.07460429	1.700635	1.185865	2.566573	0.9474552
12	-2039.667	-2207.485	167.8186	0.06771995	1.664309	1.262342	2.633418	1.071924
18	-2042.106	-2209.458	167.3516	0.06787095	2.306534	1.262342	2.633418	0.9954447
24	-2042.643	-2209.882	167.239	0.06995341	2.237228	1.309818	2.81195	0.9345404
30	-2037.412	-2205.345	167.933	0.06977051	1.696552	1.198939	2.780869	0.8264983
36	-2043.388	-2210.927	167.5391	0.07896443	1.657745	1.462951	2.945777	0.8264983
42	-2033.513	-2201.427	167.9135	0.07896443	1.805527	1.086062	2.806001	0.8264983
48	-2044.87	-2212.604	167.7344	0.07133444	1.805527	1.042878	2.980998	0.8920981
54	-2048.356	-2216.665	168.3092	0.1232973	1.880558	1.220287	2.168133	0.8256259
60	-2050.198	-2218.672	168.474	0.08518496	1.329648	1.220287	2.387482	1.00232
66	-2030.237	-2197.987	167.7502	0.08518496	2.234457	1.204692	2.464021	0.8509091
72	-2044.275	-2212.342	168.0673	0.0987307	1.976963	1.13907	2.492484	0.7419954
78	-2041.344	-2208.88	167.5363	0.09440651	2.388161	1.250259	2.556024	0.7807193
84	-2049.596	-2216.885	167.2895	0.08357131	2.388161	1.197244	2.863541	0.7837346
90	-2056.163	-2223.397	167.2343	0.08357131	2.274504	1.31179	2.863541	0.827511
96	-2047.683	-2215.996	168.3132	0.08861603	1.661545	1.113512	2.525674	0.7903785
102	-2044.113	-2212.3	168.1871	0.09477835	1.661545	1.208607	2.546558	0.7970313
108	-2038.268	-2205.385	167.1165	0.07932097	2.012238	1.504143	3.04196	0.7962755
114	-2036.538	-2204.172	167.634	0.07932097	1.948363	1.123314	2.874795	0.8857038
120	-2028.805	-2196.743	167.9382	0.09927483	1.92112	1.189392	2.564919	0.8174682
126	-2036.668	-2204.287	167.6191	0.08480016	2.169004	1.051776	2.856446	0.7783276
132	-2033.105	-2200.404	167.2985	0.09832843	2.436566	1.351131	2.648445	0.788606
138	-2039.409	-2206.99	167.5808	0.0826296	2.303506	1.186932	2.662257	0.7667118
144	-2036.628	-2204.961	168.3332	0.09348629	1.414312	1.186932	2.684632	0.7524454
150	-2042.13	-2209.37	167.2401	0.09317868	2.290866	1.267711	2.92664	0.7617025
156	-2051.047	-2219.204	168.1577	0.09141378	1.382266	1.301294	2.795715	0.7296015
162	-2047.947	-2216.733	168.786	0.09862747	1.084843	1.031591	2.758535	0.6567495
168	-2040.503	-2207.602	167.099	0.1045664	2.475614	1.327321	2.868056	0.7400677
174	-2040.008	-2208.235	168.2274	0.08096862	1.608344	0.9345325	2.787715	0.8645436
180	-2045.837	-2213.58	167.7431	0.08096862	1.862787	1.201929	2.787715	0.853252
186	-2038.796	-2206.658	167.8621	0.08145703	1.996856	1.058135	2.720374	0.8228415
