Iteration	Posterior	Likelihood	Prior	tree_length
0	-272.7968	-445.8591	173.0623	1.243447
6	-272.6605	-445.3632	172.7026	1.525472
12	-270.6878	-443.3904	172.7026	1.525472
18	-272.4029	-445.1088	172.7059	1.523058
24	-267.9737	-440.7841	172.8104	1.444263
30	-266.6856	-439.3385	172.6529	1.562223
36	-270.7401	-443.6249	172.8848	1.386727
42	-261.9645	-434.6745	172.71	1.520008
48	-261.9483	-434.7827	172.8344	1.425811
54	-258.4852	-431.3796	172.8943	1.379247
60	-269.1141	-442.1048	172.9907	1.302378
66	-269.3079	-442.1208	172.8129	1.442298
72	-268.7681	-441.5235	172.7555	1.485922
78	-258.9349	-431.6603	172.7254	1.508522
84	-253.8225	-426.4623	172.6398	1.571874
90	-264.2721	-436.6301	172.358	1.772943
96	-263.6897	-436.6755	172.9857	1.306417
102	-293.0882	-465.3282	172.2401	1.854383
108	-281.7495	-454.304	172.5545	1.633895
114	-293.3789	-465.8277	172.4488	1.709296
120	-291.6905	-464.3601	172.6696	1.54997
126	-286.7926	-459.4622	172.6696	1.54997
132	-279.6495	-452.6022	172.9526	1.333062
138	-284.3086	-456.8809	172.5723	1.62101
144	-276.124	-448.6134	172.4894	1.680494
150	-286.2895	-458.9022	172.6127	1.591689
156	-283.46	-456.0727	172.6127	1.591689
162	-283.3645	-455.6775	172.313	1.804182
168	-271.8208	-444.4339	172.6131	1.591429
174	-262.7463	-435.3593	172.6131	1.591429
180	-265.02	-437.1753	172.1553	1.912097
186	-261.6428	-434.651	173.0082	1.288176
192	-282.3182	-455.0475	172.7293	1.505598
198	-278.1783	-451.2186	173.0404	1.261677
204	-269.8488	-442.755	172.9063	1.369865
210	-270.5207	-443.1393	172.6186	1.587379
216	-265.5471	-437.8173	172.2702	1.833719
222	-263.9558	-437.0317	173.0758	1.23207
228	-261.6444	-434.2819	172.6375	1.573565
234	-268.5463	-441.5261	172.9798	1.311184
240	-268.5553	-441.5591	173.0038	1.291743
246	-272.7053	-445.8152	173.1098	1.203243
252	-262.541	-435.545	173.004	1.291563
