Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-47.97467	-218.1098	170.1351	0.5480749	0.9054692	1.13478	0.8217117	0.9469987
6	-54.76554	-224.2472	169.4816	1.24152	1.212513	0.8015004	0.8217117	0.9316419
12	-55.87601	-226.3773	170.5013	0.1364632	0.5274648	1.462334	1.140208	0.5524048
18	-43.21475	-214.3959	171.1811	0.3397971	0.4122167	0.4937804	0.4048442	1.44193
24	-55.41587	-224.4237	169.0079	0.2780633	2.149493	0.9936109	0.2223354	1.745184
30	-52.38679	-220.3901	168.0033	1.994617	1.080826	1.449319	0.7033902	1.245467
36	-44.49048	-215.2656	170.7751	0.596844	0.5640627	0.9567815	0.6921458	0.8722579
42	-47.15152	-216.8916	169.7401	0.5902312	0.6433922	1.310263	0.3598772	1.679298
48	-56.97843	-226.5828	169.6044	0.7402139	0.6433922	1.675484	0.3588564	1.41619
54	-47.23786	-217.3921	170.1542	0.3416956	0.8773166	1.711136	0.7449615	0.5117971
60	-45.07432	-214.8232	169.7489	0.7356819	0.6439381	1.183104	1.397484	0.7262309
66	-55.20573	-225.3486	170.1429	0.8135121	0.6439381	1.183104	0.8785718	0.795049
72	-48.82525	-219.4402	170.6149	0.6893921	0.4879967	0.9612494	0.600416	1.084125
78	-50.79108	-219.9061	169.115	0.5435016	1.010301	1.521248	0.4460782	1.701123
84	-50.94644	-221.2634	170.317	0.6668391	0.8310423	1.158699	0.601121	0.9143898
90	-45.90625	-215.2775	169.3712	1.376956	1.091256	1.113824	0.2674794	1.246764
96	-57.48859	-223.7053	166.2167	3.63839	0.3579888	0.5403381	0.1570107	2.700177
102	-53.28528	-222.2019	168.9166	1.148944	0.9907354	1.043099	0.7203094	1.558852
108	-60.47057	-231.0267	170.5561	0.6106789	0.9907354	0.5479789	0.4047941	1.311366
114	-69.32889	-237.8617	168.5328	1.559616	0.7813975	1.463002	0.5238809	1.534265
120	-61.8721	-231.4175	169.5453	0.8361703	0.6679904	1.396524	1.021916	1.022055
126	-53.19973	-223.147	169.9473	0.8342689	0.8991355	0.9895218	0.9402136	0.8741091
132	-51.48046	-221.5783	170.0979	0.6658594	0.6115315	0.9628273	0.9402136	1.182603
138	-49.64012	-218.2034	168.5633	0.6158264	1.728994	1.453219	1.176274	0.9968944
144	-58.85057	-229.462	170.6114	0.2277743	0.6424601	1.563163	0.3168574	1.127891
150	-66.75461	-233.0873	166.3327	1.065294	1.359258	4.159328	0.3344944	1.767665
156	-63.03228	-232.7204	169.6881	0.2622397	0.5749055	2.587928	0.313041	1.208331
162	-57.42201	-226.4986	169.0766	0.2649465	2.123441	1.1123	0.4332829	1.481477
168	-51.08571	-220.5142	169.4284	0.4128995	1.243693	1.196083	1.269505	0.9439736
174	-57.96735	-228.576	170.6086	0.6326225	0.41227	0.3618895	1.269505	0.9757242
180	-47.77508	-216.187	168.412	1.9004	0.8573581	1.302488	1.283386	0.6701011
186	-47.19766	-215.33	168.1323	1.840458	0.8170343	2.403424	0.7003692	0.6701011
192	-40.5493	-211.1313	170.582	0.555733	0.8170343	0.6746828	0.784119	1.067167
198	-47.19798	-217.3714	170.1734	0.2796989	0.825099	1.763345	0.784119	0.5691036
204	-48.43781	-216.4457	168.0079	1.693117	0.7726817	1.783498	0.8248229	1.386556
210	-60.32429	-231.1131	170.7888	0.27773	0.6347015	1.162856	0.3690868	1.224794
216	-62.07069	-232.6943	170.6236	0.1146105	0.5731128	1.600524	0.5289294	1.046018
222	-58.63824	-229.4656	170.8274	0.3882745	0.8796288	0.5297704	0.655412	1.163785
228	-57.47044	-226.3841	168.9137	1.705382	0.8321522	0.724953	1.038469	1.246519
234	-62.0067	-229.2302	167.2235	1.768166	1.154327	1.829326	0.9620775	1.503757
240	-49.02583	-219.3831	170.3573	0.4718473	0.599535	0.7162492	1.268932	1.052786
246	-52.1801	-222.8608	170.6807	0.1045386	0.647537	1.612989	0.5136491	0.9404062
252	-63.49163	-235.1257	171.634	0.2151613	0.5249933	0.5245592	0.3499414	1.156925
258	-50.22649	-220.4957	170.2692	0.3028044	0.9178421	1.273415	0.6108813	1.115423
264	-64.07462	-233.2104	169.1358	1.085239	0.8936377	1.01824	1.620194	0.6692757
270	-54.31457	-223.0389	168.7244	2.010263	0.6993749	0.7006164	1.510912	0.8142646
276	-42.90966	-213.5878	170.6782	0.379897	0.6392729	1.259476	0.6913635	0.8142646
282	-48.93123	-218.1702	169.239	0.7230603	0.5353905	2.354153	0.7955963	0.9408182
288	-47.97577	-218.7273	170.7515	0.5269551	0.4137647	1.220768	0.6280001	0.8477295
294	-43.2791	-213.1822	169.9031	0.2205341	0.7835321	2.233136	0.6280001	0.8088408
300	-46.71361	-217.2913	170.5777	0.176102	0.7095981	1.004882	1.292628	0.6400029
306	-51.86581	-219.2927	167.4269	2.466654	1.545214	1.022398	0.6795001	1.324622
312	-44.636	-214.4091	169.7731	1.222304	0.3213285	1.271352	0.6462134	1.071302
318	-47.25213	-216.5498	169.2976	0.3368721	0.934167	2.607064	0.6462134	0.8483199
324	-40.84476	-210.05	169.2053	0.2902988	1.695817	2.229528	0.3458206	0.8483199
330	-50.39287	-220.7289	170.336	1.490946	0.5739209	0.7008871	0.4374279	0.9188997
336	-52.97062	-221.4725	168.5019	1.072115	0.6594757	2.721104	0.6984948	1.047432
342	-66.86305	-235.1016	168.2386	1.377652	1.182909	1.087662	0.395135	1.936706
