Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-237.0191	-408.3337	171.3146	0.7670481	1.04702	1.187007
6	-240.9685	-411.1512	170.1826	1.564773	1.674928	0.9040328
12	-226.1609	-397.8549	171.694	0.06000936	1.542562	1.034116
18	-228.1785	-400.1168	171.9383	0.4412899	0.8090075	1.134405
24	-229.3053	-401.3641	172.0588	0.1715171	0.9634174	1.129791
30	-236.8139	-409.1247	172.3108	0.3567183	0.8057692	0.8445245
36	-238.4299	-410.112	171.6822	0.3485985	1.485333	0.7892446
42	-230.5836	-402.2853	171.7017	0.5862729	1.218738	0.80191
48	-238.1589	-408.9546	170.7958	1.300844	1.4101	0.80191
54	-244.5921	-415.9231	171.3311	1.300844	0.9090587	0.7539499
60	-239.3136	-409.86	170.5464	0.5990075	2.475775	0.5979151
66	-235.2877	-406.0994	170.8118	1.584514	0.9288856	1.006076
72	-243.2438	-414.056	170.8122	0.6638939	1.958443	0.8901869
78	-242.6333	-412.3473	169.714	1.770907	1.273999	1.483314
84	-244.9038	-414.5467	169.6429	2.274237	1.233457	1.167984
90	-248.739	-420.152	171.413	0.6445282	1.15307	1.114572
96	-240.9086	-412.5841	171.6755	0.232579	1.15307	1.244388
102	-251.7862	-423.7316	171.9454	0.1580523	0.6597633	1.480079
108	-247.3476	-419.3594	172.0118	0.115512	0.7339184	1.405077
114	-242.9698	-414.5575	171.5877	0.3174856	1.509517	0.9125077
120	-265.007	-436.3035	171.2965	0.6448012	1.607055	0.7428137
126	-247.3	-419.3056	172.0057	0.5346174	0.9355769	0.8413
132	-234.1512	-405.7516	171.6003	0.5786791	1.291659	0.8476672
138	-236.9212	-408.3477	171.4265	0.8012101	1.065857	1.037059
144	-233.6318	-405.5755	171.9437	0.189263	0.8918775	1.274462
150	-234.5776	-406.2598	171.6822	0.3011278	1.304238	1.042809
156	-230.7375	-402.0129	171.2754	0.195086	1.335544	1.447582
162	-233.2443	-405.0553	171.811	0.1087974	0.9726496	1.380757
168	-239.1711	-410.6109	171.4399	0.6726283	0.9726496	1.224235
174	-250.9415	-422.3895	171.4481	0.4623787	0.9645802	1.394349
180	-256.6769	-427.7982	171.1213	0.4298996	1.91896	0.8482631
186	-257.412	-428.5011	171.0891	0.8627278	0.6068902	1.630806
192	-214.7814	-386.4572	171.6759	0.2874714	0.9271199	1.382272
198	-224.5518	-396.3958	171.844	0.7184431	0.7696238	0.99923
204	-225.2442	-396.6423	171.3981	1.238597	0.5515699	1.134676
210	-242.2084	-413.7192	171.5109	0.7509682	1.047017	1.022204
216	-237.2286	-408.7689	171.5403	0.7284848	1.014478	1.046914
222	-230.9577	-402.3154	171.3577	1.148185	0.9167642	0.9036764
228	-231.3218	-403.0641	171.7423	0.4260878	0.9167642	1.224204
234	-237.7565	-409.0761	171.3197	0.4472141	1.629344	0.9326577
240	-234.8611	-403.7596	168.8985	2.442485	1.325185	1.552474
246	-233.7451	-402.3693	168.6242	2.442485	1.542668	1.594109
252	-235.5747	-404.8621	169.2874	2.442485	1.213092	1.340775
258	-221.2981	-392.9137	171.6156	0.4763099	1.213092	1.025931
264	-228.5108	-400.0134	171.5026	1.123317	0.9389696	0.71658
270	-247.0231	-418.7906	171.7675	0.0659461	0.6445711	1.688574
276	-242.2701	-413.7208	171.4507	0.5356545	1.23831	1.10175
282	-244.6994	-416.1584	171.459	0.1971123	1.23831	1.379208
288	-236.7271	-408.5566	171.8295	0.3470184	1.23831	0.9123598
294	-232.0606	-404.1702	172.1096	0.04593472	1.19391	0.9816411
300	-234.7302	-405.2315	170.5014	0.4912007	2.567729	0.7240482
306	-241.1611	-412.3296	171.1685	0.1660271	2.230247	0.7167322
312	-238.0175	-409.7873	171.7698	0.2360966	1.222623	1.098193
318	-232.5048	-403.9488	171.4441	0.4399719	1.438905	1.00831
324	-238.3855	-410.105	171.7195	0.2291777	1.438905	0.9419617
330	-235.6525	-407.7613	172.1089	0.1354942	1.248415	0.8200383
336	-236.4469	-408.2041	171.7572	0.06978338	1.781504	0.6317416
342	-235.9472	-408.1678	172.2206	0.05222961	1.288605	0.7222011
348	-223.3397	-395.3541	172.0144	0.01858478	1.19931	1.094732
354	-237.6956	-409.9144	172.2188	0.07527064	1.274857	0.7097755
360	-220.3703	-391.7557	171.3854	0.7706236	1.373396	0.7706968
366	-225.6673	-396.8031	171.1358	0.8448273	0.9492595	1.351199
372	-225.1618	-396.6747	171.5129	0.4320903	0.9848872	1.351199
378	-230.7548	-402.0179	171.2632	0.5221354	1.596874	0.9476585
384	-236.9345	-406.9678	170.0332	1.943311	1.488885	0.8540162
390	-228.4744	-398.3048	169.8304	1.943311	1.694065	0.8511752
396	-235.3019	-406.7001	171.3982	0.3565414	1.694065	0.8737651
402	-232.5818	-404.2084	171.6266	0.4936571	1.370353	0.8227923
408	-235.4742	-406.2169	170.7427	1.114919	1.760357	0.6072992
414	-234.1721	-405.6573	171.4851	0.4949654	1.657161	0.5210353
420	-232.5174	-403.4074	170.89	1.694359	0.7828699	0.9633816
426	-242.2402	-412.7908	170.5506	1.900749	0.628204	1.228921
432	-241.7955	-412.5506	170.7551	1.443905	0.8805699	1.228921
438	-239.3743	-411.0827	171.7083	0.1645969	1.469521	0.9887598
444	-246.7487	-418.2151	171.4664	0.7074778	1.201219	0.9551163
450	-237.1377	-408.873	171.7353	0.5673979	0.9415306	1.083748
456	-241.0347	-412.5997	171.565	0.595919	0.7588257	1.359247
462	-249.441	-420.369	170.9281	0.8198671	0.8935207	1.570663
468	-250.9599	-420.8663	169.9064	2.289761	0.6160417	1.442876
474	-239.5404	-410.694	171.1535	0.8923755	0.7139632	1.482619
480	-233.9803	-405.518	171.5377	0.1475101	1.192749	1.392053
486	-233.7044	-405.7258	172.0214	0.3841847	0.9169929	1.008641
492	-238.899	-410.9175	172.0186	0.4717071	0.8323419	1.008641
498	-231.1384	-402.7222	171.5838	0.3890876	1.432684	0.9225149
504	-229.5382	-400.5667	171.0285	0.7470492	1.657825	0.8915211
510	-239.7155	-411.4492	171.7337	0.6353069	1.064392	0.8915211
516	-240.29	-411.678	171.3881	0.8898083	1.15163	0.8959545
522	-225.0185	-395.8236	170.8051	1.129725	1.439878	0.9555655
528	-224.4131	-395.0441	170.631	1.45257	0.7366278	1.436693
534	-232.2387	-404.0793	171.8406	0.8357499	0.7720256	0.8742379
540	-246.8171	-418.1036	171.2865	0.7407893	1.38186	0.9186262
546	-244.8866	-417.1755	172.2888	0.223477	1.019136	0.7677962
552	-251.2533	-422.3216	171.0683	1.331268	0.8423669	1.085866
558	-246.4111	-418.2785	171.8674	0.4504876	0.7733321	1.219105
564	-245.2366	-416.8977	171.6611	0.2098367	0.8540508	1.508779
570	-241.9258	-413.9053	171.9794	0.1427708	0.7596675	1.388997
576	-237.3417	-408.9095	171.5679	0.3975027	1.110161	1.232341
582	-232.4979	-403.63	171.132	0.5792665	1.632071	0.9878417
588	-237.6153	-408.9056	171.2903	0.2285892	2.008899	0.7730495
594	-238.1004	-407.064	168.9636	2.37837	1.967994	1.021128
600	-232.153	-403.3359	171.1828	1.013263	1.273756	0.8486834
606	-232.1346	-403.9191	171.7845	0.244014	1.257754	1.044079
612	-218.2259	-390.1438	171.918	0.04653988	0.8383887	1.449943
618	-229.3097	-401.0218	171.712	0.2725479	1.053847	1.263281
624	-230.3499	-401.3176	170.9677	1.041616	1.083337	1.217844
630	-227.6301	-399.1584	171.5283	0.4177067	1.201219	1.170901
636	-227.7993	-399.5715	171.7722	0.04791857	0.3332013	1.91341
642	-229.3993	-400.6578	171.2584	0.07089873	0.82403	1.91341
648	-224.1846	-396.0744	171.8898	0.4735541	0.5394774	1.372583
654	-225.6062	-396.757	171.1508	0.6330763	0.7545005	1.645479
660	-226.301	-398.1203	171.8193	0.1589009	1.053426	1.268872
666	-232.0487	-402.069	170.0204	1.817651	1.67546	0.7928113
672	-227.4654	-399.381	171.9157	0.1357968	1.455858	0.8010918
678	-216.2154	-387.0574	170.842	0.8277137	1.919206	0.6736321
684	-219.3098	-389.2401	169.9303	1.521544	2.137112	0.6736321
690	-233.4997	-403.1554	169.6557	1.521544	2.443788	0.5981906
696	-228.5651	-400.2598	171.6947	0.1566226	1.718083	0.7089915
702	-219.998	-390.9843	170.9863	0.8429512	1.718083	0.7443109
708	-220.5512	-389.8223	169.2711	2.191627	2.165339	0.5743134
714	-232.2244	-403.422	171.1975	1.308766	1.094854	0.6485948
720	-224.2935	-396.2921	171.9986	0.1645639	1.305594	0.8500138
726	-223.4609	-395.4618	172.0009	0.005110741	1.144548	1.168013
732	-232.4614	-404.8959	172.4345	0.01027739	0.898163	0.9883202
738	-228.748	-400.3867	171.6387	0.03924166	1.065792	1.49476
744	-222.1147	-394.1993	172.0846	0.03267534	1.206154	1.007786
750	-228.1629	-399.7028	171.5399	0.1624301	1.517632	1.106027
756	-235.5425	-406.6805	171.138	1.209147	1.22863	0.6978828
762	-233.3408	-403.6561	170.3153	1.062144	2.256158	0.5493742
768	-229.7113	-401.1128	171.4014	0.8987308	1.337024	0.5219481
774	-232.0253	-404.1016	172.0764	0.2564211	0.8594659	1.131109
780	-236.7965	-407.7678	170.9713	1.03895	1.186732	1.126875
786	-225.7913	-397.6331	171.8418	0.3683859	0.8491672	1.245892
792	-228.2776	-400.1275	171.8498	0.272189	1.166717	1.041703
798	-226.2344	-397.7841	171.5497	0.7285984	1.007511	1.04448
804	-247.6596	-419.0237	171.3642	0.6320673	0.9227818	1.359813
810	-249.4196	-418.9683	169.5487	2.156442	1.435508	1.176675
816	-244.6466	-416.577	171.9304	0.0986089	1.400268	0.896216
822	-225.3334	-396.7401	171.4067	0.2984186	1.794366	0.8113624
828	-230.3463	-401.0125	170.6662	1.124838	1.794366	0.6804685
834	-216.7995	-388.497	171.6975	0.4749969	1.293979	0.85276
840	-219.6534	-391.9101	172.2568	0.2282925	0.8463936	0.9998374
846	-226.1966	-397.369	171.1724	0.275281	1.922557	0.9601988
852	-232.334	-403.8997	171.5656	0.5414614	1.19548	1.028335
858	-231.3618	-403.4434	172.0816	0.1699458	1.241745	0.8193861
864	-231.4832	-402.1318	170.6486	0.6201838	2.224729	0.8191807
870	-243.7804	-415.4205	171.6401	0.213572	1.545549	0.9294573
876	-238.2052	-409.7265	171.5213	1.145818	0.8836293	0.7391179
882	-224.0563	-394.7994	170.7431	0.5949644	2.293979	0.5573851
888	-224.9703	-394.646	169.6758	1.895545	1.927513	0.8122838
894	-224.0911	-395.2086	171.1175	0.4805589	2.037047	0.540025
900	-217.6898	-388.3115	170.6217	1.313066	1.687654	0.5939369
906	-217.647	-389.9061	172.2591	0.1396685	1.136048	0.7629885
912	-228.3287	-397.6244	169.2957	2.172018	2.033791	0.8087472
918	-229.7556	-401.3845	171.6289	0.8096896	1.062947	0.8087472
924	-236.6227	-407.8626	171.2399	0.6981329	1.597566	0.7618395
930	-238.2928	-409.7586	171.4658	0.3113926	1.689731	0.8521987
936	-233.448	-404.1718	170.7239	0.5811246	2.315054	0.6012349
942	-243.2835	-414.3836	171.1002	1.199462	1.327087	0.5793202
948	-241.7368	-412.8079	171.0711	0.1887373	2.323804	0.6837915
954	-232.4326	-403.6947	171.2621	0.1003716	2.179239	0.7528497
960	-231.4004	-402.9468	171.5464	0.8837626	0.863026	1.037417
966	-240.832	-412.4798	171.6478	0.4710998	1.121249	1.087502
972	-223.9012	-395.6618	171.7606	0.412338	0.8589995	1.26864
978	-233.14	-405.1334	171.9934	0.4484213	0.8773001	1.012103
984	-232.4152	-404.5164	172.1012	0.3695381	0.7208552	1.131678
990	-228.9572	-400.0964	171.1392	0.3361609	2.056329	0.7675114
996	-226.9172	-397.4659	170.5486	1.507556	1.450902	0.8013961
1002	-235.9326	-407.7664	171.8338	0.3576903	1.373007	0.7171535
1008	-236.1922	-407.491	171.2988	0.3920466	1.610457	1.02953
1014	-236.4779	-408.1359	171.658	0.2727814	1.527086	0.8631126
1020	-234.4349	-406.3884	171.9535	0.08692055	1.119295	1.15999
1026	-235.7156	-407.8017	172.086	0.08251858	1.21469	0.9465644
1032	-231.8819	-403.4599	171.578	0.2939412	1.668577	0.7545265
1038	-229.7119	-400.686	170.9741	0.8954118	1.671052	0.7545265
1044	-248.4129	-420.4197	172.0068	0.2182832	1.371192	0.6589436
1050	-246.3795	-417.923	171.5435	0.1341648	1.757882	0.8890921
1056	-247.8689	-419.0087	171.1398	0.260911	2.214477	0.6148032
1062	-243.0656	-414.6748	171.6092	0.3810896	1.152531	1.174722
1068	-237.8842	-409.3845	171.5003	0.5353935	1.268538	1.0267
1074	-245.5979	-416.093	170.4952	0.374007	2.768791	0.5086484
1080	-228.8021	-400.6772	171.875	0.08514679	1.659374	0.6026361
1086	-229.6809	-400.8374	171.1566	0.02508341	2.309907	0.8216228
1092	-237.8639	-408.5542	170.6904	1.337589	1.479066	0.8014654
1098	-240.3886	-411.5027	171.1142	0.3343811	2.159834	0.6320407
1104	-236.0567	-407.1541	171.0974	1.548376	0.968689	0.6167588
1110	-225.996	-397.0449	171.0489	0.8075531	1.314782	1.149791
1116	-228.8948	-399.5796	170.6848	1.541316	1.119871	0.9851685
1122	-236.9972	-407.8009	170.8037	1.2115	0.7908802	1.447549
1128	-230.1115	-401.8404	171.7289	0.7208908	1.090292	0.7552282
1134	-229.8553	-399.8743	170.019	1.522494	2.091234	0.5538265
1140	-252.9924	-424.0685	171.0761	0.734695	1.726102	0.7598678
1146	-250.3791	-421.5783	171.1993	1.09036	0.9157621	1.11928
1152	-252.088	-423.373	171.2851	0.5347109	1.599773	0.9071118
1158	-248.8754	-419.6731	170.7977	0.821	1.163603	1.465638
1164	-254.6059	-426.2581	171.6522	0.4473523	1.266962	0.9640682
1170	-242.7651	-413.1742	170.4091	1.687421	1.133941	1.096442
1176	-236.732	-408.347	171.615	0.3348451	1.429888	0.9502881
1182	-240.4447	-411.9677	171.523	0.356733	1.421635	1.029493
1188	-243.5122	-414.8883	171.3761	0.7937951	0.8384302	1.288038
1194	-255.8728	-426.2124	170.3396	1.675274	1.603113	0.6071278
1200	-242.3048	-413.9242	171.6194	0.3756029	1.422684	0.9091933
1206	-233.7031	-405.1006	171.3975	0.782447	1.418889	0.653595
1212	-233.6266	-405.2899	171.6633	0.1172502	1.737919	0.7860774
1218	-237.8736	-408.7186	170.845	0.4980402	2.217915	0.722918
1224	-225.1967	-396.118	170.9213	1.063551	0.8744847	1.406557
1230	-221.1827	-392.5451	171.3625	0.4720923	0.8481192	1.540279
1236	-230.5189	-401.0756	170.5567	1.636396	0.4895887	1.540279
1242	-226.1149	-397.6594	171.5445	0.7819444	0.8614867	1.134987
1248	-227.4586	-399.1003	171.6417	0.356646	1.358083	0.9745479
1254	-230.9035	-403.3522	172.4487	0.2003435	0.7699533	0.9077638
1260	-224.3955	-396.0415	171.646	0.4229824	1.025508	1.216263
1266	-222.5364	-394.1442	171.6078	0.7398152	1.166312	0.7922789
1272	-234.5786	-405.8688	171.2902	0.9049558	0.8815297	1.231316
1278	-220.8072	-392.813	172.0058	0.1516829	1.293936	0.8706872
1284	-233.2778	-404.8285	171.5507	0.2418005	1.293936	1.22316
1290	-225.9142	-397.1279	171.2137	1.014885	1.305805	0.763608
1296	-230.5179	-402.1933	171.6754	0.301894	1.610422	0.6760116
1302	-228.8896	-399.7445	170.8549	1.167903	1.537548	0.7239694
1308	-240.9337	-410.6689	169.7352	1.394689	2.505314	0.5390157
1314	-243.516	-414.6289	171.113	1.173901	1.223911	0.7964695
1320	-236.4	-407.9876	171.5876	0.8381716	0.9454263	0.9592516
1326	-242.0944	-413.7507	171.6562	0.6024057	0.9454263	1.120502
1332	-243.4477	-414.7476	171.2999	1.195153	0.9018163	0.9319985
1338	-239.1302	-409.6276	170.4974	1.730493	1.214943	0.8807504
1344	-229.6544	-401.43	171.7756	0.3606079	1.217542	0.9772447
1350	-236.1705	-407.8548	171.6842	0.1437862	0.9689353	1.454494
1356	-238.3714	-410.6569	172.2855	0.09013022	0.9091762	1.045439
1362	-228.434	-400.5472	172.1133	0.1420337	1.029558	1.045439
1368	-230.4732	-401.9767	171.5035	0.3090759	1.472272	1.045439
1374	-238.7958	-410.2042	171.4084	0.5023277	0.6434024	1.634111
1380	-232.0764	-402.4893	170.4129	1.815892	0.8587814	1.222134
1386	-230.1512	-401.4652	171.3139	0.5828222	1.116254	1.284216
1392	-230.2642	-401.5552	171.2911	0.2667254	1.862484	0.9063336
1398	-234.4185	-406.2247	171.8063	0.3660483	1.289162	0.8587912
1404	-231.2098	-402.6828	171.473	0.8011569	1.229756	0.8056285
1410	-240.3521	-411.3383	170.9862	0.1462518	0.8963375	1.997092
1416	-231.9794	-403.8451	171.8656	0.0938376	0.8937894	1.411236
1422	-237.2376	-408.5029	171.2653	0.5054156	0.9772612	1.491578
1428	-248.6397	-419.792	171.1522	0.8945952	0.9772612	1.275109
1434	-244.7893	-416.1328	171.3435	0.4226095	1.678798	0.8783613
1440	-236.8398	-407.612	170.7721	0.715431	2.123325	0.6260028
1446	-246.4445	-417.0666	170.6222	0.8576704	2.123325	0.6441754
1452	-237.9552	-409.3139	171.3587	0.4751404	1.746871	0.6890545
