Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-679.1123	-843.2093	164.097	1.045976	1.076522	5.399002
6	-683.3101	-847.7568	164.4467	0.6954497	1.077319	5.399002
12	-686.6128	-851.9544	165.3416	1.031821	1.235925	4.62691
18	-687.6649	-853.6197	165.9549	1.031821	1.321254	4.233141
24	-688.9515	-852.3592	163.4077	1.160568	1.931153	5.24452
30	-680.8463	-846.0954	165.2491	0.8126649	1.308563	4.760658
36	-695.7173	-859.8717	164.1543	0.7434534	1.175452	5.479524
42	-697.9779	-863.6938	165.7158	0.6870897	1.345422	4.548914
48	-684.6048	-847.3687	162.7639	1.056319	0.8882806	6.225737
54	-679.525	-843.784	164.259	0.8532657	1.002267	5.45683
60	-684.847	-848.909	164.062	0.9630791	1.184629	5.404409
66	-693.1837	-858.4691	165.2853	1.110092	0.9338872	4.783577
72	-695.7139	-860.3967	164.6828	0.8010137	1.286922	5.094321
78	-702.5695	-866.6947	164.1252	1.1719	1.286922	5.197735
84	-685.0874	-849.9094	164.822	0.9203572	0.8969935	5.16711
90	-678.3601	-843.9832	165.6231	0.9160759	1.402116	4.440357
96	-686.1526	-850.8752	164.7226	0.7802971	1.514353	4.957477
102	-692.3694	-856.0254	163.656	1.121762	1.138426	5.565892
108	-688.5399	-851.904	163.3641	1.21867	0.9773915	5.761143
114	-676.7733	-838.7325	161.9592	1.176211	1.041692	6.514049
120	-683.2838	-848.6113	165.3275	0.903034	1.454868	4.584272
126	-692.2634	-858.4705	166.2071	0.8817162	1.454868	4.099214
132	-687.233	-853.2355	166.0025	0.8301909	1.202389	4.387471
138	-695.0903	-858.8036	163.7134	0.8301909	0.7972367	5.88112
144	-700.3599	-865.0221	164.6622	0.9213204	1.082248	5.152477
150	-694.1449	-859.5523	165.4074	0.6446548	1.111222	4.876203
156	-688.452	-854.5444	166.0924	0.7101014	1.536318	4.215631
162	-682.3005	-847.52	165.2195	0.6205257	1.332289	4.871167
168	-675.4027	-841.5608	166.1581	0.8214457	1.275182	4.26329
174	-688.8567	-854.1772	165.3205	0.8946973	1.104026	4.789217
180	-687.5189	-852.6117	165.0928	0.8946973	1.017064	4.964541
186	-674.2131	-839.3509	165.1378	0.9654933	1.370731	4.702695
192	-671.5431	-835.0376	163.4945	0.9484132	1.183966	5.72461
198	-676.9087	-841.8872	164.9785	0.9636271	0.932076	5.036962
204	-682.3368	-846.8973	164.5605	1.052686	1.698744	4.79327
210	-676.4595	-840.4856	164.0261	1.052686	1.405524	5.2529
216	-682.7599	-844.5861	161.8262	1.052686	0.8740563	6.743477
222	-681.6744	-845.9809	164.3064	1.052686	1.270805	5.172336
228	-684.2039	-849.2011	164.9972	0.9956262	1.233786	4.840871
234	-688.2788	-852.3054	164.0267	0.9944804	1.44551	5.262622
240	-707.0562	-868.9561	161.8999	1.030253	1.397545	6.432464
246	-686.3831	-850.8737	164.4906	1.030253	2.141776	4.597016
252	-692.1476	-856.7326	164.5851	0.9254202	1.66285	4.870582
258	-703.1692	-866.206	163.0368	0.8859289	1.66859	5.74407
264	-702.0522	-865.2181	163.166	1.126548	1.017866	5.897734
270	-685.2696	-846.3405	161.071	1.282201	1.151415	6.877482
276	-681.9474	-847.0615	165.1141	0.7239439	1.252626	4.916623
282	-682.798	-847.3589	164.5608	0.9568042	1.573014	4.916623
288	-694.7424	-858.0947	163.3523	0.9568042	1.542841	5.601159
294	-674.7047	-838.2931	163.5885	1.005325	0.9945982	5.745677
300	-684.6042	-847.4658	162.8616	1.288903	1.87002	5.508545
306	-679.9437	-845.2329	165.2891	1.0306	1.729071	4.379725
312	-694.4355	-858.0874	163.652	1.04424	1.398718	5.467601
318	-685.8773	-851.3394	165.4621	0.8066613	1.604651	4.478584
324	-681.4446	-845.4656	164.0211	1.265338	1.707379	4.970496
330	-685.0025	-850.8851	165.8826	1.194279	1.631019	4.005503
336	-678.962	-844.1093	165.1473	1.122722	1.408037	4.588371
342	-676.7077	-839.4673	162.7595	1.120213	1.14451	6.053861
348	-688.9357	-851.4755	162.5398	1.120213	0.9681642	6.269411
354	-682.4734	-847.2311	164.7577	0.7545883	1.346797	5.045327
360	-688.0759	-852.6791	164.6032	0.8172463	0.9977987	5.289384
366	-695.616	-860.5973	164.9813	0.8172463	1.109511	5.018139
372	-688.925	-853.1444	164.2194	1.148109	1.0357	5.297682
378	-695.9494	-861.9202	165.9708	0.7650339	1.284474	4.395805
384	-699.1351	-864.5535	165.4185	1.454731	1.891161	3.97326
390	-677.7348	-841.4824	163.7475	1.034968	1.282433	5.484104
396	-676.8839	-839.6315	162.7476	0.7500691	0.905904	6.391324
402	-674.9254	-839.2791	164.3537	0.9512637	0.9228457	5.394397
408	-685.8216	-850.1889	164.3673	0.9376782	0.9228457	5.394397
414	-693.3288	-859.1922	165.8634	0.9818175	1.002183	4.49323
420	-702.5894	-869.465	166.8756	0.7220369	1.261806	3.918794
426	-706.2621	-871.3583	165.0961	0.6670335	1.457878	4.843984
432	-702.6641	-867.3859	164.7218	0.7580661	1.338418	5.067975
438	-694.8709	-860.0247	165.1537	0.7296285	0.9974012	5.033291
444	-708.8466	-873.3557	164.5091	1.193361	2.177862	4.474696
450	-704.8392	-871.0187	166.1795	0.668457	1.483484	4.219824
456	-690.6673	-856.4942	165.8269	1.02736	1.345313	4.294526
462	-689.3472	-853.989	164.6418	1.005137	1.330871	4.979413
468	-683.9175	-848.921	165.0035	0.9258968	0.9125314	5.05487
474	-688.5093	-852.8176	164.3083	1.027435	1.160262	5.24644
480	-680.9595	-844.8091	163.8496	0.7001227	0.9919023	5.771271
486	-682.67	-846.9126	164.2425	0.7001227	1.022193	5.539135
492	-685.441	-849.2246	163.7837	0.8694046	0.9493365	5.737992
498	-680.2284	-846.1196	165.8912	1.041233	1.471508	4.178686
504	-674.882	-839.7752	164.8933	1.034927	1.139606	4.929343
510	-683.5559	-848.9667	165.4108	0.6865265	1.306261	4.742097
516	-681.7392	-847.1973	165.4581	0.6865265	1.500331	4.606939
522	-687.3846	-853.5023	166.1177	1.008139	1.02089	4.324404
528	-676.7663	-842.2531	165.4868	0.7622302	1.410312	4.59888
534	-680.4471	-845.6065	165.1594	0.8003104	1.10371	4.931754
540	-681.3565	-843.1587	161.8021	0.8778259	1.284584	6.629099
546	-676.7104	-839.2269	162.5165	0.946164	0.8229774	6.455256
552	-676.0264	-842.4832	166.4569	0.6713843	1.325642	4.150273
558	-696.314	-858.3355	162.0215	1.601663	1.825702	5.822057
