Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-281.6995	-452.6023	170.9029	0.3640303	1.917517	1.088228
6	-283.9546	-455.2485	171.2939	0.4674141	1.254604	1.298005
12	-296.1117	-466.8511	170.7393	1.027261	1.77966	0.8543171
18	-294.0296	-464.2919	170.2622	1.027261	2.284161	0.820316
24	-286.2344	-456.3045	170.0701	1.194204	2.240585	0.9034581
30	-287.9856	-458.7539	170.7683	0.6426435	1.534187	1.392808
36	-283.336	-454.2368	170.9009	0.7306683	1.390775	1.338363
42	-293.2733	-464.223	170.9497	0.7272162	1.278012	1.391376
48	-285.543	-455.3258	169.7828	1.609588	1.669043	1.327127
54	-288.4652	-459.3295	170.8643	0.7571294	1.317643	1.404952
60	-278.5937	-449.5108	170.9171	0.6609596	1.551489	1.246003
66	-283.1294	-454.2119	171.0825	0.6373452	1.122087	1.471513
72	-304.6956	-476.0565	171.3609	0.4976895	1.187544	1.284163
78	-291.777	-462.0689	170.2919	1.269786	1.49458	1.316881
84	-282.866	-453.8247	170.9588	0.4157432	1.898166	1.046864
90	-281.6699	-452.4041	170.7342	0.6013644	1.853846	1.187813
96	-280.9952	-451.7845	170.7894	0.4549745	1.998108	1.097808
102	-278.8302	-449.639	170.8088	0.8578653	1.781095	0.9633253
108	-286.3021	-457.2286	170.9265	0.9075119	1.070751	1.433927
114	-282.5833	-453.8689	171.2856	0.5022653	1.458949	1.113344
120	-273.8705	-444.7225	170.852	0.954577	1.530661	1.07258
126	-281.1112	-451.9833	170.8721	0.5972722	1.530661	1.343871
132	-279.8297	-450.7166	170.8868	0.6531394	1.893948	0.9662072
138	-271.859	-442.0113	170.1523	1.053051	2.274072	0.9304056
144	-271.5359	-442.3994	170.8635	0.8465207	1.695021	1.006581
150	-276.6135	-447.7082	171.0947	0.6406215	1.739166	0.9213915
156	-268.23	-439.1264	170.8964	0.5382534	2.097123	0.8300867
162	-282.9966	-453.5979	170.6014	0.2343289	2.271711	0.9353554
168	-280.7954	-451.2724	170.477	0.711287	2.429911	0.7505673
174	-273.6196	-444.0629	170.4433	1.438082	1.350096	1.175786
180	-287.1287	-457.5015	170.3728	0.9451724	1.434559	1.548515
186	-275.995	-446.8481	170.853	0.6878958	1.341288	1.445194
192	-279.3102	-450.1737	170.8635	0.6668734	1.507669	1.321534
198	-288.1217	-458.8447	170.7229	0.7180716	1.194559	1.62984
204	-273.1965	-444.7429	171.5463	0.5468664	1.311983	0.975113
210	-278.6799	-449.3173	170.6374	0.9299209	1.484175	1.318727
216	-286.8576	-457.5531	170.6955	0.9299209	1.171387	1.515695
222	-276.8377	-447.2247	170.387	1.047784	1.793599	1.170849
228	-286.8843	-457.5834	170.6991	0.8440356	1.792297	1.073514
234	-283.5008	-454.2721	170.7713	1.017212	1.256197	1.324239
240	-294.874	-465.4603	170.5863	0.7144946	1.232726	1.702564
246	-281.2027	-452.4292	171.2266	0.7144946	1.390386	1.072543
252	-268.872	-440.0739	171.2019	0.5783685	1.331	1.250196
258	-278.8255	-450.066	171.2405	0.5495708	1.365703	1.206761
264	-272.3231	-442.7771	170.454	0.8345987	1.237365	1.711372
270	-270.117	-440.6334	170.5164	0.9669578	1.054314	1.703735
276	-277.7409	-448.6836	170.9427	0.9746569	1.282278	1.195714
282	-287.4434	-458.1724	170.729	1.342587	1.325088	1.020091
288	-287.0688	-457.7802	170.7114	0.4574164	1.300347	1.705331
294	-285.9441	-456.4443	170.5001	0.9961281	1.583639	1.295774
300	-271.899	-442.3749	170.4758	1.009449	1.906977	1.019893
306	-282.0898	-452.4812	170.3913	0.7034792	2.29072	1.019963
