Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-264.7631	-436.3374	171.5742	0.3387849	2.040142	0.2188202	0.1196634	0.02594648	0.8133642	0.9035504
6	-263.9627	-432.803	168.8403	0.9232799	1.487131	0.7386002	1.758463	0.7778809	0.5812958	1.093015
12	-254.6263	-423.6303	169.0039	1.269196	1.038849	0.3868205	2.091177	1.272113	0.3323423	0.7850022
18	-255.7146	-426.5372	170.8226	1.9257	0.843839	0.3988027	0.7095126	0.1872377	0.516163	0.8420021
24	-253.9098	-420.3986	166.4888	2.018079	1.217086	1.396052	2.288372	1.277655	0.5377709	1.048555
30	-251.4332	-421.3249	169.8916	0.9825659	1.424758	0.9378809	0.6962814	0.1440338	0.6976458	1.373228
36	-254.2771	-425.5003	171.2232	0.5643434	1.269814	0.9378809	0.6962814	0.48586	0.08331899	0.9120824
42	-250.9925	-418.8378	167.8454	1.327623	1.152031	1.173526	0.6962814	1.272912	1.788271	0.9509173
48	-279.9475	-444.5869	164.6394	1.418452	1.973103	1.131146	3.166144	2.240654	0.6186257	1.02411
54	-283.0101	-447.1511	164.1411	2.037769	1.872786	2.182102	0.7946147	3.996523	0.2083117	1.042584
60	-269.0762	-431.5918	162.5157	1.502561	1.484282	2.646856	0.7348487	3.996523	2.326462	1.009365
66	-262.7688	-430.5444	167.7756	1.487979	1.724352	2.760746	0.2676082	0.6218692	0.7463012	0.8106525
72	-275.6702	-439.6609	163.9907	1.80997	1.532809	1.590196	0.4698063	2.990103	3.098213	0.7107881
78	-279.2677	-444.3245	165.0569	1.80997	1.902309	0.7962151	1.273229	1.349087	3.098213	0.9579688
84	-262.8529	-430.2364	167.3835	0.8039719	2.510441	1.552878	0.6265145	1.08604	1.344891	0.8873153
90	-257.0011	-420.7072	163.7061	1.01264	2.111903	1.746853	2.953251	2.950288	0.93283	0.7538473
96	-257.728	-425.6152	167.8872	1.117644	1.07404	0.3668796	1.794628	0.1234666	2.526421	1.280783
102	-254.242	-420.0917	165.8497	1.8385	1.723859	0.7339037	1.170131	0.3713746	3.851231	0.5959731
108	-257.4217	-425.681	168.2593	1.406596	1.723859	0.4427709	0.570305	2.139926	0.7325315	0.933746
114	-274.798	-443.7077	168.9097	1.087559	0.8281756	0.1171366	2.071697	0.1461119	1.694748	1.309265
120	-265.6316	-435.1769	169.5452	1.087559	1.527294	0.9279061	0.7653111	0.5467311	0.6831238	1.114903
126	-266.8294	-436.4394	169.61	0.5832586	2.358341	0.1747083	1.161305	0.4859614	0.6865233	1.114903
132	-260.7368	-430.1145	169.3777	1.975534	1.915437	0.4081613	0.4266327	0.2295526	1.029934	0.8986044
