Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	13.1927	-159.5572	172.7499	0.9187384	0.676075
6	11.40679	-159.6906	171.0973	2.884015	0.530047
12	12.46414	-160.1056	172.5697	0.9560609	0.8785158
18	13.09434	-159.5621	172.6565	0.8688822	0.8785158
24	11.48802	-160.6248	172.1128	1.49939	0.7855543
30	12.51253	-159.0397	171.5522	2.181884	0.3234629
36	9.043591	-161.3516	170.3952	3.757392	0.2903787
42	4.850911	-167.3704	172.2213	1.416313	0.3173487
48	-1.15765	-171.7336	170.576	3.533244	0.3216985
54	3.432929	-167.4509	170.8838	3.152507	0.39076
60	9.504915	-163.0189	172.5239	1.196339	0.4980632
66	5.569969	-167.067	172.6369	0.9883942	0.749003
72	10.71905	-162.3686	173.0877	0.6122571	0.4707841
78	7.432203	-164.7476	172.1798	1.461417	0.7400865
84	9.689932	-162.2285	171.9184	1.436309	1.064299
90	14.77449	-158.1404	172.9149	0.7740758	0.6269497
96	5.47724	-167.6085	173.0858	0.5827269	0.6269497
102	1.888871	-168.8568	170.7456	3.257747	0.3124136
108	7.555328	-162.9175	170.4728	3.745996	0.3536847
114	7.287544	-165.2301	172.5176	1.151605	0.6761149
120	-9.118434	-181.6165	172.4981	0.7176544	1.176961
126	5.739415	-166.3852	172.1246	1.485552	0.7871144
132	0.3340268	-172.07	172.4041	1.179576	0.8083916
138	3.042744	-169.3184	172.3611	1.208282	0.8272238
144	9.597964	-163.2717	172.8696	0.7834127	0.7005738
150	7.209202	-165.4585	172.6677	1.049736	0.5300743
156	-3.776305	-175.6217	171.8454	1.88344	0.6557036
162	4.24651	-168.2314	172.4779	0.8541835	1.076804
168	2.428297	-170.5743	173.0026	0.6856962	0.6143628
174	-10.23478	-182.6969	172.4622	0.8178683	1.12393
180	-8.437329	-180.9272	172.4899	0.9605314	0.961135
186	-5.929666	-178.2057	172.276	1.203561	0.9313863
192	-10.76353	-183.0663	172.3028	0.8294071	1.251877
198	3.230877	-169.5782	172.8091	0.7711008	0.8083134
204	1.258832	-171.8436	173.1025	0.5869194	0.4407268
210	3.442612	-169.5819	173.0245	0.5847477	0.7389628
216	11.0974	-161.1783	172.2757	1.119218	1.017559
222	8.414774	-164.5896	173.0044	0.641963	0.6933959
228	12.60612	-158.933	171.5392	2.056271	0.2469651
234	8.650328	-163.7551	172.4054	1.067845	0.9370479
240	8.129362	-164.8501	172.9794	0.6306644	0.7499376
246	8.091634	-164.7953	172.887	0.8308532	0.5136599
252	11.79763	-158.8388	170.6365	3.540446	0.4080698
258	10.19238	-160.294	170.4864	3.540446	0.2624793
264	0.927911	-171.6562	172.5841	0.8850115	0.9411105
270	-4.423703	-176.5794	172.1557	0.9204098	1.298813
276	0.1077101	-172.4444	172.5521	0.7504754	1.101278
282	-7.221882	-179.2416	172.0197	0.7504754	1.532807
288	-10.25916	-181.9873	171.7282	1.489509	1.19027
294	-2.253112	-173.606	171.3529	2.508581	0.3990402
300	2.060196	-170.5116	172.5718	1.097552	0.6751929
306	-3.187986	-176.1627	172.9747	0.686434	0.6751929
312	1.009795	-171.4087	172.4185	1.147399	0.830653
318	-3.179501	-175.7055	172.526	1.184543	0.5720275
324	3.973337	-166.8014	170.7747	3.132517	0.2732496
330	7.177924	-162.582	169.76	4.817328	0.2730312
336	8.835618	-162.6637	171.4993	2.177839	0.8114547
342	10.38662	-162.8186	173.2053	0.3347515	0.434289
348	12.47048	-160.3558	172.8263	0.7953775	0.3119962
354	8.887887	-163.8259	172.7138	0.9813184	0.6178813
360	11.99619	-160.187	172.1831	0.9898888	1.218441
366	9.733899	-163.4253	173.1592	0.4870088	0.6085448
372	7.712416	-165.1114	172.8238	0.8947855	0.4856745
378	3.318519	-169.419	172.7375	0.9714766	0.5750227
384	2.532881	-170.3617	172.8946	0.7851511	0.6490751
390	3.498028	-169.4203	172.9184	0.7851511	0.5866015
396	2.181265	-170.7349	172.9162	0.5759616	0.888998
402	-9.572284	-181.5734	172.0011	1.292083	1.115921
408	-1.968657	-174.3706	172.4019	1.019156	0.9912471
414	3.71386	-168.3458	172.0596	1.192843	1.15052
420	12.26156	-160.2254	172.487	1.195445	0.6502544
426	9.124877	-163.5238	172.6486	1.050618	0.6066304
432	8.814573	-162.4305	171.2451	2.653914	0.4028149
438	12.85613	-159.6702	172.5263	0.9758965	0.9053102
444	7.643739	-163.4182	171.062	2.933855	0.5296831
450	13.45945	-159.4179	172.8773	0.6457055	0.8670785
456	10.61254	-161.9783	172.5908	0.9984568	0.7998586
462	10.61589	-161.1975	171.8134	1.800788	0.8190967
468	11.85611	-160.6839	172.54	1.120521	0.6919012
474	1.014533	-172.0752	173.0897	0.2230499	0.4550209
480	-4.545248	-177.7025	173.1572	0.3305818	0.6869338
486	2.234265	-170.9719	173.2062	0.3542125	0.5826238
492	1.673266	-170.279	171.9523	1.527832	0.9448354
498	-0.1081178	-172.1558	172.0477	1.470539	0.8992191
504	-2.935527	-175.5899	172.6544	0.834713	0.9188108
510	0.9568492	-171.7992	172.756	0.6906723	0.9569544
516	5.388028	-167.1892	172.5772	1.119931	0.6131224
522	3.294581	-169.3214	172.616	0.8771197	0.9150123
528	0.3947545	-171.4787	171.8735	1.897568	0.4990149
534	9.964498	-162.3439	172.3084	1.331014	0.7338303
540	9.490236	-162.93	172.4203	1.216255	0.7338303
546	6.057527	-166.6852	172.7427	0.5632268	1.076182
552	2.287578	-169.9682	172.2558	1.011057	1.136927
558	1.647853	-170.3469	171.9947	1.743288	0.5893042
564	3.817647	-168.8559	172.6735	0.7083424	1.023897
570	7.987034	-164.1372	172.1243	1.592223	0.6113025
576	7.828576	-165.0702	172.8988	0.7128669	0.3071147
582	7.87725	-165.2061	173.0833	0.6186047	0.5206581
588	14.58287	-158.1105	172.6933	0.812893	0.8992596
594	12.74385	-159.7977	172.5415	1.087578	0.7434157
600	9.550687	-163.0801	172.6308	1.087578	0.5214269
606	14.23106	-158.5813	172.8123	0.6367858	0.9480799
612	13.32056	-159.6812	173.0018	0.5819477	0.7757245
618	1.339477	-170.724	172.0635	1.25496	1.091953
624	10.32765	-161.1872	171.5149	2.327661	0.464956
630	2.070982	-170.9273	172.9983	0.6644299	0.6677635
636	6.234152	-165.2171	171.4512	2.224835	0.8241545
642	3.381411	-168.5666	171.948	1.809375	0.5351297
648	0.2036012	-172.6547	172.8583	0.7670337	0.7445209
654	-2.575142	-174.9611	172.386	1.335445	0.5330902
660	5.863022	-165.9916	171.8546	1.918883	0.4846168
666	-6.582342	-178.5188	171.9365	1.824658	0.4846168
672	-14.32178	-186.4288	172.107	1.156297	1.140503
678	-9.39163	-180.4807	171.0891	2.698001	0.8196556
684	1.28259	-171.1982	172.4808	1.191241	0.6715609
690	-1.247156	-173.6921	172.4449	1.20982	0.7036919
696	5.14194	-167.3468	172.4888	1.162039	0.7093519
702	1.552158	-169.7149	171.267	2.483675	0.7981479
708	2.315217	-168.9654	171.2806	2.602501	0.6195539
714	-2.799606	-173.3184	170.5188	3.749037	0.5552794
720	3.335915	-169.1268	172.4627	1.228876	0.3888392
726	5.539812	-167.3699	172.9097	0.8008123	0.5613223
732	5.156148	-168.0552	173.2114	0.3836816	0.5613223
738	1.046101	-171.9066	172.9527	0.4547126	0.9349774
744	-4.100279	-176.0776	171.9773	1.510875	0.9349774
750	-7.480929	-179.8683	172.3874	1.263151	0.7126303
756	2.263534	-170.7287	172.9923	0.6596418	0.6873086
762	6.458413	-166.4698	172.9282	0.5620779	0.8874556
768	-2.126236	-174.699	172.5727	1.078483	0.7077907
774	6.200673	-166.5874	172.7881	0.9310138	0.5021265
780	-14.59826	-187.2515	172.6533	0.8102914	0.9458038
786	-9.483319	-181.8082	172.3249	1.35579	0.662536
792	-1.421653	-173.5998	172.1781	1.430588	0.7849039
798	1.580601	-170.8293	172.4099	0.9895872	1.012774
804	-2.73274	-175.1426	172.4099	0.9895872	1.012774
810	-4.961208	-177.5734	172.6122	1.012426	0.7500784
816	-2.666466	-175.6043	172.9378	0.5888281	0.8517015
822	-1.306628	-173.5869	172.2802	1.270628	0.8517015
828	0.1001094	-173.0484	173.1485	0.4898174	0.6318986
834	1.458635	-170.9766	172.4352	0.9662317	1.0108
840	0.897242	-171.9478	172.845	0.8606766	0.5849053
846	-2.112976	-174.9128	172.7998	0.9175406	0.4707926
852	-1.094964	-173.2153	172.1203	1.515555	0.7532088
858	-1.877511	-173.8353	171.9578	1.69256	0.7532088
864	0.1970582	-172.643	172.8401	0.7994143	0.7242332
870	-14.76343	-186.2545	171.4911	2.267946	0.7176905
876	2.089513	-170.6229	172.7124	0.7943203	0.8980847
882	-0.7693827	-172.6106	171.8413	1.801343	0.7812534
888	3.628943	-169.376	173.0049	0.6111359	0.7361387
894	-4.700547	-176.4061	171.7056	1.150261	1.471712
900	-6.863059	-179.3229	172.4598	0.6956525	1.227105
906	-4.39313	-176.2227	171.8295	1.77916	0.8228851
912	4.577086	-166.962	171.5391	2.11853	0.8228851
918	7.710294	-164.0814	171.7917	1.665525	0.9802056
924	4.892025	-168.0021	172.8941	0.4843502	0.9802056
930	-0.4789478	-173.1159	172.637	0.9326314	0.8253788
936	-7.120152	-179.8191	172.699	0.8702663	0.8253788
942	-3.752281	-176.0792	172.3269	0.8702663	1.197497
948	3.6851	-169.4325	173.1176	0.5757247	0.4744894
954	4.140711	-167.6549	171.7956	1.904475	0.3335917
960	3.089451	-169.9117	173.0011	0.6483337	0.6892848
966	8.037233	-164.9324	172.9696	0.6709244	0.709502
972	5.146224	-167.4765	172.6227	1.052457	0.3658933
978	1.022449	-171.7165	172.7389	0.9159946	0.7011511
984	4.435042	-167.6692	172.1042	1.530127	0.7568787
990	2.091488	-170.5119	172.6033	0.8179973	0.9896638
996	-6.880845	-179.1344	172.2535	1.46605	0.5737716
1002	-7.965819	-179.6605	171.6947	2.029516	0.7046245
1008	-9.656558	-181.3568	171.7003	1.475122	1.225595
1014	-13.44834	-185.0236	171.5752	2.247861	0.5565467
1020	-3.986942	-176.1398	172.1528	1.40621	0.8475445
1026	-10.26114	-182.8777	172.6166	0.8021336	0.9918743
1032	-1.075475	-173.5451	172.4696	0.8893621	1.051825
1038	-2.937433	-175.4649	172.5274	1.186585	0.5570988
1044	2.548286	-170.273	172.8213	0.796362	0.7576722
1050	3.760979	-168.4965	172.2574	1.367606	0.7576722
1056	1.71033	-169.9151	171.6254	2.089594	0.7358371
1062	-0.9859178	-172.1285	171.1426	2.756542	0.6724448
1068	-9.836589	-182.2501	172.4135	1.151667	0.8316298
1074	-12.47548	-183.7921	171.3166	2.505311	0.6980224
1080	-6.985799	-178.7862	171.8004	1.839146	0.7917615
1086	-9.412579	-181.552	172.1395	1.373674	0.8995798
1092	2.478648	-170.1256	172.6042	1.051188	0.7004887
1098	-13.91373	-185.9868	172.073	1.381452	0.9632698
1104	-10.89056	-182.7438	171.8533	1.61599	0.9632698
1110	-22.60118	-194.9278	172.3266	1.034204	1.050284
1116	-19.39702	-191.2619	171.8649	0.8985595	1.540369
1122	-17.6947	-188.3073	170.6126	3.590183	0.4278901
1128	-16.70554	-188.2295	171.524	2.318082	0.523086
1134	-9.990258	-182.054	172.0637	1.681168	0.4771765
1140	-10.27772	-181.5474	171.2697	2.638122	0.5697394
1146	-12.13598	-183.6229	171.4869	2.226663	0.2995739
1152	-6.252769	-179.2199	172.9671	0.6802078	0.6994548
1158	-3.437474	-175.8201	172.3826	1.324952	0.5936701
1164	-6.113531	-175.8061	169.6926	5.109996	0.3407015
1170	-6.363213	-178.9784	172.6152	1.100953	0.541049
1176	0.1393508	-172.8968	173.0362	0.6615641	0.5771831
1182	2.228153	-170.5032	172.7314	0.9413709	0.6681972
1188	0.400103	-172.3733	172.7734	0.9025595	0.6613764
1194	3.660391	-168.7751	172.4355	1.185601	0.7565922
1200	11.85191	-160.2038	172.0558	1.58264	0.7565922
1206	12.74726	-159.5607	172.308	1.172391	0.9301294
1212	6.112508	-166.3188	172.4313	1.172391	0.7812234
1218	4.249032	-168.0157	172.2647	1.355988	0.7633438
1224	8.787691	-163.9734	172.7611	0.6348072	1.002405
1230	1.492731	-171.1082	172.601	0.8855709	0.922319
1236	-0.7691539	-173.563	172.7938	0.8249758	0.7570578
1242	-8.182615	-180.2309	172.0483	1.65902	0.6476623
1248	-0.8058941	-173.619	172.8131	0.8801066	0.621868
1254	5.348669	-166.7669	172.1156	1.431505	0.863386
1260	5.755247	-166.5702	172.3254	0.7950261	1.260903
1266	-4.777623	-177.8631	173.0855	0.5923259	0.6074846
1272	-7.263096	-179.1955	171.9324	1.81552	0.5835851
1278	-5.255277	-177.1258	171.8705	1.863007	0.6395544
1284	2.71947	-170.0897	172.8092	0.9090216	0.4797775
1290	-4.798672	-176.866	172.0673	1.44735	0.9017453
1296	5.950935	-165.4788	171.4297	2.428538	0.5682306
1302	7.618473	-165.1446	172.7631	0.6946603	0.9456626
1308	3.26266	-169.5535	172.8161	0.6350469	0.9456626
1314	-2.294911	-174.8557	172.5607	0.8140238	1.03558
1320	1.876022	-170.9824	172.8584	0.7687306	0.7419681
1326	4.548986	-167.3817	171.9307	1.814825	0.4184651
1332	6.527714	-166.4213	172.949	0.6694155	0.7445973
1338	9.736219	-163.1286	172.8648	0.8420925	0.5796431
1344	2.992755	-169.6602	172.6529	0.7838924	0.9728983
1350	5.486309	-167.1666	172.6529	0.7838924	0.9728983
1356	0.6156951	-171.0833	171.699	2.102635	0.5206519
1362	8.184496	-163.5547	171.7392	2.005217	0.6596696
1368	2.30722	-170.8427	173.15	0.4605911	0.6633171
1374	-4.483922	-176.6381	172.1542	0.7040378	1.464533
1380	-2.060403	-173.5707	171.5103	2.314733	0.5992399
1386	5.828673	-166.4966	172.3252	1.333797	0.7015988
1392	5.132857	-166.953	172.0858	1.384842	0.9464167
1398	4.002807	-168.6294	172.6322	0.8312585	0.9464009
1404	8.480423	-164.1937	172.6742	0.9683281	0.7221847
1410	4.457762	-167.5181	171.9758	1.397608	1.044751
1416	1.271225	-171.6446	172.9159	0.3908612	0.9946248
1422	-0.1589348	-172.8525	172.6936	1.013036	0.5836643
1428	5.906476	-166.6412	172.5476	0.8129222	1.04921
1434	11.82516	-160.9609	172.7861	0.8129222	0.7848271
1440	-2.77142	-175.2326	172.4612	1.182428	0.7216597
1446	-6.304313	-178.0543	171.7499	1.952393	0.7216597
1452	-2.58605	-175.5761	172.9901	0.6970387	0.6200201
1458	4.373665	-168.4118	172.7854	0.7970915	0.8064083
1464	6.541774	-165.9341	172.4759	1.233026	0.5810535
1470	3.257247	-169.5067	172.764	0.9249763	0.6331072
1476	6.507008	-166.6136	173.1206	0.5183983	0.6544879
1482	-0.1132846	-172.5615	172.4482	1.135424	0.8078723
1488	-0.2847578	-173.1485	172.8637	0.7144068	0.8069527
1494	-2.368172	-174.9165	172.5483	0.9193676	0.9428699
1500	3.014642	-169.8644	172.8791	0.5605868	0.9428699
1506	-6.910784	-179.0079	172.0971	1.433346	0.8829969
1512	-10.32195	-181.5092	171.1873	1.618894	1.524457
1518	-11.40501	-183.4674	172.0624	1.086132	1.239201
1524	-19.23404	-191.8651	172.631	1.086132	0.5333918
1530	-13.56978	-185.4511	171.8813	1.517415	1.026703
1536	-17.13745	-189.8229	172.6855	0.9877463	0.6673521
1542	-17.24682	-189.0152	171.7684	1.214523	1.37433
1548	-22.17475	-194.1631	171.9884	0.9703287	1.392303
1554	-11.98649	-183.9742	171.9877	1.644328	0.7731827
1560	-10.9583	-183.7577	172.7994	0.7588683	0.8355451
1566	-7.879737	-180.1482	172.2684	1.05088	1.089285
1572	-3.78366	-175.2331	171.4495	2.317123	0.7216142
1578	-8.056208	-180.3935	172.3373	0.897289	1.165223
1584	-18.62777	-191.2991	172.6714	0.897289	0.8264009
1590	-12.07888	-184.789	172.7101	0.897289	0.7747888
1596	-8.288754	-181.145	172.8563	0.7074836	0.8248579
1602	-8.403562	-180.4821	172.0785	1.269024	1.06517
1608	-8.344818	-180.0717	171.7269	1.512593	1.172592
1614	-13.41362	-185.0681	171.6545	1.245036	1.439503
1620	0.004677012	-173.139	173.1437	0.5265937	0.5784757
1626	6.007434	-166.3358	172.3433	1.37605	0.4482866
1632	5.432104	-167.3332	172.7653	0.8978465	0.6862502
1638	8.570654	-163.9614	172.532	1.187197	0.4798048
1644	8.072433	-163.8776	171.9501	1.800285	0.5673958
1650	-2.02428	-175.2058	173.1815	0.4513878	0.5972351
1656	0.3389208	-171.9745	172.3134	1.392232	0.6070371
1662	0.08791492	-172.6913	172.7792	0.8687592	0.7123921
1668	-5.075187	-177.3906	172.3154	0.8054659	1.260842
1674	3.060265	-169.242	172.3023	1.24719	0.8527199
1680	7.048503	-165.2874	172.3359	1.247119	0.810626
1686	2.730361	-169.6462	172.3765	1.015527	1.020092
1692	0.3329722	-172.357	172.6899	0.9135835	0.7803552
1698	-0.4281264	-172.135	171.7069	1.380751	1.294456
1704	10.7996	-161.8255	172.6251	1.08225	0.5813182
1710	7.333506	-165.6655	172.999	0.5072908	0.8490184
1716	2.372116	-169.732	172.1041	1.50151	0.7946488
1722	-8.323853	-179.5923	171.2684	2.101651	1.118836
1728	-5.456772	-178.0975	172.6407	1.075479	0.5400386
1734	-2.641066	-175.33	172.6889	0.8544127	0.8570945
1740	8.633165	-162.966	171.5992	2.075889	0.7903987
1746	6.60213	-165.8986	172.5007	0.8552588	1.054332
1752	1.527127	-170.6544	172.1816	1.55246	0.4772209
1758	4.287272	-167.7936	172.0809	1.655257	0.5632932
1764	6.644656	-166.0333	172.678	1.021026	0.6072666
1770	8.98111	-163.5669	172.548	1.16104	0.5768975
1776	5.808296	-166.2941	172.1024	1.559925	0.716595
1782	9.532103	-163.1252	172.6573	0.9610555	0.7593676
