Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-678.9876	-846.1211	167.1335	0.4773004	5.3253	0.721043	0.930049	0.0699508	0.468581	0.531419	1.637153
6	-681.5263	-847.8278	166.3014	0.2418499	5.816675	0.6874543	0.930049	0.0699508	0.551526	0.448474	2.222322
12	-696.1715	-861.6609	165.4894	0.1416818	10.11412	0.7351182	0.936907	0.0630929	0.565525	0.434475	1.708629
18	-694.8182	-861.0458	166.2276	0.06008239	9.467544	0.9418116	0.972541	0.0274588	0.565164	0.434836	1.528147
24	-694.6331	-861.1908	166.5576	0.1717625	8.112053	0.9828428	0.95814	0.0418603	0.515491	0.484509	1.372171
30	-689.1337	-856.3698	167.2361	0.1717625	6.461682	0.7695934	0.978064	0.021936	0.515491	0.484509	1.758998
36	-683.0767	-849.7113	166.6346	0.381091	8.296109	0.8112875	0.982498	0.0175018	0.515491	0.484509	1.553922
42	-688.9586	-854.3608	165.4022	0.1034945	9.448021	1.163545	0.926922	0.0730782	0.372943	0.627057	1.620711
48	-681.7659	-847.7394	165.9735	0.2522937	10.51252	1.25109	0.976071	0.0239291	0.658374	0.341626	1.14146
54	-681.5485	-846.9293	165.3808	0.2522937	13.40515	1.334536	0.985269	0.0147309	0.400821	0.599179	1.020253
60	-685.7157	-851.8696	166.1539	0.1985937	9.429475	1.411693	0.972946	0.0270537	0.450737	0.549263	1.108608
66	-693.5204	-858.2114	164.691	0.3153223	14.01081	1.281787	0.969394	0.0306056	0.480127	0.519873	1.152747
72	-693.2792	-858.2451	164.9659	0.146542	11.42962	1.137469	0.890286	0.109714	0.417827	0.582173	1.301166
78	-695.9365	-861.6036	165.6671	0.2681355	8.994642	0.9419448	0.895666	0.104334	0.417827	0.582173	1.450069
84	-696.2457	-861.9369	165.6911	0.1899586	9.065265	0.9419448	0.895666	0.104334	0.425179	0.574821	1.470391
90	-696.3053	-862.0572	165.7519	0.3143407	9.065265	0.7595365	0.938916	0.061084	0.478237	0.521763	1.640647
96	-689.6862	-856.6586	166.9724	0.2636924	5.473882	0.8017109	0.93163	0.0683703	0.518091	0.481909	1.798962
102	-690.0337	-857.1799	167.1463	0.2548613	5.781557	0.7305878	0.965368	0.0346323	0.436275	0.563725	1.858688
108	-699.521	-866.5467	167.0257	0.4334518	6.570972	0.8462173	0.957213	0.042787	0.500236	0.499764	1.39211
114	-697.011	-864.9271	167.9161	0.8821287	3.469991	1.287415	0.931012	0.068988	0.427852	0.572148	1.091488
120	-693.3872	-860.7207	167.3335	0.2969006	4.968679	1.536701	0.939618	0.0603818	0.373866	0.626134	1.209097
126	-687.9765	-854.2624	166.2859	0.5047272	7.699161	1.36204	0.939618	0.0603818	0.440449	0.559551	0.980784
132	-684.0818	-850.3265	166.2447	0.0306667	9.238221	1.236724	0.971781	0.0282189	0.489835	0.510165	1.355902
138	-687.9034	-853.8528	165.9494	0.4350565	9.238221	1.265156	0.966806	0.0331937	0.489835	0.510165	1.17713
144	-677.2477	-844.3926	167.1448	0.08238784	6.808977	0.9917701	0.962402	0.0375979	0.626687	0.373313	1.452494
150	-675.8461	-842.4629	166.6168	0.2713203	8.113885	1.050207	0.966446	0.0335545	0.465988	0.534012	1.27684
156	-681.8687	-848.2818	166.4131	0.1216181	8.504094	1.121305	0.960465	0.0395347	0.465988	0.534012	1.323155
162	-690.9677	-856.9757	166.008	1.388705	7.018749	1.023134	0.9612	0.0388001	0.497923	0.502077	1.179215
168	-693.2385	-858.2962	165.0577	0.1674011	9.921932	0.985935	0.927168	0.0728318	0.56393	0.43607	1.814452
174	-685.0607	-851.0619	166.0012	0.4121328	8.539798	0.9918804	0.948349	0.0516512	0.441681	0.558319	1.413682
