Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-34.79656	-207.4815	172.6849	0.3569877	1.207934
6	-36.20403	-208.9792	172.7751	0.2715909	1.087553
12	-52.77488	-225.6195	172.8446	0.4726784	1.035694
18	-48.29702	-219.8569	171.5598	0.5074425	1.99596
24	-31.88764	-204.2182	172.3306	0.5282155	1.440752
30	-26.59111	-199.4701	172.8789	0.7193527	0.7801171
36	-27.45162	-200.0121	172.5605	0.6910132	1.14369
42	-29.24153	-202.0156	172.7741	0.3746997	1.130279
48	-20.41264	-193.3625	172.9499	0.4680509	0.9310004
54	-15.85265	-188.6703	172.8177	0.4680509	1.063733
60	-17.41204	-189.7248	172.3128	1.100919	0.9987886
66	-32.61044	-205.3563	172.7459	0.9492462	0.6177995
72	-27.08593	-199.9286	172.8427	0.607321	0.9422445
78	-37.05731	-210.1371	173.0798	0.2974254	0.7820509
84	-40.95844	-213.8502	172.8918	0.484947	0.9822636
90	-28.37459	-200.3657	171.9911	1.412003	1.016571
96	-23.63773	-195.9455	172.3078	0.873671	1.210956
102	-26.44367	-199.1977	172.754	0.4602348	1.125951
108	-28.20897	-200.9692	172.7603	0.446637	1.125951
114	-26.51192	-199.2526	172.7407	0.8893902	0.7413799
120	-16.79983	-189.8973	173.0974	0.5247485	0.6914255
126	-25.19504	-198.2031	173.0081	0.6197375	0.7196486
132	-17.17831	-189.6086	172.4303	1.050135	0.9292931
138	-16.68084	-188.9911	172.3103	1.335072	0.7245972
144	-34.71565	-207.8119	173.0962	0.5079759	0.7126111
150	-19.65004	-192.6698	173.0197	0.5991614	0.7283338
156	-29.16599	-200.9735	171.8076	1.650469	0.9779505
162	-26.05204	-198.8153	172.7633	0.7307931	0.9091198
168	-26.37217	-199.159	172.7868	0.687181	0.9275713
174	-28.12484	-200.9909	172.8661	0.3259458	1.03823
180	-27.78848	-200.1987	172.4102	0.9725964	1.029088
186	-31.28074	-203.5682	172.2874	0.6898155	1.371658
192	-18.73388	-191.3406	172.6067	0.7319043	1.066872
198	-25.68483	-198.3379	172.653	0.7847401	0.9719185
204	-27.2293	-198.8415	171.6122	1.696417	1.124779
