Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-244.9961	-409.9189	164.9228	1.029155	1.154002	4.953186
6	-244.9981	-410.9622	165.9641	1.029155	1.01596	4.447783
12	-247.5654	-410.486	162.9206	1.15781	0.933024	6.105319
18	-265.2107	-430.0712	164.8606	0.9379388	0.9225783	5.166731
24	-255.1528	-420.3145	165.1617	1.149979	1.362094	4.636524
30	-247.9739	-414.1106	166.1367	1.368167	1.159546	4.079776
36	-256.3324	-421.9591	165.6267	1.747449	0.8244537	4.359878
42	-241.476	-405.6904	164.2144	0.9447457	0.9690243	5.493886
48	-253.2805	-417.5727	164.2923	1.312052	1.086443	5.185515
54	-256.884	-421.9079	165.0239	0.8918353	1.176849	4.960538
60	-254.4389	-419.5801	165.1411	0.7600122	1.188417	4.960538
66	-247.5748	-409.7409	162.1661	1.10291	0.8766985	6.575039
72	-251.8263	-418.811	166.9847	0.7365369	1.212135	3.920377
78	-253.4563	-420.636	167.1797	1.07495	1.311328	3.557778
84	-249.2323	-415.6792	166.4468	0.8543202	1.15084	4.197049
90	-252.8571	-419.2484	166.3913	1.026137	1.035158	4.197049
96	-248.0236	-413.5852	165.5616	1.002054	0.9977042	4.699194
102	-245.2876	-411.4254	166.1377	1.205346	1.198337	4.147272
108	-250.4034	-416.5519	166.1486	1.099717	1.179074	4.211461
114	-255.7628	-421.3822	165.6194	1.265887	1.449056	4.265427
120	-259.4737	-424.5172	165.0435	1.138595	0.8963313	4.96874
126	-248.2867	-414.0873	165.8006	0.7826648	1.101561	4.628754
132	-253.9052	-419.1548	165.2496	1.097979	1.40804	4.590441
138	-260.711	-426.1186	165.4076	1.2783	1.296162	4.464539
144	-254.6999	-419.5114	164.8116	1.043852	1.364124	4.889988
150	-244.0266	-409.9723	165.9457	0.9128688	0.9804281	4.543445
156	-247.9087	-413.8015	165.8928	1.691847	0.9995052	4.138091
162	-239.0685	-404.6484	165.5799	1.632242	1.219542	4.221541
168	-246.8748	-412.4686	165.5937	1.754204	1.213994	4.154413
174	-237.2315	-402.0952	164.8636	1.328729	0.9879901	4.914109
180	-254.0953	-419.9509	165.8555	1.538055	0.9876411	4.245969
186	-236.0868	-401.4268	165.34	1.345024	1.203314	4.518433
192	-250.5001	-415.9944	165.4943	1.640234	1.369413	4.180954
198	-251.1998	-415.9498	164.75	1.385345	1.633592	4.586374
204	-258.2741	-424.7676	166.4935	1.271043	1.689922	3.623938
210	-245.8423	-411.9752	166.133	1.26151	1.689922	3.837497
216	-246.5405	-411.5698	165.0293	1.238108	1.325203	4.68265
222	-232.2225	-397.6757	165.4532	1.238108	1.08215	4.58129
228	-240.9406	-404.6495	163.7089	1.238108	1.08215	5.549295
234	-242.1151	-405.1645	163.0494	1.238108	0.7523047	6.090488
240	-252.6353	-416.075	163.4397	0.8199995	1.023558	5.956156
246	-242.9135	-409.4803	166.5668	0.8934168	1.023558	4.179214
252	-242.0642	-408.2611	166.1969	1.241015	1.313997	4.02768
258	-247.5936	-413.6085	166.0148	0.7366934	1.231274	4.460158
264	-260.1242	-423.9497	163.8255	0.8506887	1.164157	5.651655
270	-257.1681	-422.7951	165.6269	0.6931914	1.164157	4.738092
276	-253.7414	-420.7942	167.0528	0.7633106	1.180186	3.885041
282	-256.746	-422.4439	165.6978	1.818754	1.418413	3.945852
288	-256.9744	-423.9241	166.9497	0.6992245	1.016382	4.072085
294	-260.6573	-426.0388	165.3815	1.550188	1.277169	4.343991
300	-257.4711	-423.4519	165.9808	1.059326	1.464346	4.167633
306	-260.1783	-425.5762	165.398	1.520696	1.512263	4.217118
312	-240.8967	-407.0756	166.1789	1.98257	1.785736	3.372362
318	-249.3975	-416.1309	166.7334	1.765874	1.41953	3.372362
324	-246.5193	-411.4999	164.9806	1.283252	1.158463	4.778431
330	-267.3512	-432.3532	165.002	1.052756	1.465203	4.722354
336	-268.0807	-433.4068	165.326	0.9366206	1.257263	4.722354
342	-254.2447	-419.4962	165.2515	1.362314	1.085257	4.625061
348	-273.3098	-438.131	164.8212	2.205449	1.379205	4.281222
354	-251.7916	-417.6305	165.8388	1.279597	1.234112	4.255306
360	-255.0848	-420.6598	165.575	1.571552	1.220624	4.255306
