Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-721.2143	-893.5003	172.286	0.3343071	1.586121
6	-712.6078	-885.3917	172.7839	0.07851248	1.404133
12	-712.449	-885.0059	172.5569	0.3439278	1.374126
18	-713.5134	-885.7266	172.2132	0.2938229	1.66795
24	-717.5402	-889.7652	172.225	0.4149569	1.571797
30	-711.9347	-884.5907	172.656	0.01573494	1.5484
36	-718.047	-890.5768	172.5298	0.1418645	1.5484
42	-716.6178	-888.9562	172.3383	0.3085637	1.566659
48	-724.5808	-897.1692	172.5884	0.3730251	1.326024
54	-737.1179	-909.7232	172.6053	0.1502272	1.485909
60	-725.743	-898.5084	172.7654	0.2222939	1.304817
66	-725.5522	-897.9566	172.4044	0.5147584	1.35971
72	-717.26	-889.7854	172.5254	0.2498871	1.470952
78	-714.0383	-886.075	172.0367	1.310076	0.9844252
84	-717.9243	-890.6457	172.7214	0.2073589	1.352113
90	-711.3022	-883.5625	172.2603	0.8102381	1.236513
96	-705.9349	-878.3994	172.4645	0.2742923	1.498452
102	-702.0812	-874.5788	172.4976	0.4002696	1.376431
108	-709.5271	-882.3245	172.7974	0.2220784	1.278877
114	-717.7031	-890.4873	172.7842	0.1674597	1.333842
120	-721.5666	-894.0649	172.4983	0.07544984	1.619969
126	-716.8794	-889.4463	172.5669	0.3755801	1.341167
132	-717.5044	-890.0719	172.5675	0.3749879	1.341167
138	-724.8352	-897.1699	172.3347	0.8189791	1.165253
144	-720.1268	-892.0921	171.9652	0.8189791	1.464204
150	-727.1123	-899.7548	172.6425	0.5271278	1.15123
156	-714.5061	-886.8476	172.3415	0.6136209	1.331102
162	-729.5219	-902.2596	172.7376	0.05638819	1.456733
168	-725.6747	-898.3965	172.7218	0.1550283	1.392904
174	-715.5177	-887.9006	172.383	0.2322627	1.589846
180	-725.1849	-897.7552	172.5703	0.04491558	1.589846
186	-719.2193	-891.9746	172.7553	0.113837	1.39891
192	-716.7221	-889.3522	172.6301	0.05269599	1.540189
198	-720.3062	-892.9375	172.6313	0.01597553	1.566379
204	-706.6957	-879.4826	172.7869	0.1296976	1.361723
210	-703.5537	-876.0177	172.464	0.4942767	1.32854
216	-712.3292	-884.8536	172.5244	0.03275322	1.631956
222	-711.8924	-883.8694	171.977	0.5801593	1.631956
228	-716.171	-888.3813	172.2103	0.3383944	1.638054
234	-714.8949	-887.8792	172.9842	0.05694076	1.261017
240	-726.4741	-898.5045	172.0304	0.2941555	1.796213
246	-719.309	-891.931	172.622	0.08136678	1.524915
252	-717.8245	-890.1997	172.3751	0.2828404	1.558532
258	-709.2358	-881.5736	172.3378	0.2973078	1.575338
264	-715.3977	-887.9505	172.5528	0.2973078	1.413666
270	-710.7174	-883.3476	172.6302	0.08694374	1.51467
276	-715.8722	-888.2855	172.4133	0.007820848	1.728825
282	-705.414	-878.1808	172.7669	0.06255884	1.429646
288	-713.9621	-886.4555	172.4934	0.3428839	1.424347
294	-715.1617	-887.9252	172.7635	0.3063424	1.237068
300	-719.8048	-892.527	172.7222	0.3425468	1.241362
306	-722.0998	-895.1638	173.064	0.0008118559	1.241362
312	-711.855	-884.8871	173.0321	0.03264466	1.241362
318	-718.0499	-890.5246	172.4747	0.1725982	1.566372
324	-714.2923	-886.6072	172.3149	0.3966761	1.518804
330	-711.936	-884.6189	172.6829	0.07999185	1.480351
336	-712.842	-885.5862	172.7442	0.01862474	1.480351
342	-704.8559	-877.5592	172.7033	0.05952128	1.480351
348	-716.1636	-888.6971	172.5334	0.2363394	1.47513
354	-716.6243	-889.1726	172.5483	0.283469	1.427807
360	-720.5907	-893.4741	172.8833	0.06179657	1.339081
366	-722.3621	-895.1611	172.7989	0.1461868	1.339081
372	-728.2728	-901.0149	172.7421	0.2544039	1.297676
378	-716.0979	-888.317	172.2191	0.3893184	1.594815
384	-710.0497	-882.9891	172.9393	0.04541545	1.307205
390	-722.8808	-895.3402	172.4594	0.06903149	1.652576
396	-723.268	-895.8061	172.5381	0.184504	1.510566
402	-714.6473	-887.3605	172.7133	0.0402274	1.487415
408	-723.7616	-896.9715	173.21	0.07234618	1.047864
414	-715.5758	-888.3369	172.7611	0.156825	1.360649
420	-713.7188	-886.5643	172.8455	0.226022	1.235694
426	-717.2169	-890.1589	172.9421	0.0171817	1.327772
432	-711.487	-884.2811	172.7941	0.1249988	1.359761
438	-712.7104	-884.8368	172.1264	0.559406	1.537973
444	-711.1802	-883.8678	172.6877	0.04780235	1.50094
450	-717.3493	-889.6665	172.3172	0.2173549	1.648244
456	-706.7213	-879.1905	172.4692	0.5601929	1.270747
462	-701.2635	-873.9168	172.6532	0.3177234	1.318354
468	-709.671	-881.9527	172.2817	0.6892245	1.318354
474	-714.3588	-886.7598	172.401	0.6934947	1.216302
480	-712.1538	-884.6385	172.4847	0.4078682	1.380658
486	-713.9457	-885.3832	171.4375	1.629189	1.239728
492	-724.1969	-896.0138	171.8169	0.2100808	1.998278
498	-730.5198	-902.3266	171.8068	0.1063276	2.07373
504	-733.001	-904.836	171.835	0.392317	1.863107
510	-721.2852	-892.7872	171.502	1.241442	1.49495
516	-729.0988	-901.7072	172.6083	0.1283319	1.500073
522	-724.2676	-896.4593	172.1917	0.2905642	1.685571
528	-721.6722	-894.0128	172.3406	0.3239963	1.553663
534	-715.5413	-887.931	172.3897	0.4441311	1.426254
540	-719.3132	-891.6117	172.2984	0.1947444	1.677807
546	-703.2905	-875.6372	172.3467	0.2516999	1.6021
552	-702.48	-874.8745	172.3945	0.09240602	1.682287
558	-709.8871	-882.1977	172.3106	0.04855312	1.772199
564	-703.259	-875.45	172.1911	0.4594193	1.564038
570	-711.3301	-883.9228	172.5927	0.2070557	1.452374
576	-716.4795	-888.7604	172.2808	0.3615509	1.569985
582	-718.3803	-890.5042	172.1239	0.3615509	1.6833
588	-718.9311	-891.6585	172.7275	0.1242555	1.412445
594	-707.7684	-880.6885	172.92	0.07560211	1.2984
600	-712.4037	-884.8202	172.4165	0.5790997	1.2984
606	-719.802	-892.4654	172.6635	0.03119245	1.53141
612	-716.876	-889.6338	172.7578	0.4142626	1.149127
618	-719.0435	-891.8999	172.8564	0.2108069	1.239296
624	-713.8834	-886.4461	172.5627	0.401887	1.323479
630	-719.5281	-891.9781	172.45	0.1027845	1.635123
636	-707.8377	-880.1597	172.322	0.1729092	1.676569
642	-710.7555	-883.64	172.8844	0.07817929	1.325063
648	-705.2164	-877.9304	172.714	0.1670032	1.389675
654	-704.8794	-877.4182	172.5388	0.2166683	1.485901
660	-705.9022	-878.6578	172.7556	0.05467799	1.444331
666	-700.7696	-873.5017	172.7321	0.1125217	1.417946
672	-706.6232	-879.1661	172.543	0.1417789	1.538766
678	-715.9284	-888.896	172.9676	0.1165187	1.225061
684	-719.6718	-892.5515	172.8798	0.1817875	1.244061
690	-717.8304	-890.1381	172.3077	0.3630756	1.549082
696	-713.8964	-886.7553	172.8589	0.09695978	1.330468
702	-720.5625	-892.9412	172.3787	0.3790671	1.4842
708	-713.6349	-886.098	172.4631	0.08372115	1.63937
714	-714.1068	-886.9095	172.8026	0.2234705	1.27345
720	-720.5368	-893.2602	172.7233	0.1294871	1.411584
726	-715.7231	-887.8831	172.16	0.6133699	1.472391
732	-711.8321	-883.5823	171.7502	0.4465663	1.883928
738	-718.1559	-890.4506	172.2946	0.1614474	1.704117
744	-713.6355	-886.5034	172.8679	0.06057803	1.352316
750	-727.8177	-900.283	172.4654	0.3007028	1.477938
756	-713.751	-886.3549	172.6039	0.02768739	1.577908
762	-720.0309	-892.5354	172.5045	0.06618819	1.62217
768	-701.0674	-873.5576	172.4902	0.0804728	1.62217
774	-714.8398	-887.7807	172.9409	0.2224359	1.156818
780	-728.8658	-901.5325	172.6667	0.1272605	1.45677
786	-719.9247	-892.2352	172.3105	0.314289	1.582853
792	-717.6817	-890.2089	172.5272	0.5108417	1.263567
798	-721.8876	-894.4671	172.5795	0.5108417	1.219855
804	-720.3319	-893.1046	172.7727	0.2429821	1.281992
810	-717.7976	-890.2778	172.4802	0.09508178	1.618877
816	-729.2816	-901.8864	172.6047	0.2117767	1.439544
822	-725.9426	-898.5608	172.6182	0.1983479	1.439544
828	-713.5588	-886.0248	172.466	0.2243307	1.534603
834	-724.9674	-897.2847	172.3172	0.547733	1.402169
840	-720.1866	-892.5337	172.3471	0.4401172	1.461917
846	-715.276	-887.9515	172.6755	0.1117342	1.461917
852	-708.9607	-881.6828	172.7221	0.416232	1.17866
858	-708.29	-880.7763	172.4863	0.3988811	1.386383
864	-719.4122	-891.6283	172.2161	0.535215	1.489061
870	-714.5101	-886.6962	172.1861	0.5629148	1.490793
876	-718.1149	-890.7232	172.6083	0.01732072	1.582257
882	-718.9746	-891.9491	172.9745	0.03963573	1.283319
888	-719.1798	-891.6251	172.4453	0.3294844	1.471333
894	-717.238	-889.6245	172.3865	0.3294844	1.515549
900	-715.4922	-888.1263	172.634	0.3294844	1.324343
906	-728.8696	-900.9154	172.0458	1.102217	1.170237
912	-717.6423	-889.8333	172.191	0.6522171	1.419017
918	-734.5748	-906.4922	171.9174	0.3726529	1.820025
924	-735.5232	-907.4404	171.9172	0.2300956	1.917499
930	-726.99	-899.4026	172.4126	0.1677566	1.615194
936	-733.9455	-906.4768	172.5313	0.04909462	1.615194
942	-726.3542	-898.8656	172.5114	0.06897423	1.615194
948	-724.6297	-897.2297	172.6	0.09657921	1.529999
954	-732.172	-904.9408	172.7687	0.3946444	1.156792
960	-709.3717	-881.4916	172.1199	0.7792658	1.375471
966	-711.3908	-883.1423	171.7515	0.8387609	1.607984
972	-707.2179	-879.7504	172.5325	0.2040673	1.500115
978	-708.3691	-880.9761	172.607	0.05091229	1.558601
984	-709.0819	-881.9372	172.8553	0.005173368	1.405657
990	-705.4078	-877.8353	172.4275	0.1417202	1.623262
996	-707.8344	-880.03	172.1956	0.428783	1.583184
1002	-709.6371	-882.4022	172.7651	0.1002541	1.401901
1008	-718.3842	-890.9482	172.564	0.04469343	1.594632
1014	-721.9855	-894.729	172.7435	0.04649574	1.459793
1020	-718.0301	-891.0484	173.0183	0.02577594	1.258627
1026	-723.0493	-896.0359	172.9866	0.009854841	1.29773
1032	-723.4035	-896.2403	172.8368	0.1899417	1.272906
1038	-719.5225	-891.5903	172.0679	1.1886	1.072318
1044	-717.1844	-889.6648	172.4804	0.6983159	1.143203
1050	-713.4421	-886.1238	172.6817	0.1614403	1.419075
1056	-708.7944	-881.1379	172.3436	0.3514386	1.531155
1062	-709.4789	-882.1263	172.6474	0.04760927	1.531155
1068	-715.8209	-888.3285	172.5075	0.1874806	1.531155
1074	-708.3032	-881.0026	172.6994	0.1315477	1.428464
1080	-711.7716	-884.4595	172.6878	0.1236759	1.443393
1086	-711.4176	-883.7515	172.3339	0.6571524	1.302099
1092	-708.3763	-881.3714	172.995	0.01280944	1.288422
1098	-726.5444	-898.4735	171.9292	0.6004268	1.651746
1104	-731.3055	-903.9125	172.607	0.01434961	1.585389
1110	-718.0891	-890.6509	172.5618	0.3941561	1.330403
1116	-713.866	-886.4326	172.5665	0.4234712	1.302962
1122	-713.6047	-886.1491	172.5444	0.7742256	1.012538
1128	-715.3794	-888.2494	172.87	0.103677	1.316164
1134	-710.2909	-882.9815	172.6905	0.07434958	1.478824
1140	-713.6818	-886.6037	172.9219	0.09530171	1.280747
1146	-709.1193	-881.5253	172.406	0.5590209	1.32317
1152	-711.1138	-883.508	172.3942	0.6841138	1.22999
1158	-712.0441	-884.0832	172.0391	0.5329678	1.621177
1164	-710.4752	-883.004	172.5288	0.2345609	1.479953
1170	-716.8836	-888.9315	172.0479	0.6664133	1.516812
1176	-706.4647	-878.7313	172.2667	0.1678502	1.719367
1182	-709.4241	-881.8169	172.3927	0.281866	1.546268
1188	-715.7256	-888.0726	172.347	0.4947441	1.420178
1194	-722.2219	-894.176	171.9541	0.5652136	1.659125
1200	-731.654	-904.0476	172.3936	0.4836852	1.392584
1206	-720.071	-892.3506	172.2796	0.1168022	1.746167
1212	-724.5312	-896.7122	172.1809	0.1978949	1.758435
1218	-719.5661	-892.2144	172.6483	0.08312837	1.50401
1224	-709.3106	-882.0277	172.7172	0.1321852	1.414282
1230	-716.6997	-889.1579	172.4581	0.2410314	1.528054
1236	-712.6332	-885.4427	172.8095	0.191923	1.293665
1242	-712.1061	-884.7534	172.6472	0.1907127	1.423084
1248	-709.0401	-881.8724	172.8323	0.08238975	1.363199
1254	-714.3621	-887.1785	172.8164	0.2706815	1.222575
1260	-736.3275	-909.2407	172.9132	0.07031119	1.308186
1266	-731.6586	-903.7608	172.1022	0.2290092	1.791621
1272	-716.5455	-889.1716	172.626	0.3146742	1.342575
1278	-711.9544	-884.5182	172.5638	0.4505079	1.283184
1284	-711.4503	-884.0771	172.6268	0.1428651	1.475191
1290	-725.2103	-897.5155	172.3052	0.2973265	1.599127
1296	-725.664	-898.3041	172.6401	0.390867	1.269466
1302	-736.9524	-909.7618	172.8094	0.1289799	1.344413
1308	-736.0996	-908.6161	172.5164	0.09016784	1.596124
1314	-719.6206	-891.8802	172.2596	0.6175641	1.392667
1320	-721.1835	-893.8289	172.6454	0.2317613	1.392667
1326	-710.9743	-883.4594	172.4851	0.46065	1.338531
1332	-715.4804	-887.8811	172.4007	0.6504763	1.252686
1338	-716.4996	-889.2389	172.7393	0.1384736	1.392184
1344	-713.8578	-886.3072	172.4493	0.1061127	1.633196
1350	-715.5835	-888.0868	172.5033	0.2373185	1.49707
1356	-726.1202	-898.9477	172.8275	0.4023058	1.097069
1362	-720.7388	-893.1696	172.4308	0.2971107	1.506615
1368	-717.1648	-889.6404	172.4756	0.2353	1.519321
1374	-717.7936	-890.2385	172.4448	0.4200867	1.40221
1380	-727.263	-899.4332	172.1701	0.2364249	1.73902
