Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-82.14532	-250.9885	168.8432	0.5132638	0.8336031	1.995538	0.9516151	1.366857
6	-95.3958	-262.9893	167.5935	0.1594083	0.9474782	2.319206	0.7287926	2.364923
12	-92.89412	-259.6064	166.7123	0.1983161	0.9089352	3.05089	0.6564758	2.621772
18	-86.28804	-253.3265	167.0384	0.04190737	1.702692	1.646876	0.6564758	2.732277
24	-99.8487	-267.863	168.0144	0.06551846	1.366213	1.942578	1.158552	1.798316
30	-112.145	-279.7887	167.6438	0.3980542	1.936538	1.857213	0.7962824	1.767417
36	-104.2836	-268.7462	164.4625	1.735961	1.852235	2.392521	0.4344945	2.939763
42	-124.6402	-289.6429	165.0027	0.5193943	1.580043	3.38611	0.4952093	3.029474
48	-116.1971	-281.8607	165.6636	0.8916761	2.017636	1.406929	0.6396154	3.029474
54	-123.171	-286.3118	163.1408	1.591467	2.438116	2.52126	0.4003997	3.484104
60	-109.1677	-275.2254	166.0577	0.3102579	1.251635	2.52126	0.5113815	3.066249
66	-102.5885	-267.8554	165.2669	0.3992666	3.110668	2.642517	1.109191	2.124457
72	-104.7626	-271.3165	166.5538	0.07150836	4.717793	1.179667	0.8933081	1.820015
78	-95.78558	-261.8415	166.0559	0.1735797	2.813898	1.382817	0.6176314	2.878594
84	-108.2003	-272.954	164.7537	0.2373323	2.16331	3.001263	0.6005871	3.136219
90	-100.2427	-264.3936	164.1509	0.5239873	1.982304	3.207575	0.6005871	3.328724
96	-93.13644	-260.6657	167.5292	0.5239873	1.083577	1.625964	1.2776	2.111
102	-98.3426	-266.7782	168.4356	0.07076944	0.8151457	1.406988	1.740923	1.812213
108	-98.02819	-266.8004	168.7722	0.1386269	0.6969865	1.254591	1.601906	1.808124
114	-96.64362	-263.5884	166.9448	1.762382	0.8907744	1.893857	1.745434	1.275129
120	-87.59771	-253.1924	165.5947	1.365678	0.9094359	2.775713	1.951094	1.881106
126	-93.4961	-260.7748	167.2787	1.987234	0.6293442	1.749495	1.141018	1.597519
132	-90.71175	-258.8196	168.1079	0.6203696	0.9296165	1.794578	0.8837665	1.925612
138	-93.34281	-260.8821	167.5393	0.2224497	1.785956	1.543366	1.811747	1.536612
144	-87.78526	-256.257	168.4717	0.7089313	0.5842008	1.480505	1.716556	1.44348
150	-88.87427	-256.1229	167.2486	1.215572	1.781801	1.915172	1.200476	1.204859
156	-97.5402	-264.7104	167.1702	1.530735	0.749261	1.554443	1.70177	1.650021
162	-102.6638	-269.0319	166.3682	0.5375761	1.922743	2.426486	0.5877896	2.354768
168	-95.82474	-261.7218	165.8971	0.1954865	2.780753	2.426451	0.7779693	2.319623
174	-84.86459	-253.1832	168.3186	0.1173654	1.311092	1.006502	0.9455227	2.319623
180	-94.82518	-262.8773	168.0521	0.6565306	1.303434	1.520313	0.6797395	1.994282
186	-102.3478	-270.0763	167.7285	0.6745953	0.9383081	2.186644	1.009068	1.829197
192	-99.27135	-266.7234	167.4521	0.2233719	1.271235	1.446254	0.9944802	2.521181
198	-107.9085	-272.2872	164.3787	0.9468192	1.987646	3.550442	1.057505	2.521181
204	-112.165	-277.3137	165.1488	0.6200297	1.987646	1.383678	0.4731019	3.618612
210	-102.1303	-267.7009	165.5705	0.01002403	1.938078	1.050785	0.9159933	3.68486
216	-96.21379	-261.634	165.4203	0.684631	1.505664	1.931081	0.7881026	3.197616
222	-117.069	-282.5482	165.4793	1.591674	2.4342	1.659358	0.5596759	2.411531
228	-120.617	-286.7676	166.1507	0.6523962	1.487522	2.401006	1.009819	2.412957
234	-93.33704	-259.8386	166.5015	0.3414539	2.136235	2.215062	1.441179	1.826499
240	-96.8644	-263.3657	166.5013	1.29465	1.2211	3.035564	0.844376	1.726181
246	-104.1544	-271.0821	166.9278	0.5242136	1.051035	3.035564	0.8079901	2.098327
252	-105.1281	-272.9399	167.8117	0.2316649	0.5773661	1.645167	0.9310306	2.631612
258	-96.1629	-264.0941	167.9312	0.2316649	1.304929	1.417268	1.061896	2.164969
264	-97.04724	-265.212	168.1648	0.5934337	1.011485	1.417268	1.099416	1.938259
270	-92.27387	-260.4265	168.1526	0.3982639	1.027653	1.008386	0.9639236	2.411406
276	-93.91026	-262.6505	168.7402	0.3982639	0.9595821	1.66807	0.8001625	1.758535
282	-103.8274	-271.5352	167.7078	0.2631934	1.344791	2.115683	1.004895	1.892608
288	-99.9149	-267.078	167.1631	0.2407538	1.277052	2.279281	1.181252	2.108218
294	-101.7211	-267.5124	165.7913	0.1206807	2.787729	2.859931	1.253558	1.910873
300	-96.83902	-264.5653	167.7263	0.4912348	0.4205588	2.531344	1.500472	1.726152
306	-96.62889	-264.7626	168.1337	0.2963542	0.4205588	2.202586	1.368645	1.849677
312	-117.7828	-285.522	167.7392	1.722455	0.6553627	2.500972	0.9602704	1.065877
318	-104.7984	-272.5348	167.7364	1.254067	0.8089195	2.500972	1.021263	1.297376
324	-102.6306	-266.6681	164.0375	0.706855	1.521399	2.748377	0.3804868	3.842466
330	-94.52244	-262.439	167.9165	0.2539909	1.238506	1.549905	1.072083	2.11425
336	-83.76874	-251.4973	167.7286	0.1894267	0.9377436	2.678009	1.103012	1.835936
342	-85.67726	-253.2897	167.6124	0.31044	1.596728	1.635348	0.8498297	2.147355
348	-88.49106	-256.9643	168.4732	0.06260185	0.9390507	2.054483	0.8044228	1.951776
