Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-198.0283	-367.3369	169.3086	2.585368	1.077944	0.6820392	1.02361
6	-196.0769	-365.5	169.4231	1.855275	1.512679	0.8363614	0.9221798
12	-205.0498	-374.6029	169.5531	1.088281	1.730066	0.9713602	1.169419
18	-205.5298	-375.3743	169.8446	0.861386	1.676539	0.600123	1.456175
24	-206.6476	-376.5986	169.9511	1.444291	1.458404	0.3394802	1.284921
30	-210.8835	-380.4242	169.5406	1.239771	2.471816	0.5909215	0.7813155
36	-197.7299	-367.2525	169.5226	1.008028	2.291796	0.9232568	0.8545596
42	-192.4304	-361.2878	168.8574	1.729518	2.473666	0.8356449	0.7484259
48	-193.2918	-363.1687	169.877	0.9707075	2.163472	0.7936072	0.7423696
54	-195.9908	-366.0919	170.1011	0.6987253	1.631804	1.38323	0.5174778
60	-192.0551	-359.5832	167.5281	1.916819	2.492219	2.075325	0.5484339
66	-191.7444	-361.4203	169.6758	0.724828	1.357296	2.014566	0.627219
72	-194.269	-363.8824	169.6134	2.008158	0.8340937	1.346872	0.7020443
78	-194.8868	-364.6255	169.7387	1.354975	1.807265	0.597132	1.039906
84	-193.4972	-363.092	169.5948	0.9282835	1.964265	1.093725	0.9731013
90	-194.47	-364.5206	170.0506	1.231127	1.318018	1.162496	0.6621126
96	-198.4342	-368.9586	170.5244	0.9121512	0.809664	1.503116	0.6737784
102	-197.375	-366.4217	169.0467	0.7217838	3.589267	0.6812218	0.942071
108	-197.6917	-368.4652	170.7735	0.3769197	1.131473	1.345723	0.6744674
114	-198.2383	-368.6677	170.4294	1.166582	0.8000793	1.281221	0.7890203
120	-207.6846	-375.3965	167.7119	2.074178	3.426586	0.8470826	0.9473164
126	-201.0271	-370.0572	169.0301	2.007541	1.521089	1.173538	0.8253541
132	-202.9861	-374.1145	171.1283	0.6538923	0.9998412	0.8571759	0.8253541
138	-200.8018	-371.3192	170.5173	0.7224169	1.216249	1.288773	0.678075
144	-202.5251	-372.1287	169.6035	2.014702	0.8842965	1.346389	0.6066014
150	-201.6717	-371.4249	169.7532	0.9182331	1.714755	1.11296	1.023948
156	-196.1281	-365.9981	169.87	1.204291	1.866622	0.5770947	1.023948
162	-196.6781	-366.2089	169.5308	1.204291	2.377872	0.7867555	0.6512367
168	-198.5046	-366.2298	167.7252	2.305639	3.090352	0.7429838	1.073547
174	-198.2042	-368.3322	170.1279	0.9409658	1.39446	0.7801483	1.232981
180	-201.2904	-372.8757	171.5853	0.6866429	0.791106	0.5605994	0.846534
186	-194.8832	-364.4611	169.578	1.764938	1.387113	0.9799238	0.8028182
192	-194.3349	-365.4511	171.1162	0.9858046	0.6189148	0.8376737	0.9145614
198	-198.4761	-368.678	170.202	1.312174	0.9636318	0.6624463	1.315491
204	-193.594	-363.5133	169.9193	1.112374	2.013275	0.6757092	0.8240198
210	-194.061	-363.4807	169.4197	1.622578	1.866128	0.7918	0.8497132
216	-184.263	-354.7691	170.5061	1.622578	0.6624522	0.9274034	0.7470734
222	-195.06	-364.5628	169.5028	1.509122	1.912115	0.9071656	0.6459165
228	-204.6868	-374.4982	169.8115	1.226694	1.501765	1.074922	0.8853597
234	-193.9953	-363.7574	169.7621	0.7636148	2.104178	1.077103	0.8553231
240	-199.4625	-368.1965	168.7339	0.9923465	3.995258	0.6290179	0.7589883
246	-198.5561	-367.9409	169.3847	1.108354	2.436176	0.9310436	0.7422858
252	-204.3535	-372.8776	168.5241	2.176214	2.432788	0.8225807	0.7422858
258	-203.5812	-374.0424	170.4612	0.554492	0.8655378	1.784868	0.7639814
264	-196.3469	-366.5166	170.1697	0.9639867	0.954819	1.710874	0.5208289
270	-191.3899	-361.4074	170.0174	1.095561	1.179773	1.349083	0.8376913
276	-199.1554	-369.1945	170.0391	1.80383	1.061391	0.8049676	0.8011845
282	-202.1154	-371.9348	169.8194	2.079355	1.010788	0.6540298	1.009106
288	-200.8318	-371.4102	170.5784	1.103824	1.010788	0.7914373	1.009106
294	-203.5188	-375.2141	171.6953	0.9673349	0.384527	0.5050248	0.8021069
300	-202.6507	-373.4974	170.8467	1.522266	0.384527	0.7462285	0.883625
306	-205.4073	-375.4195	170.0122	1.576486	1.082526	0.6296316	1.193678
312	-199.824	-371.165	171.3411	0.6922363	0.7301261	0.3852809	1.295654
318	-212.3827	-384.5396	172.1569	0.4251551	0.4690623	0.5088577	0.7499451
324	-205.8067	-375.8424	170.0357	1.292368	1.297532	0.6608709	1.196081
330	-192.4369	-362.9157	170.4788	1.974708	0.5743117	0.6707545	0.8126589
336	-193.8324	-364.2938	170.4614	1.055285	0.5743117	1.678315	0.5573933
342	-193.6101	-363.7199	170.1098	1.850383	0.5743117	1.013049	0.9660598
348	-190.134	-359.8398	169.7059	1.535856	1.648628	0.3837863	1.233952
354	-201.2729	-371.7923	170.5195	0.8901903	1.173729	0.652805	1.233952
360	-201.6462	-372.4917	170.8455	1.553753	0.7860796	0.598816	0.6324595
366	-203.2672	-372.4566	169.1894	0.9178229	2.718346	0.5683584	1.283723
372	-205.8321	-375.5019	169.6698	1.294731	1.952719	0.6691417	0.9691815
378	-218.1131	-386.8491	168.7361	1.67307	3.182208	0.5448752	0.664684
384	-204.0521	-374.9365	170.8844	0.6229719	0.9470666	1.298572	0.6361954
390	-208.5478	-378.9645	170.4167	0.917493	1.844986	0.4988227	0.8472129
396	-197.915	-367.8802	169.9653	0.9665253	1.72268	0.8251851	1.043715
402	-197.3508	-368.2502	170.8993	0.6968813	1.227735	0.9622063	0.5677008
408	-190.1704	-360.0991	169.9287	1.061642	2.099784	0.4598392	1.025921
414	-189.7019	-360.3464	170.6445	0.6418858	1.478441	0.6896748	1.036275
420	-192.935	-362.7478	169.8129	0.978006	1.8081	0.4778961	1.394891
426	-206.2421	-376.7911	170.549	1.029897	1.613191	0.4778961	0.8271277
432	-200.0281	-370.4115	170.3834	0.9453655	1.073679	0.5679413	1.445905
438	-189.5997	-360.7823	171.1825	1.034746	0.5350009	0.5404365	1.154711
444	-197.3658	-368.2577	170.8919	1.034746	0.9650974	0.5068169	1.090954
450	-208.5165	-377.6445	169.1281	1.022216	2.286333	0.9511792	1.204632
456	-192.079	-362.2987	170.2196	1.300741	1.168811	1.093859	0.6098994
462	-196.5909	-366.5968	170.0059	1.781301	0.8715567	1.175502	0.5390061
