Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-192.1836	-361.5687	169.3851	0.9187893	1.378587	1.630359	0.4084565	0.7683559
6	-190.0501	-358.5358	168.4857	2.765242	1.099086	0.7296259	0.5630259	0.8296577
12	-207.3109	-375.5719	168.261	1.908441	0.9837954	2.072855	0.4319903	0.9091558
18	-209.1915	-378.2649	169.0735	0.9032201	1.023892	2.272038	0.5901119	0.679297
24	-217.0073	-387.292	170.2847	0.7596872	0.7960283	1.129039	0.7770667	0.679297
30	-207.9703	-374.7029	166.7327	3.708853	1.044811	1.23185	0.8885588	0.8804852
36	-204.0438	-371.5706	167.5268	2.427838	1.096706	1.693268	0.8885588	0.8804852
42	-189.6943	-358.8704	169.1761	1.355312	1.096706	0.9540904	1.202738	0.593174
48	-202.6916	-370.9127	168.2211	1.682993	1.078254	1.38357	1.427951	0.5839297
54	-200.589	-369.4149	168.8259	1.645517	0.705678	1.031413	1.584059	0.4756412
60	-198.477	-367.0842	168.6072	1.331574	1.010785	1.766948	1.037669	0.7302505
66	-201.2018	-369.4693	168.2676	1.843823	1.218606	1.392246	1.070449	0.5932984
72	-198.4351	-366.1337	167.6986	3.225816	0.6096665	1.37196	0.7328676	0.8249146
78	-206.8776	-374.4939	167.6163	2.34264	0.8304336	2.043539	0.6446428	1.084882
84	-211.988	-380.8752	168.8872	1.244125	1.34348	1.216797	0.9887436	0.7944263
90	-193.8453	-363.0778	169.2325	2.127071	0.8767278	0.6373086	0.4937525	1.106734
96	-206.752	-374.9853	168.2333	2.397371	1.49971	0.7553483	0.8133281	0.7725974
102	-192.7008	-363.4198	170.7191	0.07123375	1.359453	0.8634484	0.7066377	0.735638
108	-192.6236	-361.7646	169.141	0.06646314	1.147095	2.913788	0.7018866	0.7624281
114	-200.4118	-369.8443	169.4326	0.06428081	1.558014	2.018786	0.705898	0.7676297
120	-208.1692	-376.9117	168.7424	1.58848	0.7146945	2.253114	0.5348719	0.7139687
126	-198.1626	-367.2382	169.0756	0.6344533	1.264687	1.535262	0.5348719	1.401532
132	-195.1159	-365.6055	170.4896	0.09155893	0.6022894	2.066515	0.6081302	0.5076521
138	-195.4545	-365.2372	169.7827	0.067875	1.175847	2.066515	0.6081302	0.8593562
144	-199.6363	-368.6432	169.0068	0.3631735	1.23353	2.557649	0.7345587	0.7334731
150	-201.6192	-369.9375	168.3182	0.1658978	1.511058	1.645993	2.115896	0.3260162
156	-207.6618	-372.7266	165.0648	5.435789	0.791427	1.503364	1.008996	0.5590051
162	-211.8577	-380.9157	169.058	2.043284	0.9867635	0.5188532	0.7622538	1.080896
168	-202.7962	-371.1764	168.3802	2.043284	1.160175	1.482072	0.4610769	0.9781921
174	-201.3983	-368.8742	167.4759	1.394185	2.240342	1.638905	1.150655	0.6362313
180	-208.2954	-377.9824	169.687	0.8848288	1.4736	0.8646076	0.7467985	0.8305949
186	-198.9975	-368.754	169.7565	1.477518	0.8746475	0.8053169	0.5139422	1.061645
192	-200.4996	-371.9185	171.4189	0.1305225	0.8917918	0.6253094	0.718097	0.4993512
198	-210.826	-379.4968	168.6708	2.334873	1.183739	0.5428492	0.5561239	1.161283
204	-210.523	-381.1859	170.6629	0.422556	0.6701204	0.8851905	1.149385	0.5068404
210	-192.8205	-363.087	170.2665	0.6345687	1.199544	0.7802009	0.8288265	0.7420819
216	-204.8598	-374.2116	169.3518	0.3341727	1.491299	1.839475	0.8288265	0.4303245
222	-201.9841	-372.379	170.3948	0.578003	1.237452	0.6073038	0.7448723	0.9099892
228	-211.6931	-376.84	165.1469	4.584445	1.368589	1.391992	0.900392	1.107779
234	-202.1217	-361.8443	159.7226	9.808089	1.303404	1.981122	0.9155169	0.8087941
240	-196.0364	-361.8209	165.7846	4.513661	1.481501	0.8420763	1.171426	0.5992538
246	-195.2404	-363.7457	168.5053	1.694158	1.206797	0.6287109	1.738365	0.5856373
252	-201.6491	-367.7313	166.0823	2.680238	2.103092	0.9282759	2.087099	0.465148
258	-193.4912	-362.4099	168.9187	0.7851799	1.960702	1.699558	0.4749871	0.6759808
264	-193.404	-362.529	169.1249	0.2348488	1.723934	1.515526	1.195601	0.3583885
270	-194.8932	-365.1022	170.2091	0.1996825	0.9406232	1.722112	0.7439043	0.5938513
276	-197.2652	-366.7558	169.4906	0.155021	1.029964	2.556266	0.7456632	0.5010426
282	-202.5681	-372.9939	170.4258	0.0714763	1.112592	1.278885	0.7456632	0.8491264
288	-203.9595	-374.7649	170.8053	0.0391035	0.7617434	0.8814561	0.9770009	1.024984
294	-218.4663	-388.5312	170.0649	0.4433344	1.193206	0.7592	1.311588	0.3949564
300	-198.8763	-367.5938	168.7176	1.32046	1.436273	1.424928	0.9106369	0.5622656
306	-196.6039	-366.4436	169.8397	0.1654999	1.873957	1.292181	0.6743215	0.5579303
312	-201.399	-371.6053	170.2063	0.09064236	0.9135897	0.9128914	1.643972	0.3829605
318	-205.8744	-377.3696	171.4951	0.2426789	0.641763	0.9128914	0.4404761	0.6830213
324	-197.6113	-367.6383	170.027	0.09633984	1.19956	1.853016	0.4923731	0.8615493
330	-197.4926	-365.5649	168.0723	0.04082756	2.29332	1.036029	0.7706471	2.061233
336	-194.2348	-363.6734	169.4386	0.04082756	0.7776676	2.6339	0.5331798	1.238608
342	-193.9407	-363.0605	169.1198	0.03459434	0.965136	1.134095	1.487547	1.616354
348	-198.7635	-367.9105	169.147	0.03459434	1.235577	0.5337737	1.756136	1.616354
354	-195.1478	-363.8946	168.7467	0.03459434	0.4683327	1.426341	0.6022297	2.549153
360	-208.1695	-378.032	169.8625	0.03459434	0.5792119	1.527881	0.7844737	1.574498
366	-204.0877	-370.4026	166.3149	0.03340247	2.696964	3.516615	0.9175934	1.574498
372	-203.9501	-372.9713	169.0212	0.3499677	2.002047	2.022079	0.5153623	0.3933147
378	-195.0258	-365.4325	170.4067	0.1889544	0.552969	1.138776	1.46732	0.4162318
384	-193.7165	-363.8044	170.0878	0.1933297	1.790184	0.7656444	0.9935777	0.451396
390	-189.572	-359.3363	169.7643	0.1887836	2.463942	0.6912717	0.8008196	0.3730209
396	-186.5331	-355.9961	169.463	1.01883	0.9075156	1.296518	0.9758988	0.8151179
402	-194.813	-365.2015	170.3885	1.015581	0.7272305	0.8702763	0.7576041	0.645751
408	-204.1322	-370.4989	166.3667	2.133766	2.759727	0.5019736	2.218094	0.4621075
414	-198.6767	-368.8841	170.2073	0.5911937	0.74084	1.396577	0.7988465	0.7078159
420	-191.6236	-359.6661	168.0425	1.61063	1.113109	1.13474	1.898879	0.4788107
426	-189.2872	-358.9193	169.6321	1.345163	1.251505	0.7803988	0.6052011	0.8692675
432	-203.68	-373.4588	169.7788	0.04973246	1.319581	1.770848	0.5956724	1.018525
438	-196.8756	-367.6517	170.7762	0.04973246	0.8536441	1.085943	0.637462	1.086394
444	-203.8156	-373.4118	169.5962	0.04973246	1.230828	1.190766	1.036585	1.343559
450	-197.1337	-366.1342	169.0005	0.6818619	1.092509	2.081112	1.016903	0.561931
456	-196.4142	-364.1461	167.7318	1.814506	1.329476	1.713797	1.237698	0.561931
462	-198.8473	-366.2876	167.4403	2.344347	1.083018	2.061228	0.6556309	0.9852369
468	-200.8025	-368.7321	167.9297	2.244239	0.5028913	2.27035	0.5672037	1.046315
474	-201.2353	-371.9394	170.7042	1.123606	0.5662585	0.3449044	0.3854053	1.171885
480	-198.8709	-369.3609	170.4899	0.7955569	0.9491515	0.6925732	0.4237487	1.127387
486	-198.5596	-369.0445	170.4849	0.9910146	0.6896726	0.910189	0.3749822	1.03415
492	-194.76	-365.6442	170.8842	0.7417982	0.6992788	1.084742	0.3763723	0.5613998
498	-202.6804	-373.007	170.3266	1.171924	0.6470556	0.6367817	0.9398529	0.6789214
504	-196.8032	-364.7694	167.9662	2.490208	0.7889325	1.079663	1.333222	0.8131469
510	-214.6905	-384.2362	169.5457	1.160961	0.9547076	1.253787	0.6969589	0.8747421
516	-195.4218	-364.3362	168.9144	0.4550635	0.9052674	3.484726	0.415444	0.7311591
522	-194.6329	-363.9788	169.3459	0.9937508	1.371594	1.443793	0.6381408	0.6118225
528	-201.6134	-367.9599	166.3465	4.2649	0.9275706	1.042427	1.196972	0.6118225
534	-201.9593	-369.0595	167.1002	3.317776	1.204916	0.6512579	1.511546	0.5451281
