Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-888.4129	-1057.854	169.4413	0.4006743	0.7753298	0.8841036	2.389808
6	-899.7782	-1069.58	169.8014	0.4930118	0.7022621	1.020561	2.054074
12	-887.8885	-1056.928	169.0391	0.6442994	0.9824724	1.006789	2.282484
18	-887.7337	-1057.787	170.0535	0.4355369	0.6674109	1.006789	1.954694
24	-913.5529	-1079.357	165.8045	2.392066	0.8766117	0.9647036	3.281137
30	-911.7237	-1081.905	170.1811	0.4355369	1.041434	1.080107	1.559195
36	-893.5178	-1063.421	169.9028	0.4201228	0.6244593	1.13083	2.007803
42	-898.4981	-1067.877	169.3793	0.3776219	0.9023148	1.290953	2.102581
48	-895.0479	-1064.352	169.3046	0.2017359	0.8525573	1.247622	2.324324
54	-891.9574	-1061.209	169.2513	0.1332565	1.270283	1.247622	2.135516
60	-887.09	-1057.105	170.0146	0.1846781	0.6397926	1.047605	2.135516
66	-882.0597	-1052.089	170.029	0.3425945	0.64145	0.8739133	2.135516
72	-892.823	-1062.005	169.1822	0.2272926	0.7676768	0.8423536	2.689653
78	-900.6423	-1069.788	169.1456	0.2923249	0.607829	0.8053435	2.783344
84	-886.2499	-1054.965	168.7152	0.1135351	0.8493423	0.7596919	3.043444
90	-878.0437	-1047.002	168.9584	0.2474544	1.082586	0.8121238	2.6416
96	-884.1451	-1053.432	169.287	0.3399466	1.050337	0.8638044	2.36633
102	-887.4721	-1057.359	169.887	0.1875016	0.6986382	0.8355667	2.318832
108	-880.849	-1050.164	169.3152	0.2075145	0.9331541	0.9175409	2.471951
114	-879.4182	-1049.246	169.828	0.07101315	0.6420312	0.7831031	2.49468
120	-883.3083	-1052.74	169.4315	0.1041778	0.7182536	0.9851063	2.552384
126	-890.2635	-1059.442	169.1783	0.1872684	1.003894	0.8292411	2.580912
132	-883.5717	-1052.971	169.399	0.318807	0.8523137	0.8703376	2.429433
138	-898.6709	-1068.006	169.3349	0.318807	0.9301313	0.8572186	2.429433
144	-906.4377	-1075.591	169.1531	0.3769182	0.6374452	1.029585	2.573431
150	-893.7876	-1063.424	169.6362	0.4736425	0.6947382	1.004836	2.18967
156	-893.0272	-1063.035	170.0082	0.2359297	0.5380794	1.274018	2.010033
162	-891.8618	-1061.157	169.295	0.1679728	1.15201	1.011796	2.312083
168	-890.9427	-1060.555	169.6122	0.3050378	0.6247463	0.9398345	2.394015
174	-899.0292	-1069.147	170.1181	0.2091017	0.6247463	1.073646	2.042817
180	-889.3479	-1059.18	169.8319	0.149773	0.6386264	1.284353	2.123699
186	-900.9605	-1070.994	170.0332	0.1765054	0.6235597	1.237285	2.012854
192	-910.7429	-1080.927	170.1838	0.4670591	0.4694818	0.8542557	2.046915
198	-896.0437	-1065.85	169.8065	0.238304	1.177557	1.226096	1.766949
204	-904.713	-1074.019	169.3062	0.7113648	0.575625	1.39916	2.058769
210	-891.4528	-1061.312	169.8587	0.4059708	0.5785495	1.085965	2.100744
216	-884.6284	-1054.376	169.7473	0.1363264	0.7847012	1.022161	2.269613
222	-889.293	-1058.694	169.401	0.04899009	0.7847012	1.022161	2.543344
228	-884.4469	-1053.517	169.0699	0.3605636	0.7847012	0.9390078	2.607112
234	-887.268	-1056.064	168.796	0.2353277	0.7072366	0.6894996	3.045834
240	-885.4537	-1054.604	169.1505	0.2353277	0.7072366	0.9279711	2.686633
246	-886.3323	-1055.772	169.4402	0.6924927	0.6407915	1.193286	2.083152
252	-887.7193	-1056.995	169.2756	0.5415501	0.4902261	1.178187	2.36919
258	-885.8724	-1055.802	169.9292	0.06276488	0.5419648	1.048037	2.319252
264	-898.0744	-1067.362	169.2872	0.5256777	0.7343276	1.063325	2.319252
270	-886.3889	-1056.25	169.8606	0.5256777	0.8408406	1.375105	1.657177
276	-891.6361	-1061.654	170.0179	0.2003525	0.651446	1.346243	1.917919
282	-891.2327	-1061.277	170.044	0.06142495	0.7838859	1.028242	2.122588
288	-889.9297	-1059.469	169.5392	0.2191438	0.7265025	1.313851	2.198083
294	-884.1641	-1054.623	170.4587	0.03956873	0.4484903	1.304051	1.853823
300	-885.3454	-1054.981	169.6353	0.5437657	0.7762111	1.304051	1.894798
306	-879.9926	-1049.922	169.9294	0.4032325	0.6688797	1.304051	1.858303
312	-880.9328	-1050.893	169.9606	0.3442795	0.6085524	1.067336	2.070645
