Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-2015.79	-2183.182	167.3919	3.608665	2.719428	1.179735
6	-2011.492	-2178.862	167.3696	3.608665	2.700304	1.215284
12	-2024.209	-2190.404	166.1949	5.203607	3.076805	1.124013
18	-2018.872	-2186.485	167.6135	3.226606	2.776271	1.154187
24	-2036.847	-2203.929	167.0823	4.354379	2.567946	1.192292
30	-2029.048	-2196.568	167.5203	3.453225	2.586042	1.268137
36	-2019.108	-2186.782	167.6745	3.077767	2.586042	1.346674
42	-2015.975	-2183.611	167.6357	3.187999	2.446071	1.427473
48	-2012.768	-2180.257	167.4894	3.280372	2.144618	1.710901
54	-2018.017	-2185.569	167.5519	3.308095	2.063666	1.710901
60	-2023.309	-2191.26	167.9506	2.794365	2.414465	1.421845
66	-2028.68	-2196.885	168.2053	2.646943	2.505522	1.23119
72	-2014.656	-2182.294	167.6379	3.484948	2.112006	1.529956
78	-2005.321	-2172.322	167.0009	3.91804	2.797961	1.281876
84	-2003.717	-2171.578	167.861	2.700906	2.588757	1.409228
90	-2021.426	-2188.622	167.1968	3.766175	2.508552	1.429563
96	-2012.655	-2180.433	167.7784	3.014131	2.412827	1.435259
102	-2004.656	-2172.486	167.8299	2.85833	2.509989	1.405617
108	-2020.397	-2188.337	167.9403	2.697262	2.419155	1.480313
114	-2007.061	-2174.721	167.6601	3.16441	2.228319	1.584293
120	-2002.903	-2170.736	167.8328	3.015754	2.228319	1.53254
126	-2009.37	-2177.248	167.8775	3.015754	2.183562	1.53254
132	-2015.433	-2183.267	167.8332	3.015754	2.107731	1.620543
138	-2019.084	-2187.226	168.142	3.015754	1.944155	1.513908
144	-2017.853	-2185.301	167.4477	3.302088	2.423987	1.52843
150	-2018.449	-2186.108	167.6594	3.548789	2.256926	1.37164
156	-2013.66	-2180.803	167.1432	4.090456	2.391019	1.410706
162	-2013.558	-2180.62	167.0617	4.090456	2.518613	1.374764
168	-2014.547	-2182.112	167.5655	3.444767	2.417458	1.371929
174	-2015.569	-2183.351	167.782	3.205459	2.3594	1.371929
180	-2017.729	-2185.57	167.8409	2.909476	2.184674	1.613421
186	-2012.711	-2180.965	168.2545	2.57814	2.20348	1.473062
192	-2005.712	-2173.555	167.8423	3.037747	2.198418	1.536321
198	-2018.322	-2185.815	167.4935	3.186724	2.53755	1.466884
204	-2016.99	-2184.913	167.9222	3.186724	2.108854	1.466884
210	-2019.362	-2187.161	167.7996	3.089354	2.290995	1.472192
