Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-2193.117	-2362.875	169.7583	0.7000452	1.814798	1.831706
6	-2188.348	-2358.051	169.7036	0.6905935	1.950907	1.781938
12	-2181.025	-2351.268	170.2428	0.1225869	1.794141	1.909222
18	-2176.313	-2346.518	170.2054	0.3366494	1.778263	1.799131
24	-2185.81	-2355.953	170.143	0.4109513	1.778263	1.790902
30	-2186.916	-2356.957	170.0406	0.5609651	1.744038	1.781585
36	-2183.367	-2353.565	170.1984	0.4463225	1.851564	1.675591
42	-2193.53	-2363.181	169.6518	0.63542	2.107404	1.747419
48	-2180.349	-2350.23	169.8811	0.63542	2.040117	1.63235
54	-2190.631	-2360.786	170.1552	0.63542	1.565386	1.774329
60	-2196.276	-2366.314	170.0386	0.2956509	2.046614	1.757009
66	-2183.078	-2353.33	170.252	0.3554446	1.773388	1.757009
72	-2185.179	-2355.403	170.2237	0.1961367	2.020632	1.715183
78	-2188.775	-2358.274	169.4998	0.6685331	1.994334	1.907068
84	-2193.073	-2362.793	169.7197	0.4278806	1.80523	2.047583
90	-2181.606	-2351.689	170.0832	0.3332586	1.763748	1.89523
96	-2178.548	-2348.608	170.0592	0.3633795	1.763748	1.891047
102	-2195.028	-2365.142	170.1136	0.4610618	1.731681	1.808832
108	-2201.024	-2371.192	170.1682	0.2480421	1.924639	1.784898
114	-2190.235	-2360.035	169.7999	0.8035787	1.630576	1.858473
120	-2184.185	-2354.059	169.8739	0.6018227	1.565291	1.98894
126	-2180.702	-2351.023	170.3217	0.2441283	1.554715	1.9356
132	-2176.268	-2346.383	170.1152	0.4623772	1.590289	1.903587
138	-2192.964	-2362.551	169.5864	0.5796517	2.001766	1.903587
144	-2190.197	-2360.597	170.4003	0.2866448	1.873096	1.629874
150	-2194.117	-2363.966	169.8495	0.4842022	2.226325	1.629874
156	-2189.646	-2359.654	170.008	0.3988344	2.169052	1.618418
162	-2188.508	-2358.268	169.7604	0.3386165	2.169052	1.835162
168	-2186.648	-2356.257	169.6092	0.6036469	1.921003	1.926588
174	-2177.572	-2347.507	169.9353	0.5203301	2.104326	1.629918
180	-2197.185	-2366.778	169.5929	0.6082189	2.481033	1.540686
186	-2181.144	-2350.994	169.8508	0.4966578	1.698166	1.985821
192	-2189.958	-2359.995	170.0368	0.3018247	1.478643	2.13659
198	-2185.754	-2355.609	169.8553	0.3297467	1.691355	2.097906
204	-2190.644	-2360.461	169.8164	0.4417547	1.51207	2.167242
210	-2191.152	-2361.162	170.0099	0.4531625	1.47596	2.056654
216	-2197.768	-2367.256	169.4889	0.5810577	2.171858	1.853158
222	-2192.518	-2362.471	169.9524	0.3828903	1.77174	1.94465
228	-2191.645	-2361.56	169.915	0.4215337	1.652465	2.023585
234	-2178.79	-2349.042	170.2519	0.09577913	1.862661	1.874665
240	-2186.842	-2356.568	169.7264	0.4675135	1.807307	2.015464
246	-2190.542	-2360.633	170.0908	0.4040445	1.490239	2.026168
252	-2196.394	-2366.255	169.8613	0.9247298	1.577392	1.76917
258	-2185.315	-2355.395	170.0804	0.6316756	1.651406	1.76917
264	-2184.814	-2354.905	170.0912	0.4630595	1.951222	1.668988
270	-2182.707	-2352.46	169.7531	0.3622126	1.815413	2.06217
276	-2186.085	-2355.92	169.8354	0.3931229	1.555904	2.158053
282	-2188.157	-2357.915	169.7581	0.4775412	1.494519	2.193234
288	-2186.006	-2355.864	169.8582	0.3770588	1.494519	2.193495
294	-2187.096	-2357.427	170.3311	0.08749581	1.763994	1.893602
300	-2183.733	-2353.848	170.1149	0.2452926	1.648678	2.010336
306	-2189.166	-2359.325	170.1593	0.2778707	1.563002	2.016144
312	-2179.891	-2349.69	169.7992	0.5517112	1.878114	1.86196
318	-2185.885	-2355.86	169.9756	0.5517112	1.795088	1.797703
324	-2183.513	-2353.509	169.9953	0.3179274	1.795088	1.943812
330	-2192.452	-2362.441	169.9885	0.4196979	1.787183	1.884893
336	-2196.415	-2366.37	169.9557	0.6336544	1.674205	1.838302
342	-2195.013	-2364.976	169.9631	0.3603501	1.51608	2.122074
348	-2184.058	-2354.427	170.3693	0.1050907	1.574281	1.983836
354	-2185.48	-2355.539	170.0599	0.1816646	1.939317	1.89474
360	-2188.355	-2358.471	170.116	0.3927717	1.672131	1.89474
366	-2190.609	-2360.82	170.2116	0.4763242	1.770433	1.702483
372	-2181.801	-2352.015	170.2141	0.2891435	1.667068	1.901913
378	-2176.161	-2346.184	170.023	0.3403656	1.806937	1.901913
384	-2182.904	-2353.111	170.2071	0.3070207	2.000331	1.662639
390	-2187.58	-2357.51	169.9309	0.411082	2.000331	1.783908
396	-2188.269	-2358.365	170.096	0.2111437	2.007257	1.80323
402	-2178.163	-2348.311	170.1482	0.3694136	2.007257	1.655172
408	-2181.655	-2351.736	170.081	0.302268	2.121489	1.669537
414	-2183.858	-2354.177	170.3191	0.2914982	1.815659	1.725145
420	-2187.942	-2357.939	169.9972	0.3150777	1.572283	2.092534
426	-2189.216	-2359.316	170.1001	0.337729	1.340875	2.161725
432	-2188.521	-2358.493	169.972	0.3703282	1.436362	2.161725
438	-2185.836	-2356.408	170.5723	0.1844747	1.700245	1.703447
444	-2189.288	-2359.039	169.7511	0.4930453	1.91842	1.907149
450	-2189.928	-2359.799	169.8717	0.4049797	1.769334	1.985567
456	-2190.883	-2361.087	170.2043	0.4049797	1.769334	1.758577
462	-2188.123	-2358.336	170.2128	0.1874289	1.822406	1.866308
468	-2196.123	-2366.142	170.0194	0.5531488	1.646149	1.869023
474	-2178.392	-2348.439	170.0466	0.289693	1.728097	1.973329
480	-2188.632	-2358.542	169.9102	0.4789104	1.750359	1.922831
486	-2188.739	-2358.703	169.9639	0.4648823	1.804382	1.859084
492	-2172.704	-2342.922	170.2173	0.3071611	1.708747	1.859084
498	-2180.876	-2350.972	170.0963	0.4904219	1.741701	1.793515
504	-2183.249	-2353.179	169.93	0.4904219	1.756823	1.897217
510	-2182.214	-2352.554	170.3404	0.1680454	1.668829	1.897217
516	-2183.106	-2352.838	169.7323	0.6122272	1.638	2.027882
522	-2186.22	-2356.07	169.8499	0.5613862	1.697385	1.943586
528	-2181.938	-2351.724	169.7858	0.3996941	1.745615	2.06193
534	-2186.938	-2357.045	170.1071	0.3996941	1.772807	1.827237
540	-2182.868	-2352.672	169.8039	0.6000958	1.820818	1.864839
546	-2173.401	-2343.711	170.3103	0.3113373	1.794546	1.73223
552	-2180.327	-2349.932	169.6048	0.600526	1.898018	1.947136
558	-2189.729	-2359.692	169.9623	0.600526	1.540589	1.947136
564	-2182.326	-2352.296	169.9695	0.4074121	1.737912	1.939455
570	-2180.943	-2350.856	169.9126	0.3617296	1.695076	2.036596
576	-2188.058	-2358.138	170.0802	0.5271253	1.631839	1.854986
582	-2182.902	-2352.668	169.7653	0.4131281	2.060728	1.854986
588	-2185.891	-2355.762	169.8703	0.5851735	1.866519	1.797996
594	-2194.872	-2364.486	169.6139	0.5653931	2.54486	1.509456
600	-2193.684	-2363.455	169.7705	0.5851735	1.984821	1.785131
606	-2189.548	-2359.765	170.2171	0.1716092	2.007406	1.746336
612	-2188.507	-2358.78	170.2729	0.03011292	1.797532	1.949041
618	-2191.749	-2361.907	170.1586	0.1085901	1.991444	1.841643
624	-2192.067	-2362.012	169.9443	0.3447304	2.009628	1.814106
630	-2181.001	-2350.993	169.9921	0.4584847	1.737444	1.889902
636	-2183.819	-2353.404	169.5851	0.7877136	1.263111	2.254027
642	-2178.223	-2347.776	169.5531	0.5575659	1.457723	2.29732
648	-2175.914	-2345.992	170.0775	0.3823826	1.457723	2.070817
654	-2184.148	-2353.596	169.4477	0.5062878	1.270582	2.514385
660	-2176.774	-2346.411	169.6372	0.5243354	1.46594	2.259481
666	-2175.787	-2345.602	169.8142	0.5372604	1.554869	2.078256
672	-2187.489	-2357.824	170.3357	0.09226356	1.623162	1.982155
678	-2179.566	-2349.848	170.2828	0.145178	1.824583	1.845801
684	-2179.537	-2349.568	170.0316	0.3306325	1.890363	1.845801
690	-2182.315	-2352.676	170.3606	0.04813977	1.837048	1.850452
696	-2178.339	-2348.841	170.5017	0.008428553	1.805036	1.802731
702	-2184.681	-2355.113	170.4318	0.01280828	1.805036	1.847799
708	-2177.434	-2347.819	170.3852	0.02917635	1.947951	1.769933
714	-2176.315	-2346.778	170.4635	0.05422295	1.844609	1.769933
720	-2172.941	-2343.466	170.5253	0.005846075	1.954711	1.683033
726	-2171.947	-2342.353	170.4064	0.0004723581	2.221021	1.580602
732	-2179.999	-2350.669	170.6702	0.0001433507	2.12389	1.456544
738	-2187.775	-2357.999	170.2235	0.00107188	2.114909	1.78583
744	-2196.454	-2366.588	170.1339	0.0004250618	2.205211	1.78583
750	-2182.543	-2352.768	170.225	0.001692474	1.954014	1.894839
756	-2175.889	-2346.204	170.3148	0.02807107	1.837876	1.894839
